circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:16891302|16893846	chr1	16891302	16893846	122	64_7_5	61	0.800	exon	ENSG00000219481.10_3,	-	K00302:154:HGK25BBXY:2:1120:27346:20392,K00302:154:HGK25BBXY:2:2112:24180:14203,K00302:154:HGK25BBXY:2:2113:15209:8998,K00302:154:HGK25BBXY:2:2113:10318:29290,K00302:154:HGK25BBXY:2:2114:15737:28481,K00302:154:HGK25BBXY:2:2115:19228:4004,K00302:154:HGK25BBXY:2:2119:22140:6800,K00302:154:HGK25BBXY:2:2104:24292:34055,K00302:154:HGK25BBXY:2:2107:28524:42618,K00302:154:HGK25BBXY:2:2107:10135:46979,K00302:154:HGK25BBXY:2:2108:17990:1859,K00302:154:HGK25BBXY:2:2108:10216:8893,K00302:154:HGK25BBXY:2:2108:11373:14555,K00302:154:HGK25BBXY:2:2108:26007:37343,K00302:154:HGK25BBXY:2:2109:1854:18951,K00302:154:HGK25BBXY:2:2109:22394:33932,K00302:154:HGK25BBXY:2:2110:18385:9543,K00302:154:HGK25BBXY:2:2110:12256:14572,K00302:154:HGK25BBXY:2:2110:27336:34442,K00302:154:HGK25BBXY:2:2110:14580:34530,K00302:154:HGK25BBXY:2:1108:14326:47911,K00302:154:HGK25BBXY:2:1110:21592:23786,K00302:154:HGK25BBXY:2:1112:1590:46065,K00302:154:HGK25BBXY:2:1113:17482:41915,K00302:154:HGK25BBXY:2:1114:1753:20990,K00302:154:HGK25BBXY:2:1115:9120:29993,K00302:154:HGK25BBXY:2:2214:28686:7591,K00302:154:HGK25BBXY:2:2214:12560:11864,K00302:154:HGK25BBXY:2:2214:14367:28076,K00302:154:HGK25BBXY:2:2216:21826:4813,K00302:154:HGK25BBXY:2:2217:3569:42952,K00302:154:HGK25BBXY:2:2218:15788:29589,K00302:154:HGK25BBXY:2:2220:13859:15803,K00302:154:HGK25BBXY:2:2221:3407:7046,K00302:154:HGK25BBXY:2:2221:5335:13025,K00302:154:HGK25BBXY:2:2223:23033:9789,K00302:154:HGK25BBXY:2:2224:18020:2158,K00302:154:HGK25BBXY:2:2224:18051:2211,K00302:154:HGK25BBXY:2:2224:10734:21535,K00302:154:HGK25BBXY:2:2225:12621:32261,K00302:154:HGK25BBXY:2:2225:15392:36780,K00302:154:HGK25BBXY:2:2225:28767:37800,K00302:154:HGK25BBXY:2:2228:7689:4409,K00302:154:HGK25BBXY:2:1217:26382:32754,K00302:154:HGK25BBXY:2:1218:25266:13939,K00302:154:HGK25BBXY:2:1219:26139:41475,K00302:154:HGK25BBXY:2:1223:10348:8805,K00302:154:HGK25BBXY:2:1223:10165:47805,K00302:154:HGK25BBXY:2:2126:15037:48333,K00302:154:HGK25BBXY:2:2201:20121:6712,K00302:154:HGK25BBXY:2:2201:17736:16647,K00302:154:HGK25BBXY:2:2202:31710:16876,K00302:154:HGK25BBXY:2:2202:30827:22661,K00302:154:HGK25BBXY:2:2202:20486:37589,K00302:154:HGK25BBXY:2:2204:31507:32173,K00302:154:HGK25BBXY:2:1204:9262:14027,K00302:154:HGK25BBXY:2:1204:9211:14221,K00302:154:HGK25BBXY:2:1204:20943:30222,K00302:154:HGK25BBXY:2:1206:3711:44851,K00302:154:HGK25BBXY:2:1207:15087:17227,K00302:154:HGK25BBXY:2:1225:23612:17790,K00302:154:HGK25BBXY:2:1226:16051:46434,K00302:154:HGK25BBXY:2:1228:1144:17685,K00302:154:HGK25BBXY:2:1228:28158:37413,K00302:154:HGK25BBXY:2:2101:14580:43638,K00302:154:HGK25BBXY:2:2102:5994:31224,K00302:154:HGK25BBXY:2:2119:32491:33949,K00302:154:HGK25BBXY:2:2119:14478:44201,K00302:154:HGK25BBXY:2:2120:8633:14836,K00302:154:HGK25BBXY:2:2120:16214:19988,K00302:154:HGK25BBXY:2:2122:12540:17737,K00302:154:HGK25BBXY:2:2122:3133:23768,K00302:154:HGK25BBXY:2:2123:18832:6484,K00302:154:HGK25BBXY:2:2123:21156:37027,K00302:154:HGK25BBXY:2:2124:12317:16823,K00302:154:HGK25BBXY:2:2124:29356:27778,K00302:154:HGK25BBXY:2:2124:3112:43462,K00302:154:HGK25BBXY:2:2125:3549:9332,K00302:154:HGK25BBXY:2:2125:2392:14783,K00302:154:HGK25BBXY:2:2125:11911:20164,K00302:154:HGK25BBXY:2:2125:24068:44781,K00302:154:HGK25BBXY:2:2126:30391:12304,K00302:154:HGK25BBXY:2:1116:24647:11706,K00302:154:HGK25BBXY:2:1116:8816:33088,K00302:154:HGK25BBXY:2:1116:16731:35022,K00302:154:HGK25BBXY:2:1116:28889:39945,K00302:154:HGK25BBXY:2:1117:8065:17016,K00302:154:HGK25BBXY:2:1117:4066:31892,K00302:154:HGK25BBXY:2:1117:32096:39418,K00302:154:HGK25BBXY:2:1117:22019:40983,K00302:154:HGK25BBXY:2:1119:2179:44482,K00302:154:HGK25BBXY:2:1120:18020:45871,K00302:154:HGK25BBXY:2:1121:17208:19214,K00302:154:HGK25BBXY:2:1122:24211:26810,K00302:154:HGK25BBXY:2:1210:20222:21869,K00302:154:HGK25BBXY:2:1211:10866:6220,K00302:154:HGK25BBXY:2:1214:11992:19882,K00302:154:HGK25BBXY:2:1214:24251:47876,K00302:154:HGK25BBXY:2:1216:27732:44166,K00302:154:HGK25BBXY:2:2207:15006:19970,K00302:154:HGK25BBXY:2:2208:32106:23048,K00302:154:HGK25BBXY:2:2208:7963:46662,K00302:154:HGK25BBXY:2:2209:12834:29817,K00302:154:HGK25BBXY:2:2210:12439:15276,K00302:154:HGK25BBXY:2:2211:26595:5446,K00302:154:HGK25BBXY:2:2212:16062:26582,K00302:154:HGK25BBXY:2:2213:10257:33017,K00302:154:HGK25BBXY:2:2213:12297:38908,K00302:154:HGK25BBXY:2:1102:32167:9860,K00302:154:HGK25BBXY:2:1102:2575:19531,K00302:154:HGK25BBXY:2:1102:4746:25193,K00302:154:HGK25BBXY:2:1102:19918:47295,K00302:154:HGK25BBXY:2:1103:20182:37624,K00302:154:HGK25BBXY:2:1104:10023:13763,K00302:154:HGK25BBXY:2:1104:29285:28956,K00302:154:HGK25BBXY:2:1105:22090:17579,K00302:154:HGK25BBXY:2:1106:22607:3319,K00302:154:HGK25BBXY:2:1123:15696:18915,K00302:154:HGK25BBXY:2:1124:9333:10493,K00302:154:HGK25BBXY:2:1125:14204:22168,K00302:154:HGK25BBXY:2:1128:30025:37132,K00302:154:HGK25BBXY:2:1201:16396:45766,
chr1:21083659|21103243	chr1	21083659	21103243	2	2_2_0	424	0.009	exon	ENSG00000127483.18_4,	-	K00302:154:HGK25BBXY:2:1106:29214:9209,K00302:154:HGK25BBXY:2:1107:14448:24911,
chr1:21091870|21100103	chr1	21091870	21100103	4	2_2_0	344	0.023	exon	ENSG00000127483.18_4,	-	K00302:154:HGK25BBXY:2:1110:9110:15170,K00302:154:HGK25BBXY:2:2220:25905:22573,K00302:154:HGK25BBXY:2:2220:25926:22573,K00302:154:HGK25BBXY:2:2220:25946:22608,
chr1:21097423|21100103	chr1	21097423	21100103	4	4_3_0	324	0.024	exon	ENSG00000127483.18_4,	-	K00302:154:HGK25BBXY:2:1109:13240:14906,K00302:154:HGK25BBXY:2:2210:25083:38099,K00302:154:HGK25BBXY:2:1106:6563:29677,K00302:154:HGK25BBXY:2:2107:25763:41036,
chr1:21295967|21307720	chr1	21295967	21307720	6	4_4_0	160	0.070	exon	ENSG00000075151.20_3,	-	K00302:154:HGK25BBXY:2:2111:29620:23663,K00302:154:HGK25BBXY:2:2111:29589:23681,K00302:154:HGK25BBXY:2:1115:12946:23223,K00302:154:HGK25BBXY:2:2222:23429:14484,K00302:154:HGK25BBXY:2:2224:22120:25861,K00302:154:HGK25BBXY:2:2124:15686:35637,
chr1:22041882|22048257	chr1	22041882	22048257	2	1_2_1	69	0.055	exon	ENSG00000090686.15_2,	-	K00302:154:HGK25BBXY:2:2226:4898:25773,K00302:154:HGK25BBXY:2:1206:1519:12181,
chr1:22041882|22050588	chr1	22041882	22050588	2	0_1_2	87	0.044	exon	ENSG00000090686.15_2,	-	K00302:154:HGK25BBXY:2:1204:16549:5446,K00302:154:HGK25BBXY:2:2122:15747:41546,
chr1:23356962|23377013	chr1	23356962	23377013	6	5_4_0	59	0.169	exon	ENSG00000004487.16_5,	+	K00302:154:HGK25BBXY:2:2104:8207:36534,K00302:154:HGK25BBXY:2:2110:25641:11917,K00302:154:HGK25BBXY:2:1112:14468:35356,K00302:154:HGK25BBXY:2:2214:10622:32912,K00302:154:HGK25BBXY:2:1107:18649:45414,K00302:154:HGK25BBXY:2:2227:12713:1824,
chr1:23381562|23395644	chr1	23381562	23395644	3	2_0_1	120	0.048	exon	ENSG00000004487.16_5,	+	K00302:154:HGK25BBXY:2:1210:19593:26441,K00302:154:HGK25BBXY:2:1217:4777:11179,K00302:154:HGK25BBXY:2:1217:4888:11653,
chr1:26584088|26586293	chr1	26584088	26586293	4	3_2_0	21	0.276	exon	ENSG00000130695.15_4,	+	K00302:154:HGK25BBXY:2:1204:19969:48157,K00302:154:HGK25BBXY:2:1215:16467:39418,K00302:154:HGK25BBXY:2:1225:31801:1560,K00302:154:HGK25BBXY:2:1225:31812:1578,
chr1:26772807|26774151	chr1	26772807	26774151	6	5_3_1	73	0.141	exon	ENSG00000117682.17_3,	+	K00302:154:HGK25BBXY:2:2219:10835:6413,K00302:154:HGK25BBXY:2:1121:22922:22186,K00302:154:HGK25BBXY:2:1213:7902:15539,K00302:154:HGK25BBXY:2:1213:7050:16067,K00302:154:HGK25BBXY:2:1128:31730:17966,K00302:154:HGK25BBXY:2:2126:16955:32173,
chr1:27056142|27059283	chr1	27056142	27059283	5	5_5_0	63	0.137	exon	ENSG00000117713.20_5,	+	K00302:154:HGK25BBXY:2:2217:15280:41651,K00302:154:HGK25BBXY:2:2128:28300:3864,K00302:154:HGK25BBXY:2:2120:23043:20920,K00302:154:HGK25BBXY:2:2206:3234:35866,K00302:154:HGK25BBXY:2:1104:11312:16805,
chr1:27269151|27269556	chr1	27269151	27269556	3	2_3_0	41	0.128	exon	ENSG00000090273.14_4,	+	K00302:154:HGK25BBXY:2:1223:2321:10757,K00302:154:HGK25BBXY:2:1223:21075:45432,K00302:154:HGK25BBXY:2:2210:1458:12603,
chr1:28800066|28802803	chr1	28800066	28802803	2	2_2_0	105	0.037	exon	ENSG00000204138.13_4,	+	K00302:154:HGK25BBXY:2:1112:18528:38908,K00302:154:HGK25BBXY:2:1226:27478:46680,
chr1:31465237|31468067	chr1	31465237	31468067	5	3_4_0	194	0.049	exon	ENSG00000134644.15_4,	-	K00302:154:HGK25BBXY:2:2119:3051:36183,K00302:154:HGK25BBXY:2:1125:18122:14115,K00302:154:HGK25BBXY:2:1225:32278:44201,K00302:154:HGK25BBXY:2:1225:31649:44236,K00302:154:HGK25BBXY:2:1125:9952:26476,
chr1:31465237|31479949	chr1	31465237	31479949	4	4_4_0	142	0.053	exon	ENSG00000134644.15_4,	-	K00302:154:HGK25BBXY:2:2114:23622:36903,K00302:154:HGK25BBXY:2:2108:8075:16190,K00302:154:HGK25BBXY:2:1116:9688:33404,K00302:154:HGK25BBXY:2:1105:20395:34829,
chr1:31810022|31821821	chr1	31810022	31821821	3	1_2_2	98	0.058	exon	ENSG00000121766.15_4,	+	K00302:154:HGK25BBXY:2:2116:17634:9965,K00302:154:HGK25BBXY:2:2206:25824:22538,K00302:154:HGK25BBXY:2:1212:30147:39488,
chr1:32381496|32385259	chr1	32381496	32385259	3	2_2_1	31	0.162	exon	ENSG00000184007.21_6,	-	K00302:154:HGK25BBXY:2:2106:23074:25755,K00302:154:HGK25BBXY:2:2222:3863:5692,K00302:154:HGK25BBXY:2:1112:24576:5780,
chr1:33413823|33415375	chr1	33413823	33415375	3	3_3_0	69	0.080	exon	ENSG00000116514.16_3,	-	K00302:154:HGK25BBXY:2:2214:13220:29360,K00302:154:HGK25BBXY:2:2128:15240:30960,K00302:154:HGK25BBXY:2:1102:6634:43409,
chr1:33760538|33760906	chr1	33760538	33760906	2	0_2_2	38	0.095	exon	ENSG00000160094.15_5,	+	K00302:154:HGK25BBXY:2:2109:9810:23874,K00302:154:HGK25BBXY:2:2214:10957:39084,
chr1:35824526|35827390	chr1	35824526	35827390	5	4_4_0	70	0.125	exon	ENSG00000146463.11_3,	+	K00302:154:HGK25BBXY:2:1217:16670:32982,K00302:154:HGK25BBXY:2:1120:29427:39260,K00302:154:HGK25BBXY:2:2210:6400:27531,K00302:154:HGK25BBXY:2:1201:32603:41528,K00302:154:HGK25BBXY:2:1201:32623:41598,
chr1:35936464|35944813	chr1	35936464	35944813	2	2_2_0	113	0.034	exon	ENSG00000142687.18_4,	-	K00302:154:HGK25BBXY:2:1212:30360:33949,K00302:154:HGK25BBXY:2:2208:8065:25843,
chr1:36216851|36219537	chr1	36216851	36219537	4	3_3_0	41	0.163	exon	ENSG00000092853.14_4,	-	K00302:154:HGK25BBXY:2:2115:12154:9016,K00302:154:HGK25BBXY:2:2117:19624:39330,K00302:154:HGK25BBXY:2:2117:19461:39400,K00302:154:HGK25BBXY:2:2117:17026:39682,
chr1:36826822|36828257	chr1	36826822	36828257	3	2_2_0	26	0.188	exon	ENSG00000196182.10_3,	-	K00302:154:HGK25BBXY:2:1218:7263:39260,K00302:154:HGK25BBXY:2:1205:5416:43656,K00302:154:HGK25BBXY:2:1206:8907:39928,
chr1:39816457|39824936	chr1	39816457	39824936	4	3_3_0	398	0.020	exon	ENSG00000127603.25_6,	+	K00302:154:HGK25BBXY:2:2105:22333:44130,K00302:154:HGK25BBXY:2:1119:26545:34055,K00302:154:HGK25BBXY:2:1102:16356:22590,K00302:154:HGK25BBXY:2:1102:16376:22731,
chr1:39835702|39838268	chr1	39835702	39838268	2	2_2_0	405	0.010	exon	ENSG00000127603.25_6,	+	K00302:154:HGK25BBXY:2:1206:26118:40948,K00302:154:HGK25BBXY:2:1107:9364:38961,
chr1:40654727|40668286	chr1	40654727	40668286	3	3_3_0	43	0.122	exon	ENSG00000117000.9_3,	+	K00302:154:HGK25BBXY:2:2221:10145:23610,K00302:154:HGK25BBXY:2:1217:7699:39840,K00302:154:HGK25BBXY:2:1103:9100:3090,
chr1:40733458|40737707	chr1	40733458	40737707	2	1_2_0	100	0.038	exon	ENSG00000084073.9_3,	+	K00302:154:HGK25BBXY:2:1109:6005:20902,K00302:154:HGK25BBXY:2:1128:31223:22749,
chr1:41536267|41541123	chr1	41536267	41541123	8	7_7_0	53	0.232	exon	ENSG00000010803.16_4,	-	K00302:154:HGK25BBXY:2:1109:22252:43286,K00302:154:HGK25BBXY:2:2226:1651:45256,K00302:154:HGK25BBXY:2:1205:1245:33686,K00302:154:HGK25BBXY:2:1205:1407:35128,K00302:154:HGK25BBXY:2:2208:23865:30749,K00302:154:HGK25BBXY:2:2208:10906:43286,K00302:154:HGK25BBXY:2:1107:7669:38838,K00302:154:HGK25BBXY:2:1201:30492:35936,
chr1:46105882|46108171	chr1	46105882	46108171	10	7_3_3	97	0.171	exon	ENSG00000159592.11_4,	-	K00302:154:HGK25BBXY:2:1109:2909:14414,K00302:154:HGK25BBXY:2:2127:26595:6079,K00302:154:HGK25BBXY:2:1225:9191:11337,K00302:154:HGK25BBXY:2:1121:3873:44183,K00302:154:HGK25BBXY:2:1121:1681:45801,K00302:154:HGK25BBXY:2:2208:6096:30943,K00302:154:HGK25BBXY:2:1108:19278:7222,K00302:154:HGK25BBXY:2:1111:4868:38029,K00302:154:HGK25BBXY:2:1204:16904:45309,K00302:154:HGK25BBXY:2:1201:20689:31365,
chr1:46521467|46546422	chr1	46521467	46546422	2	2_2_0	46	0.080	exon	ENSG00000278139.1_6,ENSG00000117461.15_4,	-	K00302:154:HGK25BBXY:2:1220:16082:36921,K00302:154:HGK25BBXY:2:1121:30462:8664,
chr1:47745913|47748131	chr1	47745913	47748131	2	2_2_0	26	0.133	exon	ENSG00000123473.15_3,	-	K00302:154:HGK25BBXY:2:1220:19847:7996,K00302:154:HGK25BBXY:2:2120:22749:32191,
chr1:51868107|51874004	chr1	51868107	51874004	3	1_2_1	168	0.034	exon	ENSG00000085832.17_6,	-	K00302:154:HGK25BBXY:2:2107:19786:44992,K00302:154:HGK25BBXY:2:1220:32451:15592,K00302:154:HGK25BBXY:2:1220:31639:16471,
chr1:52293468|52299842	chr1	52293468	52299842	3	2_3_1	168	0.034	exon	ENSG00000078618.21_3,	-	K00302:154:HGK25BBXY:2:1206:15727:12884,K00302:154:HGK25BBXY:2:1118:7953:47243,K00302:154:HGK25BBXY:2:1211:32289:8066,
chr1:52959283|52975384	chr1	52959283	52975384	2	1_2_1	84	0.045	exon	ENSG00000134744.14_5,	-	K00302:154:HGK25BBXY:2:2218:23612:41036,K00302:154:HGK25BBXY:2:1211:17137:14766,
chr1:59787208|59812070	chr1	59787208	59812070	2	2_2_0	36	0.100	exon	ENSG00000172456.17_4,	+	K00302:154:HGK25BBXY:2:2218:18568:11302,K00302:154:HGK25BBXY:2:1120:16944:46926,
chr1:59787208|59844509	chr1	59787208	59844509	4	3_3_1	31	0.205	exon	ENSG00000172456.17_4,	+	K00302:154:HGK25BBXY:2:2218:30756:41423,K00302:154:HGK25BBXY:2:1218:5416:27514,K00302:154:HGK25BBXY:2:1210:27164:20463,K00302:154:HGK25BBXY:2:2202:24454:45555,
chr1:60366637|60377983	chr1	60366637	60377983	2	1_2_0	19	0.174	exon	ENSG00000134716.11_4,	-	K00302:154:HGK25BBXY:2:2225:20385:23593,K00302:154:HGK25BBXY:2:1122:14549:10211,
chr1:61053709|61065922	chr1	61053709	61065922	2	1_2_0	17	0.190	exon	ENSG00000226476.3_4,	-	K00302:154:HGK25BBXY:2:1219:4665:13588,K00302:154:HGK25BBXY:2:2101:19827:27232,
chr1:61125033|61125529	chr1	61125033	61125529	3	1_2_0	3	0.667	intergenic_region	n/a	+	K00302:154:HGK25BBXY:2:2121:7060:3811,K00302:154:HGK25BBXY:2:2121:7101:3881,K00302:154:HGK25BBXY:2:1226:21562:17368,
chr1:61291008|61292257	chr1	61291008	61292257	2	0_1_2	42	0.087	exon	ENSG00000231252.2_5,	-	K00302:154:HGK25BBXY:2:1221:13890:37519,K00302:154:HGK25BBXY:2:1220:26940:9842,
chr1:62910409|62913182	chr1	62910409	62913182	3	3_2_0	123	0.047	exon	ENSG00000162607.13_4,	+	K00302:154:HGK25BBXY:2:2201:16508:38820,K00302:154:HGK25BBXY:2:1124:22607:33668,K00302:154:HGK25BBXY:2:2209:19969:42601,
chr1:65131740|65141666	chr1	65131740	65141666	2	1_2_1	50	0.074	exon	ENSG00000158966.15_4,	+	K00302:154:HGK25BBXY:2:2128:25784:23206,K00302:154:HGK25BBXY:2:2124:21268:24876,
chr1:65830318|65831879	chr1	65830318	65831879	8	5_6_0	55	0.225	exon	ENSG00000116675.16_4,	+	K00302:154:HGK25BBXY:2:2222:13352:42741,K00302:154:HGK25BBXY:2:2224:2098:23663,K00302:154:HGK25BBXY:2:2224:2605:24226,K00302:154:HGK25BBXY:2:2224:2554:24525,K00302:154:HGK25BBXY:2:1118:27742:48192,K00302:154:HGK25BBXY:2:1213:14052:19232,K00302:154:HGK25BBXY:2:1215:15321:8840,K00302:154:HGK25BBXY:2:1214:9049:36095,
chr1:66378928|66384518	chr1	66378928	66384518	4	4_4_0	5	0.615	exon	ENSG00000184588.18_5,	+	K00302:154:HGK25BBXY:2:2110:26403:17421,K00302:154:HGK25BBXY:2:2215:3204:45273,K00302:154:HGK25BBXY:2:1228:20811:45994,K00302:154:HGK25BBXY:2:2211:26017:1279,
chr1:67337053|67371058	chr1	67337053	67371058	2	2_2_0	5	0.444	exon	ENSG00000152763.17_4,	-	K00302:154:HGK25BBXY:2:1205:24058:41528,K00302:154:HGK25BBXY:2:1102:8765:10176,
chr1:67356837|67371058	chr1	67356837	67371058	12	9_8_1	18	0.571	exon	ENSG00000152763.17_4,	-	K00302:154:HGK25BBXY:2:2107:22577:11179,K00302:154:HGK25BBXY:2:2226:9080:41000,K00302:154:HGK25BBXY:2:1219:15777:6396,K00302:154:HGK25BBXY:2:1228:2808:8928,K00302:154:HGK25BBXY:2:2122:25093:4848,K00302:154:HGK25BBXY:2:1120:31324:33651,K00302:154:HGK25BBXY:2:1211:26260:21184,K00302:154:HGK25BBXY:2:1103:10094:25632,K00302:154:HGK25BBXY:2:1111:15138:22942,K00302:154:HGK25BBXY:2:2225:7375:32631,K00302:154:HGK25BBXY:2:1219:5883:11477,K00302:154:HGK25BBXY:2:1210:9506:34846,
chr1:67411833|67425426	chr1	67411833	67425426	3	3_3_0	99	0.057	exon	ENSG00000198160.14_3,	+	K00302:154:HGK25BBXY:2:2112:27915:16137,K00302:154:HGK25BBXY:2:2216:20770:34459,K00302:154:HGK25BBXY:2:2217:8278:33176,
chr1:67423742|67428843	chr1	67423742	67428843	2	1_1_1	120	0.032	exon	ENSG00000198160.14_3,	+	K00302:154:HGK25BBXY:2:1213:31801:26353,K00302:154:HGK25BBXY:2:2219:13798:38486,
chr1:70758071|70781249	chr1	70758071	70781249	4	2_2_0	64	0.111	exon	ENSG00000118454.13_3,	-	K00302:154:HGK25BBXY:2:1110:5223:37484,K00302:154:HGK25BBXY:2:1110:5152:37677,K00302:154:HGK25BBXY:2:2209:16305:21623,K00302:154:HGK25BBXY:2:2209:16315:21641,
