circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:17907048|17914974	chr1	17907048	17914974	5	4_0_4	19	0.345	exon	ENSG00000074964.17_4,	+	K00302:154:HGK25BBXY:2:1205:16569:22327,K00302:154:HGK25BBXY:2:1121:19278:16717,K00302:154:HGK25BBXY:2:1121:19197:21184,K00302:154:HGK25BBXY:2:1211:28361:7240,K00302:154:HGK25BBXY:2:2118:24688:3582,
chr1:21071237|21107033	chr1	21071237	21107033	2	2_2_0	151	0.026	exon	ENSG00000127483.18_4,	-	K00302:154:HGK25BBXY:2:1109:16823:37009,K00302:154:HGK25BBXY:2:1115:15290:40578,
chr1:21076216|21100103	chr1	21076216	21100103	5	5_5_0	309	0.031	exon	ENSG00000127483.18_4,	-	K00302:154:HGK25BBXY:2:1203:8247:45467,K00302:154:HGK25BBXY:2:1209:9343:16876,K00302:154:HGK25BBXY:2:1103:8227:22327,K00302:154:HGK25BBXY:2:1104:18842:13324,K00302:154:HGK25BBXY:2:2211:14204:42425,
chr1:21091870|21100103	chr1	21091870	21100103	3	2_2_0	384	0.015	exon	ENSG00000127483.18_4,	-	K00302:154:HGK25BBXY:2:1122:14620:9666,K00302:154:HGK25BBXY:2:2101:32075:35655,K00302:154:HGK25BBXY:2:2101:31933:37343,
chr1:21220010|21268823	chr1	21220010	21268823	3	3_3_0	244	0.024	exon	ENSG00000075151.20_3,	-	K00302:154:HGK25BBXY:2:1126:4574:24155,K00302:154:HGK25BBXY:2:1127:2179:31646,K00302:154:HGK25BBXY:2:2203:15848:21219,
chr1:21231376|21268823	chr1	21231376	21268823	3	2_3_1	251	0.023	exon	ENSG00000075151.20_3,	-	K00302:154:HGK25BBXY:2:1122:19816:11812,K00302:154:HGK25BBXY:2:2127:19258:33563,K00302:154:HGK25BBXY:2:1228:2717:4901,
chr1:21276496|21329301	chr1	21276496	21329301	2	2_2_0	237	0.017	exon	ENSG00000075151.20_3,	-	K00302:154:HGK25BBXY:2:2213:4807:20515,K00302:154:HGK25BBXY:2:2103:5203:26512,
chr1:21295967|21307720	chr1	21295967	21307720	6	5_5_0	259	0.044	exon	ENSG00000075151.20_3,	-	K00302:154:HGK25BBXY:2:1102:5122:41071,K00302:154:HGK25BBXY:2:1107:19705:17491,K00302:154:HGK25BBXY:2:1110:18416:5235,K00302:154:HGK25BBXY:2:1110:18122:5534,K00302:154:HGK25BBXY:2:2114:15037:45168,K00302:154:HGK25BBXY:2:1225:8501:45695,
chr1:21306827|21377487	chr1	21306827	21377487	2	2_2_0	301	0.013	exon	ENSG00000075151.20_3,	-	K00302:154:HGK25BBXY:2:2104:13088:46328,K00302:154:HGK25BBXY:2:1201:2422:41880,
chr1:21377359|21437876	chr1	21377359	21437876	6	5_2_3	153	0.073	exon	ENSG00000075151.20_3,	-	K00302:154:HGK25BBXY:2:2215:26189:28797,K00302:154:HGK25BBXY:2:1102:16650:17368,K00302:154:HGK25BBXY:2:1224:20060:45889,K00302:154:HGK25BBXY:2:2101:26707:2861,K00302:154:HGK25BBXY:2:2214:1681:1103,K00302:154:HGK25BBXY:2:2202:1661:26142,
chr1:21415631|21437876	chr1	21415631	21437876	2	1_1_2	203	0.019	exon	ENSG00000075151.20_3,	-	K00302:154:HGK25BBXY:2:1206:6908:3899,K00302:154:HGK25BBXY:2:1122:26017:41932,
chr1:21573714|21585332	chr1	21573714	21585332	2	2_2_0	201	0.020	exon	ENSG00000117298.16_5,	-	K00302:154:HGK25BBXY:2:1226:3427:48298,K00302:154:HGK25BBXY:2:2103:6126:19003,
chr1:22041882|22050588	chr1	22041882	22050588	7	4_5_1	114	0.109	exon	ENSG00000090686.15_2,	-	K00302:154:HGK25BBXY:2:2218:31264:25773,K00302:154:HGK25BBXY:2:2218:30533:26301,K00302:154:HGK25BBXY:2:2218:31771:27496,K00302:154:HGK25BBXY:2:1123:31436:16471,K00302:154:HGK25BBXY:2:1126:12753:40086,K00302:154:HGK25BBXY:2:1219:32045:34618,K00302:154:HGK25BBXY:2:1214:5172:40385,
chr1:22074631|22078108	chr1	22074631	22078108	2	2_1_0	128	0.030	exon	ENSG00000090686.15_2,	-	K00302:154:HGK25BBXY:2:1215:9262:45678,K00302:154:HGK25BBXY:2:1105:23003:1508,
chr1:23356962|23370979	chr1	23356962	23370979	4	1_0_4	74	0.098	exon	ENSG00000004487.16_5,	+	K00302:154:HGK25BBXY:2:2127:2148:29835,K00302:154:HGK25BBXY:2:2206:21247:41440,K00302:154:HGK25BBXY:2:2121:6583:14062,K00302:154:HGK25BBXY:2:1228:26748:30046,
chr1:23356962|23377013	chr1	23356962	23377013	18	12_15_0	99	0.267	exon	ENSG00000004487.16_5,	+	K00302:154:HGK25BBXY:2:1208:27681:43726,K00302:154:HGK25BBXY:2:2108:13078:3020,K00302:154:HGK25BBXY:2:2215:25875:30855,K00302:154:HGK25BBXY:2:2211:25956:15065,K00302:154:HGK25BBXY:2:2121:13656:37009,K00302:154:HGK25BBXY:2:1223:10460:43638,K00302:154:HGK25BBXY:2:2128:21572:38521,K00302:154:HGK25BBXY:2:2202:5264:22819,K00302:154:HGK25BBXY:2:1216:9283:3055,K00302:154:HGK25BBXY:2:2223:30736:35057,K00302:154:HGK25BBXY:2:2225:15757:1050,K00302:154:HGK25BBXY:2:2114:30665:22801,K00302:154:HGK25BBXY:2:2104:18822:31751,K00302:154:HGK25BBXY:2:2104:18690:32859,K00302:154:HGK25BBXY:2:2109:5223:32103,K00302:154:HGK25BBXY:2:2110:22881:36710,K00302:154:HGK25BBXY:2:1120:5751:23663,K00302:154:HGK25BBXY:2:1114:6167:3600,
chr1:23356962|23385660	chr1	23356962	23385660	8	5_3_2	125	0.113	exon	ENSG00000004487.16_5,	+	K00302:154:HGK25BBXY:2:2109:2057:45396,K00302:154:HGK25BBXY:2:1116:32258:38504,K00302:154:HGK25BBXY:2:1106:28321:9139,K00302:154:HGK25BBXY:2:2124:1955:8400,K00302:154:HGK25BBXY:2:2108:21785:40965,K00302:154:HGK25BBXY:2:2216:31467:33264,K00302:154:HGK25BBXY:2:1214:30716:4884,K00302:154:HGK25BBXY:2:1214:30949:5323,
chr1:23735157|23745632	chr1	23735157	23745632	3	1_0_2	56	0.097	exon	ENSG00000204219.10_3,	-	K00302:154:HGK25BBXY:2:1113:24403:47893,K00302:154:HGK25BBXY:2:2208:25144:24806,K00302:154:HGK25BBXY:2:2208:25225:24806,
chr1:24077335|24079008	chr1	24077335	24079008	3	3_3_0	139	0.041	exon	ENSG00000011007.12_3,	+	K00302:154:HGK25BBXY:2:1203:18629:28534,K00302:154:HGK25BBXY:2:2215:16457:9367,K00302:154:HGK25BBXY:2:1109:7557:47682,
chr1:24140680|24147083	chr1	24140680	24147083	2	2_1_1	37	0.098	exon	ENSG00000117305.15_4,	-	K00302:154:HGK25BBXY:2:1202:24413:36130,K00302:154:HGK25BBXY:2:1226:26047:33651,
chr1:25666965|25669564	chr1	25666965	25669564	2	1_1_1	227	0.017	exon	ENSG00000183726.11_3,	+	K00302:154:HGK25BBXY:2:1101:12662:36692,K00302:154:HGK25BBXY:2:1123:30320:45695,
chr1:25666965|25678184	chr1	25666965	25678184	4	4_3_1	214	0.036	exon	ENSG00000183726.11_3,	+	K00302:154:HGK25BBXY:2:1204:11140:31593,K00302:154:HGK25BBXY:2:1209:31883:4127,K00302:154:HGK25BBXY:2:2121:8460:24173,K00302:154:HGK25BBXY:2:1227:22100:5956,
chr1:26772807|26774151	chr1	26772807	26774151	11	5_5_2	62	0.262	exon	ENSG00000117682.17_3,	+	K00302:154:HGK25BBXY:2:1208:7344:13236,K00302:154:HGK25BBXY:2:1120:29477:36429,K00302:154:HGK25BBXY:2:1122:4432:45326,K00302:154:HGK25BBXY:2:2204:21156:21096,K00302:154:HGK25BBXY:2:2223:15016:14748,K00302:154:HGK25BBXY:2:2223:14986:14977,K00302:154:HGK25BBXY:2:2117:29285:36235,K00302:154:HGK25BBXY:2:2117:30097:37009,K00302:154:HGK25BBXY:2:2212:10531:27303,K00302:154:HGK25BBXY:2:2212:10500:27320,K00302:154:HGK25BBXY:2:1210:15574:35831,
chr1:27056142|27059283	chr1	27056142	27059283	16	14_14_0	110	0.225	exon	ENSG00000117713.20_5,	+	K00302:154:HGK25BBXY:2:1204:15371:36007,K00302:154:HGK25BBXY:2:1208:15402:29554,K00302:154:HGK25BBXY:2:2219:18051:31294,K00302:154:HGK25BBXY:2:2219:19197:31628,K00302:154:HGK25BBXY:2:2220:8105:35866,K00302:154:HGK25BBXY:2:1118:3498:29044,K00302:154:HGK25BBXY:2:1121:19248:13535,K00302:154:HGK25BBXY:2:1122:12276:26810,K00302:154:HGK25BBXY:2:1123:30025:40965,K00302:154:HGK25BBXY:2:2212:6705:22678,K00302:154:HGK25BBXY:2:2213:27722:11548,K00302:154:HGK25BBXY:2:2122:6705:9526,K00302:154:HGK25BBXY:2:2124:5010:38099,K00302:154:HGK25BBXY:2:1223:29112:2633,K00302:154:HGK25BBXY:2:2119:13697:2686,K00302:154:HGK25BBXY:2:1228:7953:10739,
chr1:27132131|27142944	chr1	27132131	27142944	4	3_2_1	14	0.364	intergenic_region	n/a	-	K00302:154:HGK25BBXY:2:1115:8288:11214,K00302:154:HGK25BBXY:2:1115:8166:14941,K00302:154:HGK25BBXY:2:1125:18588:10493,K00302:154:HGK25BBXY:2:2118:21288:7504,
chr1:27269151|27269556	chr1	27269151	27269556	4	3_3_0	39	0.170	exon	ENSG00000090273.14_4,	+	K00302:154:HGK25BBXY:2:2111:16538:26318,K00302:154:HGK25BBXY:2:1111:6279:6114,K00302:154:HGK25BBXY:2:1111:6360:6114,K00302:154:HGK25BBXY:2:2225:19400:31558,
chr1:28116073|28120143	chr1	28116073	28120143	2	2_2_0	100	0.038	exon	ENSG00000117758.14_4,	+	K00302:154:HGK25BBXY:2:1115:24566:26512,K00302:154:HGK25BBXY:2:2205:22333:21483,
chr1:28362055|28374937	chr1	28362055	28374937	2	1_0_2	37	0.098	exon	ENSG00000158161.16_5,	-	K00302:154:HGK25BBXY:2:1116:13941:12603,K00302:154:HGK25BBXY:2:2204:22749:7855,
chr1:28785596|28793046	chr1	28785596	28793046	2	2_1_0	58	0.065	exon	ENSG00000204138.13_4,	+	K00302:154:HGK25BBXY:2:1109:30655:33791,K00302:154:HGK25BBXY:2:1212:28950:48526,
chr1:29481208|29481422	chr1	29481208	29481422	4	2_3_0	83	0.088	exon	ENSG00000116350.17_5,	-	K00302:154:HGK25BBXY:2:1220:20395:40983,K00302:154:HGK25BBXY:2:1220:19827:41053,K00302:154:HGK25BBXY:2:2228:6918:2193,K00302:154:HGK25BBXY:2:2120:14042:48052,
chr1:31465237|31468067	chr1	31465237	31468067	5	4_3_0	174	0.054	exon	ENSG00000134644.15_4,	-	K00302:154:HGK25BBXY:2:1117:8978:22256,K00302:154:HGK25BBXY:2:1123:22475:48491,K00302:154:HGK25BBXY:2:1217:4198:38556,K00302:154:HGK25BBXY:2:2204:18710:4796,K00302:154:HGK25BBXY:2:1205:20273:47032,
chr1:31465237|31479949	chr1	31465237	31479949	2	2_2_0	138	0.028	exon	ENSG00000134644.15_4,	-	K00302:154:HGK25BBXY:2:2121:8958:28094,K00302:154:HGK25BBXY:2:1221:4706:24982,
chr1:32381496|32385259	chr1	32381496	32385259	11	8_7_0	31	0.415	exon	ENSG00000184007.21_6,	-	K00302:154:HGK25BBXY:2:1119:6411:1806,K00302:154:HGK25BBXY:2:1111:4655:20428,K00302:154:HGK25BBXY:2:1124:25104:5886,K00302:154:HGK25BBXY:2:2201:8958:26371,K00302:154:HGK25BBXY:2:1212:5162:20322,K00302:154:HGK25BBXY:2:1217:22546:4338,K00302:154:HGK25BBXY:2:2223:16640:38486,K00302:154:HGK25BBXY:2:2116:29721:44658,K00302:154:HGK25BBXY:2:1210:14976:45344,K00302:154:HGK25BBXY:2:2114:16183:40649,K00302:154:HGK25BBXY:2:2116:4087:17087,
chr1:32495899|32498935	chr1	32495899	32498935	2	2_2_0	180	0.022	exon	ENSG00000121774.18_3,	+	K00302:154:HGK25BBXY:2:2117:18751:28287,K00302:154:HGK25BBXY:2:2103:29193:4884,
chr1:32495899|32510991	chr1	32495899	32510991	3	3_3_0	77	0.072	exon	ENSG00000121774.18_3,	+	K00302:154:HGK25BBXY:2:2109:29122:5218,K00302:154:HGK25BBXY:2:2126:10744:43005,K00302:154:HGK25BBXY:2:2103:2930:31224,
chr1:33413823|33415375	chr1	33413823	33415375	5	5_4_0	35	0.222	exon	ENSG00000116514.16_3,	-	K00302:154:HGK25BBXY:2:1124:6948:39559,K00302:154:HGK25BBXY:2:2210:21004:6554,K00302:154:HGK25BBXY:2:2128:17969:29536,K00302:154:HGK25BBXY:2:1215:20040:9983,K00302:154:HGK25BBXY:2:1102:13240:19021,
chr1:35824526|35827390	chr1	35824526	35827390	11	9_9_0	77	0.222	exon	ENSG00000146463.11_3,	+	K00302:154:HGK25BBXY:2:2221:11637:3899,K00302:154:HGK25BBXY:2:1122:6096:31505,K00302:154:HGK25BBXY:2:1105:5446:14555,K00302:154:HGK25BBXY:2:1109:27326:16067,K00302:154:HGK25BBXY:2:2203:8349:42653,K00302:154:HGK25BBXY:2:2203:10064:46153,K00302:154:HGK25BBXY:2:2113:21836:38803,K00302:154:HGK25BBXY:2:2114:18578:28305,K00302:154:HGK25BBXY:2:2118:4168:24929,K00302:154:HGK25BBXY:2:2206:23257:39998,K00302:154:HGK25BBXY:2:2212:6126:12954,
chr1:35846860|35854683	chr1	35846860	35854683	2	2_2_0	100	0.038	exon	ENSG00000146463.11_3,	+	K00302:154:HGK25BBXY:2:2214:5913:42267,K00302:154:HGK25BBXY:2:2224:6918:9156,
chr1:36826822|36828257	chr1	36826822	36828257	3	3_3_0	32	0.158	exon	ENSG00000196182.10_3,	-	K00302:154:HGK25BBXY:2:1127:17462:41106,K00302:154:HGK25BBXY:2:2224:22201:14572,K00302:154:HGK25BBXY:2:2116:11403:7504,
chr1:38052912|38054683	chr1	38052912	38054683	2	2_2_0	25	0.138	intron	ENSG00000134697.13_6,	-	K00302:154:HGK25BBXY:2:1221:32502:7099,K00302:154:HGK25BBXY:2:1221:32420:7169,
chr1:38332131|38339760	chr1	38332131	38339760	2	1_1_1	32	0.111	exon	ENSG00000204084.13_4,	-	K00302:154:HGK25BBXY:2:1114:10257:42900,K00302:154:HGK25BBXY:2:1221:8603:25333,
chr1:39704889|39706206	chr1	39704889	39706206	2	2_2_0	2	0.667	intron	ENSG00000127603.25_6,	+	K00302:154:HGK25BBXY:2:1223:11586:22239,K00302:154:HGK25BBXY:2:1213:12753:24050,
chr1:40654727|40668286	chr1	40654727	40668286	4	2_3_0	99	0.075	exon	ENSG00000117000.9_3,	+	K00302:154:HGK25BBXY:2:1114:30584:12779,K00302:154:HGK25BBXY:2:2116:16549:16559,K00302:154:HGK25BBXY:2:1227:24190:39717,K00302:154:HGK25BBXY:2:2223:19086:37449,
chr1:41536267|41541123	chr1	41536267	41541123	11	10_10_0	55	0.286	exon	ENSG00000010803.16_4,	-	K00302:154:HGK25BBXY:2:2215:6218:20955,K00302:154:HGK25BBXY:2:1119:9252:42425,K00302:154:HGK25BBXY:2:1101:17158:15012,K00302:154:HGK25BBXY:2:1105:7293:15680,K00302:154:HGK25BBXY:2:1106:2595:30116,K00302:154:HGK25BBXY:2:2208:16833:41915,K00302:154:HGK25BBXY:2:2210:11941:27989,K00302:154:HGK25BBXY:2:1210:26169:5306,K00302:154:HGK25BBXY:2:1212:30127:6853,K00302:154:HGK25BBXY:2:2114:3315:47120,K00302:154:HGK25BBXY:2:2102:10054:37273,
chr1:41578955|41608784	chr1	41578955	41608784	3	2_3_0	80	0.070	exon	ENSG00000010803.16_4,	-	K00302:154:HGK25BBXY:2:2209:5264:34706,K00302:154:HGK25BBXY:2:2128:28635:8418,K00302:154:HGK25BBXY:2:2102:7496:17087,
chr1:42730786|42776781	chr1	42730786	42776781	4	3_0_3	166	0.046	exon	ENSG00000198815.9_5,	-	K00302:154:HGK25BBXY:2:1117:31446:45994,K00302:154:HGK25BBXY:2:1220:1692:32525,K00302:154:HGK25BBXY:2:1220:1671:32701,K00302:154:HGK25BBXY:2:1220:1712:32736,
chr1:42730786|42789498	chr1	42730786	42789498	3	2_2_0	152	0.038	exon	ENSG00000198815.9_5,	-	K00302:154:HGK25BBXY:2:1120:12916:44763,K00302:154:HGK25BBXY:2:1222:19126:10335,K00302:154:HGK25BBXY:2:1212:27133:9332,
chr1:42946132|42964587	chr1	42946132	42964587	2	2_2_0	26	0.133	exon	ENSG00000186409.16_5,	+	K00302:154:HGK25BBXY:2:1223:27600:30749,K00302:154:HGK25BBXY:2:2227:32289:7679,
chr1:43239234|43241150	chr1	43239234	43241150	5	4_5_1	32	0.238	exon	ENSG00000164008.16_5,ENSG00000283580.3_5,	+	K00302:154:HGK25BBXY:2:1208:26068:19373,K00302:154:HGK25BBXY:2:1101:15382:23153,K00302:154:HGK25BBXY:2:1103:15442:16612,K00302:154:HGK25BBXY:2:1108:4411:48702,K00302:154:HGK25BBXY:2:2205:10896:7750,
chr1:44386076|44387310	chr1	44386076	44387310	2	2_2_0	14	0.222	exon	ENSG00000126091.20_6,	+	K00302:154:HGK25BBXY:2:1127:32157:3969,K00302:154:HGK25BBXY:2:1223:19563:4338,
chr1:44467985|44468657	chr1	44467985	44468657	3	2_2_0	88	0.064	exon	ENSG00000196517.11_6,	-	K00302:154:HGK25BBXY:2:2220:22567:16260,K00302:154:HGK25BBXY:2:2220:22780:16840,K00302:154:HGK25BBXY:2:1108:21826:29536,
chr1:44750507|44804994	chr1	44750507	44804994	2	1_2_1	97	0.040	exon	ENSG00000117419.15_4,	-	K00302:154:HGK25BBXY:2:1113:14742:2176,K00302:154:HGK25BBXY:2:2224:13301:12620,
chr1:44773982|44804994	chr1	44773982	44804994	7	3_6_3	116	0.108	exon	ENSG00000117419.15_4,	-	K00302:154:HGK25BBXY:2:1102:6695:48509,K00302:154:HGK25BBXY:2:1107:28442:36640,K00302:154:HGK25BBXY:2:1125:12540:47735,K00302:154:HGK25BBXY:2:1127:12286:24612,K00302:154:HGK25BBXY:2:1220:12855:27496,K00302:154:HGK25BBXY:2:2117:10267:32613,K00302:154:HGK25BBXY:2:2101:27387:8435,
chr1:44877653|44878394	chr1	44877653	44878394	3	3_3_0	44	0.120	exon	ENSG00000187147.18_5,	+	K00302:154:HGK25BBXY:2:2213:8471:29466,K00302:154:HGK25BBXY:2:1216:7963:5974,K00302:154:HGK25BBXY:2:2113:28412:48931,
chr1:45223228|45223812	chr1	45223228	45223812	3	2_0_2	23	0.207	exon	ENSG00000142945.13_5,	+	K00302:154:HGK25BBXY:2:2214:8176:10211,K00302:154:HGK25BBXY:2:1110:29731:26002,K00302:154:HGK25BBXY:2:1110:29914:26177,
chr1:45796188|45800183	chr1	45796188	45800183	2	0_2_2	28	0.125	exon	ENSG00000132781.17_6,	-	K00302:154:HGK25BBXY:2:1201:12875:32349,K00302:154:HGK25BBXY:2:2125:24068:16612,
chr1:46079768|46082065	chr1	46079768	46082065	2	1_1_1	34	0.105	exon	ENSG00000132780.17_5,	+	K00302:154:HGK25BBXY:2:1118:12357:1068,K00302:154:HGK25BBXY:2:2227:7730:18652,
chr1:46105882|46108171	chr1	46105882	46108171	6	6_3_3	129	0.085	exon	ENSG00000159592.11_4,	-	K00302:154:HGK25BBXY:2:1117:24890:13816,K00302:154:HGK25BBXY:2:1109:7618:45361,K00302:154:HGK25BBXY:2:2123:1864:44078,K00302:154:HGK25BBXY:2:2114:14448:39928,K00302:154:HGK25BBXY:2:1226:12855:38433,K00302:154:HGK25BBXY:2:2101:7507:38275,
chr1:46521467|46546422	chr1	46521467	46546422	5	4_2_1	76	0.116	exon	ENSG00000117461.15_4,ENSG00000278139.1_6,	-	K00302:154:HGK25BBXY:2:1121:22242:24349,K00302:154:HGK25BBXY:2:1226:30442:42847,K00302:154:HGK25BBXY:2:1209:11119:19671,K00302:154:HGK25BBXY:2:2203:16143:7697,K00302:154:HGK25BBXY:2:2203:16660:23997,
chr1:46543187|46546422	chr1	46543187	46546422	2	0_2_2	75	0.051	exon	ENSG00000117461.15_4,ENSG00000278139.1_6,	-	K00302:154:HGK25BBXY:2:2220:12388:11636,K00302:154:HGK25BBXY:2:1218:29183:33949,
chr1:47745913|47748131	chr1	47745913	47748131	6	5_5_0	26	0.316	exon	ENSG00000123473.15_3,	-	K00302:154:HGK25BBXY:2:2111:4777:29712,K00302:154:HGK25BBXY:2:2221:16731:3829,K00302:154:HGK25BBXY:2:1202:22912:6449,K00302:154:HGK25BBXY:2:2207:5051:1595,K00302:154:HGK25BBXY:2:2225:12297:22907,K00302:154:HGK25BBXY:2:2227:19461:16366,
chr1:48821342|48825442	chr1	48821342	48825442	5	3_3_1	193	0.049	exon	ENSG00000132122.12_6,	-	K00302:154:HGK25BBXY:2:1208:30249:41423,K00302:154:HGK25BBXY:2:2215:29224:34477,K00302:154:HGK25BBXY:2:1216:17685:3899,K00302:154:HGK25BBXY:2:2103:7466:31734,K00302:154:HGK25BBXY:2:1113:22567:15135,
chr1:48821342|48851021	chr1	48821342	48851021	2	1_1_2	264	0.015	exon	ENSG00000132122.12_6,	-	K00302:154:HGK25BBXY:2:1204:23947:17386,K00302:154:HGK25BBXY:2:2221:24261:24894,
chr1:48821342|48869554	chr1	48821342	48869554	2	2_0_1	254	0.016	exon	ENSG00000132122.12_6,	-	K00302:154:HGK25BBXY:2:2118:21359:33721,K00302:154:HGK25BBXY:2:1123:32400:45713,
