circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:32381496|32385259	chr1	32381496	32385259	7	5_6_0	7	0.667	exon	ENSG00000184007.21_6,	-	K00302:116:H3TF5BBXY:5:2115:20253:1349,K00302:116:H3TF5BBXY:5:1124:15361:31171,K00302:116:H3TF5BBXY:5:2210:21227:37079,K00302:116:H3TF5BBXY:5:2227:14255:4286,K00302:116:H3TF5BBXY:5:2227:20517:22274,K00302:116:H3TF5BBXY:5:2228:11221:45273,K00302:116:H3TF5BBXY:5:2215:5000:4673,
chr1:32495899|32510991	chr1	32495899	32510991	2	2_2_0	49	0.075	exon	ENSG00000121774.18_3,	+	K00302:116:H3TF5BBXY:5:2208:27823:12849,K00302:116:H3TF5BBXY:5:1216:4300:40069,
chr1:33413823|33415375	chr1	33413823	33415375	5	3_3_0	17	0.370	exon	ENSG00000116514.16_3,	-	K00302:116:H3TF5BBXY:5:2119:5923:27373,K00302:116:H3TF5BBXY:5:1103:26068:27074,K00302:116:H3TF5BBXY:5:1103:26058:27303,K00302:116:H3TF5BBXY:5:1103:26037:27443,K00302:116:H3TF5BBXY:5:2207:6421:44412,
chr1:33760538|33760906	chr1	33760538	33760906	5	5_4_0	23	0.303	exon	ENSG00000160094.15_5,	+	K00302:116:H3TF5BBXY:5:1107:32278:23628,K00302:116:H3TF5BBXY:5:2123:8694:40860,K00302:116:H3TF5BBXY:5:2208:2534:40983,K00302:116:H3TF5BBXY:5:1218:2199:14660,K00302:116:H3TF5BBXY:5:2204:10399:14730,
chr1:35824526|35827390	chr1	35824526	35827390	11	7_8_1	77	0.222	exon	ENSG00000146463.11_3,	+	K00302:116:H3TF5BBXY:5:2113:7344:37818,K00302:116:H3TF5BBXY:5:2117:26169:36429,K00302:116:H3TF5BBXY:5:1206:12885:48755,K00302:116:H3TF5BBXY:5:1207:9394:26670,K00302:116:H3TF5BBXY:5:1210:5700:7152,K00302:116:H3TF5BBXY:5:2211:22567:11618,K00302:116:H3TF5BBXY:5:2214:13342:25949,K00302:116:H3TF5BBXY:5:2214:13139:26090,K00302:116:H3TF5BBXY:5:1224:21115:22819,K00302:116:H3TF5BBXY:5:2102:18314:19619,K00302:116:H3TF5BBXY:5:2220:10845:29536,
chr1:35879573|35881315	chr1	35879573	35881315	2	2_2_0	36	0.100	exon	ENSG00000146463.11_3,	+	K00302:116:H3TF5BBXY:5:2209:27925:22837,K00302:116:H3TF5BBXY:5:2209:8674:46522,
chr1:35940406|35944813	chr1	35940406	35944813	4	2_3_0	43	0.157	exon	ENSG00000142687.18_4,	-	K00302:116:H3TF5BBXY:5:1123:20019:3653,K00302:116:H3TF5BBXY:5:1123:20182:3688,K00302:116:H3TF5BBXY:5:1107:14296:21694,K00302:116:H3TF5BBXY:5:2222:15960:18986,
chr1:41536267|41541123	chr1	41536267	41541123	6	2_5_0	25	0.324	exon	ENSG00000010803.16_4,	-	K00302:116:H3TF5BBXY:5:1126:26524:40842,K00302:116:H3TF5BBXY:5:1207:10937:41897,K00302:116:H3TF5BBXY:5:1208:3640:12585,K00302:116:H3TF5BBXY:5:1111:31548:34846,K00302:116:H3TF5BBXY:5:1111:11749:43128,K00302:116:H3TF5BBXY:5:2204:24251:2791,
chr1:42730786|42744343	chr1	42730786	42744343	3	3_3_0	40	0.130	exon	ENSG00000198815.9_5,	-	K00302:116:H3TF5BBXY:5:2111:4584:36692,K00302:116:H3TF5BBXY:5:1112:21856:7222,K00302:116:H3TF5BBXY:5:1221:4482:30890,
chr1:42946132|42964587	chr1	42946132	42964587	4	2_4_0	20	0.286	exon	ENSG00000186409.16_5,	+	K00302:116:H3TF5BBXY:5:1108:15351:44271,K00302:116:H3TF5BBXY:5:1221:12814:12761,K00302:116:H3TF5BBXY:5:1110:29548:18546,K00302:116:H3TF5BBXY:5:1111:26423:27936,
chr1:44386076|44387310	chr1	44386076	44387310	3	3_1_0	15	0.286	exon	ENSG00000126091.20_6,	+	K00302:116:H3TF5BBXY:5:2212:13190:13271,K00302:116:H3TF5BBXY:5:1122:28696:40983,K00302:116:H3TF5BBXY:5:1214:8866:7609,
chr1:44773982|44804994	chr1	44773982	44804994	7	4_5_0	65	0.177	exon	ENSG00000117419.15_4,	-	K00302:116:H3TF5BBXY:5:1202:1773:7310,K00302:116:H3TF5BBXY:5:2124:24495:4514,K00302:116:H3TF5BBXY:5:2124:24495:4549,K00302:116:H3TF5BBXY:5:2206:13464:33510,K00302:116:H3TF5BBXY:5:1217:8044:28270,K00302:116:H3TF5BBXY:5:1220:3204:7152,K00302:116:H3TF5BBXY:5:1226:19755:27109,
chr1:45340350|45341367	chr1	45340350	45341367	2	2_1_0	20	0.167	exon	ENSG00000070785.16_5,	-	K00302:116:H3TF5BBXY:5:1113:16407:32560,K00302:116:H3TF5BBXY:5:2205:6959:30292,
chr1:45796188|45800183	chr1	45796188	45800183	3	1_2_1	12	0.333	exon	ENSG00000132781.17_6,	-	K00302:116:H3TF5BBXY:5:2121:6867:41141,K00302:116:H3TF5BBXY:5:1122:15919:42935,K00302:116:H3TF5BBXY:5:1202:2027:46258,
chr1:46105882|46108171	chr1	46105882	46108171	5	1_3_0	44	0.185	exon	ENSG00000159592.11_4,	-	K00302:116:H3TF5BBXY:5:2202:29934:24700,K00302:116:H3TF5BBXY:5:1123:10947:43638,K00302:116:H3TF5BBXY:5:1123:4959:44060,K00302:116:H3TF5BBXY:5:1123:10581:45572,K00302:116:H3TF5BBXY:5:1109:27022:47155,
chr1:47745913|47748131	chr1	47745913	47748131	2	2_1_0	6	0.400	exon	ENSG00000123473.15_3,	-	K00302:116:H3TF5BBXY:5:2225:6045:7117,K00302:116:H3TF5BBXY:5:1117:27539:29589,
chr1:48593580|48594245	chr1	48593580	48594245	2	2_2_0	4	0.500	exon	ENSG00000242267.6_4,	-	K00302:116:H3TF5BBXY:5:2220:12246:24718,K00302:116:H3TF5BBXY:5:2227:18243:34829,
chr1:48821342|48825442	chr1	48821342	48825442	4	3_1_0	63	0.113	exon	ENSG00000132122.12_6,	-	K00302:116:H3TF5BBXY:5:1125:17990:2492,K00302:116:H3TF5BBXY:5:2213:15483:27901,K00302:116:H3TF5BBXY:5:2213:15270:28235,K00302:116:H3TF5BBXY:5:1216:30817:22749,
chr1:48850981|48869554	chr1	48850981	48869554	2	0_2_2	86	0.044	exon	ENSG00000132122.12_6,	-	K00302:116:H3TF5BBXY:5:2113:12033:34055,K00302:116:H3TF5BBXY:5:2120:18893:27338,
chr1:48860939|48865316	chr1	48860939	48865316	5	2_2_0	137	0.068	exon	ENSG00000132122.12_6,	-	K00302:116:H3TF5BBXY:5:1215:4005:15152,K00302:116:H3TF5BBXY:5:2126:17158:19478,K00302:116:H3TF5BBXY:5:1220:4929:4620,K00302:116:H3TF5BBXY:5:1220:5315:5077,K00302:116:H3TF5BBXY:5:1220:5335:5077,
chr1:51253672|51323669	chr1	51253672	51323669	2	2_2_0	43	0.085	exon	ENSG00000185104.20_4,	-	K00302:116:H3TF5BBXY:5:2112:8846:44429,K00302:116:H3TF5BBXY:5:1104:6502:3582,
chr1:52959283|52975384	chr1	52959283	52975384	3	1_3_0	38	0.136	exon	ENSG00000134744.14_5,	-	K00302:116:H3TF5BBXY:5:2116:2280:19795,K00302:116:H3TF5BBXY:5:2114:29975:8664,K00302:116:H3TF5BBXY:5:2220:18385:14256,
chr1:53699214|53701307	chr1	53699214	53701307	4	1_1_1	43	0.157	exon	ENSG00000162385.11_3,	-	K00302:116:H3TF5BBXY:5:2102:19634:23698,K00302:116:H3TF5BBXY:5:2215:3721:27461,K00302:116:H3TF5BBXY:5:1104:16569:3934,K00302:116:H3TF5BBXY:5:1104:16498:4127,
chr1:59787208|59812070	chr1	59787208	59812070	5	5_4_0	17	0.370	exon	ENSG00000172456.17_4,	+	K00302:116:H3TF5BBXY:5:1121:21542:28375,K00302:116:H3TF5BBXY:5:2224:22830:27690,K00302:116:H3TF5BBXY:5:1224:16772:40262,K00302:116:H3TF5BBXY:5:1227:24627:34037,K00302:116:H3TF5BBXY:5:2120:31436:2721,
chr1:59787208|59844509	chr1	59787208	59844509	5	4_3_0	11	0.476	exon	ENSG00000172456.17_4,	+	K00302:116:H3TF5BBXY:5:2105:21389:39084,K00302:116:H3TF5BBXY:5:1201:19928:10176,K00302:116:H3TF5BBXY:5:1201:20699:11091,K00302:116:H3TF5BBXY:5:1202:18254:27672,K00302:116:H3TF5BBXY:5:1119:19309:40684,
chr1:59805630|59844509	chr1	59805630	59844509	8	5_5_0	10	0.615	exon	ENSG00000172456.17_4,	+	K00302:116:H3TF5BBXY:5:1124:24190:32508,K00302:116:H3TF5BBXY:5:2212:7943:11601,K00302:116:H3TF5BBXY:5:2225:7933:8910,K00302:116:H3TF5BBXY:5:2226:16305:22362,K00302:116:H3TF5BBXY:5:1109:22435:28235,K00302:116:H3TF5BBXY:5:2206:30827:34055,K00302:116:H3TF5BBXY:5:1225:8877:10721,K00302:116:H3TF5BBXY:5:1228:1722:17843,
chr1:61291008|61292257	chr1	61291008	61292257	2	2_1_0	82	0.047	exon	ENSG00000231252.2_5,	-	K00302:116:H3TF5BBXY:5:1105:3650:9367,K00302:116:H3TF5BBXY:5:1202:22729:44746,
chr1:65047839|65099943	chr1	65047839	65099943	2	1_2_0	53	0.070	exon	ENSG00000158966.15_4,	+	K00302:116:H3TF5BBXY:5:2111:5568:27637,K00302:116:H3TF5BBXY:5:1228:7162:7082,
chr1:65131740|65141666	chr1	65131740	65141666	2	2_2_0	42	0.087	exon	ENSG00000158966.15_4,	+	K00302:116:H3TF5BBXY:5:2110:22719:5165,K00302:116:H3TF5BBXY:5:2124:20151:40948,
chr1:65830318|65831879	chr1	65830318	65831879	3	2_2_0	15	0.286	exon	ENSG00000116675.16_4,	+	K00302:116:H3TF5BBXY:5:1216:10642:31540,K00302:116:H3TF5BBXY:5:1202:16112:32824,K00302:116:H3TF5BBXY:5:1209:18385:20058,
chr1:67337053|67371058	chr1	67337053	67371058	5	4_2_0	23	0.303	exon	ENSG00000152763.17_4,	-	K00302:116:H3TF5BBXY:5:2206:5406:24894,K00302:116:H3TF5BBXY:5:1228:21024:35954,K00302:116:H3TF5BBXY:5:2110:16396:18687,K00302:116:H3TF5BBXY:5:2116:25976:48227,K00302:116:H3TF5BBXY:5:2121:11018:9578,
chr1:67356837|67371058	chr1	67356837	67371058	97	32_37_0	42	0.822	exon	ENSG00000152763.17_4,	-	K00302:116:H3TF5BBXY:5:2102:26179:11372,K00302:116:H3TF5BBXY:5:2106:14509:48931,K00302:116:H3TF5BBXY:5:2107:21399:38855,K00302:116:H3TF5BBXY:5:2108:8186:1824,K00302:116:H3TF5BBXY:5:2112:13768:31224,K00302:116:H3TF5BBXY:5:2113:8542:1701,K00302:116:H3TF5BBXY:5:2115:12591:16700,K00302:116:H3TF5BBXY:5:2118:17411:40737,K00302:116:H3TF5BBXY:5:1120:16396:37009,K00302:116:H3TF5BBXY:5:1127:8197:2193,K00302:116:H3TF5BBXY:5:1127:8846:10739,K00302:116:H3TF5BBXY:5:1203:27519:36517,K00302:116:H3TF5BBXY:5:1203:28696:39717,K00302:116:H3TF5BBXY:5:1204:17827:23593,K00302:116:H3TF5BBXY:5:1208:29873:22168,K00302:116:H3TF5BBXY:5:1208:24109:36868,K00302:116:H3TF5BBXY:5:1210:7080:4057,K00302:116:H3TF5BBXY:5:2213:15960:24788,K00302:116:H3TF5BBXY:5:2214:31517:12321,K00302:116:H3TF5BBXY:5:2217:2737:27830,K00302:116:H3TF5BBXY:5:2218:9161:4989,K00302:116:H3TF5BBXY:5:2218:10389:7926,K00302:116:H3TF5BBXY:5:2218:21907:47753,K00302:116:H3TF5BBXY:5:2228:13687:9244,K00302:116:H3TF5BBXY:5:1104:13738:19214,K00302:116:H3TF5BBXY:5:1107:31801:26494,K00302:116:H3TF5BBXY:5:1112:15534:23417,K00302:116:H3TF5BBXY:5:1114:7040:41440,K00302:116:H3TF5BBXY:5:1116:11332:18493,K00302:116:H3TF5BBXY:5:2122:9942:23681,K00302:116:H3TF5BBXY:5:2122:7862:39348,K00302:116:H3TF5BBXY:5:2127:15554:12831,K00302:116:H3TF5BBXY:5:2127:9374:15170,K00302:116:H3TF5BBXY:5:2127:24424:20111,K00302:116:H3TF5BBXY:5:2128:26321:33035,K00302:116:H3TF5BBXY:5:2202:20202:30626,K00302:116:H3TF5BBXY:5:2204:14935:24103,K00302:116:H3TF5BBXY:5:2210:12560:11583,K00302:116:H3TF5BBXY:5:1213:14519:25386,K00302:116:H3TF5BBXY:5:1215:32410:43656,K00302:116:H3TF5BBXY:5:1216:26880:25457,K00302:116:H3TF5BBXY:5:1217:31040:3196,K00302:116:H3TF5BBXY:5:1217:31040:3582,K00302:116:H3TF5BBXY:5:1224:10490:9754,K00302:116:H3TF5BBXY:5:1224:7446:26951,K00302:116:H3TF5BBXY:5:1225:20050:20902,K00302:116:H3TF5BBXY:5:2101:8623:16823,K00302:116:H3TF5BBXY:5:2111:22729:11055,K00302:116:H3TF5BBXY:5:2111:31639:28569,K00302:116:H3TF5BBXY:5:2112:19076:30433,K00302:116:H3TF5BBXY:5:2112:22110:37027,K00302:116:H3TF5BBXY:5:2113:2331:24841,K00302:116:H3TF5BBXY:5:2113:7852:28393,K00302:116:H3TF5BBXY:5:2113:8674:29079,K00302:116:H3TF5BBXY:5:2117:2229:1490,K00302:116:H3TF5BBXY:5:2118:3041:2123,K00302:116:H3TF5BBXY:5:1122:19705:4338,K00302:116:H3TF5BBXY:5:1124:20263:40262,K00302:116:H3TF5BBXY:5:1124:20324:40262,K00302:116:H3TF5BBXY:5:1124:25002:47172,K00302:116:H3TF5BBXY:5:1127:28777:35954,K00302:116:H3TF5BBXY:5:1201:15747:29131,K00302:116:H3TF5BBXY:5:1201:14844:44377,K00302:116:H3TF5BBXY:5:1202:17371:16225,K00302:116:H3TF5BBXY:5:1205:26636:34530,K00302:116:H3TF5BBXY:5:1209:9709:13394,K00302:116:H3TF5BBXY:5:2211:21724:23804,K00302:116:H3TF5BBXY:5:2212:28787:34846,K00302:116:H3TF5BBXY:5:2213:18974:14432,K00302:116:H3TF5BBXY:5:2215:29173:41774,K00302:116:H3TF5BBXY:5:2216:1631:18107,K00302:116:H3TF5BBXY:5:2216:22668:21957,K00302:116:H3TF5BBXY:5:2217:19715:21553,K00302:116:H3TF5BBXY:5:2217:19695:21729,K00302:116:H3TF5BBXY:5:2218:8826:15346,K00302:116:H3TF5BBXY:5:2219:21207:8066,K00302:116:H3TF5BBXY:5:2219:10348:20656,K00302:116:H3TF5BBXY:5:2221:9059:38257,K00302:116:H3TF5BBXY:5:2226:7405:30820,K00302:116:H3TF5BBXY:5:2227:23206:30134,K00302:116:H3TF5BBXY:5:1105:11840:30837,K00302:116:H3TF5BBXY:5:1107:8836:48456,K00302:116:H3TF5BBXY:5:1110:18416:11812,K00302:116:H3TF5BBXY:5:1110:10855:43339,K00302:116:H3TF5BBXY:5:1111:3265:11337,K00302:116:H3TF5BBXY:5:1111:6847:44412,K00302:116:H3TF5BBXY:5:1112:13474:9684,K00302:116:H3TF5BBXY:5:1114:7618:10229,K00302:116:H3TF5BBXY:5:1117:28412:21465,K00302:116:H3TF5BBXY:5:1119:13159:44904,K00302:116:H3TF5BBXY:5:2123:24322:17544,K00302:116:H3TF5BBXY:5:2127:10541:31716,K00302:116:H3TF5BBXY:5:2128:20750:13992,K00302:116:H3TF5BBXY:5:2209:17026:9332,K00302:116:H3TF5BBXY:5:1213:21308:35145,K00302:116:H3TF5BBXY:5:1218:9546:21096,K00302:116:H3TF5BBXY:5:1223:6187:26459,
chr1:67423742|67428843	chr1	67423742	67428843	2	2_1_0	38	0.095	exon	ENSG00000198160.14_3,	+	K00302:116:H3TF5BBXY:5:1118:14042:32965,K00302:116:H3TF5BBXY:5:1227:22922:24753,
chr1:70742448|70781249	chr1	70742448	70781249	2	1_2_0	29	0.121	exon	ENSG00000118454.13_3,	-	K00302:116:H3TF5BBXY:5:2209:6461:33264,K00302:116:H3TF5BBXY:5:2122:17411:39752,
