circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:27056142|27059283	chr1	27056142	27059283	14	13_11_0	41	0.406	exon	ENSG00000117713.20_5,	+	K00302:154:HGK25BBXY:1:2124:26494:12023,K00302:154:HGK25BBXY:1:1219:25398:26195,K00302:154:HGK25BBXY:1:1211:27722:8418,K00302:154:HGK25BBXY:1:1211:25804:22889,K00302:154:HGK25BBXY:1:2112:29406:9684,K00302:154:HGK25BBXY:1:2108:20872:32420,K00302:154:HGK25BBXY:1:2109:6451:17245,K00302:154:HGK25BBXY:1:1204:7364:29167,K00302:154:HGK25BBXY:1:1208:16264:39137,K00302:154:HGK25BBXY:1:1209:7557:13605,K00302:154:HGK25BBXY:1:1101:23155:40737,K00302:154:HGK25BBXY:1:1107:9496:13236,K00302:154:HGK25BBXY:1:2220:18822:27391,K00302:154:HGK25BBXY:1:2228:23094:11688,
chr1:27269151|27269556	chr1	27269151	27269556	5	4_5_0	50	0.167	exon	ENSG00000090273.14_4,	+	K00302:154:HGK25BBXY:1:2215:14570:14818,K00302:154:HGK25BBXY:1:2215:17310:33914,K00302:154:HGK25BBXY:1:1120:9404:44166,K00302:154:HGK25BBXY:1:1216:24992:15117,K00302:154:HGK25BBXY:1:1212:22221:28745,
chr1:28354300|28369161	chr1	28354300	28369161	2	2_1_1	32	0.111	exon	ENSG00000158161.16_5,	-	K00302:154:HGK25BBXY:1:1208:18700:43111,K00302:154:HGK25BBXY:1:1109:23987:48087,
chr1:29481208|29481422	chr1	29481208	29481422	3	3_3_0	149	0.039	exon	ENSG00000116350.17_5,	-	K00302:154:HGK25BBXY:1:1111:31751:38574,K00302:154:HGK25BBXY:1:1104:16305:39699,K00302:154:HGK25BBXY:1:2226:24393:18230,
chr1:31465237|31468067	chr1	31465237	31468067	4	4_3_0	139	0.054	exon	ENSG00000134644.15_4,	-	K00302:154:HGK25BBXY:1:1120:21521:40789,K00302:154:HGK25BBXY:1:2113:6695:35743,K00302:154:HGK25BBXY:1:1107:25438:47295,K00302:154:HGK25BBXY:1:2207:19055:9684,
chr1:31810022|31821821	chr1	31810022	31821821	2	2_2_0	61	0.062	exon	ENSG00000121766.15_4,	+	K00302:154:HGK25BBXY:1:1125:5101:38996,K00302:154:HGK25BBXY:1:2201:10592:17104,
chr1:32381496|32385259	chr1	32381496	32385259	6	4_3_1	42	0.222	exon	ENSG00000184007.21_6,	-	K00302:154:HGK25BBXY:1:2125:20943:40280,K00302:154:HGK25BBXY:1:2125:20933:40297,K00302:154:HGK25BBXY:1:2128:15625:15100,K00302:154:HGK25BBXY:1:2101:7963:16524,K00302:154:HGK25BBXY:1:2210:8968:29729,K00302:154:HGK25BBXY:1:1220:25124:19214,
chr1:33413823|33415375	chr1	33413823	33415375	8	6_6_0	58	0.216	exon	ENSG00000116514.16_3,	-	K00302:154:HGK25BBXY:1:2123:11251:27918,K00302:154:HGK25BBXY:1:1214:3173:5411,K00302:154:HGK25BBXY:1:2116:24231:25017,K00302:154:HGK25BBXY:1:2116:24008:25228,K00302:154:HGK25BBXY:1:1112:7121:15135,K00302:154:HGK25BBXY:1:1113:1905:10493,K00302:154:HGK25BBXY:1:1105:7973:34301,K00302:154:HGK25BBXY:1:1108:24809:15293,
chr1:33760538|33760906	chr1	33760538	33760906	2	0_1_2	57	0.066	exon	ENSG00000160094.15_5,	+	K00302:154:HGK25BBXY:1:2103:9039:38750,K00302:154:HGK25BBXY:1:2103:25652:39049,
chr1:35824526|35827390	chr1	35824526	35827390	14	11_12_0	60	0.318	exon	ENSG00000146463.11_3,	+	K00302:154:HGK25BBXY:1:1124:3214:17087,K00302:154:HGK25BBXY:1:1227:3518:1226,K00302:154:HGK25BBXY:1:1215:1783:45133,K00302:154:HGK25BBXY:1:1216:17462:44447,K00302:154:HGK25BBXY:1:1219:27143:7556,K00302:154:HGK25BBXY:1:2205:30837:48175,K00302:154:HGK25BBXY:1:2103:19197:45906,K00302:154:HGK25BBXY:1:2109:28036:36464,K00302:154:HGK25BBXY:1:1112:4239:3459,K00302:154:HGK25BBXY:1:1104:32390:47735,K00302:154:HGK25BBXY:1:1107:29346:4760,K00302:154:HGK25BBXY:1:1109:27570:35374,K00302:154:HGK25BBXY:1:2221:16224:47858,K00302:154:HGK25BBXY:1:2110:2463:34881,
chr1:35846860|35871069	chr1	35846860	35871069	3	2_1_1	49	0.109	exon	ENSG00000146463.11_3,	+	K00302:154:HGK25BBXY:1:2119:8897:38117,K00302:154:HGK25BBXY:1:2103:3244:14678,K00302:154:HGK25BBXY:1:2103:4594:15715,
chr1:35879573|35881315	chr1	35879573	35881315	2	1_2_0	58	0.065	exon	ENSG00000146463.11_3,	+	K00302:154:HGK25BBXY:1:1102:16407:22291,K00302:154:HGK25BBXY:1:2201:22658:44623,
chr1:35881067|35881315	chr1	35881067	35881315	2	2_2_0	54	0.069	exon	ENSG00000146463.11_3,	+	K00302:154:HGK25BBXY:1:1226:9546:46487,K00302:154:HGK25BBXY:1:1110:31954:16489,
chr1:36872981|36876194	chr1	36872981	36876194	2	2_2_0	1	0.800	intergenic_region	n/a	+	K00302:154:HGK25BBXY:1:1220:2970:42864,K00302:154:HGK25BBXY:1:1220:2940:44042,
chr1:40872408|40875507	chr1	40872408	40875507	4	3_2_1	199	0.039	exon	ENSG00000084070.12_5,	+	K00302:154:HGK25BBXY:1:1125:26920:6536,K00302:154:HGK25BBXY:1:2207:13555:17667,K00302:154:HGK25BBXY:1:2111:22029:28938,K00302:154:HGK25BBXY:1:2111:21866:29079,
chr1:41536267|41541123	chr1	41536267	41541123	6	4_4_0	29	0.293	exon	ENSG00000010803.16_4,	-	K00302:154:HGK25BBXY:1:1120:23774:7908,K00302:154:HGK25BBXY:1:1217:15524:15803,K00302:154:HGK25BBXY:1:2113:11525:7468,K00302:154:HGK25BBXY:1:2126:8907:34793,K00302:154:HGK25BBXY:1:2202:1590:19759,K00302:154:HGK25BBXY:1:2202:1793:19830,
chr1:42693554|42789498	chr1	42693554	42789498	2	2_2_0	49	0.075	exon	ENSG00000198815.9_5,	-	K00302:154:HGK25BBXY:1:2214:31943:47489,K00302:154:HGK25BBXY:1:2205:16193:32719,
chr1:42730786|42744343	chr1	42730786	42744343	4	1_2_1	65	0.110	exon	ENSG00000198815.9_5,	-	K00302:154:HGK25BBXY:1:1104:17584:31154,K00302:154:HGK25BBXY:1:1104:17533:31347,K00302:154:HGK25BBXY:1:2212:13088:11759,K00302:154:HGK25BBXY:1:2103:23591:23733,
chr1:42946132|42964587	chr1	42946132	42964587	4	2_1_1	5	0.615	exon	ENSG00000186409.16_5,	+	K00302:154:HGK25BBXY:1:2128:20780:2123,K00302:154:HGK25BBXY:1:2128:21318:2457,K00302:154:HGK25BBXY:1:2203:18852:35813,K00302:154:HGK25BBXY:1:2128:21328:2475,
chr1:44750507|44804994	chr1	44750507	44804994	2	0_2_2	39	0.093	exon	ENSG00000117419.15_4,	-	K00302:154:HGK25BBXY:1:2218:16711:6572,K00302:154:HGK25BBXY:1:1113:23449:22186,
chr1:44877653|44878394	chr1	44877653	44878394	8	7_7_0	60	0.211	exon	ENSG00000187147.18_5,	+	K00302:154:HGK25BBXY:1:1120:5619:47067,K00302:154:HGK25BBXY:1:1210:6674:25052,K00302:154:HGK25BBXY:1:1217:15442:38134,K00302:154:HGK25BBXY:1:1114:1489:47190,K00302:154:HGK25BBXY:1:1101:9272:41757,K00302:154:HGK25BBXY:1:1109:16660:43023,K00302:154:HGK25BBXY:1:2214:30817:26512,K00302:154:HGK25BBXY:1:2204:30969:35567,
chr1:46105882|46108171	chr1	46105882	46108171	2	2_1_1	77	0.049	exon	ENSG00000159592.11_4,	-	K00302:154:HGK25BBXY:1:1202:4432:12831,K00302:154:HGK25BBXY:1:1112:2006:10633,
chr1:48821342|48825442	chr1	48821342	48825442	7	6_7_1	61	0.187	exon	ENSG00000132122.12_6,	-	K00302:154:HGK25BBXY:1:2126:20476:23470,K00302:154:HGK25BBXY:1:2205:6106:36798,K00302:154:HGK25BBXY:1:2114:5101:3969,K00302:154:HGK25BBXY:1:1202:16072:26775,K00302:154:HGK25BBXY:1:1207:28970:34776,K00302:154:HGK25BBXY:1:1116:13535:24876,K00302:154:HGK25BBXY:1:1101:1336:9754,
chr1:50956260|51001129	chr1	50956260	51001129	3	1_2_1	69	0.080	exon	ENSG00000185104.20_4,	-	K00302:154:HGK25BBXY:1:2122:17827:9174,K00302:154:HGK25BBXY:1:2122:18040:10317,K00302:154:HGK25BBXY:1:2119:25266:31417,
chr1:51253672|51267349	chr1	51253672	51267349	2	2_1_1	53	0.070	exon	ENSG00000185104.20_4,	-	K00302:154:HGK25BBXY:1:1111:32461:8189,K00302:154:HGK25BBXY:1:1112:28564:11073,
chr1:51868107|51874004	chr1	51868107	51874004	5	3_3_0	121	0.076	exon	ENSG00000085832.17_6,	-	K00302:154:HGK25BBXY:1:2212:24525:6888,K00302:154:HGK25BBXY:1:2209:24424:11214,K00302:154:HGK25BBXY:1:2209:24393:11231,K00302:154:HGK25BBXY:1:2112:26169:49230,K00302:154:HGK25BBXY:1:2113:27062:1648,
chr1:51926763|51930998	chr1	51926763	51930998	2	1_0_2	179	0.022	exon	ENSG00000085832.17_6,	-	K00302:154:HGK25BBXY:1:1121:31812:9631,K00302:154:HGK25BBXY:1:2225:29579:15328,
chr1:52293468|52299842	chr1	52293468	52299842	3	2_3_1	119	0.048	exon	ENSG00000078618.21_3,	-	K00302:154:HGK25BBXY:1:2218:8471:14168,K00302:154:HGK25BBXY:1:1201:17797:9227,K00302:154:HGK25BBXY:1:2227:27123:11636,
chr1:52959283|52975384	chr1	52959283	52975384	3	0_3_3	65	0.085	exon	ENSG00000134744.14_5,	-	K00302:154:HGK25BBXY:1:2124:28524:16067,K00302:154:HGK25BBXY:1:2105:3275:16348,K00302:154:HGK25BBXY:1:1105:23115:15276,
chr1:52973571|52973733	chr1	52973571	52973733	2	2_2_0	2	0.667	intron	ENSG00000134744.14_5,	-	K00302:154:HGK25BBXY:1:2201:31304:21694,K00302:154:HGK25BBXY:1:1201:29143:18124,
chr1:52975268|52992045	chr1	52975268	52992045	2	2_2_0	27	0.129	exon	ENSG00000134744.14_5,	-	K00302:154:HGK25BBXY:1:2124:31193:25826,K00302:154:HGK25BBXY:1:1224:26575:15399,
chr1:53420412|53427301	chr1	53420412	53427301	2	2_2_0	70	0.054	exon	ENSG00000116171.18_5,	+	K00302:154:HGK25BBXY:1:2117:28848:16876,K00302:154:HGK25BBXY:1:1117:15189:38539,
chr1:58971732|59002413	chr1	58971732	59002413	4	2_3_0	39	0.170	exon	ENSG00000162600.12_4,	-	K00302:154:HGK25BBXY:1:1224:17533:24314,K00302:154:HGK25BBXY:1:1224:16204:25386,K00302:154:HGK25BBXY:1:2227:5842:34512,K00302:154:HGK25BBXY:1:2110:20882:17350,
chr1:59787208|59812070	chr1	59787208	59812070	5	2_3_0	30	0.250	exon	ENSG00000172456.17_4,	+	K00302:154:HGK25BBXY:1:2215:23815:11249,K00302:154:HGK25BBXY:1:2215:25469:15698,K00302:154:HGK25BBXY:1:1222:28544:34213,K00302:154:HGK25BBXY:1:1110:18802:25808,K00302:154:HGK25BBXY:1:1210:10632:35884,
chr1:63042933|63052295	chr1	63042933	63052295	2	1_2_1	66	0.057	exon	ENSG00000116641.17_4,	-	K00302:154:HGK25BBXY:1:1224:26981:34073,K00302:154:HGK25BBXY:1:2108:15037:48509,
chr1:65830318|65831879	chr1	65830318	65831879	23	16_16_0	91	0.336	exon	ENSG00000116675.16_4,	+	K00302:154:HGK25BBXY:1:1125:7476:16981,K00302:154:HGK25BBXY:1:1220:31091:26916,K00302:154:HGK25BBXY:1:1221:13159:46451,K00302:154:HGK25BBXY:1:1222:9546:2211,K00302:154:HGK25BBXY:1:1217:27499:17632,K00302:154:HGK25BBXY:1:1217:25459:20392,K00302:154:HGK25BBXY:1:2209:31923:30187,K00302:154:HGK25BBXY:1:2117:4381:22942,K00302:154:HGK25BBXY:1:2102:18974:36411,K00302:154:HGK25BBXY:1:2102:19015:36517,K00302:154:HGK25BBXY:1:2106:2727:44834,K00302:154:HGK25BBXY:1:2109:21765:4004,K00302:154:HGK25BBXY:1:1205:28554:16295,K00302:154:HGK25BBXY:1:1114:7750:31664,K00302:154:HGK25BBXY:1:1116:4269:6888,K00302:154:HGK25BBXY:1:1116:3965:7169,K00302:154:HGK25BBXY:1:1105:20243:3301,K00302:154:HGK25BBXY:1:1106:18700:21553,K00302:154:HGK25BBXY:1:1108:17056:47753,K00302:154:HGK25BBXY:1:2221:7517:4251,K00302:154:HGK25BBXY:1:2225:15666:19214,K00302:154:HGK25BBXY:1:2128:15706:7152,K00302:154:HGK25BBXY:1:2119:24779:20164,
chr1:66378928|66384518	chr1	66378928	66384518	7	6_6_0	3	0.824	exon	ENSG00000184588.18_5,	+	K00302:154:HGK25BBXY:1:2218:23389:44552,K00302:154:HGK25BBXY:1:1128:27113:35004,K00302:154:HGK25BBXY:1:2206:20517:21746,K00302:154:HGK25BBXY:1:2106:31517:47524,K00302:154:HGK25BBXY:1:2109:14062:48966,K00302:154:HGK25BBXY:1:1204:9922:28112,K00302:154:HGK25BBXY:1:1110:8044:39312,
chr1:67356837|67371058	chr1	67356837	67371058	12	7_7_0	9	0.727	exon	ENSG00000152763.17_4,	-	K00302:154:HGK25BBXY:1:2211:23338:34723,K00302:154:HGK25BBXY:1:2120:1600:28393,K00302:154:HGK25BBXY:1:2122:28260:27285,K00302:154:HGK25BBXY:1:1123:12175:19742,K00302:154:HGK25BBXY:1:1215:5690:30099,K00302:154:HGK25BBXY:1:2113:2980:32191,K00302:154:HGK25BBXY:1:1205:26991:35532,K00302:154:HGK25BBXY:1:1108:28808:25773,K00302:154:HGK25BBXY:1:2227:20801:15170,K00302:154:HGK25BBXY:1:1125:28513:26459,K00302:154:HGK25BBXY:1:1125:30310:27707,K00302:154:HGK25BBXY:1:1205:13768:32209,
chr1:67423742|67428843	chr1	67423742	67428843	4	3_2_1	92	0.080	exon	ENSG00000198160.14_3,	+	K00302:154:HGK25BBXY:1:1120:10774:33070,K00302:154:HGK25BBXY:1:1120:10713:33246,K00302:154:HGK25BBXY:1:1221:3863:43990,K00302:154:HGK25BBXY:1:1219:4746:2475,
chr1:70758071|70781249	chr1	70758071	70781249	5	3_3_0	41	0.196	exon	ENSG00000118454.13_3,	-	K00302:154:HGK25BBXY:1:2120:21166:40139,K00302:154:HGK25BBXY:1:2120:21237:40192,K00302:154:HGK25BBXY:1:2127:17269:44640,K00302:154:HGK25BBXY:1:2127:17320:44693,K00302:154:HGK25BBXY:1:2207:26392:19865,
chr1:78097535|78107340	chr1	78097535	78107340	3	3_3_0	55	0.098	exon	ENSG00000036549.13_5,	-	K00302:154:HGK25BBXY:1:2120:5446:19935,K00302:154:HGK25BBXY:1:2103:12165:45607,K00302:154:HGK25BBXY:1:2222:28189:48122,
chr1:84376848|84412965	chr1	84376848	84412965	3	3_3_0	63	0.087	exon	ENSG00000137941.17_4,	-	K00302:154:HGK25BBXY:1:1218:3985:30485,K00302:154:HGK25BBXY:1:2115:6471:46504,K00302:154:HGK25BBXY:1:2108:14519:1508,
chr1:87181407|87190088	chr1	87181407	87190088	2	2_2_0	173	0.023	exon	ENSG00000097033.14_4,	+	K00302:154:HGK25BBXY:1:1124:24708:29466,K00302:154:HGK25BBXY:1:1126:4381:19918,
chr1:87188223|87190088	chr1	87188223	87190088	2	2_2_0	219	0.018	exon	ENSG00000097033.14_4,	+	K00302:154:HGK25BBXY:1:1122:32360:37097,K00302:154:HGK25BBXY:1:1122:31862:37361,
chr1:91403042|91447927	chr1	91403042	91447927	2	2_1_1	58	0.065	exon	ENSG00000122482.21_3,	-	K00302:154:HGK25BBXY:1:2211:2970:27496,K00302:154:HGK25BBXY:1:1212:12794:21131,
chr1:92798948|92846430	chr1	92798948	92846430	4	2_2_2	25	0.242	exon	ENSG00000122484.9_3,	+	K00302:154:HGK25BBXY:1:2218:5274:4620,K00302:154:HGK25BBXY:1:2220:12479:47172,K00302:154:HGK25BBXY:1:1207:13646:41352,K00302:154:HGK25BBXY:1:1209:6725:41176,
chr1:93029199|93170301	chr1	93029199	93170301	2	2_2_0	55	0.068	exon	ENSG00000067208.14_3,	-	K00302:154:HGK25BBXY:1:1212:6299:6923,K00302:154:HGK25BBXY:1:1207:21572:36798,
