circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:21324094|21329301	chr1	21324094	21329301	2	0_2_2	133	0.029	exon	ENSG00000075151.20_3,	-	K00302:154:HGK25BBXY:1:2202:8014:13306,K00302:154:HGK25BBXY:1:2209:31548:8611,
chr1:21324094|21437876	chr1	21324094	21437876	3	1_0_2	52	0.103	exon	ENSG00000075151.20_3,	-	K00302:154:HGK25BBXY:1:2223:8034:4479,K00302:154:HGK25BBXY:1:2227:15625:24173,K00302:154:HGK25BBXY:1:2227:15585:24278,
chr1:21377359|21415706	chr1	21377359	21415706	2	2_2_0	236	0.017	exon	ENSG00000075151.20_3,	-	K00302:154:HGK25BBXY:1:1212:29995:34266,K00302:154:HGK25BBXY:1:1118:31710:31998,
chr1:22041882|22048257	chr1	22041882	22048257	3	2_2_0	95	0.059	exon	ENSG00000090686.15_2,	-	K00302:154:HGK25BBXY:1:1207:11464:21641,K00302:154:HGK25BBXY:1:1207:11617:22397,K00302:154:HGK25BBXY:1:2222:18599:11917,
chr1:22404922|22413359	chr1	22404922	22413359	3	2_3_0	61	0.090	exon	ENSG00000070831.16_6,	+	K00302:154:HGK25BBXY:1:2202:6745:27356,K00302:154:HGK25BBXY:1:1109:18710:31347,K00302:154:HGK25BBXY:1:2124:4909:39471,
chr1:23356962|23377013	chr1	23356962	23377013	2	2_2_0	124	0.031	exon	ENSG00000004487.16_5,	+	K00302:154:HGK25BBXY:1:1202:5355:31875,K00302:154:HGK25BBXY:1:2201:31030:8066,
chr1:23356962|23385660	chr1	23356962	23385660	2	1_1_1	197	0.020	exon	ENSG00000004487.16_5,	+	K00302:154:HGK25BBXY:1:1204:2402:47928,K00302:154:HGK25BBXY:1:2120:21917:31171,
chr1:23397718|23398690	chr1	23397718	23398690	2	2_1_1	231	0.017	exon	ENSG00000004487.16_5,	+	K00302:154:HGK25BBXY:1:2227:17807:14519,K00302:154:HGK25BBXY:1:2215:23328:8752,
chr1:24987210|24996806	chr1	24987210	24996806	3	0_2_2	71	0.078	exon	ENSG00000133226.17_6,	+	K00302:154:HGK25BBXY:1:1111:30929:21641,K00302:154:HGK25BBXY:1:1111:30817:21694,K00302:154:HGK25BBXY:1:1111:30523:21782,
chr1:25172285|25173598	chr1	25172285	25173598	3	2_3_0	8	0.429	intergenic_region	n/a	+	K00302:154:HGK25BBXY:1:2226:25002:32543,K00302:154:HGK25BBXY:1:2205:17432:26564,K00302:154:HGK25BBXY:1:2107:2382:34213,
chr1:27056142|27059283	chr1	27056142	27059283	10	8_9_0	46	0.303	exon	ENSG00000117713.20_5,	+	K00302:154:HGK25BBXY:1:1218:3183:14291,K00302:154:HGK25BBXY:1:1218:26382:31839,K00302:154:HGK25BBXY:1:1205:11312:46346,K00302:154:HGK25BBXY:1:1206:11251:24964,K00302:154:HGK25BBXY:1:2120:11627:20129,K00302:154:HGK25BBXY:1:2219:19674:47190,K00302:154:HGK25BBXY:1:1102:14083:41721,K00302:154:HGK25BBXY:1:1117:16762:10352,K00302:154:HGK25BBXY:1:2109:20588:3125,K00302:154:HGK25BBXY:1:1101:21166:19214,
chr1:29068915|29070498	chr1	29068915	29070498	2	2_2_0	64	0.059	exon	ENSG00000198492.16_6,	+	K00302:154:HGK25BBXY:1:1213:18852:34547,K00302:154:HGK25BBXY:1:1215:23338:35848,
chr1:31465237|31468067	chr1	31465237	31468067	2	2_1_0	177	0.022	exon	ENSG00000134644.15_4,	-	K00302:154:HGK25BBXY:1:2104:18304:31242,K00302:154:HGK25BBXY:1:1218:23257:23399,
chr1:31810022|31821821	chr1	31810022	31821821	3	2_3_1	103	0.055	exon	ENSG00000121766.15_4,	+	K00302:154:HGK25BBXY:1:1101:6938:3705,K00302:154:HGK25BBXY:1:1104:6441:25210,K00302:154:HGK25BBXY:1:1107:9008:1314,
chr1:32381496|32385259	chr1	32381496	32385259	7	5_5_0	26	0.350	exon	ENSG00000184007.21_6,	-	K00302:154:HGK25BBXY:1:2116:29802:5868,K00302:154:HGK25BBXY:1:2205:21866:15785,K00302:154:HGK25BBXY:1:1121:24099:34811,K00302:154:HGK25BBXY:1:2101:27559:44675,K00302:154:HGK25BBXY:1:2228:7304:32015,K00302:154:HGK25BBXY:1:2228:7760:32279,K00302:154:HGK25BBXY:1:2218:12946:22063,
chr1:32495899|32498935	chr1	32495899	32498935	2	2_2_0	135	0.029	exon	ENSG00000121774.18_3,	+	K00302:154:HGK25BBXY:1:2221:25337:3582,K00302:154:HGK25BBXY:1:2228:28463:11565,
chr1:32495899|32510991	chr1	32495899	32510991	2	1_0_2	62	0.061	exon	ENSG00000121774.18_3,	+	K00302:154:HGK25BBXY:1:2122:9597:18124,K00302:154:HGK25BBXY:1:1213:24393:8945,
chr1:33413823|33415375	chr1	33413823	33415375	4	4_4_0	42	0.160	exon	ENSG00000116514.16_3,	-	K00302:154:HGK25BBXY:1:2120:10673:21676,K00302:154:HGK25BBXY:1:2126:22100:32402,K00302:154:HGK25BBXY:1:2205:10612:41968,K00302:154:HGK25BBXY:1:1112:13697:33141,
chr1:33760538|33760906	chr1	33760538	33760906	2	1_2_1	9	0.308	exon	ENSG00000160094.15_5,	+	K00302:154:HGK25BBXY:1:2219:26230:9526,K00302:154:HGK25BBXY:1:1124:15057:10176,
chr1:35824526|35827390	chr1	35824526	35827390	7	7_7_0	65	0.177	exon	ENSG00000146463.11_3,	+	K00302:154:HGK25BBXY:1:2213:8562:12743,K00302:154:HGK25BBXY:1:2215:20070:1877,K00302:154:HGK25BBXY:1:2202:20172:10036,K00302:154:HGK25BBXY:1:2203:21328:46610,K00302:154:HGK25BBXY:1:1108:27976:25034,K00302:154:HGK25BBXY:1:1110:8004:8224,K00302:154:HGK25BBXY:1:1116:1905:26388,
chr1:35940406|35944813	chr1	35940406	35944813	4	2_3_0	99	0.075	exon	ENSG00000142687.18_4,	-	K00302:154:HGK25BBXY:1:2122:18467:43058,K00302:154:HGK25BBXY:1:2222:23074:4374,K00302:154:HGK25BBXY:1:2206:18812:7539,K00302:154:HGK25BBXY:1:1224:11393:36042,
chr1:36826822|36828257	chr1	36826822	36828257	2	2_2_0	23	0.148	exon	ENSG00000196182.10_3,	-	K00302:154:HGK25BBXY:1:1111:30015:41968,K00302:154:HGK25BBXY:1:2102:13514:21571,
chr1:39816457|39824936	chr1	39816457	39824936	3	2_2_0	307	0.019	exon	ENSG00000127603.25_6,	+	K00302:154:HGK25BBXY:1:2208:7953:6730,K00302:154:HGK25BBXY:1:2208:8420:6976,K00302:154:HGK25BBXY:1:1122:10571:39330,
chr1:40306807|40323089	chr1	40306807	40323089	2	2_2_0	41	0.089	exon	ENSG00000043514.16_4,	-	K00302:154:HGK25BBXY:1:2220:31264:15188,K00302:154:HGK25BBXY:1:2204:29264:7926,
chr1:40319642|40323089	chr1	40319642	40323089	2	2_2_0	47	0.078	exon	ENSG00000043514.16_4,	-	K00302:154:HGK25BBXY:1:2211:30360:14080,K00302:154:HGK25BBXY:1:1123:17777:26388,
chr1:40529899|40530231	chr1	40529899	40530231	2	2_2_0	30	0.118	exon	ENSG00000131236.17_4,	+	K00302:154:HGK25BBXY:1:1208:16396:4163,K00302:154:HGK25BBXY:1:2207:18659:21553,
chr1:40654727|40668286	chr1	40654727	40668286	5	3_4_0	46	0.179	exon	ENSG00000117000.9_3,	+	K00302:154:HGK25BBXY:1:2227:25784:12163,K00302:154:HGK25BBXY:1:2201:7537:36183,K00302:154:HGK25BBXY:1:1127:14620:42478,K00302:154:HGK25BBXY:1:1127:14641:42583,K00302:154:HGK25BBXY:1:2205:28990:46592,
chr1:41536267|41541123	chr1	41536267	41541123	16	14_15_0	38	0.457	exon	ENSG00000010803.16_4,	-	K00302:154:HGK25BBXY:1:2114:13717:11724,K00302:154:HGK25BBXY:1:2114:3224:47735,K00302:154:HGK25BBXY:1:2116:8400:14221,K00302:154:HGK25BBXY:1:2117:4239:2439,K00302:154:HGK25BBXY:1:1210:23571:34354,K00302:154:HGK25BBXY:1:1217:32207:2017,K00302:154:HGK25BBXY:1:1202:19816:43779,K00302:154:HGK25BBXY:1:2120:7801:11179,K00302:154:HGK25BBXY:1:2208:14377:38961,K00302:154:HGK25BBXY:1:2209:2280:29466,K00302:154:HGK25BBXY:1:1104:27214:15205,K00302:154:HGK25BBXY:1:2107:28503:25421,K00302:154:HGK25BBXY:1:2108:3417:47682,K00302:154:HGK25BBXY:1:2110:30066:11108,K00302:154:HGK25BBXY:1:2114:3518:47471,K00302:154:HGK25BBXY:1:2208:6106:45766,
chr1:42730786|42744455	chr1	42730786	42744455	5	0_4_2	77	0.115	intron	ENSG00000198815.9_5,	-	K00302:154:HGK25BBXY:1:1201:22932:14537,K00302:154:HGK25BBXY:1:1201:22952:14537,K00302:154:HGK25BBXY:1:1111:8420:3424,K00302:154:HGK25BBXY:1:2216:27793:31927,K00302:154:HGK25BBXY:1:1125:7781:2246,
chr1:42730786|42776781	chr1	42730786	42776781	2	1_1_2	78	0.049	exon	ENSG00000198815.9_5,	-	K00302:154:HGK25BBXY:1:1225:24982:48790,K00302:154:HGK25BBXY:1:1106:14752:46575,
chr1:43239234|43241150	chr1	43239234	43241150	2	1_1_1	16	0.200	exon	ENSG00000164008.16_5,ENSG00000283580.3_5,	+	K00302:154:HGK25BBXY:1:1119:12063:15012,K00302:154:HGK25BBXY:1:2224:2646:44447,
chr1:44386076|44387310	chr1	44386076	44387310	4	4_4_0	8	0.500	exon	ENSG00000126091.20_6,	+	K00302:154:HGK25BBXY:1:1210:28919:12638,K00302:154:HGK25BBXY:1:2224:4838:10651,K00302:154:HGK25BBXY:1:2204:20466:20990,K00302:154:HGK25BBXY:1:2104:14316:43357,
chr1:44773982|44804994	chr1	44773982	44804994	3	0_1_2	88	0.064	exon	ENSG00000117419.15_4,	-	K00302:154:HGK25BBXY:1:2128:20405:23382,K00302:154:HGK25BBXY:1:2128:19816:23804,K00302:154:HGK25BBXY:1:2116:13119:12867,
chr1:44877653|44878394	chr1	44877653	44878394	6	5_5_0	35	0.255	exon	ENSG00000187147.18_5,	+	K00302:154:HGK25BBXY:1:2120:20385:1789,K00302:154:HGK25BBXY:1:2121:10510:42143,K00302:154:HGK25BBXY:1:1128:1286:43955,K00302:154:HGK25BBXY:1:1201:17391:10985,K00302:154:HGK25BBXY:1:1213:8643:7152,K00302:154:HGK25BBXY:1:1102:11231:7099,
chr1:45553553|45553909	chr1	45553553	45553909	4	2_2_0	8	0.500	exon	ENSG00000162415.7_4,	-	K00302:154:HGK25BBXY:1:2119:11982:9244,K00302:154:HGK25BBXY:1:2119:11921:9280,K00302:154:HGK25BBXY:1:1124:12134:17034,K00302:154:HGK25BBXY:1:2109:17208:34723,
chr1:46124700|46126897	chr1	46124700	46126897	2	2_2_0	78	0.049	exon	ENSG00000159592.11_4,	-	K00302:154:HGK25BBXY:1:2127:17898:16647,K00302:154:HGK25BBXY:1:1115:18132:9244,
chr1:47745913|47748131	chr1	47745913	47748131	2	2_2_0	31	0.114	exon	ENSG00000123473.15_3,	-	K00302:154:HGK25BBXY:1:1205:8227:44447,K00302:154:HGK25BBXY:1:1225:7273:34495,
chr1:48821342|48825442	chr1	48821342	48825442	3	3_3_0	76	0.073	exon	ENSG00000132122.12_6,	-	K00302:154:HGK25BBXY:1:2118:31253:24419,K00302:154:HGK25BBXY:1:1222:18446:36481,K00302:154:HGK25BBXY:1:1223:28534:38240,
chr1:48917224|48918803	chr1	48917224	48918803	2	1_2_1	59	0.063	exon	ENSG00000132122.12_6,	-	K00302:154:HGK25BBXY:1:2115:16264:3864,K00302:154:HGK25BBXY:1:1228:22079:48227,
chr1:51001041|51050483	chr1	51001041	51050483	2	1_2_1	127	0.031	exon	ENSG00000185104.20_4,	-	K00302:154:HGK25BBXY:1:2216:11708:37501,K00302:154:HGK25BBXY:1:2105:6076:18001,
chr1:51001041|51061888	chr1	51001041	51061888	2	1_1_2	111	0.035	exon	ENSG00000185104.20_4,	-	K00302:154:HGK25BBXY:1:2207:9354:23505,K00302:154:HGK25BBXY:1:1101:8065:26512,
chr1:51871577|51874004	chr1	51871577	51874004	4	2_3_0	100	0.074	exon	ENSG00000085832.17_6,	-	K00302:154:HGK25BBXY:1:2226:19218:36411,K00302:154:HGK25BBXY:1:2107:19106:45045,K00302:154:HGK25BBXY:1:2126:27651:36464,K00302:154:HGK25BBXY:1:2126:27509:36534,
chr1:52959283|52975384	chr1	52959283	52975384	2	0_1_2	102	0.038	exon	ENSG00000134744.14_5,	-	K00302:154:HGK25BBXY:1:2109:26829:23434,K00302:154:HGK25BBXY:1:1208:27082:35831,
chr1:52975268|52992045	chr1	52975268	52992045	2	2_1_0	43	0.085	exon	ENSG00000134744.14_5,	-	K00302:154:HGK25BBXY:1:1124:14610:2932,K00302:154:HGK25BBXY:1:2220:8988:37642,
chr1:52981563|52992045	chr1	52981563	52992045	4	4_3_0	71	0.101	exon	ENSG00000134744.14_5,	-	K00302:154:HGK25BBXY:1:2224:15666:18827,K00302:154:HGK25BBXY:1:1101:29031:19513,K00302:154:HGK25BBXY:1:1101:30847:20445,K00302:154:HGK25BBXY:1:2113:17076:48280,
chr1:59787208|59844509	chr1	59787208	59844509	2	2_1_1	22	0.154	exon	ENSG00000172456.17_4,	+	K00302:154:HGK25BBXY:1:1122:13981:44183,K00302:154:HGK25BBXY:1:1111:21176:48983,
chr1:59787208|59922748	chr1	59787208	59922748	2	2_2_0	11	0.267	exon	ENSG00000172456.17_4,	+	K00302:154:HGK25BBXY:1:1224:31497:3213,K00302:154:HGK25BBXY:1:1106:4838:42759,
chr1:59805630|59844509	chr1	59805630	59844509	3	2_3_1	24	0.200	exon	ENSG00000172456.17_4,	+	K00302:154:HGK25BBXY:1:1209:24890:17368,K00302:154:HGK25BBXY:1:2122:17371:7574,K00302:154:HGK25BBXY:1:1102:19553:25175,
chr1:61291008|61292257	chr1	61291008	61292257	3	0_1_2	57	0.095	exon	ENSG00000231252.2_5,	-	K00302:154:HGK25BBXY:1:1208:11718:4848,K00302:154:HGK25BBXY:1:1208:11688:4936,K00302:154:HGK25BBXY:1:2223:12885:48016,
chr1:63269390|63300523	chr1	63269390	63300523	5	3_1_2	97	0.093	exon	ENSG00000125703.15_3,	+	K00302:154:HGK25BBXY:1:2114:21623:29008,K00302:154:HGK25BBXY:1:2101:17239:11319,K00302:154:HGK25BBXY:1:2112:5518:18335,K00302:154:HGK25BBXY:1:2112:5335:18616,K00302:154:HGK25BBXY:1:2224:4432:13253,
chr1:63944435|63974241	chr1	63944435	63974241	2	0_1_2	80	0.048	exon	ENSG00000142856.16_2,	-	K00302:154:HGK25BBXY:1:1210:26230:37449,K00302:154:HGK25BBXY:1:1218:13250:44324,
chr1:64474977|64516388	chr1	64474977	64516388	3	3_0_3	7	0.462	exon	ENSG00000185483.12_4,	+	K00302:154:HGK25BBXY:1:2118:31507:42056,K00302:154:HGK25BBXY:1:2205:9140:45502,K00302:154:HGK25BBXY:1:1115:16021:15399,
chr1:65131740|65141666	chr1	65131740	65141666	3	2_1_2	23	0.207	exon	ENSG00000158966.15_4,	+	K00302:154:HGK25BBXY:1:2111:12581:41581,K00302:154:HGK25BBXY:1:1218:28777:45027,K00302:154:HGK25BBXY:1:1120:10754:34477,
chr1:65830318|65831879	chr1	65830318	65831879	7	6_5_0	82	0.146	exon	ENSG00000116675.16_4,	+	K00302:154:HGK25BBXY:1:2201:14976:4233,K00302:154:HGK25BBXY:1:2225:7253:1894,K00302:154:HGK25BBXY:1:1223:18335:45502,K00302:154:HGK25BBXY:1:2203:5426:34178,K00302:154:HGK25BBXY:1:2208:19948:36376,K00302:154:HGK25BBXY:1:2219:7517:2985,K00302:154:HGK25BBXY:1:2108:27894:29747,
chr1:66378928|66384518	chr1	66378928	66384518	5	4_4_0	1	0.909	exon	ENSG00000184588.18_5,	+	K00302:154:HGK25BBXY:1:1207:6908:38433,K00302:154:HGK25BBXY:1:2123:28513:46223,K00302:154:HGK25BBXY:1:2201:23449:7908,K00302:154:HGK25BBXY:1:1227:30756:29712,K00302:154:HGK25BBXY:1:2110:9617:8523,
chr1:67356837|67371058	chr1	67356837	67371058	18	14_16_0	16	0.692	exon	ENSG00000152763.17_4,	-	K00302:154:HGK25BBXY:1:2113:28199:21694,K00302:154:HGK25BBXY:1:2114:24941:7257,K00302:154:HGK25BBXY:1:1213:32360:20779,K00302:154:HGK25BBXY:1:2123:17218:13148,K00302:154:HGK25BBXY:1:2221:15097:8172,K00302:154:HGK25BBXY:1:1221:14834:28463,K00302:154:HGK25BBXY:1:1222:18304:38451,K00302:154:HGK25BBXY:1:2214:14681:10475,K00302:154:HGK25BBXY:1:2206:20232:39365,K00302:154:HGK25BBXY:1:1120:19390:40367,K00302:154:HGK25BBXY:1:1127:7659:17685,K00302:154:HGK25BBXY:1:1201:9617:22801,K00302:154:HGK25BBXY:1:1102:11809:2228,K00302:154:HGK25BBXY:1:1113:21816:7574,K00302:154:HGK25BBXY:1:1118:28818:11020,K00302:154:HGK25BBXY:1:1220:12256:29343,K00302:154:HGK25BBXY:1:2207:25205:28639,K00302:154:HGK25BBXY:1:1111:8643:29976,
chr1:67423742|67428843	chr1	67423742	67428843	3	2_1_1	73	0.076	exon	ENSG00000198160.14_3,	+	K00302:154:HGK25BBXY:1:1116:31761:31417,K00302:154:HGK25BBXY:1:1212:30624:28885,K00302:154:HGK25BBXY:1:1102:4330:5095,
chr1:70758071|70781249	chr1	70758071	70781249	6	3_3_1	75	0.138	exon	ENSG00000118454.13_3,	-	K00302:154:HGK25BBXY:1:2120:5101:9877,K00302:154:HGK25BBXY:1:2120:27011:39506,K00302:154:HGK25BBXY:1:2120:27011:39541,K00302:154:HGK25BBXY:1:1107:16559:28920,K00302:154:HGK25BBXY:1:2106:16752:43638,K00302:154:HGK25BBXY:1:2113:13778:9614,
chr1:78097520|78107340	chr1	78097520	78107340	2	2_2_0	29	0.121	intron	ENSG00000036549.13_5,	-	K00302:154:HGK25BBXY:1:2206:29467:14572,K00302:154:HGK25BBXY:1:2101:6573:6589,
