circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:8525985|8674745	chr1	8525985	8674745	6	5_5_0	23	0.343	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2218:6857:35251,K00302:179:HHYC5BBXY:1:2208:5639:6343,K00302:179:HHYC5BBXY:1:1206:3833:43093,K00302:179:HHYC5BBXY:1:2107:15331:16700,K00302:179:HHYC5BBXY:1:2121:27620:41932,K00302:179:HHYC5BBXY:1:1209:16508:4954,
chr1:8555123|8568734	chr1	8555123	8568734	2	2_1_0	130	0.030	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1222:19116:20867,K00302:179:HHYC5BBXY:1:1115:28726:34459,
chr1:8555123|8617582	chr1	8555123	8617582	41	21_23_1	75	0.522	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1108:19654:6290,K00302:179:HHYC5BBXY:1:1110:20334:45625,K00302:179:HHYC5BBXY:1:1113:15940:13289,K00302:179:HHYC5BBXY:1:1115:13474:22204,K00302:179:HHYC5BBXY:1:1115:11972:25193,K00302:179:HHYC5BBXY:1:1212:2554:22837,K00302:179:HHYC5BBXY:1:1217:11485:40420,K00302:179:HHYC5BBXY:1:1219:19806:48579,K00302:179:HHYC5BBXY:1:1225:8623:26037,K00302:179:HHYC5BBXY:1:2214:30604:30960,K00302:179:HHYC5BBXY:1:2214:23399:33844,K00302:179:HHYC5BBXY:1:2216:23287:3125,K00302:179:HHYC5BBXY:1:2222:14123:19214,K00302:179:HHYC5BBXY:1:2224:30076:48790,K00302:179:HHYC5BBXY:1:2127:27265:5376,K00302:179:HHYC5BBXY:1:2128:20730:40684,K00302:179:HHYC5BBXY:1:2201:7436:18142,K00302:179:HHYC5BBXY:1:2203:16041:13183,K00302:179:HHYC5BBXY:1:2209:7486:38592,K00302:179:HHYC5BBXY:1:1124:29031:9104,K00302:179:HHYC5BBXY:1:1205:15229:1859,K00302:179:HHYC5BBXY:1:1210:30675:3899,K00302:179:HHYC5BBXY:1:2101:17239:33826,K00302:179:HHYC5BBXY:1:2104:24271:23470,K00302:179:HHYC5BBXY:1:2106:31314:30292,K00302:179:HHYC5BBXY:1:2108:8866:46117,K00302:179:HHYC5BBXY:1:2114:28767:5235,K00302:179:HHYC5BBXY:1:2116:15727:13130,K00302:179:HHYC5BBXY:1:2116:11464:14959,K00302:179:HHYC5BBXY:1:1212:22384:39858,K00302:179:HHYC5BBXY:1:1212:22729:43726,K00302:179:HHYC5BBXY:1:1212:6685:48983,K00302:179:HHYC5BBXY:1:1215:15940:44517,K00302:179:HHYC5BBXY:1:1216:13261:14625,K00302:179:HHYC5BBXY:1:1216:30279:47348,K00302:179:HHYC5BBXY:1:2223:4188:41493,K00302:179:HHYC5BBXY:1:2226:1905:47489,K00302:179:HHYC5BBXY:1:1203:20476:30468,K00302:179:HHYC5BBXY:1:1208:20303:22502,K00302:179:HHYC5BBXY:1:2115:28087:42917,K00302:179:HHYC5BBXY:1:2118:1834:17333,
chr1:8555123|8674745	chr1	8555123	8674745	25	16_12_0	41	0.549	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1101:31771:36921,K00302:179:HHYC5BBXY:1:1105:17959:35110,K00302:179:HHYC5BBXY:1:1109:11058:29307,K00302:179:HHYC5BBXY:1:1112:7588:43761,K00302:179:HHYC5BBXY:1:1116:29082:47946,K00302:179:HHYC5BBXY:1:1212:32593:39260,K00302:179:HHYC5BBXY:1:1214:9374:18792,K00302:179:HHYC5BBXY:1:1215:2432:33563,K00302:179:HHYC5BBXY:1:1222:5051:7750,K00302:179:HHYC5BBXY:1:2213:26382:3354,K00302:179:HHYC5BBXY:1:2124:12195:5956,K00302:179:HHYC5BBXY:1:2124:12459:6167,K00302:179:HHYC5BBXY:1:1119:3376:47964,K00302:179:HHYC5BBXY:1:1125:19319:16049,K00302:179:HHYC5BBXY:1:1116:21592:34160,K00302:179:HHYC5BBXY:1:1116:21481:34284,K00302:179:HHYC5BBXY:1:1118:28239:26617,K00302:179:HHYC5BBXY:1:1118:28361:27039,K00302:179:HHYC5BBXY:1:1228:17807:6255,K00302:179:HHYC5BBXY:1:2216:6756:45766,K00302:179:HHYC5BBXY:1:2223:28057:5130,K00302:179:HHYC5BBXY:1:2226:6471:9649,K00302:179:HHYC5BBXY:1:2124:29102:13025,K00302:179:HHYC5BBXY:1:2114:20902:42530,K00302:179:HHYC5BBXY:1:2117:30990:41897,
chr1:8568686|8674745	chr1	8568686	8674745	2	2_2_0	108	0.036	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1221:25479:30767,K00302:179:HHYC5BBXY:1:1207:17817:38873,
chr1:8601273|8617582	chr1	8601273	8617582	54	21_22_2	122	0.470	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1104:9293:46821,K00302:179:HHYC5BBXY:1:1106:25114:1367,K00302:179:HHYC5BBXY:1:1109:11434:38996,K00302:179:HHYC5BBXY:1:1116:31801:25861,K00302:179:HHYC5BBXY:1:1117:24089:15487,K00302:179:HHYC5BBXY:1:1119:15625:14010,K00302:179:HHYC5BBXY:1:1218:20273:42390,K00302:179:HHYC5BBXY:1:1225:23003:4145,K00302:179:HHYC5BBXY:1:1227:17036:44693,K00302:179:HHYC5BBXY:1:1228:27600:24630,K00302:179:HHYC5BBXY:1:2217:11566:19988,K00302:179:HHYC5BBXY:1:2220:6816:4092,K00302:179:HHYC5BBXY:1:2221:3386:8383,K00302:179:HHYC5BBXY:1:2226:24079:39629,K00302:179:HHYC5BBXY:1:2121:14620:17438,K00302:179:HHYC5BBXY:1:2121:14275:18599,K00302:179:HHYC5BBXY:1:2121:14357:18634,K00302:179:HHYC5BBXY:1:2202:19228:23768,K00302:179:HHYC5BBXY:1:2204:16407:44377,K00302:179:HHYC5BBXY:1:2205:24200:21377,K00302:179:HHYC5BBXY:1:2207:28168:16928,K00302:179:HHYC5BBXY:1:2207:26474:17368,K00302:179:HHYC5BBXY:1:1123:31304:31259,K00302:179:HHYC5BBXY:1:1125:13606:48069,K00302:179:HHYC5BBXY:1:1126:31943:35778,K00302:179:HHYC5BBXY:1:1128:8846:6624,K00302:179:HHYC5BBXY:1:1203:11962:39945,K00302:179:HHYC5BBXY:1:1205:8491:15821,K00302:179:HHYC5BBXY:1:1208:19258:26635,K00302:179:HHYC5BBXY:1:1209:9709:48139,K00302:179:HHYC5BBXY:1:1210:15311:7451,K00302:179:HHYC5BBXY:1:2103:14265:5851,K00302:179:HHYC5BBXY:1:2103:29051:7873,K00302:179:HHYC5BBXY:1:2104:23277:38029,K00302:179:HHYC5BBXY:1:2106:23277:5921,K00302:179:HHYC5BBXY:1:2110:18873:22766,K00302:179:HHYC5BBXY:1:2114:26352:44939,K00302:179:HHYC5BBXY:1:1115:21095:29501,K00302:179:HHYC5BBXY:1:1116:2067:17597,K00302:179:HHYC5BBXY:1:1212:23064:11214,K00302:179:HHYC5BBXY:1:1221:15463:7046,K00302:179:HHYC5BBXY:1:1223:18477:24823,K00302:179:HHYC5BBXY:1:2211:29072:18458,K00302:179:HHYC5BBXY:1:2216:18629:31628,K00302:179:HHYC5BBXY:1:2217:28392:14326,K00302:179:HHYC5BBXY:1:2220:2666:41598,K00302:179:HHYC5BBXY:1:2221:27296:47137,K00302:179:HHYC5BBXY:1:2128:18416:14625,K00302:179:HHYC5BBXY:1:2203:13484:9702,K00302:179:HHYC5BBXY:1:2203:15361:37959,K00302:179:HHYC5BBXY:1:1121:4503:11970,K00302:179:HHYC5BBXY:1:1121:4005:12480,K00302:179:HHYC5BBXY:1:1202:17888:9877,K00302:179:HHYC5BBXY:1:2110:31101:48948,
chr1:8601273|8674745	chr1	8601273	8674745	40	17_17_0	87	0.479	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1101:20324:48421,K00302:179:HHYC5BBXY:1:1106:18974:43198,K00302:179:HHYC5BBXY:1:1110:6157:38293,K00302:179:HHYC5BBXY:1:1111:19096:15979,K00302:179:HHYC5BBXY:1:1115:15960:32666,K00302:179:HHYC5BBXY:1:1212:8653:19759,K00302:179:HHYC5BBXY:1:2220:12215:46258,K00302:179:HHYC5BBXY:1:2222:10886:31048,K00302:179:HHYC5BBXY:1:2121:28036:23346,K00302:179:HHYC5BBXY:1:2126:16275:14572,K00302:179:HHYC5BBXY:1:2126:16285:14590,K00302:179:HHYC5BBXY:1:2126:3336:17931,K00302:179:HHYC5BBXY:1:2126:28950:20463,K00302:179:HHYC5BBXY:1:2204:22221:13728,K00302:179:HHYC5BBXY:1:2204:31578:32754,K00302:179:HHYC5BBXY:1:2207:24941:28428,K00302:179:HHYC5BBXY:1:2209:24139:9772,K00302:179:HHYC5BBXY:1:2209:23673:48034,K00302:179:HHYC5BBXY:1:1121:22130:21869,K00302:179:HHYC5BBXY:1:1207:2808:5446,K00302:179:HHYC5BBXY:1:2109:11708:45801,K00302:179:HHYC5BBXY:1:2109:11708:45871,K00302:179:HHYC5BBXY:1:2110:20862:1138,K00302:179:HHYC5BBXY:1:2115:27600:15557,K00302:179:HHYC5BBXY:1:1101:9313:5991,K00302:179:HHYC5BBXY:1:1102:9455:20832,K00302:179:HHYC5BBXY:1:1102:7466:24419,K00302:179:HHYC5BBXY:1:1111:30157:6343,K00302:179:HHYC5BBXY:1:1111:21298:17087,K00302:179:HHYC5BBXY:1:1118:1844:3565,K00302:179:HHYC5BBXY:1:1119:2473:9262,K00302:179:HHYC5BBXY:1:1222:30847:35884,K00302:179:HHYC5BBXY:1:2215:31040:37835,K00302:179:HHYC5BBXY:1:2217:32197:37554,K00302:179:HHYC5BBXY:1:2217:32441:37941,K00302:179:HHYC5BBXY:1:2209:20882:30503,K00302:179:HHYC5BBXY:1:1205:25753:25966,K00302:179:HHYC5BBXY:1:2102:2372:39787,K00302:179:HHYC5BBXY:1:2102:2899:39963,K00302:179:HHYC5BBXY:1:2108:4756:43322,
chr1:8716032|8716500	chr1	8716032	8716500	11	8_8_0	25	0.468	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1111:12834:44201,K00302:179:HHYC5BBXY:1:2211:11627:20515,K00302:179:HHYC5BBXY:1:2218:1884:1631,K00302:179:HHYC5BBXY:1:2219:9151:6941,K00302:179:HHYC5BBXY:1:2227:18974:2334,K00302:179:HHYC5BBXY:1:1209:21816:1947,K00302:179:HHYC5BBXY:1:2104:13129:41440,K00302:179:HHYC5BBXY:1:2105:5934:20252,K00302:179:HHYC5BBXY:1:2105:24485:24050,K00302:179:HHYC5BBXY:1:1109:11312:2563,K00302:179:HHYC5BBXY:1:1225:25154:33088,
chr1:9991949|9995685	chr1	9991949	9995685	3	3_2_0	57	0.095	exon	ENSG00000162441.12_3,	-	K00302:179:HHYC5BBXY:1:1201:14204:5464,K00302:179:HHYC5BBXY:1:2109:14570:1384,K00302:179:HHYC5BBXY:1:1119:21978:19777,
chr1:10032076|10041228	chr1	10032076	10041228	4	2_3_0	9	0.471	exon	ENSG00000173614.14_4,	+	K00302:179:HHYC5BBXY:1:1128:10795:18898,K00302:179:HHYC5BBXY:1:2117:18203:5816,K00302:179:HHYC5BBXY:1:2117:31203:31927,K00302:179:HHYC5BBXY:1:1124:31497:32578,
chr1:10209242|10221344	chr1	10209242	10221344	6	3_3_0	34	0.261	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:2213:2696:31523,K00302:179:HHYC5BBXY:1:1101:2980:30820,K00302:179:HHYC5BBXY:1:2213:10145:5956,K00302:179:HHYC5BBXY:1:2226:10510:5921,K00302:179:HHYC5BBXY:1:2126:8247:16418,K00302:179:HHYC5BBXY:1:2128:15777:42513,
chr1:10351140|10357304	chr1	10351140	10357304	3	3_2_0	295	0.020	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2213:26332:40262,K00302:179:HHYC5BBXY:1:1120:9841:8981,K00302:179:HHYC5BBXY:1:1209:11089:16629,
chr1:10380101|10384953	chr1	10380101	10384953	6	3_4_0	257	0.045	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2217:24444:35655,K00302:179:HHYC5BBXY:1:2217:28848:36323,K00302:179:HHYC5BBXY:1:2127:1661:31453,K00302:179:HHYC5BBXY:1:2127:1915:31505,K00302:179:HHYC5BBXY:1:2116:22029:42126,K00302:179:HHYC5BBXY:1:1227:16965:25122,
chr1:10407819|10408791	chr1	10407819	10408791	7	6_6_0	198	0.066	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1103:5436:7152,K00302:179:HHYC5BBXY:1:2211:9374:11091,K00302:179:HHYC5BBXY:1:2217:27011:37079,K00302:179:HHYC5BBXY:1:2225:16031:15065,K00302:179:HHYC5BBXY:1:2105:12540:23294,K00302:179:HHYC5BBXY:1:2116:4898:13746,K00302:179:HHYC5BBXY:1:2116:20161:36851,
chr1:11860269|11861456	chr1	11860269	11861456	2	2_2_0	13	0.235	exon	ENSG00000177000.12_6,	-	K00302:179:HHYC5BBXY:1:1228:18071:5939,K00302:179:HHYC5BBXY:1:2224:6776:14889,
chr1:12061458|12062160	chr1	12061458	12062160	8	6_5_0	128	0.111	exon	ENSG00000116688.16_5,	+	K00302:179:HHYC5BBXY:1:1105:19471:42618,K00302:179:HHYC5BBXY:1:1220:6827:10651,K00302:179:HHYC5BBXY:1:1227:31700:3987,K00302:179:HHYC5BBXY:1:1202:19573:49230,K00302:179:HHYC5BBXY:1:2105:31456:33949,K00302:179:HHYC5BBXY:1:2105:3102:35954,K00302:179:HHYC5BBXY:1:2215:18365:24771,K00302:179:HHYC5BBXY:1:2201:7151:33791,
chr1:12335882|12338095	chr1	12335882	12338095	6	4_5_0	70	0.146	exon	ENSG00000048707.15_5,	+	K00302:179:HHYC5BBXY:1:1223:7994:16014,K00302:179:HHYC5BBXY:1:1227:32319:15610,K00302:179:HHYC5BBXY:1:2228:11677:7416,K00302:179:HHYC5BBXY:1:2128:21755:24736,K00302:179:HHYC5BBXY:1:1128:22922:25281,K00302:179:HHYC5BBXY:1:1115:4584:17104,
chr1:14042036|14075982	chr1	14042036	14075982	3	3_2_0	16	0.273	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2228:24616:28604,K00302:179:HHYC5BBXY:1:1202:2544:10299,K00302:179:HHYC5BBXY:1:2210:26220:44816,
chr1:14057495|14075982	chr1	14057495	14075982	2	2_1_0	27	0.129	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:1120:27641:1384,K00302:179:HHYC5BBXY:1:1119:13839:13236,
chr1:14095534|14109326	chr1	14095534	14109326	2	2_2_0	24	0.143	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:1104:4553:13113,K00302:179:HHYC5BBXY:1:1210:22627:25439,
chr1:14104913|14109326	chr1	14104913	14109326	3	2_2_0	39	0.133	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:1118:30239:17948,K00302:179:HHYC5BBXY:1:1121:24464:1754,K00302:179:HHYC5BBXY:1:2118:31162:15961,
chr1:15844605|15844890	chr1	15844605	15844890	4	1_2_0	15	0.348	exon	ENSG00000132906.18_4,	-	K00302:179:HHYC5BBXY:1:2124:27255:13060,K00302:179:HHYC5BBXY:1:1103:7446:36552,K00302:179:HHYC5BBXY:1:1103:7283:36587,K00302:179:HHYC5BBXY:1:1207:21795:1771,
chr1:15860732|15863309	chr1	15860732	15863309	2	2_2_0	45	0.082	exon	ENSG00000116138.13_3,	+	K00302:179:HHYC5BBXY:1:2214:30147:13218,K00302:179:HHYC5BBXY:1:2227:22506:17491,
chr1:16044388|16047883	chr1	16044388	16047883	7	6_3_0	88	0.137	exon	ENSG00000116786.13_5,	+	K00302:179:HHYC5BBXY:1:1109:2564:22608,K00302:179:HHYC5BBXY:1:2225:5984:26072,K00302:179:HHYC5BBXY:1:1121:2250:35180,K00302:179:HHYC5BBXY:1:1219:20953:39066,K00302:179:HHYC5BBXY:1:1219:18385:42987,K00302:179:HHYC5BBXY:1:2214:24393:39682,K00302:179:HHYC5BBXY:1:2115:21349:15557,
chr1:16199311|16203173	chr1	16199311	16203173	3	2_3_0	63	0.087	exon	ENSG00000065526.11_3,	+	K00302:179:HHYC5BBXY:1:1121:18406:33176,K00302:179:HHYC5BBXY:1:1122:28655:39330,K00302:179:HHYC5BBXY:1:1207:24413:6941,
chr1:16621278|16643066	chr1	16621278	16643066	2	2_1_0	15	0.211	intron	ENSG00000037637.11_4,	-	K00302:179:HHYC5BBXY:1:1216:23287:48350,K00302:179:HHYC5BBXY:1:2112:22475:29817,
chr1:16802320|16817421	chr1	16802320	16817421	4	2_2_0	11	0.421	exon	ENSG00000080947.14_2,	-	K00302:179:HHYC5BBXY:1:1211:10967:31927,K00302:179:HHYC5BBXY:1:2220:27103:31365,K00302:179:HHYC5BBXY:1:2124:3985:25105,K00302:179:HHYC5BBXY:1:2124:5223:37765,
chr1:16812921|16813156	chr1	16812921	16813156	4	2_2_0	3	0.727	exon	ENSG00000080947.14_2,	-	K00302:179:HHYC5BBXY:1:2220:3731:10880,K00302:179:HHYC5BBXY:1:1217:13941:47383,K00302:179:HHYC5BBXY:1:1227:28077:3547,K00302:179:HHYC5BBXY:1:2210:6045:26740,
chr1:19948594|19952970	chr1	19948594	19952970	2	1_2_1	114	0.034	exon	ENSG00000270136.6_5,	+	K00302:179:HHYC5BBXY:1:2227:23429:3969,K00302:179:HHYC5BBXY:1:1202:13595:26529,
chr1:20224033|20234369	chr1	20224033	20234369	2	2_2_0	27	0.129	exon	ENSG00000169914.6_3,	+	K00302:179:HHYC5BBXY:1:1110:3934:47665,K00302:179:HHYC5BBXY:1:1110:4777:49019,
chr1:21071237|21107033	chr1	21071237	21107033	3	2_2_0	40	0.130	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:1105:3843:8787,K00302:179:HHYC5BBXY:1:2221:7141:45766,K00302:179:HHYC5BBXY:1:2116:9831:37906,
chr1:21076216|21100103	chr1	21076216	21100103	10	6_7_0	175	0.103	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:1109:14448:8629,K00302:179:HHYC5BBXY:1:1119:28747:8400,K00302:179:HHYC5BBXY:1:1215:15686:3705,K00302:179:HHYC5BBXY:1:2120:12256:32086,K00302:179:HHYC5BBXY:1:1128:19126:22362,K00302:179:HHYC5BBXY:1:1128:19055:22379,K00302:179:HHYC5BBXY:1:1108:15148:31470,K00302:179:HHYC5BBXY:1:1112:14499:28762,K00302:179:HHYC5BBXY:1:1212:30076:36798,K00302:179:HHYC5BBXY:1:2112:15767:28745,
chr1:21083659|21100103	chr1	21083659	21100103	7	6_5_0	156	0.082	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:1114:24860:35884,K00302:179:HHYC5BBXY:1:2217:2554:23364,K00302:179:HHYC5BBXY:1:2121:29315:31013,K00302:179:HHYC5BBXY:1:2204:1803:36939,K00302:179:HHYC5BBXY:1:1122:22019:48790,K00302:179:HHYC5BBXY:1:1210:4614:30239,K00302:179:HHYC5BBXY:1:1216:24302:1719,
chr1:21091870|21103243	chr1	21091870	21103243	4	2_3_0	180	0.043	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:1111:24789:4040,K00302:179:HHYC5BBXY:1:2101:6816:11829,K00302:179:HHYC5BBXY:1:1118:26687:7855,K00302:179:HHYC5BBXY:1:1127:15635:7591,
chr1:21094077|21103243	chr1	21094077	21103243	3	2_2_0	177	0.033	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2122:14194:25457,K00302:179:HHYC5BBXY:1:2123:14499:18775,K00302:179:HHYC5BBXY:1:2107:14499:35128,
chr1:21167349|21191755	chr1	21167349	21191755	3	2_2_0	113	0.050	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2207:9638:24911,K00302:179:HHYC5BBXY:1:2221:18193:23276,K00302:179:HHYC5BBXY:1:2222:3153:17860,
chr1:21220010|21268823	chr1	21220010	21268823	14	8_8_0	92	0.233	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:1219:2818:34407,K00302:179:HHYC5BBXY:1:2213:12885:34688,K00302:179:HHYC5BBXY:1:2222:12916:20568,K00302:179:HHYC5BBXY:1:2225:4452:20041,K00302:179:HHYC5BBXY:1:2120:26788:33000,K00302:179:HHYC5BBXY:1:2127:3752:9614,K00302:179:HHYC5BBXY:1:2207:30776:11987,K00302:179:HHYC5BBXY:1:1128:18020:20726,K00302:179:HHYC5BBXY:1:1207:30797:43568,K00302:179:HHYC5BBXY:1:1208:16072:7609,K00302:179:HHYC5BBXY:1:2106:26139:7222,K00302:179:HHYC5BBXY:1:1105:7811:19812,K00302:179:HHYC5BBXY:1:2209:17533:37326,K00302:179:HHYC5BBXY:1:2105:8247:20146,
chr1:21231376|21268823	chr1	21231376	21268823	3	3_2_0	100	0.057	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:1107:26930:28112,K00302:179:HHYC5BBXY:1:2205:17797:7961,K00302:179:HHYC5BBXY:1:2113:16488:45256,
chr1:21267984|21308901	chr1	21267984	21308901	2	2_1_0	104	0.037	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:1223:1418:31769,K00302:179:HHYC5BBXY:1:1204:2930:27778,
chr1:21276496|21329301	chr1	21276496	21329301	3	1_2_0	75	0.074	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2103:14742:7838,K00302:179:HHYC5BBXY:1:2103:14428:8172,K00302:179:HHYC5BBXY:1:1219:14549:40069,
chr1:21295967|21308901	chr1	21295967	21308901	3	3_0_2	92	0.061	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:1111:29051:24331,K00302:179:HHYC5BBXY:1:2125:31395:39119,K00302:179:HHYC5BBXY:1:1205:21775:38592,
chr1:21295967|21329301	chr1	21295967	21329301	3	3_3_0	90	0.062	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:1217:5731:2844,K00302:179:HHYC5BBXY:1:2221:29751:26318,K00302:179:HHYC5BBXY:1:1206:18913:26388,
chr1:21324094|21329301	chr1	21324094	21329301	3	0_2_3	43	0.122	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:1112:27549:33158,K00302:179:HHYC5BBXY:1:2206:5426:15504,K00302:179:HHYC5BBXY:1:2226:7517:17720,
chr1:21377359|21437876	chr1	21377359	21437876	2	2_1_0	41	0.089	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2108:23074:31839,K00302:179:HHYC5BBXY:1:1117:4513:1543,
chr1:21415631|21437876	chr1	21415631	21437876	5	3_1_0	54	0.156	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2228:17990:7978,K00302:179:HHYC5BBXY:1:1114:14681:25457,K00302:179:HHYC5BBXY:1:2126:6745:32455,K00302:179:HHYC5BBXY:1:2104:28615:33527,K00302:179:HHYC5BBXY:1:2114:15473:28411,
chr1:21599192|21616649	chr1	21599192	21616649	4	2_3_0	27	0.229	exon	ENSG00000117298.16_5,	-	K00302:179:HHYC5BBXY:1:2220:10419:13816,K00302:179:HHYC5BBXY:1:2124:9090:41299,K00302:179:HHYC5BBXY:1:2206:26900:34670,K00302:179:HHYC5BBXY:1:2120:30837:19584,
