circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:8555123|8617582	chr1	8555123	8617582	37	17_23_11	142	0.343	exon	ENSG00000142599.18_5,	-	K00302:154:HGK25BBXY:1:1111:10866:22151,K00302:154:HGK25BBXY:1:1117:4239:3846,K00302:154:HGK25BBXY:1:2101:6908:48702,K00302:154:HGK25BBXY:1:2102:7943:42478,K00302:154:HGK25BBXY:1:2214:17523:1648,K00302:154:HGK25BBXY:1:2214:16985:3565,K00302:154:HGK25BBXY:1:2218:22780:19795,K00302:154:HGK25BBXY:1:1121:7537:48386,K00302:154:HGK25BBXY:1:1126:13007:20832,K00302:154:HGK25BBXY:1:1127:8562:19179,K00302:154:HGK25BBXY:1:1219:9577:40596,K00302:154:HGK25BBXY:1:1222:13869:37484,K00302:154:HGK25BBXY:1:1223:23744:42847,K00302:154:HGK25BBXY:1:1227:14986:39945,K00302:154:HGK25BBXY:1:2120:15686:39893,K00302:154:HGK25BBXY:1:2123:19796:26652,K00302:154:HGK25BBXY:1:2123:19309:26828,K00302:154:HGK25BBXY:1:2123:19329:26828,K00302:154:HGK25BBXY:1:2123:19502:26846,K00302:154:HGK25BBXY:1:2123:19695:27109,K00302:154:HGK25BBXY:1:2124:5294:41440,K00302:154:HGK25BBXY:1:2128:24160:26265,K00302:154:HGK25BBXY:1:2112:15676:41458,K00302:154:HGK25BBXY:1:2205:2635:35954,K00302:154:HGK25BBXY:1:2206:28392:7328,K00302:154:HGK25BBXY:1:2207:1773:23487,K00302:154:HGK25BBXY:1:2208:23013:29131,K00302:154:HGK25BBXY:1:1217:9090:1349,K00302:154:HGK25BBXY:1:1217:29569:14502,K00302:154:HGK25BBXY:1:2220:4482:38099,K00302:154:HGK25BBXY:1:2228:29224:1173,K00302:154:HGK25BBXY:1:2228:29396:1261,K00302:154:HGK25BBXY:1:1118:10754:8101,K00302:154:HGK25BBXY:1:1203:29609:2193,K00302:154:HGK25BBXY:1:1207:8501:23083,K00302:154:HGK25BBXY:1:1125:9242:21447,K00302:154:HGK25BBXY:1:1220:20892:17896,
chr1:8555123|8674745	chr1	8555123	8674745	19	8_13_6	108	0.260	exon	ENSG00000142599.18_5,	-	K00302:154:HGK25BBXY:1:1112:8095:43550,K00302:154:HGK25BBXY:1:1116:4909:7996,K00302:154:HGK25BBXY:1:2101:10003:39752,K00302:154:HGK25BBXY:1:1201:29417:29114,K00302:154:HGK25BBXY:1:2210:29274:41317,K00302:154:HGK25BBXY:1:1120:15229:13605,K00302:154:HGK25BBXY:1:1124:28381:13746,K00302:154:HGK25BBXY:1:1103:8014:22590,K00302:154:HGK25BBXY:1:2201:5558:13939,K00302:154:HGK25BBXY:1:1213:15382:23012,K00302:154:HGK25BBXY:1:2220:24972:20990,K00302:154:HGK25BBXY:1:2225:9049:3459,K00302:154:HGK25BBXY:1:2102:29843:9350,K00302:154:HGK25BBXY:1:2216:26869:6062,K00302:154:HGK25BBXY:1:1124:15108:46873,K00302:154:HGK25BBXY:1:2205:3731:35391,K00302:154:HGK25BBXY:1:2206:26007:33756,K00302:154:HGK25BBXY:1:2207:7628:38803,K00302:154:HGK25BBXY:1:2208:16376:13025,
chr1:8568686|8617582	chr1	8568686	8617582	13	6_10_6	215	0.108	exon	ENSG00000142599.18_5,	-	K00302:154:HGK25BBXY:1:1114:22262:19531,K00302:154:HGK25BBXY:1:1115:16214:24630,K00302:154:HGK25BBXY:1:1119:16670:2246,K00302:154:HGK25BBXY:1:1203:11840:1543,K00302:154:HGK25BBXY:1:1208:12195:8629,K00302:154:HGK25BBXY:1:2214:28899:48720,K00302:154:HGK25BBXY:1:1122:23673:34319,K00302:154:HGK25BBXY:1:1123:12094:34442,K00302:154:HGK25BBXY:1:1128:29924:44060,K00302:154:HGK25BBXY:1:1201:8288:5587,K00302:154:HGK25BBXY:1:1105:14661:46487,K00302:154:HGK25BBXY:1:2111:30533:35550,K00302:154:HGK25BBXY:1:2223:13047:9192,
chr1:8601273|8617582	chr1	8601273	8617582	80	31_34_19	168	0.488	exon	ENSG00000142599.18_5,	-	K00302:154:HGK25BBXY:1:1110:3559:39418,K00302:154:HGK25BBXY:1:1111:7050:12515,K00302:154:HGK25BBXY:1:1113:14489:24806,K00302:154:HGK25BBXY:1:1117:27488:15434,K00302:154:HGK25BBXY:1:2101:6573:27514,K00302:154:HGK25BBXY:1:2102:26849:35286,K00302:154:HGK25BBXY:1:2103:13646:31611,K00302:154:HGK25BBXY:1:2106:9506:41634,K00302:154:HGK25BBXY:1:2107:12317:22239,K00302:154:HGK25BBXY:1:2107:11393:22362,K00302:154:HGK25BBXY:1:1203:19522:4971,K00302:154:HGK25BBXY:1:1204:18568:5640,K00302:154:HGK25BBXY:1:1204:8359:46891,K00302:154:HGK25BBXY:1:1207:20567:37800,K00302:154:HGK25BBXY:1:1209:7253:24366,K00302:154:HGK25BBXY:1:2210:17848:29712,K00302:154:HGK25BBXY:1:2213:14499:28200,K00302:154:HGK25BBXY:1:2213:9161:49194,K00302:154:HGK25BBXY:1:2214:13078:31716,K00302:154:HGK25BBXY:1:2214:28960:34688,K00302:154:HGK25BBXY:1:2218:11109:30380,K00302:154:HGK25BBXY:1:1125:20263:34037,K00302:154:HGK25BBXY:1:1126:12185:33967,K00302:154:HGK25BBXY:1:1220:24667:28446,K00302:154:HGK25BBXY:1:1222:12094:25720,K00302:154:HGK25BBXY:1:1223:14631:4901,K00302:154:HGK25BBXY:1:1224:6289:4233,K00302:154:HGK25BBXY:1:1225:8115:11583,K00302:154:HGK25BBXY:1:1225:25459:37027,K00302:154:HGK25BBXY:1:1226:21998:3811,K00302:154:HGK25BBXY:1:2121:3823:2985,K00302:154:HGK25BBXY:1:2121:15351:10616,K00302:154:HGK25BBXY:1:2121:15392:10757,K00302:154:HGK25BBXY:1:2121:4624:16506,K00302:154:HGK25BBXY:1:2121:25043:45766,K00302:154:HGK25BBXY:1:2123:18974:29343,K00302:154:HGK25BBXY:1:2123:18994:29343,K00302:154:HGK25BBXY:1:2123:18964:29360,K00302:154:HGK25BBXY:1:2128:14428:27057,K00302:154:HGK25BBXY:1:2128:14478:27074,K00302:154:HGK25BBXY:1:1104:10876:26177,K00302:154:HGK25BBXY:1:1104:3325:26248,K00302:154:HGK25BBXY:1:1104:17300:38117,K00302:154:HGK25BBXY:1:1109:4817:42442,K00302:154:HGK25BBXY:1:2110:30604:44640,K00302:154:HGK25BBXY:1:2110:30858:44728,K00302:154:HGK25BBXY:1:2111:6238:10264,K00302:154:HGK25BBXY:1:2112:11698:14730,K00302:154:HGK25BBXY:1:2112:27022:36745,K00302:154:HGK25BBXY:1:2113:19654:15856,K00302:154:HGK25BBXY:1:2117:22536:37765,K00302:154:HGK25BBXY:1:2117:8339:38064,K00302:154:HGK25BBXY:1:2118:29670:24876,K00302:154:HGK25BBXY:1:2202:3112:10194,K00302:154:HGK25BBXY:1:2202:3346:11970,K00302:154:HGK25BBXY:1:2203:31487:38539,K00302:154:HGK25BBXY:1:2204:14418:32736,K00302:154:HGK25BBXY:1:2205:5761:42847,K00302:154:HGK25BBXY:1:2207:3082:4479,K00302:154:HGK25BBXY:1:2207:3011:4532,K00302:154:HGK25BBXY:1:2207:32167:20129,K00302:154:HGK25BBXY:1:2208:4574:34706,K00302:154:HGK25BBXY:1:1211:15635:34002,K00302:154:HGK25BBXY:1:1212:3153:6114,K00302:154:HGK25BBXY:1:1212:5355:21184,K00302:154:HGK25BBXY:1:1213:3610:42284,K00302:154:HGK25BBXY:1:1217:20466:23909,K00302:154:HGK25BBXY:1:2221:10074:7943,K00302:154:HGK25BBXY:1:2222:26859:9491,K00302:154:HGK25BBXY:1:1110:3305:40596,K00302:154:HGK25BBXY:1:1209:7740:35409,K00302:154:HGK25BBXY:1:2211:14316:18915,K00302:154:HGK25BBXY:1:1221:7080:46680,K00302:154:HGK25BBXY:1:1104:32329:7504,K00302:154:HGK25BBXY:1:1104:2879:26494,K00302:154:HGK25BBXY:1:2117:31040:44166,K00302:154:HGK25BBXY:1:2208:14174:21905,K00302:154:HGK25BBXY:1:2208:14194:21905,K00302:154:HGK25BBXY:1:1212:1306:8822,K00302:154:HGK25BBXY:1:1212:1590:9033,
chr1:8601273|8674745	chr1	8601273	8674745	26	18_25_3	138	0.274	exon	ENSG00000142599.18_5,	-	K00302:154:HGK25BBXY:1:1119:18040:1701,K00302:154:HGK25BBXY:1:2103:28950:17192,K00302:154:HGK25BBXY:1:2103:27458:17702,K00302:154:HGK25BBXY:1:1206:5660:24630,K00302:154:HGK25BBXY:1:2213:18690:25826,K00302:154:HGK25BBXY:1:2213:19065:38468,K00302:154:HGK25BBXY:1:2218:31264:8787,K00302:154:HGK25BBXY:1:2218:29376:19091,K00302:154:HGK25BBXY:1:2219:29122:3037,K00302:154:HGK25BBXY:1:1123:29386:29307,K00302:154:HGK25BBXY:1:1126:4279:3072,K00302:154:HGK25BBXY:1:1227:2453:17456,K00302:154:HGK25BBXY:1:2120:9069:28076,K00302:154:HGK25BBXY:1:2123:7466:10141,K00302:154:HGK25BBXY:1:2115:28838:36833,K00302:154:HGK25BBXY:1:2116:10247:26951,K00302:154:HGK25BBXY:1:2203:23825:33914,K00302:154:HGK25BBXY:1:2203:23825:34160,K00302:154:HGK25BBXY:1:2204:12428:32209,K00302:154:HGK25BBXY:1:1212:31690:19935,K00302:154:HGK25BBXY:1:1217:28513:6871,K00302:154:HGK25BBXY:1:2222:9445:8787,K00302:154:HGK25BBXY:1:1114:12702:45273,K00302:154:HGK25BBXY:1:1209:5538:20867,K00302:154:HGK25BBXY:1:1103:23257:24947,K00302:154:HGK25BBXY:1:1218:9140:47506,
chr1:8601273|8684439	chr1	8601273	8684439	3	3_3_0	138	0.042	exon	ENSG00000142599.18_5,	-	K00302:154:HGK25BBXY:1:2103:25317:21940,K00302:154:HGK25BBXY:1:2218:5487:6747,K00302:154:HGK25BBXY:1:1126:5030:22626,
chr1:8674620|8716500	chr1	8674620	8716500	3	2_2_0	81	0.069	exon	ENSG00000142599.18_5,	-	K00302:154:HGK25BBXY:1:1111:16376:13658,K00302:154:HGK25BBXY:1:1226:11485:18265,K00302:154:HGK25BBXY:1:2221:27702:14396,
chr1:8716032|8716500	chr1	8716032	8716500	23	17_13_0	66	0.411	exon	ENSG00000142599.18_5,	-	K00302:154:HGK25BBXY:1:1118:7080:42319,K00302:154:HGK25BBXY:1:1119:13880:9965,K00302:154:HGK25BBXY:1:2106:14915:33914,K00302:154:HGK25BBXY:1:2106:14935:33914,K00302:154:HGK25BBXY:1:2108:26494:2914,K00302:154:HGK25BBXY:1:1207:29011:1508,K00302:154:HGK25BBXY:1:1209:18223:16999,K00302:154:HGK25BBXY:1:1209:17665:17825,K00302:154:HGK25BBXY:1:2211:22049:7416,K00302:154:HGK25BBXY:1:2217:9283:15539,K00302:154:HGK25BBXY:1:1220:18629:24736,K00302:154:HGK25BBXY:1:2128:4848:33105,K00302:154:HGK25BBXY:1:1102:25581:12691,K00302:154:HGK25BBXY:1:2117:7304:22204,K00302:154:HGK25BBXY:1:2118:28869:46662,K00302:154:HGK25BBXY:1:2210:20283:1402,K00302:154:HGK25BBXY:1:1215:23317:20234,K00302:154:HGK25BBXY:1:2226:27955:32560,K00302:154:HGK25BBXY:1:2120:24322:9631,K00302:154:HGK25BBXY:1:2111:27052:13060,K00302:154:HGK25BBXY:1:1217:21572:36728,K00302:154:HGK25BBXY:1:1218:29498:11706,K00302:154:HGK25BBXY:1:2223:9577:20129,
chr1:9991949|9994918	chr1	9991949	9994918	15	8_7_7	89	0.252	exon	ENSG00000162441.12_3,	-	K00302:154:HGK25BBXY:1:1228:16214:44289,K00302:154:HGK25BBXY:1:1204:32654:12708,K00302:154:HGK25BBXY:1:1205:8532:47190,K00302:154:HGK25BBXY:1:1121:25093:34811,K00302:154:HGK25BBXY:1:1121:25144:34899,K00302:154:HGK25BBXY:1:1201:29092:4356,K00302:154:HGK25BBXY:1:1228:30097:22766,K00302:154:HGK25BBXY:1:1108:4198:11477,K00302:154:HGK25BBXY:1:2113:24627:34917,K00302:154:HGK25BBXY:1:2113:24413:36235,K00302:154:HGK25BBXY:1:2207:4898:44236,K00302:154:HGK25BBXY:1:1213:19847:5253,K00302:154:HGK25BBXY:1:1127:11079:18230,K00302:154:HGK25BBXY:1:1216:5030:36270,K00302:154:HGK25BBXY:1:1216:6735:36270,
chr1:9991949|9995685	chr1	9991949	9995685	7	1_6_3	82	0.146	exon	ENSG00000162441.12_3,	-	K00302:154:HGK25BBXY:1:2105:11008:22151,K00302:154:HGK25BBXY:1:1205:14763:24507,K00302:154:HGK25BBXY:1:1227:25794:29378,K00302:154:HGK25BBXY:1:1103:13149:12462,K00302:154:HGK25BBXY:1:1103:12804:14256,K00302:154:HGK25BBXY:1:2211:2818:25791,K00302:154:HGK25BBXY:1:2214:2392:19496,
chr1:10177517|10195244	chr1	10177517	10195244	2	1_2_0	133	0.029	exon	ENSG00000130939.19_4,	+	K00302:154:HGK25BBXY:1:2218:25723:8893,K00302:154:HGK25BBXY:1:2213:20121:27004,
chr1:10195046|10197263	chr1	10195046	10197263	6	6_6_0	106	0.102	exon	ENSG00000130939.19_4,	+	K00302:154:HGK25BBXY:1:1111:10135:46662,K00302:154:HGK25BBXY:1:1117:32015:40860,K00302:154:HGK25BBXY:1:1117:32086:41405,K00302:154:HGK25BBXY:1:1117:32055:41423,K00302:154:HGK25BBXY:1:1209:4290:14836,K00302:154:HGK25BBXY:1:1226:25560:45607,
chr1:10204998|10211619	chr1	10204998	10211619	5	4_5_1	123	0.075	exon	ENSG00000130939.19_4,	+	K00302:154:HGK25BBXY:1:1128:22627:10352,K00302:154:HGK25BBXY:1:1221:20029:18757,K00302:154:HGK25BBXY:1:1225:18223:31488,K00302:154:HGK25BBXY:1:2206:17736:44640,K00302:154:HGK25BBXY:1:2220:4645:12638,
chr1:10209242|10221344	chr1	10209242	10221344	9	4_6_4	53	0.254	exon	ENSG00000130939.19_4,	+	K00302:154:HGK25BBXY:1:2216:8877:16805,K00302:154:HGK25BBXY:1:2217:3620:1930,K00302:154:HGK25BBXY:1:1122:7293:1156,K00302:154:HGK25BBXY:1:1126:23815:5763,K00302:154:HGK25BBXY:1:2204:17381:13851,K00302:154:HGK25BBXY:1:2204:17360:13886,K00302:154:HGK25BBXY:1:1212:28909:20498,K00302:154:HGK25BBXY:1:2215:15564:44324,K00302:154:HGK25BBXY:1:1123:25976:6097,
chr1:10318551|10320288	chr1	10318551	10320288	2	2_2_0	404	0.010	intron	ENSG00000054523.17_4,	+	K00302:154:HGK25BBXY:1:1215:21085:5816,K00302:154:HGK25BBXY:1:2222:2027:31136,
chr1:10321963|10328321	chr1	10321963	10328321	2	1_2_1	802	0.005	exon	ENSG00000054523.17_4,	+	K00302:154:HGK25BBXY:1:1209:9008:6906,K00302:154:HGK25BBXY:1:1109:22211:48983,
chr1:10321963|10333089	chr1	10321963	10333089	2	2_0_2	347	0.011	exon	ENSG00000054523.17_4,	+	K00302:154:HGK25BBXY:1:1205:21410:33105,K00302:154:HGK25BBXY:1:1217:9171:46926,
chr1:10327438|10328321	chr1	10327438	10328321	4	2_2_1	803	0.010	exon	ENSG00000054523.17_4,	+	K00302:154:HGK25BBXY:1:1223:17056:1683,K00302:154:HGK25BBXY:1:1223:17188:1842,K00302:154:HGK25BBXY:1:1228:23693:19408,K00302:154:HGK25BBXY:1:2118:3244:25298,
chr1:10331560|10336457	chr1	10331560	10336457	6	1_1_2	740	0.016	exon	ENSG00000054523.17_4,	+	K00302:154:HGK25BBXY:1:1112:19695:33017,K00302:154:HGK25BBXY:1:1112:19451:33088,K00302:154:HGK25BBXY:1:2215:29244:47348,K00302:154:HGK25BBXY:1:1127:13606:41282,K00302:154:HGK25BBXY:1:1127:13819:41440,K00302:154:HGK25BBXY:1:1127:13464:41458,
chr1:10335486|10352180	chr1	10335486	10352180	2	1_1_2	650	0.006	exon	ENSG00000054523.17_4,	+	K00302:154:HGK25BBXY:1:1112:1519:42952,K00302:154:HGK25BBXY:1:2222:16031:29870,
chr1:10351140|10357304	chr1	10351140	10357304	2	1_1_2	794	0.005	exon	ENSG00000054523.17_4,	+	K00302:154:HGK25BBXY:1:2213:11820:28657,K00302:154:HGK25BBXY:1:2111:14894:20199,
chr1:10380101|10384953	chr1	10380101	10384953	3	2_3_1	543	0.011	exon	ENSG00000054523.17_4,	+	K00302:154:HGK25BBXY:1:1210:10155:3899,K00302:154:HGK25BBXY:1:2117:5690:13218,K00302:154:HGK25BBXY:1:1217:25418:46522,
chr1:10380101|10403345	chr1	10380101	10403345	5	5_2_3	643	0.015	exon	ENSG00000054523.17_4,	+	K00302:154:HGK25BBXY:1:1208:6096:38539,K00302:154:HGK25BBXY:1:1102:8765:24876,K00302:154:HGK25BBXY:1:1105:20770:29255,K00302:154:HGK25BBXY:1:2115:6025:6660,K00302:154:HGK25BBXY:1:2203:26423:33352,
chr1:10380101|10436734	chr1	10380101	10436734	4	2_2_1	660	0.012	exon	ENSG00000054523.17_4,	+	K00302:154:HGK25BBXY:1:2104:25134:45396,K00302:154:HGK25BBXY:1:2223:26737:48175,K00302:154:HGK25BBXY:1:1102:21968:44693,K00302:154:HGK25BBXY:1:1102:21836:44816,
