circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:8525985|8684439	chr1	8525985	8684439	2	2_2_0	37	0.098	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2103:12215:7504,K00302:179:HHYC5BBXY:1:2117:3853:39330,
chr1:8555123|8601377	chr1	8555123	8601377	2	2_1_0	213	0.018	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1102:14357:32244,K00302:179:HHYC5BBXY:1:2106:12033:46258,
chr1:8555123|8617582	chr1	8555123	8617582	53	24_20_0	107	0.498	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2122:30979:22784,K00302:179:HHYC5BBXY:1:2126:1966:47594,K00302:179:HHYC5BBXY:1:2203:5416:35180,K00302:179:HHYC5BBXY:1:2204:19360:8910,K00302:179:HHYC5BBXY:1:2211:7446:2721,K00302:179:HHYC5BBXY:1:2211:6360:10299,K00302:179:HHYC5BBXY:1:2213:6411:16647,K00302:179:HHYC5BBXY:1:2217:14042:26986,K00302:179:HHYC5BBXY:1:2219:25012:24648,K00302:179:HHYC5BBXY:1:2220:2108:31312,K00302:179:HHYC5BBXY:1:2221:18284:26529,K00302:179:HHYC5BBXY:1:2222:31365:15645,K00302:179:HHYC5BBXY:1:2227:23196:34196,K00302:179:HHYC5BBXY:1:2228:8298:34934,K00302:179:HHYC5BBXY:1:2110:22861:15539,K00302:179:HHYC5BBXY:1:2110:18284:27654,K00302:179:HHYC5BBXY:1:2114:18355:41211,K00302:179:HHYC5BBXY:1:1215:18426:25122,K00302:179:HHYC5BBXY:1:1222:20740:36235,K00302:179:HHYC5BBXY:1:1106:10155:9139,K00302:179:HHYC5BBXY:1:1108:22739:2211,K00302:179:HHYC5BBXY:1:1110:9394:8594,K00302:179:HHYC5BBXY:1:1110:22759:15680,K00302:179:HHYC5BBXY:1:1113:6441:26441,K00302:179:HHYC5BBXY:1:1120:17959:23892,K00302:179:HHYC5BBXY:1:1120:25641:34037,K00302:179:HHYC5BBXY:1:1124:14702:47014,K00302:179:HHYC5BBXY:1:1126:29437:25879,K00302:179:HHYC5BBXY:1:1126:25997:35884,K00302:179:HHYC5BBXY:1:1126:26108:35972,K00302:179:HHYC5BBXY:1:1203:31193:21817,K00302:179:HHYC5BBXY:1:1204:7557:42196,K00302:179:HHYC5BBXY:1:1207:23926:41124,K00302:179:HHYC5BBXY:1:1207:19522:46856,K00302:179:HHYC5BBXY:1:2120:7791:17175,K00302:179:HHYC5BBXY:1:2120:4858:29536,K00302:179:HHYC5BBXY:1:2120:6370:31382,K00302:179:HHYC5BBXY:1:2204:3407:3952,K00302:179:HHYC5BBXY:1:2212:31629:16243,K00302:179:HHYC5BBXY:1:2217:17482:4743,K00302:179:HHYC5BBXY:1:2224:21146:22485,K00302:179:HHYC5BBXY:1:2224:27478:34653,K00302:179:HHYC5BBXY:1:2228:28655:35110,K00302:179:HHYC5BBXY:1:2101:1742:24947,K00302:179:HHYC5BBXY:1:2118:12368:40367,K00302:179:HHYC5BBXY:1:1223:3143:25087,K00302:179:HHYC5BBXY:1:1224:1803:35286,K00302:179:HHYC5BBXY:1:1102:17239:27250,K00302:179:HHYC5BBXY:1:1105:11667:35215,K00302:179:HHYC5BBXY:1:1105:14529:36341,K00302:179:HHYC5BBXY:1:1110:32451:29976,K00302:179:HHYC5BBXY:1:1203:28057:6572,K00302:179:HHYC5BBXY:1:1209:12002:27742,
chr1:8568686|8617582	chr1	8568686	8617582	15	7_8_3	168	0.152	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2219:25307:47419,K00302:179:HHYC5BBXY:1:2227:15919:3688,K00302:179:HHYC5BBXY:1:2104:28118:39488,K00302:179:HHYC5BBXY:1:1222:20405:22960,K00302:179:HHYC5BBXY:1:1106:29376:8682,K00302:179:HHYC5BBXY:1:1116:7131:4040,K00302:179:HHYC5BBXY:1:1119:26098:41299,K00302:179:HHYC5BBXY:1:1202:17655:11302,K00302:179:HHYC5BBXY:1:1207:4076:9332,K00302:179:HHYC5BBXY:1:1212:2128:35919,K00302:179:HHYC5BBXY:1:1106:27052:42354,K00302:179:HHYC5BBXY:1:1118:24982:28815,K00302:179:HHYC5BBXY:1:1127:30513:14766,K00302:179:HHYC5BBXY:1:1202:25915:21641,K00302:179:HHYC5BBXY:1:1203:32339:31083,
chr1:8568686|8674745	chr1	8568686	8674745	4	3_3_0	121	0.062	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2201:30726:42812,K00302:179:HHYC5BBXY:1:2110:7892:32648,K00302:179:HHYC5BBXY:1:1107:6106:41264,K00302:179:HHYC5BBXY:1:1120:32289:19707,
chr1:8601273|8617582	chr1	8601273	8617582	48	18_18_0	151	0.389	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2122:24627:27145,K00302:179:HHYC5BBXY:1:2122:24941:28252,K00302:179:HHYC5BBXY:1:2125:21521:16032,K00302:179:HHYC5BBXY:1:2201:10987:8822,K00302:179:HHYC5BBXY:1:2202:14407:47981,K00302:179:HHYC5BBXY:1:2206:3752:16823,K00302:179:HHYC5BBXY:1:2208:3112:2563,K00302:179:HHYC5BBXY:1:2213:17736:3494,K00302:179:HHYC5BBXY:1:2217:5081:37343,K00302:179:HHYC5BBXY:1:2218:20090:27690,K00302:179:HHYC5BBXY:1:2218:26332:43216,K00302:179:HHYC5BBXY:1:2221:2788:13042,K00302:179:HHYC5BBXY:1:2110:20943:49142,K00302:179:HHYC5BBXY:1:2114:26088:49159,K00302:179:HHYC5BBXY:1:1212:6695:12181,K00302:179:HHYC5BBXY:1:1213:26352:7099,K00302:179:HHYC5BBXY:1:1215:19187:6994,K00302:179:HHYC5BBXY:1:1215:28260:41880,K00302:179:HHYC5BBXY:1:1221:25814:44570,K00302:179:HHYC5BBXY:1:1225:12236:34090,K00302:179:HHYC5BBXY:1:1101:2158:4180,K00302:179:HHYC5BBXY:1:1107:14996:37079,K00302:179:HHYC5BBXY:1:1108:28869:14027,K00302:179:HHYC5BBXY:1:1108:28899:14045,K00302:179:HHYC5BBXY:1:1117:11180:6132,K00302:179:HHYC5BBXY:1:1117:11170:6536,K00302:179:HHYC5BBXY:1:1124:15321:6835,K00302:179:HHYC5BBXY:1:1125:21197:10792,K00302:179:HHYC5BBXY:1:1125:19938:22678,K00302:179:HHYC5BBXY:1:1201:28696:25017,K00302:179:HHYC5BBXY:1:1202:15666:7011,K00302:179:HHYC5BBXY:1:1202:29244:47489,K00302:179:HHYC5BBXY:1:1205:2534:2826,K00302:179:HHYC5BBXY:1:1209:19299:23716,K00302:179:HHYC5BBXY:1:1209:16376:28006,K00302:179:HHYC5BBXY:1:2122:14438:19021,K00302:179:HHYC5BBXY:1:2124:14560:42900,K00302:179:HHYC5BBXY:1:2127:17685:23557,K00302:179:HHYC5BBXY:1:2127:16386:24261,K00302:179:HHYC5BBXY:1:2208:15767:10739,K00302:179:HHYC5BBXY:1:2208:6959:48438,K00302:179:HHYC5BBXY:1:2210:16528:16383,K00302:179:HHYC5BBXY:1:2103:30421:35989,K00302:179:HHYC5BBXY:1:1220:21044:15838,K00302:179:HHYC5BBXY:1:1221:20537:25439,K00302:179:HHYC5BBXY:1:1106:12773:40719,K00302:179:HHYC5BBXY:1:1121:25662:42724,K00302:179:HHYC5BBXY:1:1125:18893:19671,
chr1:8601273|8674745	chr1	8601273	8674745	39	13_16_0	104	0.429	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2121:15656:40719,K00302:179:HHYC5BBXY:1:2121:16112:41194,K00302:179:HHYC5BBXY:1:2124:2422:6958,K00302:179:HHYC5BBXY:1:2124:30858:37800,K00302:179:HHYC5BBXY:1:2124:19664:44816,K00302:179:HHYC5BBXY:1:2124:19319:48509,K00302:179:HHYC5BBXY:1:2124:19502:48825,K00302:179:HHYC5BBXY:1:2203:32187:39822,K00302:179:HHYC5BBXY:1:2206:14235:17790,K00302:179:HHYC5BBXY:1:2209:19816:27109,K00302:179:HHYC5BBXY:1:2220:28676:43761,K00302:179:HHYC5BBXY:1:2224:30442:31417,K00302:179:HHYC5BBXY:1:2103:29833:10528,K00302:179:HHYC5BBXY:1:2104:8978:46416,K00302:179:HHYC5BBXY:1:2109:18061:2510,K00302:179:HHYC5BBXY:1:2113:16610:20146,K00302:179:HHYC5BBXY:1:2113:16549:20217,K00302:179:HHYC5BBXY:1:2113:1803:43620,K00302:179:HHYC5BBXY:1:2118:23155:42776,K00302:179:HHYC5BBXY:1:1103:11160:41792,K00302:179:HHYC5BBXY:1:1118:30594:11601,K00302:179:HHYC5BBXY:1:1119:28615:6554,K00302:179:HHYC5BBXY:1:1124:1062:7029,K00302:179:HHYC5BBXY:1:1125:7862:46592,K00302:179:HHYC5BBXY:1:1202:16812:44588,K00302:179:HHYC5BBXY:1:1203:6289:12954,K00302:179:HHYC5BBXY:1:1210:19857:3196,K00302:179:HHYC5BBXY:1:2207:27093:9825,K00302:179:HHYC5BBXY:1:2207:5325:17720,K00302:179:HHYC5BBXY:1:2222:28564:30380,K00302:179:HHYC5BBXY:1:2225:6532:19249,K00302:179:HHYC5BBXY:1:2225:6735:20093,K00302:179:HHYC5BBXY:1:1212:9597:9684,K00302:179:HHYC5BBXY:1:1216:12256:28956,K00302:179:HHYC5BBXY:1:1227:16853:21799,K00302:179:HHYC5BBXY:1:1228:15037:42987,K00302:179:HHYC5BBXY:1:1114:20831:2633,K00302:179:HHYC5BBXY:1:1122:25855:7679,K00302:179:HHYC5BBXY:1:1203:2067:30398,
chr1:8674620|8716500	chr1	8674620	8716500	4	2_3_0	60	0.118	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2220:24434:26810,K00302:179:HHYC5BBXY:1:1115:9181:35620,K00302:179:HHYC5BBXY:1:1203:2382:15152,K00302:179:HHYC5BBXY:1:2219:9871:5376,
chr1:8716032|8716500	chr1	8716032	8716500	12	7_8_0	31	0.436	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2210:4472:48561,K00302:179:HHYC5BBXY:1:2108:25022:46047,K00302:179:HHYC5BBXY:1:1212:27833:11390,K00302:179:HHYC5BBXY:1:1114:6137:29677,K00302:179:HHYC5BBXY:1:1114:6492:29905,K00302:179:HHYC5BBXY:1:1126:8836:10229,K00302:179:HHYC5BBXY:1:2210:6208:46575,K00302:179:HHYC5BBXY:1:2112:9891:31646,K00302:179:HHYC5BBXY:1:2117:13524:20885,K00302:179:HHYC5BBXY:1:1223:5741:46082,K00302:179:HHYC5BBXY:1:1116:25966:13816,K00302:179:HHYC5BBXY:1:1126:25428:25087,
chr1:9931245|9938047	chr1	9931245	9938047	5	4_5_0	37	0.213	exon	ENSG00000178585.15_3,	-	K00302:179:HHYC5BBXY:1:2215:2351:1455,K00302:179:HHYC5BBXY:1:1223:23774:28727,K00302:179:HHYC5BBXY:1:1121:17655:6835,K00302:179:HHYC5BBXY:1:1125:17990:46029,K00302:179:HHYC5BBXY:1:2227:10927:31962,
chr1:9991949|9994918	chr1	9991949	9994918	6	5_4_0	47	0.203	exon	ENSG00000162441.12_3,	-	K00302:179:HHYC5BBXY:1:2219:25225:26318,K00302:179:HHYC5BBXY:1:1108:3894:27443,K00302:179:HHYC5BBXY:1:1202:3194:35655,K00302:179:HHYC5BBXY:1:1220:19309:37976,K00302:179:HHYC5BBXY:1:1107:25804:2000,K00302:179:HHYC5BBXY:1:1117:14428:7222,
chr1:9991949|9995685	chr1	9991949	9995685	6	4_3_0	50	0.194	exon	ENSG00000162441.12_3,	-	K00302:179:HHYC5BBXY:1:2207:6076:15469,K00302:179:HHYC5BBXY:1:2212:16467:39770,K00302:179:HHYC5BBXY:1:2218:26534:30732,K00302:179:HHYC5BBXY:1:1204:6055:34811,K00302:179:HHYC5BBXY:1:1207:2422:16454,K00302:179:HHYC5BBXY:1:2112:22475:2176,
chr1:10155519|10165802	chr1	10155519	10165802	5	4_3_0	43	0.189	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:2202:10125:38381,K00302:179:HHYC5BBXY:1:1223:23652:26617,K00302:179:HHYC5BBXY:1:1202:10094:45748,K00302:179:HHYC5BBXY:1:1206:28178:22432,K00302:179:HHYC5BBXY:1:1221:12845:14045,
chr1:10177517|10231387	chr1	10177517	10231387	3	2_2_0	47	0.113	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:2204:15097:14678,K00302:179:HHYC5BBXY:1:1224:8856:7134,K00302:179:HHYC5BBXY:1:1109:12266:33053,
chr1:10195046|10197263	chr1	10195046	10197263	2	2_2_0	44	0.083	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:2126:5660:19460,K00302:179:HHYC5BBXY:1:1106:25225:5991,
chr1:10204998|10211619	chr1	10204998	10211619	2	1_2_0	57	0.066	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:1222:13108:28745,K00302:179:HHYC5BBXY:1:2110:4046:32947,
chr1:10204998|10221344	chr1	10204998	10221344	3	2_2_0	53	0.102	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:2228:26058:28041,K00302:179:HHYC5BBXY:1:2228:26778:28692,K00302:179:HHYC5BBXY:1:1112:29934:37994,
chr1:10209242|10221344	chr1	10209242	10221344	2	2_2_0	47	0.078	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:1216:6614:33352,K00302:179:HHYC5BBXY:1:1124:26220:30995,
chr1:10292308|10338186	chr1	10292308	10338186	2	2_2_0	126	0.031	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2223:8704:33492,K00302:179:HHYC5BBXY:1:1226:1925:2897,
chr1:10318551|10320288	chr1	10318551	10320288	2	1_2_0	142	0.027	intron	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2210:6167:31628,K00302:179:HHYC5BBXY:1:1203:27590:9174,
chr1:10335486|10342591	chr1	10335486	10342591	3	2_1_0	302	0.019	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2207:27641:18335,K00302:179:HHYC5BBXY:1:1204:26260:2228,K00302:179:HHYC5BBXY:1:2211:23439:13130,
chr1:10380101|10384953	chr1	10380101	10384953	2	1_2_0	293	0.013	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1113:26007:29641,K00302:179:HHYC5BBXY:1:2202:3417:35936,
chr1:10380101|10403345	chr1	10380101	10403345	3	2_2_1	307	0.019	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1101:8227:22538,K00302:179:HHYC5BBXY:1:1116:32197:20463,K00302:179:HHYC5BBXY:1:1122:19400:34231,
chr1:10394578|10406011	chr1	10394578	10406011	2	1_2_0	201	0.020	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2214:6329:27514,K00302:179:HHYC5BBXY:1:2223:30482:13517,
chr1:10407819|10408791	chr1	10407819	10408791	10	6_6_0	217	0.084	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2210:29417:36886,K00302:179:HHYC5BBXY:1:2224:4401:16260,K00302:179:HHYC5BBXY:1:2224:19136:33492,K00302:179:HHYC5BBXY:1:2224:24211:48122,K00302:179:HHYC5BBXY:1:1103:7436:36394,K00302:179:HHYC5BBXY:1:1202:16244:3442,K00302:179:HHYC5BBXY:1:2121:24698:38310,K00302:179:HHYC5BBXY:1:1221:23957:42231,K00302:179:HHYC5BBXY:1:1105:24424:31787,K00302:179:HHYC5BBXY:1:1201:26951:22872,
chr1:10425158|10425706	chr1	10425158	10425706	3	2_3_0	200	0.029	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1105:7933:30362,K00302:179:HHYC5BBXY:1:1206:7212:43779,K00302:179:HHYC5BBXY:1:2120:13829:17685,
chr1:12061458|12062160	chr1	12061458	12062160	12	8_9_0	121	0.166	exon	ENSG00000116688.16_5,	+	K00302:179:HHYC5BBXY:1:2122:30665:34758,K00302:179:HHYC5BBXY:1:2113:23957:4180,K00302:179:HHYC5BBXY:1:2114:32207:31769,K00302:179:HHYC5BBXY:1:1220:6685:18810,K00302:179:HHYC5BBXY:1:1125:28341:32525,K00302:179:HHYC5BBXY:1:2212:10399:27074,K00302:179:HHYC5BBXY:1:2216:10115:31259,K00302:179:HHYC5BBXY:1:2218:16325:15680,K00302:179:HHYC5BBXY:1:2221:25885:39101,K00302:179:HHYC5BBXY:1:2112:28118:35268,K00302:179:HHYC5BBXY:1:1113:7111:10827,K00302:179:HHYC5BBXY:1:1115:22333:5939,
chr1:12335882|12338095	chr1	12335882	12338095	7	6_5_0	78	0.152	exon	ENSG00000048707.15_5,	+	K00302:179:HHYC5BBXY:1:2208:30340:21219,K00302:179:HHYC5BBXY:1:2217:4665:4444,K00302:179:HHYC5BBXY:1:2104:4381:42425,K00302:179:HHYC5BBXY:1:1101:28442:33580,K00302:179:HHYC5BBXY:1:1112:7760:28129,K00302:179:HHYC5BBXY:1:1112:7770:28147,K00302:179:HHYC5BBXY:1:1105:8460:22801,
chr1:12359259|12368698	chr1	12359259	12368698	6	3_3_0	46	0.207	exon	ENSG00000048707.15_5,	+	K00302:179:HHYC5BBXY:1:2105:20983:9578,K00302:179:HHYC5BBXY:1:2105:5863:15451,K00302:179:HHYC5BBXY:1:1127:8927:26142,K00302:179:HHYC5BBXY:1:1127:9496:26986,K00302:179:HHYC5BBXY:1:2120:5172:15487,K00302:179:HHYC5BBXY:1:2208:3437:43955,
chr1:14042036|14068652	chr1	14042036	14068652	5	3_4_0	18	0.357	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:1112:15919:38433,K00302:179:HHYC5BBXY:1:1127:5649:13570,K00302:179:HHYC5BBXY:1:2224:4949:30890,K00302:179:HHYC5BBXY:1:1227:10409:1244,K00302:179:HHYC5BBXY:1:1121:12378:24243,
chr1:14057495|14075982	chr1	14057495	14075982	3	2_2_0	30	0.167	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2128:21288:14818,K00302:179:HHYC5BBXY:1:2128:19847:15029,K00302:179:HHYC5BBXY:1:2209:12987:35145,
chr1:14095534|14099683	chr1	14095534	14099683	10	3_3_0	31	0.392	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2121:31213:34125,K00302:179:HHYC5BBXY:1:2119:5345:31998,K00302:179:HHYC5BBXY:1:1120:10003:1314,K00302:179:HHYC5BBXY:1:2103:7466:27197,K00302:179:HHYC5BBXY:1:2103:7019:27690,K00302:179:HHYC5BBXY:1:2103:7172:27883,K00302:179:HHYC5BBXY:1:2103:7192:27918,K00302:179:HHYC5BBXY:1:2103:7131:28340,K00302:179:HHYC5BBXY:1:2103:7354:28375,K00302:179:HHYC5BBXY:1:1228:9293:38697,
chr1:14099573|14109326	chr1	14099573	14109326	3	2_3_0	27	0.182	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2210:26321:23962,K00302:179:HHYC5BBXY:1:1205:24160:49019,K00302:179:HHYC5BBXY:1:1115:13677:37114,
chr1:15157717|15159835	chr1	15157717	15159835	2	2_1_0	5	0.444	intron	ENSG00000189337.17_6,	+	K00302:179:HHYC5BBXY:1:2224:20009:11477,K00302:179:HHYC5BBXY:1:1120:20496:12357,
chr1:15860732|15863309	chr1	15860732	15863309	3	2_3_0	39	0.133	exon	ENSG00000116138.13_3,	+	K00302:179:HHYC5BBXY:1:1116:8663:45625,K00302:179:HHYC5BBXY:1:1125:8105:43216,K00302:179:HHYC5BBXY:1:1111:18913:42530,
chr1:15956820|15978390	chr1	15956820	15978390	2	2_2_0	23	0.148	exon	ENSG00000197312.12_4,	+	K00302:179:HHYC5BBXY:1:1221:18162:4549,K00302:179:HHYC5BBXY:1:1101:20446:34706,
chr1:16044388|16047883	chr1	16044388	16047883	11	6_5_1	85	0.206	exon	ENSG00000116786.13_5,	+	K00302:179:HHYC5BBXY:1:2123:24028:20691,K00302:179:HHYC5BBXY:1:2213:7486:30151,K00302:179:HHYC5BBXY:1:2226:1580:29202,K00302:179:HHYC5BBXY:1:2103:23328:4954,K00302:179:HHYC5BBXY:1:2103:23591:5200,K00302:179:HHYC5BBXY:1:2115:13098:44728,K00302:179:HHYC5BBXY:1:2115:13169:45238,K00302:179:HHYC5BBXY:1:1203:9435:35848,K00302:179:HHYC5BBXY:1:1206:16731:28692,K00302:179:HHYC5BBXY:1:2214:22495:22502,K00302:179:HHYC5BBXY:1:1208:20994:18775,
chr1:16242623|16248844	chr1	16242623	16248844	4	4_3_0	69	0.104	exon	ENSG00000065526.11_3,	+	K00302:179:HHYC5BBXY:1:2109:15138:18792,K00302:179:HHYC5BBXY:1:1215:13636:33527,K00302:179:HHYC5BBXY:1:1124:7740:14941,K00302:179:HHYC5BBXY:1:2121:23764:6835,
chr1:16812921|16813156	chr1	16812921	16813156	3	2_2_0	10	0.375	exon	ENSG00000080947.14_2,	-	K00302:179:HHYC5BBXY:1:2102:24566:35831,K00302:179:HHYC5BBXY:1:2114:9962:18019,K00302:179:HHYC5BBXY:1:1221:8887:6062,
chr1:17907048|17914974	chr1	17907048	17914974	5	5_3_1	45	0.182	exon	ENSG00000074964.17_4,	+	K00302:179:HHYC5BBXY:1:2118:31487:45396,K00302:179:HHYC5BBXY:1:1219:7162:42601,K00302:179:HHYC5BBXY:1:1222:13179:28586,K00302:179:HHYC5BBXY:1:1103:32207:31417,K00302:179:HHYC5BBXY:1:2115:26717:24999,
chr1:21071237|21103243	chr1	21071237	21103243	3	1_2_0	117	0.049	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2109:29234:23276,K00302:179:HHYC5BBXY:1:2109:27062:25386,K00302:179:HHYC5BBXY:1:1116:21399:43779,
chr1:21076216|21100103	chr1	21076216	21100103	8	5_5_0	164	0.089	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2225:14397:5517,K00302:179:HHYC5BBXY:1:2101:6076:41387,K00302:179:HHYC5BBXY:1:1227:29518:37343,K00302:179:HHYC5BBXY:1:1111:13068:36903,K00302:179:HHYC5BBXY:1:1116:12165:3090,K00302:179:HHYC5BBXY:1:1116:12134:3319,K00302:179:HHYC5BBXY:1:2122:24028:14045,K00302:179:HHYC5BBXY:1:1214:12378:26248,
chr1:21083659|21100103	chr1	21083659	21100103	8	6_8_0	158	0.092	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2216:8745:13799,K00302:179:HHYC5BBXY:1:2223:17969:18212,K00302:179:HHYC5BBXY:1:2224:21785:39031,K00302:179:HHYC5BBXY:1:2225:31588:33017,K00302:179:HHYC5BBXY:1:1225:16143:29219,K00302:179:HHYC5BBXY:1:1120:17634:20762,K00302:179:HHYC5BBXY:1:2113:19583:3846,K00302:179:HHYC5BBXY:1:2118:29995:1244,
