circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:21377359|21415706	chr1	21377359	21415706	3	1_1_1	139	0.041	exon	ENSG00000075151.20_3,	-	K00302:154:HGK25BBXY:1:2226:14651:23856,K00302:154:HGK25BBXY:1:1109:22161:42776,K00302:154:HGK25BBXY:1:1109:22110:42970,
chr1:22041882|22048257	chr1	22041882	22048257	2	2_2_0	38	0.095	exon	ENSG00000090686.15_2,	-	K00302:154:HGK25BBXY:1:2102:22252:41985,K00302:154:HGK25BBXY:1:1221:21481:5798,
chr1:27056142|27059283	chr1	27056142	27059283	4	2_2_1	84	0.087	exon	ENSG00000117713.20_5,	+	K00302:154:HGK25BBXY:1:2226:20131:22168,K00302:154:HGK25BBXY:1:2122:3599:13359,K00302:154:HGK25BBXY:1:2206:30198:33774,K00302:154:HGK25BBXY:1:2208:26443:30151,
chr1:27269151|27269556	chr1	27269151	27269556	3	2_3_0	43	0.122	exon	ENSG00000090273.14_4,	+	K00302:154:HGK25BBXY:1:2220:14793:13236,K00302:154:HGK25BBXY:1:2105:4807:15135,K00302:154:HGK25BBXY:1:2104:12175:34864,
chr1:28200657|28201174	chr1	28200657	28201174	5	2_4_0	26	0.278	intron	ENSG00000130775.16_3,	-	K00302:154:HGK25BBXY:1:1214:13017:30310,K00302:154:HGK25BBXY:1:2208:21826:2809,K00302:154:HGK25BBXY:1:1101:9283:4497,K00302:154:HGK25BBXY:1:1214:24373:47137,K00302:154:HGK25BBXY:1:1227:25398:25105,
chr1:29088812|29090062	chr1	29088812	29090062	2	1_2_0	6	0.400	intron	ENSG00000198492.16_6,	+	K00302:154:HGK25BBXY:1:1201:12834:4602,K00302:154:HGK25BBXY:1:1221:28990:3618,
chr1:29474592|29475738	chr1	29474592	29475738	2	1_2_0	77	0.049	exon	ENSG00000116350.17_5,	-	K00302:154:HGK25BBXY:1:1114:10795:18335,K00302:154:HGK25BBXY:1:1110:26808:19355,
chr1:32381496|32385259	chr1	32381496	32385259	3	2_2_0	22	0.214	exon	ENSG00000184007.21_6,	-	K00302:154:HGK25BBXY:1:1122:17848:11882,K00302:154:HGK25BBXY:1:1122:17675:12286,K00302:154:HGK25BBXY:1:2124:2006:21008,
chr1:32697345|32697785	chr1	32697345	32697785	2	2_1_0	23	0.148	exon	ENSG00000220785.7_4,	-	K00302:154:HGK25BBXY:1:2117:24180:43075,K00302:154:HGK25BBXY:1:1106:13037:19373,
chr1:33413823|33415375	chr1	33413823	33415375	3	3_3_0	64	0.086	exon	ENSG00000116514.16_3,	-	K00302:154:HGK25BBXY:1:2119:6126:25158,K00302:154:HGK25BBXY:1:1111:1681:32930,K00302:154:HGK25BBXY:1:1112:4330:46135,
chr1:33760538|33760906	chr1	33760538	33760906	2	0_2_2	31	0.114	exon	ENSG00000160094.15_5,	+	K00302:154:HGK25BBXY:1:1128:15990:42706,K00302:154:HGK25BBXY:1:1113:8937:26441,
chr1:35936464|35944813	chr1	35936464	35944813	2	2_2_0	62	0.061	exon	ENSG00000142687.18_4,	-	K00302:154:HGK25BBXY:1:1205:19370:45924,K00302:154:HGK25BBXY:1:2225:2463:45361,
chr1:36636572|36639079	chr1	36636572	36639079	2	2_2_0	74	0.051	exon	ENSG00000116871.15_6,	+	K00302:154:HGK25BBXY:1:1126:16275:39787,K00302:154:HGK25BBXY:1:1221:25266:10317,
chr1:39752958|39753234	chr1	39752958	39753234	5	2_4_0	272	0.035	exon	ENSG00000127603.25_6,	+	K00302:154:HGK25BBXY:1:1208:20273:41124,K00302:154:HGK25BBXY:1:2225:28118:18704,K00302:154:HGK25BBXY:1:2127:15818:26793,K00302:154:HGK25BBXY:1:2217:23236:31382,K00302:154:HGK25BBXY:1:2226:29944:38715,
chr1:40654727|40668286	chr1	40654727	40668286	2	2_2_0	8	0.333	exon	ENSG00000117000.9_3,	+	K00302:154:HGK25BBXY:1:1210:12510:34213,K00302:154:HGK25BBXY:1:1225:1976:33404,
chr1:41514362|41541123	chr1	41514362	41541123	2	2_2_0	53	0.070	exon	ENSG00000010803.16_4,	-	K00302:154:HGK25BBXY:1:2215:11830:40983,K00302:154:HGK25BBXY:1:1224:15940:19619,
chr1:41536267|41541123	chr1	41536267	41541123	3	2_2_0	34	0.150	exon	ENSG00000010803.16_4,	-	K00302:154:HGK25BBXY:1:1125:17259:48421,K00302:154:HGK25BBXY:1:1125:17097:48702,K00302:154:HGK25BBXY:1:1211:17046:39295,
chr1:41578955|41608784	chr1	41578955	41608784	2	2_2_0	33	0.108	exon	ENSG00000010803.16_4,	-	K00302:154:HGK25BBXY:1:1122:30695:39981,K00302:154:HGK25BBXY:1:2120:13849:40860,
chr1:44877653|44878394	chr1	44877653	44878394	4	4_4_0	22	0.267	exon	ENSG00000187147.18_5,	+	K00302:154:HGK25BBXY:1:2222:22252:16454,K00302:154:HGK25BBXY:1:2121:1986:15170,K00302:154:HGK25BBXY:1:2110:17624:9561,K00302:154:HGK25BBXY:1:2209:30655:41915,
chr1:46105882|46108171	chr1	46105882	46108171	5	4_1_3	76	0.116	exon	ENSG00000159592.11_4,	-	K00302:154:HGK25BBXY:1:1124:17381:30028,K00302:154:HGK25BBXY:1:1105:18365:33774,K00302:154:HGK25BBXY:1:2101:29386:28709,K00302:154:HGK25BBXY:1:2101:29650:28709,K00302:154:HGK25BBXY:1:1223:13078:6642,
chr1:51829538|51831701	chr1	51829538	51831701	3	1_1_1	107	0.053	exon	ENSG00000085832.17_6,	-	K00302:154:HGK25BBXY:1:2227:19999:15399,K00302:154:HGK25BBXY:1:1207:15696:43744,K00302:154:HGK25BBXY:1:1220:7841:43286,
chr1:51868107|51874004	chr1	51868107	51874004	3	1_2_1	86	0.065	exon	ENSG00000085832.17_6,	-	K00302:154:HGK25BBXY:1:1205:30827:38064,K00302:154:HGK25BBXY:1:1106:2067:7679,K00302:154:HGK25BBXY:1:2123:13930:26090,
chr1:54273329|54291609	chr1	54273329	54291609	2	2_2_0	29	0.121	exon	ENSG00000058804.12_3,	-	K00302:154:HGK25BBXY:1:2109:22658:3160,K00302:154:HGK25BBXY:1:1118:20618:8594,
chr1:59787208|59812070	chr1	59787208	59812070	5	4_3_0	25	0.286	exon	ENSG00000172456.17_4,	+	K00302:154:HGK25BBXY:1:1127:20486:44763,K00302:154:HGK25BBXY:1:1101:26656:10546,K00302:154:HGK25BBXY:1:2108:29833:18265,K00302:154:HGK25BBXY:1:2108:29863:18915,K00302:154:HGK25BBXY:1:1118:21826:5833,
chr1:59787208|59844509	chr1	59787208	59844509	6	4_4_1	20	0.375	exon	ENSG00000172456.17_4,	+	K00302:154:HGK25BBXY:1:2212:21044:25228,K00302:154:HGK25BBXY:1:1219:10125:24806,K00302:154:HGK25BBXY:1:1220:9536:25228,K00302:154:HGK25BBXY:1:1116:24068:36446,K00302:154:HGK25BBXY:1:1116:23531:37132,K00302:154:HGK25BBXY:1:2125:2788:21307,
chr1:67356837|67371058	chr1	67356837	67371058	3	3_3_0	2	0.750	exon	ENSG00000152763.17_4,	-	K00302:154:HGK25BBXY:1:2218:26819:31294,K00302:154:HGK25BBXY:1:2109:7375:46768,K00302:154:HGK25BBXY:1:1214:25773:25158,
chr1:67423742|67428843	chr1	67423742	67428843	4	3_2_0	42	0.160	exon	ENSG00000198160.14_3,	+	K00302:154:HGK25BBXY:1:2120:16579:14607,K00302:154:HGK25BBXY:1:2110:31304:44412,K00302:154:HGK25BBXY:1:2110:31294:44429,K00302:154:HGK25BBXY:1:1209:25997:24103,
chr1:70758071|70781249	chr1	70758071	70781249	2	1_1_1	27	0.129	exon	ENSG00000118454.13_3,	-	K00302:154:HGK25BBXY:1:1207:31253:46715,K00302:154:HGK25BBXY:1:2210:27011:38486,
chr1:86578250|86611866	chr1	86578250	86611866	2	0_2_2	6	0.400	exon	ENSG00000171502.15_4,	-	K00302:154:HGK25BBXY:1:1110:7557:11812,K00302:154:HGK25BBXY:1:1119:2564:2598,
chr1:87181407|87190088	chr1	87181407	87190088	2	1_1_1	97	0.040	exon	ENSG00000097033.14_4,	+	K00302:154:HGK25BBXY:1:1123:22282:24525,K00302:154:HGK25BBXY:1:2110:25905:5903,
chr1:94341824|94343418	chr1	94341824	94343418	4	4_4_0	59	0.119	exon	ENSG00000067334.14_4,	-	K00302:154:HGK25BBXY:1:2214:1499:19671,K00302:154:HGK25BBXY:1:1102:29823:43462,K00302:154:HGK25BBXY:1:1102:29731:43691,K00302:154:HGK25BBXY:1:1103:28909:38293,
chr1:98015116|98060722	chr1	98015116	98060722	3	2_2_0	128	0.045	exon	ENSG00000188641.13_4,	-	K00302:154:HGK25BBXY:1:1124:22424:43867,K00302:154:HGK25BBXY:1:2128:23358:32050,K00302:154:HGK25BBXY:1:2128:23378:32086,
chr1:104108057|104118162	chr1	104108057	104118162	3	2_2_1	12	0.333	exon	ENSG00000240038.6_3,	+	K00302:154:HGK25BBXY:1:2222:26869:7644,K00302:154:HGK25BBXY:1:1108:4371:36218,K00302:154:HGK25BBXY:1:1219:27082:36218,
chr1:108690901|108703915	chr1	108690901	108703915	3	3_1_0	29	0.171	exon	ENSG00000085491.17_4,	-	K00302:154:HGK25BBXY:1:2221:27712:3477,K00302:154:HGK25BBXY:1:2124:15970:19566,K00302:154:HGK25BBXY:1:2105:3650:25263,
chr1:110217369|110233186	chr1	110217369	110233186	3	3_1_0	18	0.250	intron	ENSG00000213366.13_4,	+	K00302:154:HGK25BBXY:1:1202:20243:5728,K00302:154:HGK25BBXY:1:2225:14357:2352,K00302:154:HGK25BBXY:1:2117:3853:28956,
chr1:114372214|114377061	chr1	114372214	114377061	5	5_3_2	17	0.370	exon	ENSG00000134242.16_3,	-	K00302:154:HGK25BBXY:1:2210:19268:25632,K00302:154:HGK25BBXY:1:2212:22272:12867,K00302:154:HGK25BBXY:1:1221:20314:1490,K00302:154:HGK25BBXY:1:2116:10399:2105,K00302:154:HGK25BBXY:1:2205:19573:9385,
chr1:117944808|117957453	chr1	117944808	117957453	3	3_2_0	75	0.074	exon	ENSG00000198162.12_4,	+	K00302:154:HGK25BBXY:1:2217:29082:22204,K00302:154:HGK25BBXY:1:1105:27306:42056,K00302:154:HGK25BBXY:1:1209:31020:32666,
chr1:117944808|117963271	chr1	117944808	117963271	9	6_3_4	69	0.207	exon	ENSG00000198162.12_4,	+	K00302:154:HGK25BBXY:1:2217:5233:38627,K00302:154:HGK25BBXY:1:2101:21552:34512,K00302:154:HGK25BBXY:1:2101:21024:36059,K00302:154:HGK25BBXY:1:2101:20354:39858,K00302:154:HGK25BBXY:1:1217:8572:6958,K00302:154:HGK25BBXY:1:2111:23297:11196,K00302:154:HGK25BBXY:1:2118:25286:36974,K00302:154:HGK25BBXY:1:2202:24596:2791,K00302:154:HGK25BBXY:1:1204:19136:20445,
chr1:117944808|117984947	chr1	117944808	117984947	8	5_5_0	92	0.148	exon	ENSG00000198162.12_4,	+	K00302:154:HGK25BBXY:1:1203:5781:35497,K00302:154:HGK25BBXY:1:1124:18842:9280,K00302:154:HGK25BBXY:1:1124:18040:10985,K00302:154:HGK25BBXY:1:1107:18862:10510,K00302:154:HGK25BBXY:1:1107:18832:10633,K00302:154:HGK25BBXY:1:2103:11972:31875,K00302:154:HGK25BBXY:1:1110:19157:18546,K00302:154:HGK25BBXY:1:1113:14905:47753,
chr1:145592633|145595220	chr1	145592633	145595220	2	2_2_0	14	0.222	exon	ENSG00000186141.9_3,	-	K00302:154:HGK25BBXY:1:2216:30513:26828,K00302:154:HGK25BBXY:1:1216:9820:10036,
chr1:155408118|155408859	chr1	155408118	155408859	6	6_6_0	38	0.240	exon	ENSG00000116539.13_5,	-	K00302:154:HGK25BBXY:1:2218:18182:27584,K00302:154:HGK25BBXY:1:1127:12317:15170,K00302:154:HGK25BBXY:1:1127:6106:38170,K00302:154:HGK25BBXY:1:1212:15077:42073,K00302:154:HGK25BBXY:1:1218:18142:2264,K00302:154:HGK25BBXY:1:2201:3041:17561,
chr1:155582209|155717687	chr1	155582209	155717687	3	3_3_0	18	0.250	intergenic_region	n/a	+	K00302:154:HGK25BBXY:1:2215:4878:47295,K00302:154:HGK25BBXY:1:1219:31852:3547,K00302:154:HGK25BBXY:1:2111:10429:7046,
chr1:155646339|155649303	chr1	155646339	155649303	2	2_1_0	46	0.080	exon	ENSG00000163374.19_4,	-	K00302:154:HGK25BBXY:1:1117:2635:21324,K00302:154:HGK25BBXY:1:1222:3579:11847,
chr1:155734791|155736500	chr1	155734791	155736500	3	3_1_0	26	0.188	exon	ENSG00000116580.18_2,	-	K00302:154:HGK25BBXY:1:1209:25885:20357,K00302:154:HGK25BBXY:1:2113:27712:31365,K00302:154:HGK25BBXY:1:2205:18365:42565,
chr1:155823067|155823597	chr1	155823067	155823597	6	5_5_0	37	0.245	exon	ENSG00000116580.18_2,	-	K00302:154:HGK25BBXY:1:1205:10541:9877,K00302:154:HGK25BBXY:1:2212:17797:25333,K00302:154:HGK25BBXY:1:1125:17097:4954,K00302:154:HGK25BBXY:1:1114:9465:14273,K00302:154:HGK25BBXY:1:2123:4919:6431,K00302:154:HGK25BBXY:1:1118:10987:46627,
chr1:155896467|155896947	chr1	155896467	155896947	5	5_0_3	20	0.333	exon	ENSG00000132680.11_5,	-	K00302:154:HGK25BBXY:1:1124:29599:7943,K00302:154:HGK25BBXY:1:2124:29772:9543,K00302:154:HGK25BBXY:1:2103:13200:48561,K00302:154:HGK25BBXY:1:1209:20435:44640,K00302:154:HGK25BBXY:1:2204:13139:18810,
chr1:167734820|167745403	chr1	167734820	167745403	3	2_1_0	19	0.240	exon	ENSG00000197965.12_5,	+	K00302:154:HGK25BBXY:1:2125:7486:34266,K00302:154:HGK25BBXY:1:2125:7364:34407,K00302:154:HGK25BBXY:1:2217:4543:22063,
chr1:169199956|169256646	chr1	169199956	169256646	2	2_2_0	13	0.235	exon	ENSG00000143156.14_5,	-	K00302:154:HGK25BBXY:1:1206:22079:19038,K00302:154:HGK25BBXY:1:2115:2646:24437,
chr1:169947226|170001116	chr1	169947226	170001116	2	2_2_0	55	0.068	exon	ENSG00000075945.13_3,	-	K00302:154:HGK25BBXY:1:2223:29143:13658,K00302:154:HGK25BBXY:1:1118:31751:37941,
chr1:171492360|171502100	chr1	171492360	171502100	2	2_2_0	87	0.044	exon	ENSG00000117523.16_4,	+	K00302:154:HGK25BBXY:1:2223:2686:47120,K00302:154:HGK25BBXY:1:2228:16315:29694,
chr1:171537386|171544267	chr1	171537386	171544267	2	2_2_0	70	0.054	exon	ENSG00000117523.16_4,	+	K00302:154:HGK25BBXY:1:2127:28595:9578,K00302:154:HGK25BBXY:1:2101:3701:30521,
chr1:179100446|179102509	chr1	179100446	179102509	2	2_2_0	28	0.125	exon	ENSG00000143322.20_4,	-	K00302:154:HGK25BBXY:1:1222:29914:14185,K00302:154:HGK25BBXY:1:2201:31669:6853,
chr1:180953813|180962561	chr1	180953813	180962561	2	2_0_2	63	0.060	exon	ENSG00000135823.14_4,	-	K00302:154:HGK25BBXY:1:2223:31456:42495,K00302:154:HGK25BBXY:1:2117:24332:2299,
chr1:205585606|205593019	chr1	205585606	205593019	6	3_3_0	46	0.207	exon	ENSG00000158711.13_2,	-	K00302:154:HGK25BBXY:1:1204:12236:16612,K00302:154:HGK25BBXY:1:1104:8471:9948,K00302:154:HGK25BBXY:1:1107:25986:9526,K00302:154:HGK25BBXY:1:1107:25956:9543,K00302:154:HGK25BBXY:1:2101:2098:18142,K00302:154:HGK25BBXY:1:1215:7182:41405,
chr1:213251038|213290752	chr1	213251038	213290752	3	3_2_0	18	0.250	exon	ENSG00000136643.12_4,	+	K00302:154:HGK25BBXY:1:2101:27844:49212,K00302:154:HGK25BBXY:1:1221:12195:17948,K00302:154:HGK25BBXY:1:1123:25499:3829,
chr1:213341201|213349835	chr1	213341201	213349835	2	2_2_0	40	0.091	exon	ENSG00000136643.12_4,	+	K00302:154:HGK25BBXY:1:1211:10439:47049,K00302:154:HGK25BBXY:1:2110:24068:40913,
chr1:224868660|224922408	chr1	224868660	224922408	2	2_2_0	70	0.054	exon	ENSG00000143786.8_4,	+	K00302:154:HGK25BBXY:1:2224:13606:18353,K00302:154:HGK25BBXY:1:1226:22962:18036,
chr1:224918164|224922408	chr1	224918164	224922408	3	2_3_0	80	0.070	exon	ENSG00000143786.8_4,	+	K00302:154:HGK25BBXY:1:1204:32035:28516,K00302:154:HGK25BBXY:1:2122:14752:35004,K00302:154:HGK25BBXY:1:2125:9110:21606,
chr1:231090079|231097049	chr1	231090079	231097049	3	3_2_1	8	0.429	exon	ENSG00000143643.13_4,	-	K00302:154:HGK25BBXY:1:1102:26880:27672,K00302:154:HGK25BBXY:1:1108:21947:44025,K00302:154:HGK25BBXY:1:2101:32146:15557,
chr1:231506308|231509845	chr1	231506308	231509845	2	2_2_0	48	0.077	exon	ENSG00000135766.8_2,	-	K00302:154:HGK25BBXY:1:1215:21755:46891,K00302:154:HGK25BBXY:1:1225:13058:34881,
chr1:231930988|231954263	chr1	231930988	231954263	3	0_2_2	23	0.207	exon	ENSG00000270106.6_5,ENSG00000162946.22_6,	+	K00302:154:HGK25BBXY:1:1208:17543:4919,K00302:154:HGK25BBXY:1:2117:22962:16911,K00302:154:HGK25BBXY:1:2202:27032:41792,
chr1:232596633|232607274	chr1	232596633	232607274	2	1_2_0	58	0.065	exon	ENSG00000116991.10_2,	-	K00302:154:HGK25BBXY:1:1208:20172:12146,K00302:154:HGK25BBXY:1:1207:13169:5042,
chr1:233334685|233372726	chr1	233334685	233372726	2	1_1_1	49	0.075	exon	ENSG00000135749.19_7,	-	K00302:154:HGK25BBXY:1:2109:23216:4796,K00302:154:HGK25BBXY:1:2213:13474:14572,
chr1:237729867|237732619	chr1	237729867	237732619	2	2_2_0	2	0.667	exon	ENSG00000198626.16_3,	+	K00302:154:HGK25BBXY:1:2102:20354:39682,K00302:154:HGK25BBXY:1:2109:30025:20850,
chr1:240370099|240458183	chr1	240370099	240458183	2	2_2_0	17	0.190	exon	ENSG00000155816.20_4,	+	K00302:154:HGK25BBXY:1:1218:1732:38257,K00302:154:HGK25BBXY:1:1228:32146:30398,
chr1:247318868|247323115	chr1	247318868	247323115	9	7_8_0	17	0.514	intron	ENSG00000196418.12_4,	-	K00302:154:HGK25BBXY:1:1201:4919:47014,K00302:154:HGK25BBXY:1:1202:15209:18634,K00302:154:HGK25BBXY:1:2209:3955:49036,K00302:154:HGK25BBXY:1:2126:13524:45924,K00302:154:HGK25BBXY:1:1217:28767:39418,K00302:154:HGK25BBXY:1:1218:7923:31189,K00302:154:HGK25BBXY:1:1224:7821:28375,K00302:154:HGK25BBXY:1:1114:15727:33527,K00302:154:HGK25BBXY:1:2221:22851:30925,
chr1:247319708|247323115	chr1	247319708	247323115	4	3_4_0	17	0.320	exon	ENSG00000196418.12_4,	-	K00302:154:HGK25BBXY:1:1212:32370:42882,K00302:154:HGK25BBXY:1:2115:20709:3442,K00302:154:HGK25BBXY:1:2208:13555:47383,K00302:154:HGK25BBXY:1:2122:30868:17069,
chr10:5836848|5842668	chr10	5836848	5842668	2	2_2_0	171	0.023	exon	ENSG00000057608.17_4,	-	K00302:154:HGK25BBXY:1:2228:3143:30925,K00302:154:HGK25BBXY:1:1114:20618:25791,
chr10:7285520|7327916	chr10	7285520	7327916	7	3_2_2	35	0.286	exon	ENSG00000198879.11_3,	-	K00302:154:HGK25BBXY:1:1126:15990:1173,K00302:154:HGK25BBXY:1:1126:16234:1349,K00302:154:HGK25BBXY:1:2127:14620:21834,K00302:154:HGK25BBXY:1:2127:14377:22256,K00302:154:HGK25BBXY:1:2127:13920:22590,K00302:154:HGK25BBXY:1:2201:7425:47348,K00302:154:HGK25BBXY:1:2125:13027:36728,
chr10:7285520|7423911	chr10	7285520	7423911	2	2_2_0	33	0.108	exon	ENSG00000198879.11_3,	-	K00302:154:HGK25BBXY:1:2116:4076:38978,K00302:154:HGK25BBXY:1:2202:19147:23944,
chr10:7318854|7327916	chr10	7318854	7327916	4	3_3_1	37	0.178	exon	ENSG00000198879.11_3,	-	K00302:154:HGK25BBXY:1:1203:31883:29343,K00302:154:HGK25BBXY:1:2218:12621:48825,K00302:154:HGK25BBXY:1:1219:10257:36851,K00302:154:HGK25BBXY:1:2212:24951:29817,
chr10:7409611|7423911	chr10	7409611	7423911	5	5_3_0	37	0.213	exon	ENSG00000198879.11_3,	-	K00302:154:HGK25BBXY:1:1207:24627:40789,K00302:154:HGK25BBXY:1:2101:31720:49177,K00302:154:HGK25BBXY:1:1225:20973:34635,K00302:154:HGK25BBXY:1:1202:4411:39383,K00302:154:HGK25BBXY:1:1126:28929:9877,
chr10:13891757|13891937	chr10	13891757	13891937	2	2_2_0	7	0.364	intron	ENSG00000151474.23_6,	+	K00302:154:HGK25BBXY:1:2214:27214:3494,K00302:154:HGK25BBXY:1:2127:10196:2422,
chr10:32197100|32199491	chr10	32197100	32199491	6	3_0_2	22	0.353	exon	ENSG00000165322.17_4,	-	K00302:154:HGK25BBXY:1:2213:30969:40842,K00302:154:HGK25BBXY:1:1110:5254:7433,K00302:154:HGK25BBXY:1:1213:27488:43111,K00302:154:HGK25BBXY:1:1209:15696:19232,K00302:154:HGK25BBXY:1:2219:27082:12198,K00302:154:HGK25BBXY:1:2209:18406:17667,
chr10:32832228|32873232	chr10	32832228	32873232	2	2_2_0	6	0.400	exon	ENSG00000216937.13_5,	+	K00302:154:HGK25BBXY:1:2111:26991:15768,K00302:154:HGK25BBXY:1:2111:27032:15803,
chr10:70085239|70090412	chr10	70085239	70090412	3	1_2_0	1	0.857	intron	ENSG00000108187.16_3,	-	K00302:154:HGK25BBXY:1:1210:20182:34037,K00302:154:HGK25BBXY:1:1110:6126:30573,K00302:154:HGK25BBXY:1:1128:10957:10458,
chr10:72462068|72468534	chr10	72462068	72468534	3	2_1_0	135	0.043	exon	ENSG00000138316.11_3,	+	K00302:154:HGK25BBXY:1:2223:17391:47313,K00302:154:HGK25BBXY:1:1105:16356:23786,K00302:154:HGK25BBXY:1:2105:16904:28217,
chr10:76910272|76928416	chr10	76910272	76928416	2	2_2_0	50	0.074	exon	ENSG00000156671.14_6,	+	K00302:154:HGK25BBXY:1:1206:25398:48948,K00302:154:HGK25BBXY:1:2122:30746:15944,
chr10:86177527|86185649	chr10	86177527	86185649	2	1_1_1	23	0.148	exon	ENSG00000107771.17_5,	+	K00302:154:HGK25BBXY:1:2224:28432:37748,K00302:154:HGK25BBXY:1:1201:19532:7662,
