circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:8525985|8617582	chr1	8525985	8617582	7	6_7_0	113	0.110	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2224:3183:39014,K00302:179:HHYC5BBXY:1:2225:7456:32736,K00302:179:HHYC5BBXY:1:2111:26301:42671,K00302:179:HHYC5BBXY:1:2118:8927:45766,K00302:179:HHYC5BBXY:1:2202:19086:18247,K00302:179:HHYC5BBXY:1:1112:26352:12726,K00302:179:HHYC5BBXY:1:2128:19177:21008,
chr1:8525985|8674745	chr1	8525985	8674745	3	2_3_0	41	0.128	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1217:23115:29905,K00302:179:HHYC5BBXY:1:2125:20364:1050,K00302:179:HHYC5BBXY:1:1226:18974:20691,
chr1:8555123|8601377	chr1	8555123	8601377	5	3_3_1	271	0.036	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2108:18223:6835,K00302:179:HHYC5BBXY:1:1122:16173:20586,K00302:179:HHYC5BBXY:1:1115:19958:20076,K00302:179:HHYC5BBXY:1:2117:7162:24911,K00302:179:HHYC5BBXY:1:1122:16579:20515,
chr1:8555123|8617582	chr1	8555123	8617582	40	17_17_1	135	0.372	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1215:25378:18353,K00302:179:HHYC5BBXY:1:1218:25134:35339,K00302:179:HHYC5BBXY:1:1223:1996:26441,K00302:179:HHYC5BBXY:1:1225:31436:30995,K00302:179:HHYC5BBXY:1:1226:6451:17034,K00302:179:HHYC5BBXY:1:2215:2067:48509,K00302:179:HHYC5BBXY:1:2220:31629:40895,K00302:179:HHYC5BBXY:1:2225:10927:23206,K00302:179:HHYC5BBXY:1:2225:31081:31962,K00302:179:HHYC5BBXY:1:2101:27042:15223,K00302:179:HHYC5BBXY:1:2103:11343:43867,K00302:179:HHYC5BBXY:1:2108:10510:23434,K00302:179:HHYC5BBXY:1:2112:24312:49212,K00302:179:HHYC5BBXY:1:2113:25733:2053,K00302:179:HHYC5BBXY:1:2114:30289:26336,K00302:179:HHYC5BBXY:1:2116:8359:36939,K00302:179:HHYC5BBXY:1:1119:25073:36956,K00302:179:HHYC5BBXY:1:1201:24079:44517,K00302:179:HHYC5BBXY:1:1206:23947:7644,K00302:179:HHYC5BBXY:1:2122:11495:26125,K00302:179:HHYC5BBXY:1:2203:26200:36059,K00302:179:HHYC5BBXY:1:2203:7486:45168,K00302:179:HHYC5BBXY:1:2204:3204:32683,K00302:179:HHYC5BBXY:1:2204:4645:33563,K00302:179:HHYC5BBXY:1:2209:15412:24753,K00302:179:HHYC5BBXY:1:1112:9029:21008,K00302:179:HHYC5BBXY:1:1112:9262:21096,K00302:179:HHYC5BBXY:1:1113:1407:49019,K00302:179:HHYC5BBXY:1:2223:16315:26002,K00302:179:HHYC5BBXY:1:2227:19593:20463,K00302:179:HHYC5BBXY:1:2114:2757:49142,K00302:179:HHYC5BBXY:1:1121:6816:45977,K00302:179:HHYC5BBXY:1:1125:1276:29870,K00302:179:HHYC5BBXY:1:1205:11160:33738,K00302:179:HHYC5BBXY:1:2202:29680:26793,K00302:179:HHYC5BBXY:1:2203:9800:46610,K00302:179:HHYC5BBXY:1:2207:28148:36411,K00302:179:HHYC5BBXY:1:1114:4036:48474,K00302:179:HHYC5BBXY:1:1114:3985:48491,K00302:179:HHYC5BBXY:1:1114:4036:48579,
chr1:8568686|8617582	chr1	8568686	8617582	24	11_12_5	230	0.173	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1227:25621:36183,K00302:179:HHYC5BBXY:1:2212:27336:45555,K00302:179:HHYC5BBXY:1:2214:4350:18353,K00302:179:HHYC5BBXY:1:2216:25865:22010,K00302:179:HHYC5BBXY:1:2220:25804:19900,K00302:179:HHYC5BBXY:1:2224:15057:5464,K00302:179:HHYC5BBXY:1:2101:24353:36833,K00302:179:HHYC5BBXY:1:2111:6086:47313,K00302:179:HHYC5BBXY:1:2114:11363:48579,K00302:179:HHYC5BBXY:1:2116:31690:44904,K00302:179:HHYC5BBXY:1:1121:2514:46434,K00302:179:HHYC5BBXY:1:1128:11099:31417,K00302:179:HHYC5BBXY:1:1205:2392:35004,K00302:179:HHYC5BBXY:1:2124:16802:42601,K00302:179:HHYC5BBXY:1:2124:20730:43919,K00302:179:HHYC5BBXY:1:2203:9475:22485,K00302:179:HHYC5BBXY:1:2205:13606:25527,K00302:179:HHYC5BBXY:1:2205:3752:38134,K00302:179:HHYC5BBXY:1:2106:3092:47612,K00302:179:HHYC5BBXY:1:2106:3102:47630,K00302:179:HHYC5BBXY:1:1120:26920:19513,K00302:179:HHYC5BBXY:1:1127:6806:31962,K00302:179:HHYC5BBXY:1:1207:21846:5130,K00302:179:HHYC5BBXY:1:2127:4858:36640,
chr1:8601273|8617582	chr1	8601273	8617582	67	27_28_0	210	0.390	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1211:21450:31875,K00302:179:HHYC5BBXY:1:1213:30005:19900,K00302:179:HHYC5BBXY:1:1213:20638:20234,K00302:179:HHYC5BBXY:1:1213:13027:20304,K00302:179:HHYC5BBXY:1:1217:20638:40877,K00302:179:HHYC5BBXY:1:1218:14692:17948,K00302:179:HHYC5BBXY:1:1221:3579:20814,K00302:179:HHYC5BBXY:1:1222:19928:19496,K00302:179:HHYC5BBXY:1:2211:23926:29800,K00302:179:HHYC5BBXY:1:2214:9526:14027,K00302:179:HHYC5BBXY:1:2214:30746:33774,K00302:179:HHYC5BBXY:1:2219:15371:40332,K00302:179:HHYC5BBXY:1:2221:4279:6027,K00302:179:HHYC5BBXY:1:2221:16944:29413,K00302:179:HHYC5BBXY:1:2222:25682:22010,K00302:179:HHYC5BBXY:1:2224:29853:14045,K00302:179:HHYC5BBXY:1:2226:24870:12339,K00302:179:HHYC5BBXY:1:2227:2341:15223,K00302:179:HHYC5BBXY:1:2227:13626:30345,K00302:179:HHYC5BBXY:1:2102:17959:24278,K00302:179:HHYC5BBXY:1:2104:27499:40702,K00302:179:HHYC5BBXY:1:2105:19299:48227,K00302:179:HHYC5BBXY:1:2108:25266:38592,K00302:179:HHYC5BBXY:1:2109:30056:17456,K00302:179:HHYC5BBXY:1:1121:10084:19285,K00302:179:HHYC5BBXY:1:1201:13230:20340,K00302:179:HHYC5BBXY:1:1202:24738:43515,K00302:179:HHYC5BBXY:1:1203:30776:9139,K00302:179:HHYC5BBXY:1:1203:9790:28270,K00302:179:HHYC5BBXY:1:1206:28524:14730,K00302:179:HHYC5BBXY:1:1207:10368:47383,K00302:179:HHYC5BBXY:1:1208:30289:6150,K00302:179:HHYC5BBXY:1:1210:25053:4884,K00302:179:HHYC5BBXY:1:1210:32187:7961,K00302:179:HHYC5BBXY:1:2119:16528:43990,K00302:179:HHYC5BBXY:1:2120:22881:37871,K00302:179:HHYC5BBXY:1:2128:15899:34424,K00302:179:HHYC5BBXY:1:2202:7243:3424,K00302:179:HHYC5BBXY:1:2202:16559:12568,K00302:179:HHYC5BBXY:1:2202:8633:39629,K00302:179:HHYC5BBXY:1:2206:29731:7996,K00302:179:HHYC5BBXY:1:2207:1671:18282,K00302:179:HHYC5BBXY:1:2208:23825:4620,K00302:179:HHYC5BBXY:1:1109:30736:43286,K00302:179:HHYC5BBXY:1:1110:9333:11126,K00302:179:HHYC5BBXY:1:1118:11911:30398,K00302:179:HHYC5BBXY:1:1118:30858:35831,K00302:179:HHYC5BBXY:1:1210:25976:42741,K00302:179:HHYC5BBXY:1:1220:10115:1894,K00302:179:HHYC5BBXY:1:2212:6715:45484,K00302:179:HHYC5BBXY:1:2214:8643:33703,K00302:179:HHYC5BBXY:1:2214:30645:42249,K00302:179:HHYC5BBXY:1:2220:24454:34160,K00302:179:HHYC5BBXY:1:2221:31598:29765,K00302:179:HHYC5BBXY:1:2221:31517:44992,K00302:179:HHYC5BBXY:1:2225:19938:37273,K00302:179:HHYC5BBXY:1:2105:23805:30538,K00302:179:HHYC5BBXY:1:2115:17391:24138,K00302:179:HHYC5BBXY:1:1123:19126:12902,K00302:179:HHYC5BBXY:1:1126:21125:27936,K00302:179:HHYC5BBXY:1:1203:4675:27145,K00302:179:HHYC5BBXY:1:1206:14103:12251,K00302:179:HHYC5BBXY:1:2123:24464:14941,K00302:179:HHYC5BBXY:1:2126:22374:26863,K00302:179:HHYC5BBXY:1:2202:8846:31980,K00302:179:HHYC5BBXY:1:1101:20161:22749,K00302:179:HHYC5BBXY:1:1108:8948:47102,
chr1:8601273|8674745	chr1	8601273	8674745	39	18_19_0	139	0.359	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1212:5254:35215,K00302:179:HHYC5BBXY:1:1217:28219:18142,K00302:179:HHYC5BBXY:1:1222:27884:44711,K00302:179:HHYC5BBXY:1:1226:7263:3072,K00302:179:HHYC5BBXY:1:1227:31436:31593,K00302:179:HHYC5BBXY:1:2210:31395:43867,K00302:179:HHYC5BBXY:1:2219:21897:15557,K00302:179:HHYC5BBXY:1:2219:22293:15996,K00302:179:HHYC5BBXY:1:2223:3315:27426,K00302:179:HHYC5BBXY:1:2226:19096:43374,K00302:179:HHYC5BBXY:1:2108:19025:27883,K00302:179:HHYC5BBXY:1:2108:17147:39928,K00302:179:HHYC5BBXY:1:2111:8592:24085,K00302:179:HHYC5BBXY:1:2113:24383:39629,K00302:179:HHYC5BBXY:1:1125:29762:38011,K00302:179:HHYC5BBXY:1:1201:2524:49054,K00302:179:HHYC5BBXY:1:1207:7588:10352,K00302:179:HHYC5BBXY:1:1208:20435:9016,K00302:179:HHYC5BBXY:1:1209:29914:1912,K00302:179:HHYC5BBXY:1:2128:20243:10475,K00302:179:HHYC5BBXY:1:2128:14955:13588,K00302:179:HHYC5BBXY:1:2203:17218:9104,K00302:179:HHYC5BBXY:1:1114:5619:7363,K00302:179:HHYC5BBXY:1:1210:12134:28323,K00302:179:HHYC5BBXY:1:1211:25895:17667,K00302:179:HHYC5BBXY:1:1211:24454:22801,K00302:179:HHYC5BBXY:1:1218:26707:42882,K00302:179:HHYC5BBXY:1:1220:17107:13060,K00302:179:HHYC5BBXY:1:2218:29630:45590,K00302:179:HHYC5BBXY:1:2227:30107:16383,K00302:179:HHYC5BBXY:1:2108:32309:24032,K00302:179:HHYC5BBXY:1:1119:20720:47665,K00302:179:HHYC5BBXY:1:1128:20527:12339,K00302:179:HHYC5BBXY:1:2123:12865:2017,K00302:179:HHYC5BBXY:1:2127:2544:16735,K00302:179:HHYC5BBXY:1:2127:3569:17737,K00302:179:HHYC5BBXY:1:2127:23033:38064,K00302:179:HHYC5BBXY:1:1101:23257:43304,K00302:179:HHYC5BBXY:1:1101:23246:43322,
chr1:8601273|8684439	chr1	8601273	8684439	3	2_2_0	137	0.042	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1205:21653:26424,K00302:179:HHYC5BBXY:1:1117:17665:21694,K00302:179:HHYC5BBXY:1:1117:18020:22450,
chr1:8674620|8716500	chr1	8674620	8716500	7	5_6_0	106	0.117	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2216:23571:5024,K00302:179:HHYC5BBXY:1:2218:3011:46205,K00302:179:HHYC5BBXY:1:2222:9283:27391,K00302:179:HHYC5BBXY:1:2108:3315:7873,K00302:179:HHYC5BBXY:1:2203:3873:35884,K00302:179:HHYC5BBXY:1:1102:2595:4198,K00302:179:HHYC5BBXY:1:2101:13890:10510,
chr1:8716032|8716500	chr1	8716032	8716500	11	8_8_0	42	0.344	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1218:23307:10018,K00302:179:HHYC5BBXY:1:1222:1407:22432,K00302:179:HHYC5BBXY:1:2102:27712:9420,K00302:179:HHYC5BBXY:1:1122:13078:19724,K00302:179:HHYC5BBXY:1:1201:4939:16067,K00302:179:HHYC5BBXY:1:2121:31842:4303,K00302:179:HHYC5BBXY:1:2206:28422:5270,K00302:179:HHYC5BBXY:1:1117:18132:39418,K00302:179:HHYC5BBXY:1:1212:31395:38838,K00302:179:HHYC5BBXY:1:2210:15371:46487,K00302:179:HHYC5BBXY:1:2226:6116:35092,
chr1:9931245|9938047	chr1	9931245	9938047	3	3_2_0	32	0.158	exon	ENSG00000178585.15_3,	-	K00302:179:HHYC5BBXY:1:2227:15534:23522,K00302:179:HHYC5BBXY:1:1128:4990:44429,K00302:179:HHYC5BBXY:1:2223:17056:41493,
chr1:9991949|9994918	chr1	9991949	9994918	6	5_4_0	59	0.169	exon	ENSG00000162441.12_3,	-	K00302:179:HHYC5BBXY:1:1204:23399:47067,K00302:179:HHYC5BBXY:1:1205:8176:24630,K00302:179:HHYC5BBXY:1:1112:24556:4338,K00302:179:HHYC5BBXY:1:2222:21481:31892,K00302:179:HHYC5BBXY:1:2107:25093:27848,K00302:179:HHYC5BBXY:1:1208:25093:15293,
chr1:10032076|10041228	chr1	10032076	10041228	4	1_4_0	12	0.400	exon	ENSG00000173614.14_4,	+	K00302:179:HHYC5BBXY:1:1204:7659:17157,K00302:179:HHYC5BBXY:1:1222:2351:39436,K00302:179:HHYC5BBXY:1:2220:7953:12743,K00302:179:HHYC5BBXY:1:2118:16163:28129,
chr1:10155519|10165802	chr1	10155519	10165802	5	3_2_0	51	0.164	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:2224:14813:23505,K00302:179:HHYC5BBXY:1:2224:12053:24595,K00302:179:HHYC5BBXY:1:2115:17086:34055,K00302:179:HHYC5BBXY:1:2116:17624:48948,K00302:179:HHYC5BBXY:1:1201:8329:44201,
chr1:10177517|10195244	chr1	10177517	10195244	2	2_2_0	60	0.062	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:1211:2067:27830,K00302:179:HHYC5BBXY:1:1114:7253:48983,
chr1:10177517|10205097	chr1	10177517	10205097	5	2_1_0	73	0.120	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:1124:15848:7152,K00302:179:HHYC5BBXY:1:1124:15625:7257,K00302:179:HHYC5BBXY:1:2106:9810:30943,K00302:179:HHYC5BBXY:1:2106:10307:32437,K00302:179:HHYC5BBXY:1:2106:11028:32560,
chr1:10192427|10197263	chr1	10192427	10197263	5	2_3_0	38	0.208	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:2214:8339:2686,K00302:179:HHYC5BBXY:1:1118:31548:28094,K00302:179:HHYC5BBXY:1:1125:6421:25843,K00302:179:HHYC5BBXY:1:1125:8044:28762,K00302:179:HHYC5BBXY:1:2125:8755:25773,
chr1:10192427|10211619	chr1	10192427	10211619	3	2_2_0	52	0.103	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:2112:26880:34424,K00302:179:HHYC5BBXY:1:1120:29792:22485,K00302:179:HHYC5BBXY:1:2127:8379:40280,
chr1:10195046|10197263	chr1	10195046	10197263	4	3_3_0	63	0.113	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:1225:26423:14467,K00302:179:HHYC5BBXY:1:2101:2422:41247,K00302:179:HHYC5BBXY:1:2101:3194:41669,K00302:179:HHYC5BBXY:1:2109:24657:43058,
chr1:10209242|10221344	chr1	10209242	10221344	3	2_2_0	68	0.081	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:2109:7953:2439,K00302:179:HHYC5BBXY:1:2109:7253:3512,K00302:179:HHYC5BBXY:1:2125:3792:35778,
chr1:10316305|10342591	chr1	10316305	10342591	2	2_1_0	398	0.010	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2219:15290:17790,K00302:179:HHYC5BBXY:1:1225:13393:18054,
chr1:10318551|10328321	chr1	10318551	10328321	3	2_2_0	390	0.015	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2214:7547:28112,K00302:179:HHYC5BBXY:1:1116:27813:10229,K00302:179:HHYC5BBXY:1:1116:27570:11038,
chr1:10327438|10328321	chr1	10327438	10328321	2	2_2_0	349	0.011	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2215:31467:34846,K00302:179:HHYC5BBXY:1:1114:17249:31875,
chr1:10380101|10403345	chr1	10380101	10403345	6	2_1_1	314	0.037	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2208:5802:37748,K00302:179:HHYC5BBXY:1:2225:11880:23100,K00302:179:HHYC5BBXY:1:1123:18396:24507,K00302:179:HHYC5BBXY:1:2202:26240:8559,K00302:179:HHYC5BBXY:1:1109:9272:35673,K00302:179:HHYC5BBXY:1:1116:6979:2053,
chr1:10407819|10408791	chr1	10407819	10408791	13	6_8_0	230	0.102	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1223:13920:3705,K00302:179:HHYC5BBXY:1:1224:30807:24384,K00302:179:HHYC5BBXY:1:2214:29457:5235,K00302:179:HHYC5BBXY:1:2203:30157:3565,K00302:179:HHYC5BBXY:1:2208:7507:4057,K00302:179:HHYC5BBXY:1:2208:17198:16665,K00302:179:HHYC5BBXY:1:1103:30858:12691,K00302:179:HHYC5BBXY:1:2103:21349:44851,K00302:179:HHYC5BBXY:1:2118:13606:2281,K00302:179:HHYC5BBXY:1:1120:10490:23118,K00302:179:HHYC5BBXY:1:1120:21836:23716,K00302:179:HHYC5BBXY:1:1120:11038:23821,K00302:179:HHYC5BBXY:1:1103:1509:39910,
chr1:10423341|10425706	chr1	10423341	10425706	3	3_2_0	200	0.029	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2118:21501:42302,K00302:179:HHYC5BBXY:1:1110:18000:34196,K00302:179:HHYC5BBXY:1:1105:9171:26705,
chr1:10423341|10431320	chr1	10423341	10431320	4	2_4_0	181	0.042	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1211:11951:31382,K00302:179:HHYC5BBXY:1:2201:21927:6220,K00302:179:HHYC5BBXY:1:2217:9587:45994,K00302:179:HHYC5BBXY:1:1208:26362:42003,
chr1:11184555|11193254	chr1	11184555	11193254	6	5_5_0	59	0.169	exon	ENSG00000198793.12_4,	-	K00302:179:HHYC5BBXY:1:1212:8237:1806,K00302:179:HHYC5BBXY:1:1214:21917:48474,K00302:179:HHYC5BBXY:1:2108:1824:39998,K00302:179:HHYC5BBXY:1:2114:26453:25808,K00302:179:HHYC5BBXY:1:2117:17675:39682,K00302:179:HHYC5BBXY:1:2205:32431:31101,
chr1:11883764|11887278	chr1	11883764	11887278	2	2_2_0	47	0.078	exon	ENSG00000011021.23_5,	+	K00302:179:HHYC5BBXY:1:2213:30421:21324,K00302:179:HHYC5BBXY:1:2125:23591:44306,
chr1:12061458|12062160	chr1	12061458	12062160	14	7_7_0	150	0.157	exon	ENSG00000116688.16_5,	+	K00302:179:HHYC5BBXY:1:2101:1671:24472,K00302:179:HHYC5BBXY:1:2114:20496:43128,K00302:179:HHYC5BBXY:1:2114:20314:43304,K00302:179:HHYC5BBXY:1:2125:25469:44113,K00302:179:HHYC5BBXY:1:2125:26068:45783,K00302:179:HHYC5BBXY:1:2125:26585:49036,K00302:179:HHYC5BBXY:1:1102:1905:47383,K00302:179:HHYC5BBXY:1:1104:15483:28604,K00302:179:HHYC5BBXY:1:2112:6593:12110,K00302:179:HHYC5BBXY:1:2114:29579:13007,K00302:179:HHYC5BBXY:1:2119:10795:44992,K00302:179:HHYC5BBXY:1:2125:28676:7011,K00302:179:HHYC5BBXY:1:2208:18223:16542,K00302:179:HHYC5BBXY:1:1104:21704:30556,
chr1:12335882|12338095	chr1	12335882	12338095	15	8_11_0	90	0.250	exon	ENSG00000048707.15_5,	+	K00302:179:HHYC5BBXY:1:2212:21410:42530,K00302:179:HHYC5BBXY:1:2226:18700:21272,K00302:179:HHYC5BBXY:1:2226:6045:37361,K00302:179:HHYC5BBXY:1:2227:6299:43990,K00302:179:HHYC5BBXY:1:2228:24413:19109,K00302:179:HHYC5BBXY:1:2110:16752:33826,K00302:179:HHYC5BBXY:1:1127:21623:6396,K00302:179:HHYC5BBXY:1:1127:29082:48052,K00302:179:HHYC5BBXY:1:1207:22881:39981,K00302:179:HHYC5BBXY:1:1209:11160:6589,K00302:179:HHYC5BBXY:1:2209:5477:41897,K00302:179:HHYC5BBXY:1:2227:29620:41950,K00302:179:HHYC5BBXY:1:2110:5213:1420,K00302:179:HHYC5BBXY:1:2110:5294:1560,K00302:179:HHYC5BBXY:1:1115:3376:35303,
chr1:12395762|12406709	chr1	12395762	12406709	2	2_2_0	74	0.051	exon	ENSG00000048707.15_5,	+	K00302:179:HHYC5BBXY:1:2111:28493:44253,K00302:179:HHYC5BBXY:1:1123:5660:10036,
chr1:14042036|14068652	chr1	14042036	14068652	4	2_3_0	19	0.296	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:1222:10642:13394,K00302:179:HHYC5BBXY:1:1123:14854:37396,K00302:179:HHYC5BBXY:1:2207:25692:22063,K00302:179:HHYC5BBXY:1:2206:17726:35163,
chr1:14042036|14075982	chr1	14042036	14075982	3	2_2_0	21	0.222	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2214:19603:9754,K00302:179:HHYC5BBXY:1:2218:3671:48192,K00302:179:HHYC5BBXY:1:1202:19258:5640,
chr1:14057495|14068652	chr1	14057495	14068652	4	2_3_0	30	0.211	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2210:16904:45133,K00302:179:HHYC5BBXY:1:1119:7486:20058,K00302:179:HHYC5BBXY:1:2119:5649:20076,K00302:179:HHYC5BBXY:1:1211:8785:4444,
chr1:14057495|14075982	chr1	14057495	14075982	2	2_1_0	32	0.111	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:1111:16133:35884,K00302:179:HHYC5BBXY:1:2119:6573:23645,
