circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:8568686|8617582	chr1	8568686	8617582	12	6_7_2	156	0.133	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2123:1428:10229,K00302:179:HHYC5BBXY:1:2101:4127:15961,K00302:179:HHYC5BBXY:1:2113:28503:34248,K00302:179:HHYC5BBXY:1:2218:21653:31945,K00302:179:HHYC5BBXY:1:1217:8836:47401,K00302:179:HHYC5BBXY:1:1116:30239:26635,K00302:179:HHYC5BBXY:1:2127:3792:43198,K00302:179:HHYC5BBXY:1:2207:20892:30450,K00302:179:HHYC5BBXY:1:1201:23865:43550,K00302:179:HHYC5BBXY:1:2105:8329:34002,K00302:179:HHYC5BBXY:1:2228:5436:17983,K00302:179:HHYC5BBXY:1:1112:29011:38679,
chr1:8601273|8617582	chr1	8601273	8617582	48	21_24_0	134	0.417	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2121:10389:34618,K00302:179:HHYC5BBXY:1:2121:24870:43568,K00302:179:HHYC5BBXY:1:2204:4493:16137,K00302:179:HHYC5BBXY:1:1120:16721:25931,K00302:179:HHYC5BBXY:1:1201:7537:24542,K00302:179:HHYC5BBXY:1:1201:10318:45291,K00302:179:HHYC5BBXY:1:2101:21379:44025,K00302:179:HHYC5BBXY:1:2104:10937:43515,K00302:179:HHYC5BBXY:1:2105:19908:31242,K00302:179:HHYC5BBXY:1:2108:28148:6238,K00302:179:HHYC5BBXY:1:2111:29538:10440,K00302:179:HHYC5BBXY:1:2111:14966:24929,K00302:179:HHYC5BBXY:1:2113:23145:45854,K00302:179:HHYC5BBXY:1:2114:3275:44025,K00302:179:HHYC5BBXY:1:2114:12002:46170,K00302:179:HHYC5BBXY:1:2119:9587:24331,K00302:179:HHYC5BBXY:1:2119:9171:24349,K00302:179:HHYC5BBXY:1:2119:5446:25562,K00302:179:HHYC5BBXY:1:2119:5619:26529,K00302:179:HHYC5BBXY:1:2212:22881:47260,K00302:179:HHYC5BBXY:1:2217:2087:2088,K00302:179:HHYC5BBXY:1:2218:1570:31962,K00302:179:HHYC5BBXY:1:2223:27712:24085,K00302:179:HHYC5BBXY:1:2224:28452:48263,K00302:179:HHYC5BBXY:1:2226:28290:14572,K00302:179:HHYC5BBXY:1:2228:26139:2580,K00302:179:HHYC5BBXY:1:1212:5223:48491,K00302:179:HHYC5BBXY:1:1214:29274:28622,K00302:179:HHYC5BBXY:1:1216:3041:45520,K00302:179:HHYC5BBXY:1:1217:16346:3442,K00302:179:HHYC5BBXY:1:1222:14823:27461,K00302:179:HHYC5BBXY:1:1222:25195:33229,K00302:179:HHYC5BBXY:1:1226:25662:34952,K00302:179:HHYC5BBXY:1:1106:12834:30556,K00302:179:HHYC5BBXY:1:1107:31132:27514,K00302:179:HHYC5BBXY:1:1109:29386:48403,K00302:179:HHYC5BBXY:1:1117:28087:21852,K00302:179:HHYC5BBXY:1:1118:21227:21500,K00302:179:HHYC5BBXY:1:2205:13129:31980,K00302:179:HHYC5BBXY:1:1204:23297:12286,K00302:179:HHYC5BBXY:1:1208:17036:26793,K00302:179:HHYC5BBXY:1:2108:3143:30714,K00302:179:HHYC5BBXY:1:2109:21044:16471,K00302:179:HHYC5BBXY:1:2109:21024:17210,K00302:179:HHYC5BBXY:1:2226:6197:29325,K00302:179:HHYC5BBXY:1:1213:13656:12919,K00302:179:HHYC5BBXY:1:1225:28402:43392,K00302:179:HHYC5BBXY:1:1113:27488:43568,
chr1:8601273|8674745	chr1	8601273	8674745	28	14_14_0	87	0.392	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2127:25550:4233,K00302:179:HHYC5BBXY:1:2204:28351:15065,K00302:179:HHYC5BBXY:1:2205:14357:2422,K00302:179:HHYC5BBXY:1:2205:23328:33369,K00302:179:HHYC5BBXY:1:1205:12134:3635,K00302:179:HHYC5BBXY:1:1207:27377:24665,K00302:179:HHYC5BBXY:1:2111:2250:42917,K00302:179:HHYC5BBXY:1:2215:26220:13447,K00302:179:HHYC5BBXY:1:1211:24150:47946,K00302:179:HHYC5BBXY:1:1215:5589:12480,K00302:179:HHYC5BBXY:1:1217:31294:1384,K00302:179:HHYC5BBXY:1:1218:15909:32086,K00302:179:HHYC5BBXY:1:1221:16681:25158,K00302:179:HHYC5BBXY:1:1109:8379:23997,K00302:179:HHYC5BBXY:1:1109:8978:24050,K00302:179:HHYC5BBXY:1:1109:16214:37853,K00302:179:HHYC5BBXY:1:1119:27235:10493,K00302:179:HHYC5BBXY:1:1119:21765:13992,K00302:179:HHYC5BBXY:1:2207:19624:29729,K00302:179:HHYC5BBXY:1:1127:17756:26248,K00302:179:HHYC5BBXY:1:2104:7456:15117,K00302:179:HHYC5BBXY:1:2104:16965:22450,K00302:179:HHYC5BBXY:1:2106:31812:15996,K00302:179:HHYC5BBXY:1:2211:23642:11583,K00302:179:HHYC5BBXY:1:2224:2777:4057,K00302:179:HHYC5BBXY:1:1212:26179:5499,K00302:179:HHYC5BBXY:1:1101:9597:17315,K00302:179:HHYC5BBXY:1:1103:24089:2791,
chr1:8601273|8684439	chr1	8601273	8684439	2	2_1_0	91	0.042	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1114:18091:44447,K00302:179:HHYC5BBXY:1:2115:2321:32666,
chr1:8674620|8716500	chr1	8674620	8716500	8	3_2_0	70	0.186	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1128:10165:40772,K00302:179:HHYC5BBXY:1:2120:12124:2457,K00302:179:HHYC5BBXY:1:1126:29630:43867,K00302:179:HHYC5BBXY:1:1221:28128:14467,K00302:179:HHYC5BBXY:1:1221:29427:17808,K00302:179:HHYC5BBXY:1:1228:12368:25738,K00302:179:HHYC5BBXY:1:1112:31162:16700,K00302:179:HHYC5BBXY:1:1112:30837:24437,
chr1:8716032|8716500	chr1	8716032	8716500	6	6_6_0	29	0.293	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1121:1225:30239,K00302:179:HHYC5BBXY:1:1125:18487:1982,K00302:179:HHYC5BBXY:1:2107:11008:24683,K00302:179:HHYC5BBXY:1:2222:5457:2053,K00302:179:HHYC5BBXY:1:1227:22719:15574,K00302:179:HHYC5BBXY:1:1110:27559:47981,
chr1:9931245|9938047	chr1	9931245	9938047	2	2_2_0	26	0.133	exon	ENSG00000178585.15_3,	-	K00302:179:HHYC5BBXY:1:2201:3346:26951,K00302:179:HHYC5BBXY:1:1205:19370:44166,
chr1:9991949|9994918	chr1	9991949	9994918	3	3_3_0	54	0.100	exon	ENSG00000162441.12_3,	-	K00302:179:HHYC5BBXY:1:1127:14539:43322,K00302:179:HHYC5BBXY:1:2105:9506:33580,K00302:179:HHYC5BBXY:1:2214:16670:3090,
chr1:9991949|9995685	chr1	9991949	9995685	2	1_2_0	43	0.085	exon	ENSG00000162441.12_3,	-	K00302:179:HHYC5BBXY:1:1119:9354:26494,K00302:179:HHYC5BBXY:1:2222:16802:6554,
chr1:10155519|10165802	chr1	10155519	10165802	7	5_5_0	45	0.237	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:2204:4685:39928,K00302:179:HHYC5BBXY:1:1120:27519:27303,K00302:179:HHYC5BBXY:1:2104:15595:21307,K00302:179:HHYC5BBXY:1:1214:14905:26687,K00302:179:HHYC5BBXY:1:1218:27306:1191,K00302:179:HHYC5BBXY:1:2111:22577:16876,K00302:179:HHYC5BBXY:1:2219:12885:19636,
chr1:10209242|10221344	chr1	10209242	10221344	2	2_2_0	42	0.087	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:1223:28635:2721,K00302:179:HHYC5BBXY:1:1101:25205:21676,
chr1:10292308|10338186	chr1	10292308	10338186	2	2_2_0	108	0.036	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2204:2453:24630,K00302:179:HHYC5BBXY:1:1223:32187:4127,
chr1:10318551|10338186	chr1	10318551	10338186	2	2_2_0	238	0.017	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2125:27093:12673,K00302:179:HHYC5BBXY:1:1123:8633:33967,
chr1:10380101|10384953	chr1	10380101	10384953	3	2_2_0	242	0.024	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2102:14326:32472,K00302:179:HHYC5BBXY:1:2216:3478:7345,K00302:179:HHYC5BBXY:1:1102:15026:37202,
chr1:10380101|10403345	chr1	10380101	10403345	2	2_2_0	250	0.016	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2218:24464:37027,K00302:179:HHYC5BBXY:1:2223:12428:37765,
chr1:11883764|11887278	chr1	11883764	11887278	2	2_2_0	48	0.077	exon	ENSG00000011021.23_5,	+	K00302:179:HHYC5BBXY:1:2218:9120:26582,K00302:179:HHYC5BBXY:1:1223:31091:25826,
chr1:12061458|12062160	chr1	12061458	12062160	16	8_11_0	139	0.187	exon	ENSG00000116688.16_5,	+	K00302:179:HHYC5BBXY:1:2123:19278:8875,K00302:179:HHYC5BBXY:1:1125:4777:2949,K00302:179:HHYC5BBXY:1:1126:18649:2650,K00302:179:HHYC5BBXY:1:2110:32197:15961,K00302:179:HHYC5BBXY:1:1228:3102:15311,K00302:179:HHYC5BBXY:1:1104:16812:3160,K00302:179:HHYC5BBXY:1:1104:16853:3160,K00302:179:HHYC5BBXY:1:2127:26037:19847,K00302:179:HHYC5BBXY:1:2127:25733:20023,K00302:179:HHYC5BBXY:1:2127:26910:20480,K00302:179:HHYC5BBXY:1:2201:5223:4145,K00302:179:HHYC5BBXY:1:2205:17645:40930,K00302:179:HHYC5BBXY:1:1207:9191:38697,K00302:179:HHYC5BBXY:1:2210:5142:38609,K00302:179:HHYC5BBXY:1:1219:30462:17421,K00302:179:HHYC5BBXY:1:1109:17574:35356,
chr1:14042036|14075982	chr1	14042036	14075982	2	2_2_0	17	0.190	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2204:24008:27514,K00302:179:HHYC5BBXY:1:2207:23175:30925,
chr1:14057495|14075982	chr1	14057495	14075982	2	2_2_0	23	0.148	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2216:10490:22239,K00302:179:HHYC5BBXY:1:1114:6218:36147,
chr1:14095534|14109326	chr1	14095534	14109326	2	2_1_0	24	0.143	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:1225:18994:5464,K00302:179:HHYC5BBXY:1:2227:19573:48139,
chr1:14095613|14109326	chr1	14095613	14109326	3	2_2_0	34	0.150	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2208:14052:13218,K00302:179:HHYC5BBXY:1:2107:29772:25158,K00302:179:HHYC5BBXY:1:1214:26189:28762,
chr1:14104913|14109326	chr1	14104913	14109326	5	2_1_0	45	0.182	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2211:1773:40192,K00302:179:HHYC5BBXY:1:1114:13494:20867,K00302:179:HHYC5BBXY:1:2123:11596:32806,K00302:179:HHYC5BBXY:1:2123:11546:32894,K00302:179:HHYC5BBXY:1:2123:10054:34741,
chr1:14608666|14611276	chr1	14608666	14611276	3	2_3_0	1	0.857	intron	ENSG00000189337.17_6,	+	K00302:179:HHYC5BBXY:1:2220:2818:8875,K00302:179:HHYC5BBXY:1:1226:7507:18898,K00302:179:HHYC5BBXY:1:1201:27154:5077,
chr1:15860732|15863309	chr1	15860732	15863309	3	3_3_0	51	0.105	exon	ENSG00000116138.13_3,	+	K00302:179:HHYC5BBXY:1:2207:10795:22309,K00302:179:HHYC5BBXY:1:1209:8745:10950,K00302:179:HHYC5BBXY:1:2115:19644:21922,
chr1:15956820|15978390	chr1	15956820	15978390	4	4_4_0	28	0.222	exon	ENSG00000197312.12_4,	+	K00302:179:HHYC5BBXY:1:2101:22952:43409,K00302:179:HHYC5BBXY:1:2210:1550:19126,K00302:179:HHYC5BBXY:1:2211:28239:28129,K00302:179:HHYC5BBXY:1:2226:5802:34899,
chr1:16044388|16047883	chr1	16044388	16047883	12	9_7_0	93	0.205	exon	ENSG00000116786.13_5,	+	K00302:179:HHYC5BBXY:1:2207:12073:41862,K00302:179:HHYC5BBXY:1:2103:30756:20744,K00302:179:HHYC5BBXY:1:2117:3082:31628,K00302:179:HHYC5BBXY:1:2218:16092:28217,K00302:179:HHYC5BBXY:1:2222:30513:9877,K00302:179:HHYC5BBXY:1:1215:2534:41616,K00302:179:HHYC5BBXY:1:1217:10876:7609,K00302:179:HHYC5BBXY:1:1222:11891:16295,K00302:179:HHYC5BBXY:1:1124:21491:47208,K00302:179:HHYC5BBXY:1:2225:26971:38134,K00302:179:HHYC5BBXY:1:1115:21592:20832,K00302:179:HHYC5BBXY:1:1115:21887:21729,
chr1:16812921|16813156	chr1	16812921	16813156	4	1_2_0	2	0.800	exon	ENSG00000080947.14_2,	-	K00302:179:HHYC5BBXY:1:1113:24982:32332,K00302:179:HHYC5BBXY:1:1113:23835:32595,K00302:179:HHYC5BBXY:1:2125:20425:41669,K00302:179:HHYC5BBXY:1:2215:20019:5235,
chr1:19563636|19570509	chr1	19563636	19570509	2	2_1_0	62	0.061	exon	ENSG00000127463.15_7,	-	K00302:179:HHYC5BBXY:1:2201:25936:35321,K00302:179:HHYC5BBXY:1:2123:27864:36903,
chr1:21071237|21103243	chr1	21071237	21103243	3	2_2_0	114	0.050	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2124:7030:47788,K00302:179:HHYC5BBXY:1:2124:6918:48790,K00302:179:HHYC5BBXY:1:1218:4259:26635,
chr1:21071237|21107033	chr1	21071237	21107033	2	2_2_0	49	0.075	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2120:19928:8207,K00302:179:HHYC5BBXY:1:2104:19492:13148,
chr1:21076216|21100103	chr1	21076216	21100103	6	4_3_0	135	0.082	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:1218:24312:3565,K00302:179:HHYC5BBXY:1:1101:10267:35004,K00302:179:HHYC5BBXY:1:2110:11941:10510,K00302:179:HHYC5BBXY:1:2110:11820:10792,K00302:179:HHYC5BBXY:1:2215:17289:15698,K00302:179:HHYC5BBXY:1:1213:17614:16295,
chr1:21083659|21100103	chr1	21083659	21100103	5	3_1_0	143	0.065	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2216:8532:14203,K00302:179:HHYC5BBXY:1:2113:27874:25105,K00302:179:HHYC5BBXY:1:1118:7618:40473,K00302:179:HHYC5BBXY:1:1118:7486:40596,K00302:179:HHYC5BBXY:1:1118:8044:40825,
chr1:21083659|21103243	chr1	21083659	21103243	4	2_3_0	156	0.049	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2107:17442:2879,K00302:179:HHYC5BBXY:1:2113:20811:47928,K00302:179:HHYC5BBXY:1:1102:29802:18669,K00302:179:HHYC5BBXY:1:2102:3183:15803,
chr1:21083659|21107033	chr1	21083659	21107033	2	2_2_0	91	0.042	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2201:8044:34108,K00302:179:HHYC5BBXY:1:2217:12794:48737,
chr1:21091870|21100103	chr1	21091870	21100103	4	2_2_0	145	0.052	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2123:1763:43972,K00302:179:HHYC5BBXY:1:2202:22384:45871,K00302:179:HHYC5BBXY:1:1113:3498:8646,K00302:179:HHYC5BBXY:1:1113:3650:9789,
chr1:21097423|21100103	chr1	21097423	21100103	3	2_3_0	126	0.045	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2221:26839:22924,K00302:179:HHYC5BBXY:1:1225:18700:46768,K00302:179:HHYC5BBXY:1:1205:14935:48263,
chr1:21167349|21191755	chr1	21167349	21191755	3	2_2_0	98	0.058	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2219:30533:36605,K00302:179:HHYC5BBXY:1:1128:31669:40754,K00302:179:HHYC5BBXY:1:2210:3863:21025,
chr1:21220010|21268823	chr1	21220010	21268823	17	9_8_0	95	0.264	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2203:30543:20797,K00302:179:HHYC5BBXY:1:2203:17888:44236,K00302:179:HHYC5BBXY:1:1202:29346:47208,K00302:179:HHYC5BBXY:1:2221:6055:47964,K00302:179:HHYC5BBXY:1:2223:29741:16840,K00302:179:HHYC5BBXY:1:1109:19624:38838,K00302:179:HHYC5BBXY:1:1109:20354:39084,K00302:179:HHYC5BBXY:1:1109:20364:39207,K00302:179:HHYC5BBXY:1:1109:20506:40262,K00302:179:HHYC5BBXY:1:2201:32136:34284,K00302:179:HHYC5BBXY:1:1206:28067:28885,K00302:179:HHYC5BBXY:1:1206:30807:30327,K00302:179:HHYC5BBXY:1:2214:23835:47506,K00302:179:HHYC5BBXY:1:2215:29843:45221,K00302:179:HHYC5BBXY:1:2225:8207:29290,K00302:179:HHYC5BBXY:1:1101:18812:33844,K00302:179:HHYC5BBXY:1:1104:4472:2387,
chr1:21220010|21377487	chr1	21220010	21377487	2	2_1_0	99	0.039	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2109:11069:45854,K00302:179:HHYC5BBXY:1:2102:18883:16524,
chr1:21231376|21268823	chr1	21231376	21268823	10	6_6_1	110	0.154	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2204:15554:2457,K00302:179:HHYC5BBXY:1:1210:18325:17034,K00302:179:HHYC5BBXY:1:1224:25469:33246,K00302:179:HHYC5BBXY:1:1224:29122:34653,K00302:179:HHYC5BBXY:1:2202:23835:30450,K00302:179:HHYC5BBXY:1:1122:28919:6027,K00302:179:HHYC5BBXY:1:1201:31223:5306,K00302:179:HHYC5BBXY:1:1204:9932:19513,K00302:179:HHYC5BBXY:1:2215:24992:47120,K00302:179:HHYC5BBXY:1:1224:25114:20603,
chr1:21267984|21268823	chr1	21267984	21268823	2	2_1_0	122	0.032	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2108:17330:48931,K00302:179:HHYC5BBXY:1:2204:19380:31136,
chr1:21267984|21308901	chr1	21267984	21308901	5	2_0_2	109	0.084	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2208:27864:41159,K00302:179:HHYC5BBXY:1:1224:23541:36763,K00302:179:HHYC5BBXY:1:2211:2463:19197,K00302:179:HHYC5BBXY:1:2211:2037:19373,K00302:179:HHYC5BBXY:1:1112:26291:21940,
chr1:21295967|21308901	chr1	21295967	21308901	6	4_1_5	102	0.105	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2207:14499:13851,K00302:179:HHYC5BBXY:1:1210:29630:22731,K00302:179:HHYC5BBXY:1:1104:9881:33387,K00302:179:HHYC5BBXY:1:1112:5578:22590,K00302:179:HHYC5BBXY:1:1123:20699:16964,K00302:179:HHYC5BBXY:1:1205:7994:33527,
chr1:21295967|21329301	chr1	21295967	21329301	5	3_4_0	113	0.081	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2105:22851:6660,K00302:179:HHYC5BBXY:1:2105:16569:45678,K00302:179:HHYC5BBXY:1:2227:28798:18019,K00302:179:HHYC5BBXY:1:1227:24850:15539,K00302:179:HHYC5BBXY:1:1202:9688:14590,
chr1:21306827|21377487	chr1	21306827	21377487	2	2_1_0	114	0.034	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2110:24982:26599,K00302:179:HHYC5BBXY:1:1114:27681:11231,
chr1:21324094|21329301	chr1	21324094	21329301	5	2_3_1	63	0.137	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2116:17482:38996,K00302:179:HHYC5BBXY:1:2212:10521:29747,K00302:179:HHYC5BBXY:1:2212:12692:31998,K00302:179:HHYC5BBXY:1:1201:19745:37783,K00302:179:HHYC5BBXY:1:1220:32431:7785,
chr1:21324094|21437876	chr1	21324094	21437876	5	0_1_2	20	0.333	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2208:26250:38996,K00302:179:HHYC5BBXY:1:2114:8024:36323,K00302:179:HHYC5BBXY:1:1114:9628:28305,K00302:179:HHYC5BBXY:1:1114:11109:28340,K00302:179:HHYC5BBXY:1:1114:10399:28797,
chr1:21415631|21437876	chr1	21415631	21437876	3	3_3_0	57	0.095	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2123:21531:19636,K00302:179:HHYC5BBXY:1:1207:2483:15645,K00302:179:HHYC5BBXY:1:2225:29873:44042,
chr1:22007301|22021714	chr1	22007301	22021714	3	1_2_1	42	0.125	exon	ENSG00000090686.15_2,	-	K00302:179:HHYC5BBXY:1:1125:1123:37800,K00302:179:HHYC5BBXY:1:1125:1692:38398,K00302:179:HHYC5BBXY:1:1225:1336:46891,
chr1:22041882|22048257	chr1	22041882	22048257	2	1_2_0	39	0.093	exon	ENSG00000090686.15_2,	-	K00302:179:HHYC5BBXY:1:1101:13971:36042,K00302:179:HHYC5BBXY:1:1125:12926:33211,
chr1:22041882|22050588	chr1	22041882	22050588	3	3_1_0	49	0.109	exon	ENSG00000090686.15_2,	-	K00302:179:HHYC5BBXY:1:1201:27935:5868,K00302:179:HHYC5BBXY:1:2127:14174:46522,K00302:179:HHYC5BBXY:1:2107:13200:40825,
chr1:22047529|22048257	chr1	22047529	22048257	3	2_1_0	47	0.113	exon	ENSG00000090686.15_2,	-	K00302:179:HHYC5BBXY:1:1122:5741:8383,K00302:179:HHYC5BBXY:1:1122:4980:8646,K00302:179:HHYC5BBXY:1:2209:28047:31382,
chr1:22404922|22413359	chr1	22404922	22413359	2	2_2_0	61	0.062	exon	ENSG00000070831.16_6,	+	K00302:179:HHYC5BBXY:1:2206:24403:12726,K00302:179:HHYC5BBXY:1:2222:19684:39752,
