circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:10351140|10357304	chr1	10351140	10357304	2	2_1_0	338	0.012	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2225:28787:31118,K00302:179:HHYC5BBXY:1:1218:19309:25386,
chr1:10407819|10421883	chr1	10407819	10421883	2	2_2_0	205	0.019	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1202:5446:6888,K00302:179:HHYC5BBXY:1:2215:24698:19003,
chr1:12061458|12062160	chr1	12061458	12062160	9	6_5_0	134	0.118	exon	ENSG00000116688.16_5,	+	K00302:179:HHYC5BBXY:1:1213:20659:16049,K00302:179:HHYC5BBXY:1:1213:19126:20955,K00302:179:HHYC5BBXY:1:1109:7344:29624,K00302:179:HHYC5BBXY:1:2223:16549:38187,K00302:179:HHYC5BBXY:1:1209:2108:19671,K00302:179:HHYC5BBXY:1:1214:22313:4321,K00302:179:HHYC5BBXY:1:1215:15097:1525,K00302:179:HHYC5BBXY:1:2207:28899:9860,K00302:179:HHYC5BBXY:1:2207:28463:33404,
chr1:12335882|12338095	chr1	12335882	12338095	4	4_4_0	82	0.089	exon	ENSG00000048707.15_5,	+	K00302:179:HHYC5BBXY:1:1205:5863:17702,K00302:179:HHYC5BBXY:1:1207:24464:27320,K00302:179:HHYC5BBXY:1:2119:20517:14467,K00302:179:HHYC5BBXY:1:2121:9973:49054,
chr1:12460238|12476880	chr1	12460238	12476880	2	2_2_0	75	0.051	exon	ENSG00000048707.15_5,	+	K00302:179:HHYC5BBXY:1:2112:31395:11618,K00302:179:HHYC5BBXY:1:2118:16457:46575,
chr1:14042036|14075982	chr1	14042036	14075982	4	3_2_0	15	0.348	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:1110:25844:32420,K00302:179:HHYC5BBXY:1:1110:25723:33299,K00302:179:HHYC5BBXY:1:1121:31801:4268,K00302:179:HHYC5BBXY:1:2126:29224:36270,
chr1:14057495|14068652	chr1	14057495	14068652	3	1_2_0	20	0.231	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:1209:20111:44429,K00302:179:HHYC5BBXY:1:2220:14610:36376,K00302:179:HHYC5BBXY:1:2220:11860:38890,
chr1:14057495|14075982	chr1	14057495	14075982	3	2_2_0	18	0.250	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:1123:1671:4497,K00302:179:HHYC5BBXY:1:2123:3488:3952,K00302:179:HHYC5BBXY:1:1104:6959:26248,
chr1:14608666|14610371	chr1	14608666	14610371	4	3_1_1	7	0.533	intron	ENSG00000189337.17_6,	+	K00302:179:HHYC5BBXY:1:1117:27945:17597,K00302:179:HHYC5BBXY:1:1107:13210:25650,K00302:179:HHYC5BBXY:1:1107:15118:28920,K00302:179:HHYC5BBXY:1:1213:16894:2387,
chr1:15860732|15863309	chr1	15860732	15863309	2	2_2_0	42	0.087	exon	ENSG00000116138.13_3,	+	K00302:179:HHYC5BBXY:1:2119:26017:7433,K00302:179:HHYC5BBXY:1:1107:25286:17210,
chr1:16044388|16047883	chr1	16044388	16047883	7	5_4_1	100	0.123	exon	ENSG00000116786.13_5,	+	K00302:179:HHYC5BBXY:1:2203:14874:4057,K00302:179:HHYC5BBXY:1:2205:6340:20498,K00302:179:HHYC5BBXY:1:1111:22242:40702,K00302:179:HHYC5BBXY:1:1226:15747:39295,K00302:179:HHYC5BBXY:1:2119:29224:48157,K00302:179:HHYC5BBXY:1:2119:28503:49194,K00302:179:HHYC5BBXY:1:1218:21602:14238,
chr1:16199311|16203173	chr1	16199311	16203173	3	1_3_0	45	0.118	exon	ENSG00000065526.11_3,	+	K00302:179:HHYC5BBXY:1:1105:21197:2352,K00302:179:HHYC5BBXY:1:1203:6776:27690,K00302:179:HHYC5BBXY:1:1204:32339:15082,
chr1:16237596|16242774	chr1	16237596	16242774	3	2_2_0	41	0.128	exon	ENSG00000065526.11_3,	+	K00302:179:HHYC5BBXY:1:2103:30776:26441,K00302:179:HHYC5BBXY:1:1125:21673:42354,K00302:179:HHYC5BBXY:1:2123:27346:35796,
chr1:16237596|16248844	chr1	16237596	16248844	2	2_1_0	57	0.066	exon	ENSG00000065526.11_3,	+	K00302:179:HHYC5BBXY:1:2220:9211:35075,K00302:179:HHYC5BBXY:1:1113:6045:19285,
chr1:16811318|16957604	chr1	16811318	16957604	2	2_2_0	13	0.235	intergenic_region	n/a	-	K00302:179:HHYC5BBXY:1:1111:7283:18581,K00302:179:HHYC5BBXY:1:1221:15037:27268,
chr1:21071237|21103243	chr1	21071237	21103243	3	2_2_0	92	0.061	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:1202:28574:10211,K00302:179:HHYC5BBXY:1:1105:20943:6730,K00302:179:HHYC5BBXY:1:1105:20963:6730,
chr1:21076216|21100103	chr1	21076216	21100103	7	4_4_0	130	0.097	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:1208:17462:14203,K00302:179:HHYC5BBXY:1:2103:10592:6449,K00302:179:HHYC5BBXY:1:2103:9699:7398,K00302:179:HHYC5BBXY:1:2210:15260:31558,K00302:179:HHYC5BBXY:1:2211:15737:2352,K00302:179:HHYC5BBXY:1:1227:21257:47542,K00302:179:HHYC5BBXY:1:1225:2554:6132,
chr1:21083659|21100103	chr1	21083659	21100103	10	7_9_0	147	0.120	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:1123:23196:38134,K00302:179:HHYC5BBXY:1:1125:15828:23610,K00302:179:HHYC5BBXY:1:2219:16731:5587,K00302:179:HHYC5BBXY:1:1202:16934:25034,K00302:179:HHYC5BBXY:1:2208:14001:3143,K00302:179:HHYC5BBXY:1:1102:14377:32525,K00302:179:HHYC5BBXY:1:1107:2696:14221,K00302:179:HHYC5BBXY:1:2105:30452:47260,K00302:179:HHYC5BBXY:1:1209:28503:17790,K00302:179:HHYC5BBXY:1:1104:19106:3512,
chr1:21091870|21100103	chr1	21091870	21100103	2	1_2_0	121	0.032	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:1217:24008:42741,K00302:179:HHYC5BBXY:1:2223:3123:1455,
chr1:21097423|21100103	chr1	21097423	21100103	4	3_3_0	163	0.047	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2206:16549:6677,K00302:179:HHYC5BBXY:1:2225:15412:28446,K00302:179:HHYC5BBXY:1:2120:25449:22837,K00302:179:HHYC5BBXY:1:2207:24474:42565,
chr1:21167349|21191755	chr1	21167349	21191755	3	2_2_0	117	0.049	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2204:3813:19249,K00302:179:HHYC5BBXY:1:2202:17492:43972,K00302:179:HHYC5BBXY:1:2209:7608:15627,
chr1:21220010|21268823	chr1	21220010	21268823	13	8_8_0	103	0.202	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2128:20780:45766,K00302:179:HHYC5BBXY:1:2128:23977:46416,K00302:179:HHYC5BBXY:1:1212:20435:8277,K00302:179:HHYC5BBXY:1:1213:15808:22309,K00302:179:HHYC5BBXY:1:2112:8694:1367,K00302:179:HHYC5BBXY:1:2114:28067:38275,K00302:179:HHYC5BBXY:1:2102:13798:12708,K00302:179:HHYC5BBXY:1:2122:16508:19900,K00302:179:HHYC5BBXY:1:1223:17076:31013,K00302:179:HHYC5BBXY:1:2126:15026:43322,K00302:179:HHYC5BBXY:1:2126:17289:17139,K00302:179:HHYC5BBXY:1:1105:28331:29589,K00302:179:HHYC5BBXY:1:2108:2270:9156,
chr1:21231376|21268823	chr1	21231376	21268823	10	6_3_0	116	0.147	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:1117:20527:18529,K00302:179:HHYC5BBXY:1:1117:22252:18951,K00302:179:HHYC5BBXY:1:1118:12804:43480,K00302:179:HHYC5BBXY:1:2207:14539:32209,K00302:179:HHYC5BBXY:1:1107:32603:16876,K00302:179:HHYC5BBXY:1:1217:30776:10405,K00302:179:HHYC5BBXY:1:2116:8714:9139,K00302:179:HHYC5BBXY:1:2118:11749:45766,K00302:179:HHYC5BBXY:1:1118:12439:43972,K00302:179:HHYC5BBXY:1:1103:23287:48139,
chr1:21295967|21308901	chr1	21295967	21308901	11	6_4_3	90	0.196	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:1213:11992:7468,K00302:179:HHYC5BBXY:1:1123:20121:30732,K00302:179:HHYC5BBXY:1:2113:2179:45854,K00302:179:HHYC5BBXY:1:1116:7080:32156,K00302:179:HHYC5BBXY:1:2221:22587:30644,K00302:179:HHYC5BBXY:1:1207:6522:29817,K00302:179:HHYC5BBXY:1:1104:3630:23997,K00302:179:HHYC5BBXY:1:1212:24241:20181,K00302:179:HHYC5BBXY:1:1127:6989:45818,K00302:179:HHYC5BBXY:1:1127:8704:48755,K00302:179:HHYC5BBXY:1:2227:22587:11688,
chr1:21324094|21329301	chr1	21324094	21329301	3	1_3_1	47	0.113	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:1109:29072:31505,K00302:179:HHYC5BBXY:1:1106:17086:33563,K00302:179:HHYC5BBXY:1:2206:15057:37326,
chr1:21599192|21616649	chr1	21599192	21616649	11	8_7_0	29	0.431	exon	ENSG00000117298.16_5,	-	K00302:179:HHYC5BBXY:1:2202:11282:22344,K00302:179:HHYC5BBXY:1:1211:3386:2932,K00302:179:HHYC5BBXY:1:1214:11079:21289,K00302:179:HHYC5BBXY:1:2215:23734:27109,K00302:179:HHYC5BBXY:1:2224:12642:8875,K00302:179:HHYC5BBXY:1:2225:13616:27654,K00302:179:HHYC5BBXY:1:2101:6573:2826,K00302:179:HHYC5BBXY:1:2101:6776:3670,K00302:179:HHYC5BBXY:1:1218:2676:44218,K00302:179:HHYC5BBXY:1:1103:21775:4690,K00302:179:HHYC5BBXY:1:2203:21582:18107,
chr1:22041882|22048257	chr1	22041882	22048257	8	3_4_0	36	0.308	exon	ENSG00000090686.15_2,	-	K00302:179:HHYC5BBXY:1:2228:27082:48456,K00302:179:HHYC5BBXY:1:1220:12165:25281,K00302:179:HHYC5BBXY:1:1108:31984:24384,K00302:179:HHYC5BBXY:1:1125:6928:15610,K00302:179:HHYC5BBXY:1:1125:6827:15891,K00302:179:HHYC5BBXY:1:1125:6674:16260,K00302:179:HHYC5BBXY:1:2119:19177:5605,K00302:179:HHYC5BBXY:1:2121:8521:13482,
chr1:22041882|22050588	chr1	22041882	22050588	2	1_2_0	28	0.125	exon	ENSG00000090686.15_2,	-	K00302:179:HHYC5BBXY:1:1201:12266:45572,K00302:179:HHYC5BBXY:1:1213:12510:29888,
chr1:22404922|22413359	chr1	22404922	22413359	3	3_3_0	50	0.107	exon	ENSG00000070831.16_6,	+	K00302:179:HHYC5BBXY:1:2216:5842:47489,K00302:179:HHYC5BBXY:1:1225:28848:47577,K00302:179:HHYC5BBXY:1:1103:9414:46082,
chr1:23356962|23377013	chr1	23356962	23377013	12	5_9_0	59	0.289	exon	ENSG00000004487.16_5,	+	K00302:179:HHYC5BBXY:1:1126:32126:12708,K00302:179:HHYC5BBXY:1:2117:29143:32472,K00302:179:HHYC5BBXY:1:2226:13545:19900,K00302:179:HHYC5BBXY:1:1203:27539:38908,K00302:179:HHYC5BBXY:1:1204:16944:7785,K00302:179:HHYC5BBXY:1:1105:10044:43972,K00302:179:HHYC5BBXY:1:1107:2463:3582,K00302:179:HHYC5BBXY:1:2126:11343:38627,K00302:179:HHYC5BBXY:1:2202:8907:49212,K00302:179:HHYC5BBXY:1:1121:19167:45994,K00302:179:HHYC5BBXY:1:2224:8603:48474,K00302:179:HHYC5BBXY:1:1221:17330:10106,
chr1:23356962|23385660	chr1	23356962	23385660	2	1_2_0	90	0.043	exon	ENSG00000004487.16_5,	+	K00302:179:HHYC5BBXY:1:2111:23317:2264,K00302:179:HHYC5BBXY:1:1206:17503:26230,
chr1:23376880|23385660	chr1	23376880	23385660	6	4_6_0	114	0.095	exon	ENSG00000004487.16_5,	+	K00302:179:HHYC5BBXY:1:2127:12256:46153,K00302:179:HHYC5BBXY:1:1111:31781:5640,K00302:179:HHYC5BBXY:1:2223:25956:36306,K00302:179:HHYC5BBXY:1:2110:5132:34371,K00302:179:HHYC5BBXY:1:1112:8532:7978,K00302:179:HHYC5BBXY:1:1226:13342:11601,
chr1:23381562|23395644	chr1	23381562	23395644	3	3_2_0	71	0.078	exon	ENSG00000004487.16_5,	+	K00302:179:HHYC5BBXY:1:1110:30939:23382,K00302:179:HHYC5BBXY:1:2218:3001:11055,K00302:179:HHYC5BBXY:1:2220:11201:39717,
chr1:25666965|25678184	chr1	25666965	25678184	3	3_3_0	83	0.067	exon	ENSG00000183726.11_3,	+	K00302:179:HHYC5BBXY:1:1111:23561:16120,K00302:179:HHYC5BBXY:1:1124:31933:19513,K00302:179:HHYC5BBXY:1:1217:28716:30644,
chr1:25775299|25783322	chr1	25775299	25783322	2	2_1_0	54	0.069	exon	ENSG00000204178.11_4,	+	K00302:179:HHYC5BBXY:1:1124:31243:47823,K00302:179:HHYC5BBXY:1:2109:24627:26512,
