circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:9991949|9994918	chr1	9991949	9994918	11	4_7_6	117	0.158	exon	ENSG00000162441.12_3,	-	K00302:154:HGK25BBXY:1:2226:10460:2176,K00302:154:HGK25BBXY:1:2215:4330:28235,K00302:154:HGK25BBXY:1:2215:15361:41546,K00302:154:HGK25BBXY:1:1112:25347:11935,K00302:154:HGK25BBXY:1:1103:7628:29835,K00302:154:HGK25BBXY:1:2205:8156:6449,K00302:154:HGK25BBXY:1:2110:5629:6501,K00302:154:HGK25BBXY:1:1105:13433:1701,K00302:154:HGK25BBXY:1:2113:30979:15856,K00302:154:HGK25BBXY:1:2113:30878:15926,K00302:154:HGK25BBXY:1:2114:21562:30310,
chr1:9991949|9995685	chr1	9991949	9995685	2	2_2_0	99	0.039	exon	ENSG00000162441.12_3,	-	K00302:154:HGK25BBXY:1:1108:24880:39471,K00302:154:HGK25BBXY:1:2117:12997:10581,
chr1:10155519|10165802	chr1	10155519	10165802	2	2_2_0	108	0.036	exon	ENSG00000130939.19_4,	+	K00302:154:HGK25BBXY:1:1124:3995:45660,K00302:154:HGK25BBXY:1:1202:27712:39981,
chr1:10292308|10338186	chr1	10292308	10338186	3	3_3_0	135	0.043	exon	ENSG00000054523.17_4,	+	K00302:154:HGK25BBXY:1:1211:12418:32156,K00302:154:HGK25BBXY:1:1224:18852:6449,K00302:154:HGK25BBXY:1:1202:15666:38099,
chr1:10327438|10328321	chr1	10327438	10328321	3	2_2_0	318	0.019	exon	ENSG00000054523.17_4,	+	K00302:154:HGK25BBXY:1:1111:31152:4690,K00302:154:HGK25BBXY:1:1111:31517:6132,K00302:154:HGK25BBXY:1:1111:31497:6519,
chr1:10351140|10357304	chr1	10351140	10357304	2	0_2_2	356	0.011	exon	ENSG00000054523.17_4,	+	K00302:154:HGK25BBXY:1:1221:19187:37800,K00302:154:HGK25BBXY:1:2126:11596:4286,
chr1:10407819|10408791	chr1	10407819	10408791	3	2_2_1	151	0.038	exon	ENSG00000054523.17_4,	+	K00302:154:HGK25BBXY:1:2109:28016:45889,K00302:154:HGK25BBXY:1:1125:12449:44623,K00302:154:HGK25BBXY:1:1128:28757:46539,
chr1:11090233|11090939	chr1	11090233	11090939	2	2_2_0	53	0.070	exon	ENSG00000009724.16_2,	-	K00302:154:HGK25BBXY:1:1123:8460:7187,K00302:154:HGK25BBXY:1:1209:26677:41739,
chr1:11259315|11259760	chr1	11259315	11259760	2	2_2_0	58	0.065	exon	ENSG00000198793.12_4,	-	K00302:154:HGK25BBXY:1:2211:16762:7117,K00302:154:HGK25BBXY:1:1210:8308:8928,
chr1:15053293|15060738	chr1	15053293	15060738	3	2_2_0	18	0.250	intron	ENSG00000189337.17_6,	-	K00302:154:HGK25BBXY:1:1205:7730:17702,K00302:154:HGK25BBXY:1:2112:22282:35884,K00302:154:HGK25BBXY:1:2112:19126:37941,
chr1:15860732|15863309	chr1	15860732	15863309	2	0_2_1	49	0.075	exon	ENSG00000116138.13_3,	+	K00302:154:HGK25BBXY:1:1209:5558:10036,K00302:154:HGK25BBXY:1:2220:2006:13130,
chr1:15964802|15970145	chr1	15964802	15970145	2	1_2_0	38	0.095	exon	ENSG00000197312.12_4,	+	K00302:154:HGK25BBXY:1:1220:8704:43058,K00302:154:HGK25BBXY:1:2221:13474:5816,
chr1:16528277|16529069	chr1	16528277	16529069	2	2_2_0	12	0.250	exon	ENSG00000142632.17_4,	-	K00302:154:HGK25BBXY:1:1226:1428:16383,K00302:154:HGK25BBXY:1:1126:31680:16260,
chr1:16891302|16893846	chr1	16891302	16893846	51	38_5_3	55	0.650	exon	ENSG00000219481.10_3,	-	K00302:154:HGK25BBXY:1:2208:4624:24454,K00302:154:HGK25BBXY:1:2221:24018:27496,K00302:154:HGK25BBXY:1:2225:23348:36429,K00302:154:HGK25BBXY:1:2228:28229:40033,K00302:154:HGK25BBXY:1:1225:27955:39805,K00302:154:HGK25BBXY:1:1227:8369:38996,K00302:154:HGK25BBXY:1:1227:14286:40420,K00302:154:HGK25BBXY:1:1228:28615:15170,K00302:154:HGK25BBXY:1:2103:27082:30907,K00302:154:HGK25BBXY:1:1211:7030:37871,K00302:154:HGK25BBXY:1:1211:24738:47665,K00302:154:HGK25BBXY:1:1216:22536:28164,K00302:154:HGK25BBXY:1:1116:28229:9965,K00302:154:HGK25BBXY:1:1116:14194:21131,K00302:154:HGK25BBXY:1:1119:15930:41088,K00302:154:HGK25BBXY:1:2214:11891:34407,K00302:154:HGK25BBXY:1:2219:30462:16190,K00302:154:HGK25BBXY:1:2219:8897:25738,K00302:154:HGK25BBXY:1:2220:3112:40543,K00302:154:HGK25BBXY:1:1220:31842:21043,K00302:154:HGK25BBXY:1:2209:21775:7046,K00302:154:HGK25BBXY:1:1109:2412:8945,K00302:154:HGK25BBXY:1:1109:10125:22590,K00302:154:HGK25BBXY:1:1109:26717:23874,K00302:154:HGK25BBXY:1:1109:2453:25052,K00302:154:HGK25BBXY:1:1112:28595:13658,K00302:154:HGK25BBXY:1:1113:15605:32297,K00302:154:HGK25BBXY:1:1114:9658:37396,K00302:154:HGK25BBXY:1:1101:30502:26353,K00302:154:HGK25BBXY:1:1102:5010:4866,K00302:154:HGK25BBXY:1:1104:10886:40614,K00302:154:HGK25BBXY:1:1106:18487:12392,K00302:154:HGK25BBXY:1:1106:6045:18019,K00302:154:HGK25BBXY:1:1204:15554:25316,K00302:154:HGK25BBXY:1:1204:8247:26863,K00302:154:HGK25BBXY:1:1206:20780:31171,K00302:154:HGK25BBXY:1:1207:2118:20463,K00302:154:HGK25BBXY:1:1207:12439:43656,K00302:154:HGK25BBXY:1:1210:27925:8383,K00302:154:HGK25BBXY:1:2128:2351:15100,K00302:154:HGK25BBXY:1:2203:24738:28323,K00302:154:HGK25BBXY:1:2204:13788:4954,K00302:154:HGK25BBXY:1:2204:31182:8682,K00302:154:HGK25BBXY:1:2107:25905:23628,K00302:154:HGK25BBXY:1:2108:10612:35989,K00302:154:HGK25BBXY:1:2111:6482:39172,K00302:154:HGK25BBXY:1:2118:11251:23065,K00302:154:HGK25BBXY:1:1125:1580:29659,K00302:154:HGK25BBXY:1:1127:10084:26494,K00302:154:HGK25BBXY:1:1201:30239:26494,K00302:154:HGK25BBXY:1:1201:4056:45062,
chr1:21071237|21107033	chr1	21071237	21107033	2	2_2_0	192	0.020	exon	ENSG00000127483.18_4,	-	K00302:154:HGK25BBXY:1:1220:12083:20111,K00302:154:HGK25BBXY:1:1115:20557:24595,
chr1:21083659|21103243	chr1	21083659	21103243	2	1_2_1	518	0.008	exon	ENSG00000127483.18_4,	-	K00302:154:HGK25BBXY:1:1102:24698:13166,K00302:154:HGK25BBXY:1:2114:9628:44341,
chr1:21097423|21100103	chr1	21097423	21100103	2	2_2_0	369	0.011	exon	ENSG00000127483.18_4,	-	K00302:154:HGK25BBXY:1:2218:14377:18951,K00302:154:HGK25BBXY:1:2107:18040:32578,
chr1:21220010|21268823	chr1	21220010	21268823	2	1_2_0	256	0.015	exon	ENSG00000075151.20_3,	-	K00302:154:HGK25BBXY:1:1116:13240:30626,K00302:154:HGK25BBXY:1:1126:3884:44904,
chr1:21231376|21268823	chr1	21231376	21268823	5	3_5_1	212	0.045	exon	ENSG00000075151.20_3,	-	K00302:154:HGK25BBXY:1:1218:16315:24349,K00302:154:HGK25BBXY:1:1222:12449:20568,K00302:154:HGK25BBXY:1:1113:28178:7802,K00302:154:HGK25BBXY:1:2126:4919:4356,K00302:154:HGK25BBXY:1:1204:2382:36956,
chr1:21295967|21307720	chr1	21295967	21307720	3	3_3_0	218	0.027	exon	ENSG00000075151.20_3,	-	K00302:154:HGK25BBXY:1:2102:8004:3829,K00302:154:HGK25BBXY:1:2126:21592:12181,K00302:154:HGK25BBXY:1:2128:18061:36481,
chr1:21306827|21329301	chr1	21306827	21329301	4	3_3_0	305	0.026	exon	ENSG00000075151.20_3,	-	K00302:154:HGK25BBXY:1:1221:3843:44517,K00302:154:HGK25BBXY:1:1221:4249:44728,K00302:154:HGK25BBXY:1:2128:5507:23206,K00302:154:HGK25BBXY:1:2110:10135:3407,
chr1:21324094|21329301	chr1	21324094	21329301	9	0_7_7	197	0.084	exon	ENSG00000075151.20_3,	-	K00302:154:HGK25BBXY:1:1211:9496:14045,K00302:154:HGK25BBXY:1:2208:10307:28393,K00302:154:HGK25BBXY:1:1110:23226:13781,K00302:154:HGK25BBXY:1:1103:10825:31962,K00302:154:HGK25BBXY:1:1206:1255:40913,K00302:154:HGK25BBXY:1:2122:29315:13464,K00302:154:HGK25BBXY:1:2122:29630:14537,K00302:154:HGK25BBXY:1:2123:31182:2141,K00302:154:HGK25BBXY:1:2123:31203:2141,
chr1:21377359|21415706	chr1	21377359	21415706	3	2_2_0	385	0.015	exon	ENSG00000075151.20_3,	-	K00302:154:HGK25BBXY:1:1121:30797:20533,K00302:154:HGK25BBXY:1:1121:31446:20744,K00302:154:HGK25BBXY:1:2123:32258:45572,
chr1:22041882|22048257	chr1	22041882	22048257	4	0_3_2	97	0.076	exon	ENSG00000090686.15_2,	-	K00302:154:HGK25BBXY:1:2102:9069:17210,K00302:154:HGK25BBXY:1:2102:9283:17263,K00302:154:HGK25BBXY:1:2210:7111:8400,K00302:154:HGK25BBXY:1:2110:27904:29870,
chr1:22041882|22050588	chr1	22041882	22050588	2	1_2_1	88	0.043	exon	ENSG00000090686.15_2,	-	K00302:154:HGK25BBXY:1:1121:18355:15152,K00302:154:HGK25BBXY:1:2108:4452:18880,
chr1:23356962|23377013	chr1	23356962	23377013	6	3_3_0	90	0.118	exon	ENSG00000004487.16_5,	+	K00302:154:HGK25BBXY:1:1219:20212:28006,K00302:154:HGK25BBXY:1:2226:16153:14994,K00302:154:HGK25BBXY:1:1223:8643:6238,K00302:154:HGK25BBXY:1:2206:1550:16629,K00302:154:HGK25BBXY:1:2206:1935:17157,K00302:154:HGK25BBXY:1:2104:6177:30802,
chr1:24140680|24147083	chr1	24140680	24147083	2	2_1_0	35	0.103	exon	ENSG00000117305.15_4,	-	K00302:154:HGK25BBXY:1:1114:10987:19970,K00302:154:HGK25BBXY:1:1222:18690:19249,
chr1:24840804|24841057	chr1	24840804	24841057	2	2_2_0	4	0.500	exon	ENSG00000117602.12_3,	+	K00302:154:HGK25BBXY:1:1110:18954:40772,K00302:154:HGK25BBXY:1:1209:30604:35637,
chr1:25666965|25678184	chr1	25666965	25678184	3	3_0_2	171	0.034	exon	ENSG00000183726.11_3,	+	K00302:154:HGK25BBXY:1:1215:24870:32771,K00302:154:HGK25BBXY:1:2107:1681:10071,K00302:154:HGK25BBXY:1:1122:27225:2879,
chr1:26772807|26774151	chr1	26772807	26774151	4	2_2_2	37	0.178	exon	ENSG00000117682.17_3,	+	K00302:154:HGK25BBXY:1:1114:13058:34635,K00302:154:HGK25BBXY:1:2114:3518:33686,K00302:154:HGK25BBXY:1:1217:13433:24876,K00302:154:HGK25BBXY:1:1207:2503:44552,
chr1:26780100|26789924	chr1	26780100	26789924	2	2_0_2	17	0.190	intron	ENSG00000117682.17_3,	-	K00302:154:HGK25BBXY:1:2224:10734:24314,K00302:154:HGK25BBXY:1:2122:18517:23839,
chr1:27056142|27059283	chr1	27056142	27059283	17	13_13_1	83	0.291	exon	ENSG00000117713.20_5,	+	K00302:154:HGK25BBXY:1:1210:26453:45256,K00302:154:HGK25BBXY:1:1211:30147:14625,K00302:154:HGK25BBXY:1:1216:8065:15574,K00302:154:HGK25BBXY:1:2219:23673:28270,K00302:154:HGK25BBXY:1:2207:25723:2985,K00302:154:HGK25BBXY:1:2209:10774:7117,K00302:154:HGK25BBXY:1:2209:5436:38416,K00302:154:HGK25BBXY:1:2210:7070:41071,K00302:154:HGK25BBXY:1:1108:11667:38732,K00302:154:HGK25BBXY:1:1112:23297:3494,K00302:154:HGK25BBXY:1:1112:20872:41282,K00302:154:HGK25BBXY:1:1103:3884:44728,K00302:154:HGK25BBXY:1:1107:12713:27989,K00302:154:HGK25BBXY:1:2123:30127:42653,K00302:154:HGK25BBXY:1:2123:29944:42900,K00302:154:HGK25BBXY:1:2108:10064:17315,K00302:154:HGK25BBXY:1:1218:28564:40086,
chr1:27267948|27269556	chr1	27267948	27269556	2	2_1_0	35	0.103	exon	ENSG00000090273.14_4,	+	K00302:154:HGK25BBXY:1:2219:8105:10651,K00302:154:HGK25BBXY:1:1220:12347:42478,
chr1:27269151|27269556	chr1	27269151	27269556	9	6_6_0	45	0.286	exon	ENSG00000090273.14_4,	+	K00302:154:HGK25BBXY:1:2228:1245:18740,K00302:154:HGK25BBXY:1:1108:18670:28006,K00302:154:HGK25BBXY:1:1110:10998:28991,K00302:154:HGK25BBXY:1:1204:25022:5499,K00302:154:HGK25BBXY:1:1204:25489:41194,K00302:154:HGK25BBXY:1:2204:27904:5991,K00302:154:HGK25BBXY:1:2204:16904:25404,K00302:154:HGK25BBXY:1:2108:18599:27426,K00302:154:HGK25BBXY:1:2113:18791:2826,
chr1:28116073|28120143	chr1	28116073	28120143	2	1_2_1	164	0.024	exon	ENSG00000117758.14_4,	+	K00302:154:HGK25BBXY:1:1228:7882:48561,K00302:154:HGK25BBXY:1:1115:28757:28920,
chr1:28200657|28201174	chr1	28200657	28201174	2	1_2_0	3	0.571	intron	ENSG00000130775.16_3,	-	K00302:154:HGK25BBXY:1:2127:18101:41440,K00302:154:HGK25BBXY:1:1218:5984:7715,
chr1:28362055|28374937	chr1	28362055	28374937	3	3_2_1	85	0.066	exon	ENSG00000158161.16_5,	-	K00302:154:HGK25BBXY:1:1227:3752:19425,K00302:154:HGK25BBXY:1:1123:9435:1244,K00302:154:HGK25BBXY:1:2106:18355:28833,
chr1:28362055|28384605	chr1	28362055	28384605	3	3_3_0	92	0.061	exon	ENSG00000158161.16_5,	-	K00302:154:HGK25BBXY:1:1225:23145:32279,K00302:154:HGK25BBXY:1:1110:23886:36763,K00302:154:HGK25BBXY:1:1209:14773:28252,
chr1:28785596|28793046	chr1	28785596	28793046	4	4_3_0	105	0.071	exon	ENSG00000204138.13_4,	+	K00302:154:HGK25BBXY:1:1203:3894:5640,K00302:154:HGK25BBXY:1:2122:13149:4866,K00302:154:HGK25BBXY:1:1126:2158:42231,K00302:154:HGK25BBXY:1:2227:30371:25879,
chr1:28818162|28820834	chr1	28818162	28820834	2	2_1_0	49	0.075	exon	ENSG00000204138.13_4,	+	K00302:154:HGK25BBXY:1:2203:17168:9789,K00302:154:HGK25BBXY:1:2107:12976:19126,
chr1:29068915|29070498	chr1	29068915	29070498	6	5_3_0	108	0.100	exon	ENSG00000198492.16_6,	+	K00302:154:HGK25BBXY:1:1220:5974:10159,K00302:154:HGK25BBXY:1:1224:5923:7082,K00302:154:HGK25BBXY:1:1102:23094:8488,K00302:154:HGK25BBXY:1:1102:19745:10915,K00302:154:HGK25BBXY:1:1220:4949:16506,K00302:154:HGK25BBXY:1:1209:15808:18124,
chr1:29481208|29481422	chr1	29481208	29481422	5	5_5_0	211	0.045	exon	ENSG00000116350.17_5,	-	K00302:154:HGK25BBXY:1:1117:10338:28340,K00302:154:HGK25BBXY:1:2210:15757:31681,K00302:154:HGK25BBXY:1:2212:14529:46539,K00302:154:HGK25BBXY:1:1205:4330:44306,K00302:154:HGK25BBXY:1:2203:15767:48896,
chr1:31465237|31468067	chr1	31465237	31468067	4	4_4_0	299	0.026	exon	ENSG00000134644.15_4,	-	K00302:154:HGK25BBXY:1:2103:11201:17667,K00302:154:HGK25BBXY:1:1224:22881:25562,K00302:154:HGK25BBXY:1:1206:29670:13271,K00302:154:HGK25BBXY:1:2201:6370:44535,
chr1:32381496|32385259	chr1	32381496	32385259	3	2_2_0	42	0.125	exon	ENSG00000184007.21_6,	-	K00302:154:HGK25BBXY:1:2121:19806:41686,K00302:154:HGK25BBXY:1:2103:11211:2105,K00302:154:HGK25BBXY:1:2107:18822:43919,
chr1:33413823|33415375	chr1	33413823	33415375	9	5_6_0	74	0.196	exon	ENSG00000116514.16_3,	-	K00302:154:HGK25BBXY:1:1211:18538:47577,K00302:154:HGK25BBXY:1:1119:11048:20322,K00302:154:HGK25BBXY:1:1220:12225:18247,K00302:154:HGK25BBXY:1:1224:11840:42724,K00302:154:HGK25BBXY:1:2120:20172:17526,K00302:154:HGK25BBXY:1:2109:17959:44183,K00302:154:HGK25BBXY:1:2109:17990:44201,K00302:154:HGK25BBXY:1:2114:9029:21078,K00302:154:HGK25BBXY:1:1104:28493:31277,
chr1:33760538|33760906	chr1	33760538	33760906	4	0_4_4	54	0.129	exon	ENSG00000160094.15_5,	+	K00302:154:HGK25BBXY:1:1112:21288:31699,K00302:154:HGK25BBXY:1:2104:8552:45080,K00302:154:HGK25BBXY:1:2111:31406:35128,K00302:154:HGK25BBXY:1:1125:7050:41809,
chr1:34112248|34118061	chr1	34112248	34118061	2	2_2_0	42	0.087	exon	ENSG00000121904.17_3,	-	K00302:154:HGK25BBXY:1:2221:26047:46838,K00302:154:HGK25BBXY:1:2212:20963:10493,
chr1:35824526|35827390	chr1	35824526	35827390	19	15_14_0	127	0.230	exon	ENSG00000146463.11_3,	+	K00302:154:HGK25BBXY:1:2228:27559:17069,K00302:154:HGK25BBXY:1:1212:13951:23171,K00302:154:HGK25BBXY:1:1212:31233:41475,K00302:154:HGK25BBXY:1:1217:17137:4391,K00302:154:HGK25BBXY:1:2216:28869:13816,K00302:154:HGK25BBXY:1:1223:17736:36200,K00302:154:HGK25BBXY:1:1101:11951:28745,K00302:154:HGK25BBXY:1:1208:7943:19830,K00302:154:HGK25BBXY:1:1209:15392:11425,K00302:154:HGK25BBXY:1:1209:15453:11530,K00302:154:HGK25BBXY:1:1209:14631:13552,K00302:154:HGK25BBXY:1:2121:5649:31646,K00302:154:HGK25BBXY:1:2201:8745:2264,K00302:154:HGK25BBXY:1:2106:17462:32244,K00302:154:HGK25BBXY:1:2107:13849:25386,K00302:154:HGK25BBXY:1:2109:6756:22274,K00302:154:HGK25BBXY:1:2118:4756:40016,K00302:154:HGK25BBXY:1:2207:27712:31224,K00302:154:HGK25BBXY:1:2207:27864:31523,
chr1:35824526|35836228	chr1	35824526	35836228	3	3_3_0	109	0.052	exon	ENSG00000146463.11_3,	+	K00302:154:HGK25BBXY:1:2124:4168:17298,K00302:154:HGK25BBXY:1:2111:32136:48808,K00302:154:HGK25BBXY:1:2111:31375:49247,
chr1:35824526|35855699	chr1	35824526	35855699	3	2_2_0	105	0.054	exon	ENSG00000146463.11_3,	+	K00302:154:HGK25BBXY:1:1217:15767:33387,K00302:154:HGK25BBXY:1:1217:14590:33985,K00302:154:HGK25BBXY:1:2122:21673:28182,
chr1:35846860|35854683	chr1	35846860	35854683	3	2_2_0	145	0.040	exon	ENSG00000146463.11_3,	+	K00302:154:HGK25BBXY:1:2216:14752:4831,K00302:154:HGK25BBXY:1:1224:31497:5499,K00302:154:HGK25BBXY:1:2110:10429:48333,
chr1:35846860|35855699	chr1	35846860	35855699	3	2_3_0	116	0.049	exon	ENSG00000146463.11_3,	+	K00302:154:HGK25BBXY:1:1206:20862:13693,K00302:154:HGK25BBXY:1:1125:1245:16313,K00302:154:HGK25BBXY:1:1202:16112:22837,
chr1:35857813|35865177	chr1	35857813	35865177	2	2_2_0	136	0.029	exon	ENSG00000146463.11_3,	+	K00302:154:HGK25BBXY:1:1102:29934:11864,K00302:154:HGK25BBXY:1:2120:8501:21430,
chr1:35879573|35881315	chr1	35879573	35881315	3	3_3_0	138	0.042	exon	ENSG00000146463.11_3,	+	K00302:154:HGK25BBXY:1:2222:29427:31875,K00302:154:HGK25BBXY:1:1227:19735:18564,K00302:154:HGK25BBXY:1:1110:15037:39928,
chr1:35936464|35944813	chr1	35936464	35944813	2	2_2_0	142	0.027	exon	ENSG00000142687.18_4,	-	K00302:154:HGK25BBXY:1:2221:31669:8154,K00302:154:HGK25BBXY:1:2214:23358:3916,
chr1:35940406|35944813	chr1	35940406	35944813	2	2_2_0	131	0.030	exon	ENSG00000142687.18_4,	-	K00302:154:HGK25BBXY:1:1122:7912:30960,K00302:154:HGK25BBXY:1:2216:22313:1543,
chr1:36297028|36301594	chr1	36297028	36301594	2	2_2_0	81	0.047	exon	ENSG00000134698.11_3,	+	K00302:154:HGK25BBXY:1:1228:6137:14590,K00302:154:HGK25BBXY:1:1211:30157:27021,
chr1:36823840|36828257	chr1	36823840	36828257	2	1_1_1	24	0.143	exon	ENSG00000196182.10_3,	-	K00302:154:HGK25BBXY:1:2227:27894:2879,K00302:154:HGK25BBXY:1:2219:6542:21272,
chr1:36826822|36828257	chr1	36826822	36828257	2	2_2_0	37	0.098	exon	ENSG00000196182.10_3,	-	K00302:154:HGK25BBXY:1:1210:19410:37906,K00302:154:HGK25BBXY:1:1211:8501:42917,
chr1:37346235|37356697	chr1	37346235	37356697	2	2_2_0	216	0.018	exon	ENSG00000163873.10_4,	-	K00302:154:HGK25BBXY:1:1108:9272:2299,K00302:154:HGK25BBXY:1:2112:21278:38715,
chr1:40529899|40530231	chr1	40529899	40530231	2	2_2_0	51	0.073	exon	ENSG00000131236.17_4,	+	K00302:154:HGK25BBXY:1:2210:4350:29149,K00302:154:HGK25BBXY:1:2116:25550:48931,
chr1:40654727|40668286	chr1	40654727	40668286	6	4_4_0	34	0.261	exon	ENSG00000117000.9_3,	+	K00302:154:HGK25BBXY:1:2221:4858:46838,K00302:154:HGK25BBXY:1:1227:2666:18986,K00302:154:HGK25BBXY:1:1121:15219:18722,K00302:154:HGK25BBXY:1:2218:10328:1138,K00302:154:HGK25BBXY:1:1109:16863:32050,K00302:154:HGK25BBXY:1:1124:6756:33633,
chr1:40980187|40982858	chr1	40980187	40982858	2	2_2_0	29	0.121	intergenic_region	n/a	+	K00302:154:HGK25BBXY:1:1216:20699:10563,K00302:154:HGK25BBXY:1:2118:23531:40473,
chr1:41536267|41541123	chr1	41536267	41541123	15	11_13_0	71	0.297	exon	ENSG00000010803.16_4,	-	K00302:154:HGK25BBXY:1:2227:10957:22907,K00302:154:HGK25BBXY:1:1226:5700:5077,K00302:154:HGK25BBXY:1:2102:28696:23645,K00302:154:HGK25BBXY:1:1214:16224:37660,K00302:154:HGK25BBXY:1:1219:10297:13042,K00302:154:HGK25BBXY:1:1219:29691:36411,K00302:154:HGK25BBXY:1:1220:26727:34723,K00302:154:HGK25BBXY:1:1220:22932:36587,K00302:154:HGK25BBXY:1:1110:14357:45537,K00302:154:HGK25BBXY:1:1106:13179:8013,K00302:154:HGK25BBXY:1:2206:26189:27250,K00302:154:HGK25BBXY:1:2106:2706:23698,K00302:154:HGK25BBXY:1:2108:2118:15680,K00302:154:HGK25BBXY:1:2220:16407:16067,K00302:154:HGK25BBXY:1:1202:29315:8998,
chr1:42693554|42776781	chr1	42693554	42776781	2	1_2_1	118	0.033	exon	ENSG00000198815.9_5,	-	K00302:154:HGK25BBXY:1:2102:2138:19513,K00302:154:HGK25BBXY:1:1109:31162:15785,
