circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:23356962|23377013	chr1	23356962	23377013	11	6_7_0	56	0.282	exon	ENSG00000004487.16_5,	+	K00302:154:HGK25BBXY:1:1227:12185:37554,K00302:154:HGK25BBXY:1:1122:17381:31224,K00302:154:HGK25BBXY:1:1115:22130:17192,K00302:154:HGK25BBXY:1:1115:24992:17544,K00302:154:HGK25BBXY:1:1213:12266:2774,K00302:154:HGK25BBXY:1:1216:22972:20867,K00302:154:HGK25BBXY:1:2214:6563:38046,K00302:154:HGK25BBXY:1:2202:16417:40033,K00302:154:HGK25BBXY:1:1122:28909:14379,K00302:154:HGK25BBXY:1:1108:31000:37660,K00302:154:HGK25BBXY:1:2214:21298:22327,
chr1:23356962|23385660	chr1	23356962	23385660	6	4_3_1	81	0.129	exon	ENSG00000004487.16_5,	+	K00302:154:HGK25BBXY:1:2104:14823:3125,K00302:154:HGK25BBXY:1:1121:10480:37308,K00302:154:HGK25BBXY:1:2218:11921:11812,K00302:154:HGK25BBXY:1:1203:10399:48983,K00302:154:HGK25BBXY:1:1108:10328:17526,K00302:154:HGK25BBXY:1:2119:2585:37519,
chr1:23735157|23745632	chr1	23735157	23745632	3	2_1_3	64	0.086	exon	ENSG00000204219.10_3,	-	K00302:154:HGK25BBXY:1:2106:23317:14150,K00302:154:HGK25BBXY:1:1204:27235:8453,K00302:154:HGK25BBXY:1:1214:15493:37484,
chr1:24140680|24147083	chr1	24140680	24147083	9	5_4_0	34	0.346	exon	ENSG00000117305.15_4,	-	K00302:154:HGK25BBXY:1:1124:19512:37167,K00302:154:HGK25BBXY:1:1124:19532:37660,K00302:154:HGK25BBXY:1:1124:19796:37695,K00302:154:HGK25BBXY:1:1124:19431:37835,K00302:154:HGK25BBXY:1:1124:20364:38609,K00302:154:HGK25BBXY:1:1127:23947:44851,K00302:154:HGK25BBXY:1:2115:7344:14150,K00302:154:HGK25BBXY:1:2115:7222:14607,K00302:154:HGK25BBXY:1:1214:5264:29255,
chr1:24840804|24841057	chr1	24840804	24841057	4	4_4_0	10	0.444	exon	ENSG00000117602.12_3,	+	K00302:154:HGK25BBXY:1:1227:16305:41634,K00302:154:HGK25BBXY:1:1114:4127:9596,K00302:154:HGK25BBXY:1:1107:26494:3934,K00302:154:HGK25BBXY:1:2208:25215:17403,
chr1:26584088|26586293	chr1	26584088	26586293	2	2_2_0	11	0.267	exon	ENSG00000130695.15_4,	+	K00302:154:HGK25BBXY:1:1220:6086:42143,K00302:154:HGK25BBXY:1:1209:24769:35866,
chr1:26772807|26774151	chr1	26772807	26774151	5	4_3_1	43	0.189	exon	ENSG00000117682.17_3,	+	K00302:154:HGK25BBXY:1:1228:19451:5903,K00302:154:HGK25BBXY:1:1121:4574:40825,K00302:154:HGK25BBXY:1:2217:26890:16295,K00302:154:HGK25BBXY:1:2220:25499:48280,K00302:154:HGK25BBXY:1:2225:4371:17509,
chr1:27056142|27059283	chr1	27056142	27059283	9	8_8_0	40	0.310	exon	ENSG00000117713.20_5,	+	K00302:154:HGK25BBXY:1:1220:2605:20076,K00302:154:HGK25BBXY:1:1124:25164:5358,K00302:154:HGK25BBXY:1:1128:31335:29729,K00302:154:HGK25BBXY:1:1118:16589:29993,K00302:154:HGK25BBXY:1:1103:29153:12339,K00302:154:HGK25BBXY:1:1108:17147:19144,K00302:154:HGK25BBXY:1:2221:30482:20023,K00302:154:HGK25BBXY:1:2221:27955:36780,K00302:154:HGK25BBXY:1:2224:24962:43269,
chr1:28362055|28374937	chr1	28362055	28374937	2	2_0_1	59	0.063	exon	ENSG00000158161.16_5,	-	K00302:154:HGK25BBXY:1:1204:2412:44992,K00302:154:HGK25BBXY:1:2206:24221:27320,
chr1:28362055|28384605	chr1	28362055	28384605	4	3_3_0	62	0.114	exon	ENSG00000158161.16_5,	-	K00302:154:HGK25BBXY:1:1102:23236:21289,K00302:154:HGK25BBXY:1:1102:23358:22063,K00302:154:HGK25BBXY:1:2116:26200:15451,K00302:154:HGK25BBXY:1:2206:30827:9403,
chr1:28785596|28793046	chr1	28785596	28793046	3	2_1_0	48	0.111	exon	ENSG00000204138.13_4,	+	K00302:154:HGK25BBXY:1:2101:4158:38556,K00302:154:HGK25BBXY:1:1101:13616:43620,K00302:154:HGK25BBXY:1:1108:12449:31048,
chr1:31465237|31468067	chr1	31465237	31468067	2	2_2_0	143	0.027	exon	ENSG00000134644.15_4,	-	K00302:154:HGK25BBXY:1:1213:28321:17614,K00302:154:HGK25BBXY:1:2120:5751:9385,
chr1:31810022|31821821	chr1	31810022	31821821	2	0_1_2	85	0.045	exon	ENSG00000121766.15_4,	+	K00302:154:HGK25BBXY:1:2207:21298:14590,K00302:154:HGK25BBXY:1:1109:23003:18951,
chr1:32381496|32385259	chr1	32381496	32385259	7	6_5_0	39	0.264	exon	ENSG00000184007.21_6,	-	K00302:154:HGK25BBXY:1:2102:12550:43603,K00302:154:HGK25BBXY:1:2102:12672:43673,K00302:154:HGK25BBXY:1:1112:16447:41000,K00302:154:HGK25BBXY:1:1104:24413:45836,K00302:154:HGK25BBXY:1:2226:18802:33580,K00302:154:HGK25BBXY:1:2201:2503:39277,K00302:154:HGK25BBXY:1:1128:30157:12040,
chr1:33413823|33415375	chr1	33413823	33415375	3	3_2_0	54	0.100	exon	ENSG00000116514.16_3,	-	K00302:154:HGK25BBXY:1:1114:9049:41827,K00302:154:HGK25BBXY:1:2202:32167:14361,K00302:154:HGK25BBXY:1:2221:8521:6343,
chr1:33760538|33760906	chr1	33760538	33760906	2	1_2_1	23	0.148	exon	ENSG00000160094.15_5,	+	K00302:154:HGK25BBXY:1:2111:22678:32314,K00302:154:HGK25BBXY:1:2113:1945:44746,
chr1:35824526|35827390	chr1	35824526	35827390	7	7_7_0	66	0.175	exon	ENSG00000146463.11_3,	+	K00302:154:HGK25BBXY:1:2105:27996:24226,K00302:154:HGK25BBXY:1:1221:6157:22256,K00302:154:HGK25BBXY:1:1218:11992:18652,K00302:154:HGK25BBXY:1:2114:22627:21922,K00302:154:HGK25BBXY:1:2211:7212:3231,K00302:154:HGK25BBXY:1:2224:25205:35602,K00302:154:HGK25BBXY:1:2209:27600:5745,
chr1:35936464|35944813	chr1	35936464	35944813	2	1_2_1	77	0.049	exon	ENSG00000142687.18_4,	-	K00302:154:HGK25BBXY:1:1102:5923:47735,K00302:154:HGK25BBXY:1:2211:25104:34477,
chr1:36826822|36828257	chr1	36826822	36828257	2	2_2_0	58	0.065	exon	ENSG00000196182.10_3,	-	K00302:154:HGK25BBXY:1:1213:7507:9051,K00302:154:HGK25BBXY:1:2215:26352:33967,
chr1:38355229|38357126	chr1	38355229	38357126	2	1_2_0	29	0.121	exon	ENSG00000204084.13_4,	-	K00302:154:HGK25BBXY:1:1224:17807:31822,K00302:154:HGK25BBXY:1:2115:15990:41440,
chr1:39835702|39838268	chr1	39835702	39838268	2	2_2_0	272	0.014	exon	ENSG00000127603.25_6,	+	K00302:154:HGK25BBXY:1:1114:23916:45818,K00302:154:HGK25BBXY:1:2110:30665:15065,
chr1:40654727|40668286	chr1	40654727	40668286	3	3_3_0	35	0.146	exon	ENSG00000117000.9_3,	+	K00302:154:HGK25BBXY:1:2106:7202:31417,K00302:154:HGK25BBXY:1:1214:6421:28903,K00302:154:HGK25BBXY:1:1106:4614:17263,
chr1:41536267|41541123	chr1	41536267	41541123	13	9_10_0	41	0.388	exon	ENSG00000010803.16_4,	-	K00302:154:HGK25BBXY:1:2109:7659:33053,K00302:154:HGK25BBXY:1:2109:7710:33352,K00302:154:HGK25BBXY:1:1124:20070:44394,K00302:154:HGK25BBXY:1:1125:14763:21729,K00302:154:HGK25BBXY:1:1205:2229:40350,K00302:154:HGK25BBXY:1:1205:1387:42161,K00302:154:HGK25BBXY:1:1111:24424:22221,K00302:154:HGK25BBXY:1:1115:31294:44711,K00302:154:HGK25BBXY:1:1115:31304:44728,K00302:154:HGK25BBXY:1:2110:3995:19285,K00302:154:HGK25BBXY:1:2114:11627:11477,K00302:154:HGK25BBXY:1:2217:9120:22467,K00302:154:HGK25BBXY:1:1220:11454:5200,
chr1:42948334|42964587	chr1	42948334	42964587	2	2_2_0	20	0.167	exon	ENSG00000186409.16_5,	+	K00302:154:HGK25BBXY:1:1223:28879:9121,K00302:154:HGK25BBXY:1:2113:7892:6308,
chr1:44750507|44804994	chr1	44750507	44804994	3	2_2_0	97	0.058	exon	ENSG00000117419.15_4,	-	K00302:154:HGK25BBXY:1:1119:12195:44957,K00302:154:HGK25BBXY:1:2211:32217:7099,K00302:154:HGK25BBXY:1:2211:32157:7310,
chr1:44773982|44804994	chr1	44773982	44804994	6	4_5_2	105	0.103	exon	ENSG00000117419.15_4,	-	K00302:154:HGK25BBXY:1:1224:1184:46100,K00302:154:HGK25BBXY:1:1205:21156:28692,K00302:154:HGK25BBXY:1:1211:27316:14045,K00302:154:HGK25BBXY:1:1212:31751:23171,K00302:154:HGK25BBXY:1:1109:5761:40877,K00302:154:HGK25BBXY:1:1123:26940:37906,
chr1:44877653|44878394	chr1	44877653	44878394	4	4_4_0	7	0.533	exon	ENSG00000187147.18_5,	+	K00302:154:HGK25BBXY:1:1209:32542:15504,K00302:154:HGK25BBXY:1:1215:11972:40104,K00302:154:HGK25BBXY:1:1217:7618:21096,K00302:154:HGK25BBXY:1:2221:18761:21518,
chr1:46527601|46546422	chr1	46527601	46546422	2	2_2_0	42	0.087	exon	ENSG00000278139.1_6,ENSG00000117461.15_4,	-	K00302:154:HGK25BBXY:1:1125:5386:35796,K00302:154:HGK25BBXY:1:2208:5548:11108,
chr1:47745913|47748131	chr1	47745913	47748131	3	2_2_1	8	0.429	exon	ENSG00000123473.15_3,	-	K00302:154:HGK25BBXY:1:1227:8227:13394,K00302:154:HGK25BBXY:1:1203:9425:45748,K00302:154:HGK25BBXY:1:2210:23520:10844,
chr1:48771459|48825442	chr1	48771459	48825442	2	1_1_1	66	0.057	exon	ENSG00000132122.12_6,	-	K00302:154:HGK25BBXY:1:2209:25844:44552,K00302:154:HGK25BBXY:1:2208:7720:40086,
chr1:48821342|48825442	chr1	48821342	48825442	3	1_2_1	62	0.088	exon	ENSG00000132122.12_6,	-	K00302:154:HGK25BBXY:1:2103:18984:43533,K00302:154:HGK25BBXY:1:1101:31477:27127,K00302:154:HGK25BBXY:1:1103:18883:43462,
chr1:48850981|48869554	chr1	48850981	48869554	2	1_0_2	84	0.045	exon	ENSG00000132122.12_6,	-	K00302:154:HGK25BBXY:1:2113:4706:8066,K00302:154:HGK25BBXY:1:2216:25550:38873,
chr1:50956260|51001129	chr1	50956260	51001129	4	1_1_2	69	0.104	exon	ENSG00000185104.20_4,	-	K00302:154:HGK25BBXY:1:1211:8004:44869,K00302:154:HGK25BBXY:1:1215:6137:36675,K00302:154:HGK25BBXY:1:2211:7628:41827,K00302:154:HGK25BBXY:1:2127:29823:17227,
chr1:51032749|51061888	chr1	51032749	51061888	2	1_1_1	73	0.052	exon	ENSG00000185104.20_4,	-	K00302:154:HGK25BBXY:1:2102:18406:38592,K00302:154:HGK25BBXY:1:2204:20364:30661,
chr1:51860053|51887530	chr1	51860053	51887530	2	0_2_2	155	0.025	exon	ENSG00000085832.17_6,	-	K00302:154:HGK25BBXY:1:2111:13129:11126,K00302:154:HGK25BBXY:1:2113:4827:10844,
chr1:51868107|51874004	chr1	51868107	51874004	4	3_4_1	140	0.054	exon	ENSG00000085832.17_6,	-	K00302:154:HGK25BBXY:1:1118:3701:39312,K00302:154:HGK25BBXY:1:2123:24008:42003,K00302:154:HGK25BBXY:1:2227:21572:17104,K00302:154:HGK25BBXY:1:2227:21937:34160,
chr1:51868107|51930998	chr1	51868107	51930998	2	1_2_1	159	0.025	exon	ENSG00000085832.17_6,	-	K00302:154:HGK25BBXY:1:1222:18436:41387,K00302:154:HGK25BBXY:1:1102:6471:36130,
chr1:52279707|52299842	chr1	52279707	52299842	2	2_2_0	154	0.025	exon	ENSG00000078618.21_3,	-	K00302:154:HGK25BBXY:1:1116:2077:30696,K00302:154:HGK25BBXY:1:2207:25865:26441,
chr1:52293468|52299842	chr1	52293468	52299842	3	1_3_1	182	0.032	exon	ENSG00000078618.21_3,	-	K00302:154:HGK25BBXY:1:1122:19786:9930,K00302:154:HGK25BBXY:1:1102:7141:9403,K00302:154:HGK25BBXY:1:1203:20232:12532,
chr1:52959283|52975384	chr1	52959283	52975384	6	1_3_4	54	0.182	exon	ENSG00000134744.14_5,	-	K00302:154:HGK25BBXY:1:2118:7892:48685,K00302:154:HGK25BBXY:1:2126:8704:26037,K00302:154:HGK25BBXY:1:2126:7659:26336,K00302:154:HGK25BBXY:1:2220:24850:25281,K00302:154:HGK25BBXY:1:1108:27113:34793,K00302:154:HGK25BBXY:1:1108:27133:34793,
chr1:52981563|52992045	chr1	52981563	52992045	4	4_3_0	44	0.154	exon	ENSG00000134744.14_5,	-	K00302:154:HGK25BBXY:1:2102:13636:3319,K00302:154:HGK25BBXY:1:1113:3427:7750,K00302:154:HGK25BBXY:1:1210:6492:48368,K00302:154:HGK25BBXY:1:2221:24901:19918,
chr1:54506429|54513045	chr1	54506429	54513045	3	1_2_1	324	0.018	exon	ENSG00000116209.11_5,	-	K00302:154:HGK25BBXY:1:1203:19634:36816,K00302:154:HGK25BBXY:1:1203:19563:36833,K00302:154:HGK25BBXY:1:1117:9628:41493,
chr1:58971732|59002413	chr1	58971732	59002413	2	2_2_0	49	0.075	exon	ENSG00000162600.12_4,	-	K00302:154:HGK25BBXY:1:1123:9354:33105,K00302:154:HGK25BBXY:1:2120:9161:22151,
chr1:59787208|59812070	chr1	59787208	59812070	11	9_8_0	49	0.310	exon	ENSG00000172456.17_4,	+	K00302:154:HGK25BBXY:1:1228:26707:46891,K00302:154:HGK25BBXY:1:2102:23855:32279,K00302:154:HGK25BBXY:1:1205:27397:8066,K00302:154:HGK25BBXY:1:1103:17229:23329,K00302:154:HGK25BBXY:1:1106:15767:44746,K00302:154:HGK25BBXY:1:2112:15006:5446,K00302:154:HGK25BBXY:1:2224:22394:30802,K00302:154:HGK25BBXY:1:2226:12439:29483,K00302:154:HGK25BBXY:1:2204:11190:4532,K00302:154:HGK25BBXY:1:2208:22100:40631,K00302:154:HGK25BBXY:1:2103:10571:34090,
chr1:59787208|59844509	chr1	59787208	59844509	7	6_5_2	33	0.298	exon	ENSG00000172456.17_4,	+	K00302:154:HGK25BBXY:1:1222:25591:38310,K00302:154:HGK25BBXY:1:1227:12012:43620,K00302:154:HGK25BBXY:1:1202:10886:4778,K00302:154:HGK25BBXY:1:1117:12479:31664,K00302:154:HGK25BBXY:1:2114:5416:48896,K00302:154:HGK25BBXY:1:2213:5020:12972,K00302:154:HGK25BBXY:1:1115:14844:47014,
chr1:59805630|59844509	chr1	59805630	59844509	6	2_0_4	31	0.279	exon	ENSG00000172456.17_4,	+	K00302:154:HGK25BBXY:1:2107:12692:10510,K00302:154:HGK25BBXY:1:1217:15879:4391,K00302:154:HGK25BBXY:1:2205:27915:28516,K00302:154:HGK25BBXY:1:1126:3823:45643,K00302:154:HGK25BBXY:1:1126:4482:45977,K00302:154:HGK25BBXY:1:2206:13727:24683,
chr1:61553821|61578015	chr1	61553821	61578015	2	2_0_1	121	0.032	intron	ENSG00000162599.16_5,	+	K00302:154:HGK25BBXY:1:2104:10622:9842,K00302:154:HGK25BBXY:1:1210:12642:20058,
chr1:63021496|63085664	chr1	63021496	63085664	3	3_3_0	143	0.040	exon	ENSG00000116641.17_4,	-	K00302:154:HGK25BBXY:1:1120:3772:6519,K00302:154:HGK25BBXY:1:1117:12631:6150,K00302:154:HGK25BBXY:1:2224:4584:3705,
chr1:63042933|63052295	chr1	63042933	63052295	3	1_2_1	136	0.042	exon	ENSG00000116641.17_4,	-	K00302:154:HGK25BBXY:1:1224:14509:15487,K00302:154:HGK25BBXY:1:1203:29883:43568,K00302:154:HGK25BBXY:1:2227:19339:20164,
chr1:63269390|63300523	chr1	63269390	63300523	3	3_2_1	56	0.097	exon	ENSG00000125703.15_3,	+	K00302:154:HGK25BBXY:1:1203:19004:8330,K00302:154:HGK25BBXY:1:1115:27712:26582,K00302:154:HGK25BBXY:1:2203:4168:3090,
chr1:63269390|63307218	chr1	63269390	63307218	4	4_4_0	57	0.123	exon	ENSG00000125703.15_3,	+	K00302:154:HGK25BBXY:1:2106:17259:26793,K00302:154:HGK25BBXY:1:1222:17158:14625,K00302:154:HGK25BBXY:1:1228:9973:30907,K00302:154:HGK25BBXY:1:1116:15077:44394,
chr1:63269390|63332269	chr1	63269390	63332269	4	3_3_0	26	0.235	intergenic_region	n/a	+	K00302:154:HGK25BBXY:1:1217:9222:8471,K00302:154:HGK25BBXY:1:2115:4300:25509,K00302:154:HGK25BBXY:1:2120:18223:46469,K00302:154:HGK25BBXY:1:2120:18528:47946,
chr1:63944435|63974241	chr1	63944435	63974241	5	2_0_3	55	0.154	exon	ENSG00000142856.16_2,	-	K00302:154:HGK25BBXY:1:2217:2443:6607,K00302:154:HGK25BBXY:1:2217:2351:7082,K00302:154:HGK25BBXY:1:2217:2301:7697,K00302:154:HGK25BBXY:1:2210:11089:1824,K00302:154:HGK25BBXY:1:2218:14884:8541,
chr1:65131740|65141666	chr1	65131740	65141666	4	3_1_3	31	0.205	exon	ENSG00000158966.15_4,	+	K00302:154:HGK25BBXY:1:2111:7699:2738,K00302:154:HGK25BBXY:1:2210:2788:30415,K00302:154:HGK25BBXY:1:2222:15402:13201,K00302:154:HGK25BBXY:1:2201:17787:25879,
