circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:7837220|7838229	chr1	7837220	7838229	7	6_4_0	71	0.165	exon	ENSG00000049245.13_4,	+	K00302:179:HHYC5BBXY:1:1221:26108:7556,K00302:179:HHYC5BBXY:1:1227:27580:22942,K00302:179:HHYC5BBXY:1:2103:31446:11003,K00302:179:HHYC5BBXY:1:2222:26301:46715,K00302:179:HHYC5BBXY:1:2107:29538:19689,K00302:179:HHYC5BBXY:1:2227:21947:11495,K00302:179:HHYC5BBXY:1:1111:26666:11970,
chr1:7879345|7880700	chr1	7879345	7880700	2	2_1_0	54	0.069	exon	ENSG00000049246.14_2,	+	K00302:179:HHYC5BBXY:1:2223:12794:39137,K00302:179:HHYC5BBXY:1:2117:23561:38275,
chr1:7895822|7897209	chr1	7895822	7897209	5	2_3_0	41	0.196	exon	ENSG00000049246.14_2,	+	K00302:179:HHYC5BBXY:1:1220:2493:27092,K00302:179:HHYC5BBXY:1:2108:26859:17966,K00302:179:HHYC5BBXY:1:2226:21623:17474,K00302:179:HHYC5BBXY:1:1123:29995:5534,K00302:179:HHYC5BBXY:1:1204:25033:29360,
chr1:8482787|8674745	chr1	8482787	8674745	2	1_2_0	37	0.098	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2218:30208:19689,K00302:179:HHYC5BBXY:1:2206:25428:41299,
chr1:8525985|8568734	chr1	8525985	8568734	3	1_1_1	129	0.044	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1127:21389:21852,K00302:179:HHYC5BBXY:1:1127:21217:22221,K00302:179:HHYC5BBXY:1:2101:19857:44763,
chr1:8525985|8617582	chr1	8525985	8617582	12	7_6_0	61	0.282	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2209:5274:21993,K00302:179:HHYC5BBXY:1:1224:31903:8031,K00302:179:HHYC5BBXY:1:2111:20740:14045,K00302:179:HHYC5BBXY:1:2111:20750:14062,K00302:179:HHYC5BBXY:1:2217:7598:24788,K00302:179:HHYC5BBXY:1:2221:14651:39682,K00302:179:HHYC5BBXY:1:2227:5710:41493,K00302:179:HHYC5BBXY:1:1119:28929:29149,K00302:179:HHYC5BBXY:1:2126:20588:5517,K00302:179:HHYC5BBXY:1:2126:20547:5587,K00302:179:HHYC5BBXY:1:1217:22211:18247,K00302:179:HHYC5BBXY:1:2227:27661:2932,
chr1:8525985|8674745	chr1	8525985	8674745	6	3_1_0	34	0.261	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2209:26068:41352,K00302:179:HHYC5BBXY:1:2125:12114:25931,K00302:179:HHYC5BBXY:1:2125:12479:27725,K00302:179:HHYC5BBXY:1:1109:27590:28903,K00302:179:HHYC5BBXY:1:1109:27082:32384,K00302:179:HHYC5BBXY:1:1110:5639:47594,
chr1:8555123|8617582	chr1	8555123	8617582	39	16_17_0	72	0.520	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2124:5244:32666,K00302:179:HHYC5BBXY:1:2202:12926:36376,K00302:179:HHYC5BBXY:1:2203:15138:15487,K00302:179:HHYC5BBXY:1:2204:5538:48157,K00302:179:HHYC5BBXY:1:1210:31801:44359,K00302:179:HHYC5BBXY:1:1213:15016:17948,K00302:179:HHYC5BBXY:1:1216:8785:22626,K00302:179:HHYC5BBXY:1:1216:2361:42864,K00302:179:HHYC5BBXY:1:1222:17675:27584,K00302:179:HHYC5BBXY:1:2106:15189:24261,K00302:179:HHYC5BBXY:1:2212:16011:6765,K00302:179:HHYC5BBXY:1:2213:16376:21184,K00302:179:HHYC5BBXY:1:2215:30675:18880,K00302:179:HHYC5BBXY:1:2215:32299:19408,K00302:179:HHYC5BBXY:1:2222:23784:35004,K00302:179:HHYC5BBXY:1:1101:29072:37906,K00302:179:HHYC5BBXY:1:1104:27478:9649,K00302:179:HHYC5BBXY:1:1105:12652:3196,K00302:179:HHYC5BBXY:1:1105:12104:3829,K00302:179:HHYC5BBXY:1:1107:26210:14590,K00302:179:HHYC5BBXY:1:1113:20060:11776,K00302:179:HHYC5BBXY:1:1113:26646:20937,K00302:179:HHYC5BBXY:1:1120:28503:41669,K00302:179:HHYC5BBXY:1:1121:26666:43445,K00302:179:HHYC5BBXY:1:1124:28270:4127,K00302:179:HHYC5BBXY:1:1126:4330:34987,K00302:179:HHYC5BBXY:1:1128:15635:11882,K00302:179:HHYC5BBXY:1:1128:30553:17016,K00302:179:HHYC5BBXY:1:1201:18264:13623,K00302:179:HHYC5BBXY:1:1209:26524:38134,K00302:179:HHYC5BBXY:1:2201:7588:11266,K00302:179:HHYC5BBXY:1:1220:24667:31576,K00302:179:HHYC5BBXY:1:1223:17787:38433,K00302:179:HHYC5BBXY:1:2216:23957:8893,K00302:179:HHYC5BBXY:1:2226:5497:25896,K00302:179:HHYC5BBXY:1:2226:31507:26828,K00302:179:HHYC5BBXY:1:1122:30086:30978,K00302:179:HHYC5BBXY:1:1206:9252:18898,K00302:179:HHYC5BBXY:1:1206:25855:24525,
chr1:8555123|8674745	chr1	8555123	8674745	37	20_17_0	45	0.622	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2120:1742:27584,K00302:179:HHYC5BBXY:1:2207:15280:29589,K00302:179:HHYC5BBXY:1:1210:28310:6624,K00302:179:HHYC5BBXY:1:1216:9211:3354,K00302:179:HHYC5BBXY:1:1227:20040:22819,K00302:179:HHYC5BBXY:1:2101:19167:30872,K00302:179:HHYC5BBXY:1:2102:9688:1613,K00302:179:HHYC5BBXY:1:2102:9435:1631,K00302:179:HHYC5BBXY:1:2104:1955:18986,K00302:179:HHYC5BBXY:1:2108:7730:40877,K00302:179:HHYC5BBXY:1:2112:5020:27637,K00302:179:HHYC5BBXY:1:2112:17066:47032,K00302:179:HHYC5BBXY:1:2216:6624:2141,K00302:179:HHYC5BBXY:1:2216:11870:11794,K00302:179:HHYC5BBXY:1:2223:10196:14519,K00302:179:HHYC5BBXY:1:2224:16579:30960,K00302:179:HHYC5BBXY:1:1115:27032:12849,K00302:179:HHYC5BBXY:1:1206:8339:1982,K00302:179:HHYC5BBXY:1:2121:28310:40280,K00302:179:HHYC5BBXY:1:1214:29934:44711,K00302:179:HHYC5BBXY:1:1223:24698:13623,K00302:179:HHYC5BBXY:1:2108:19948:10211,K00302:179:HHYC5BBXY:1:2108:6045:38486,K00302:179:HHYC5BBXY:1:2108:5771:39312,K00302:179:HHYC5BBXY:1:2115:3102:17421,K00302:179:HHYC5BBXY:1:2211:20588:13922,K00302:179:HHYC5BBXY:1:2216:18061:22626,K00302:179:HHYC5BBXY:1:2224:9739:29343,K00302:179:HHYC5BBXY:1:1113:16112:17350,K00302:179:HHYC5BBXY:1:1113:16143:17474,K00302:179:HHYC5BBXY:1:1113:30340:17948,K00302:179:HHYC5BBXY:1:1115:6745:17825,K00302:179:HHYC5BBXY:1:1127:1925:4866,K00302:179:HHYC5BBXY:1:1201:30340:37009,K00302:179:HHYC5BBXY:1:1204:32583:32244,K00302:179:HHYC5BBXY:1:1207:23277:45871,K00302:179:HHYC5BBXY:1:1207:23591:46205,
chr1:8568686|8617582	chr1	8568686	8617582	17	7_8_2	145	0.190	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2125:30228:42583,K00302:179:HHYC5BBXY:1:2201:26697:36745,K00302:179:HHYC5BBXY:1:1215:22079:45133,K00302:179:HHYC5BBXY:1:2106:17543:14766,K00302:179:HHYC5BBXY:1:2106:17097:41282,K00302:179:HHYC5BBXY:1:2112:23043:12972,K00302:179:HHYC5BBXY:1:2114:27864:30538,K00302:179:HHYC5BBXY:1:1109:10693:16260,K00302:179:HHYC5BBXY:1:1123:11515:20357,K00302:179:HHYC5BBXY:1:1210:8298:37255,K00302:179:HHYC5BBXY:1:1225:25083:33000,K00302:179:HHYC5BBXY:1:2110:14539:33264,K00302:179:HHYC5BBXY:1:2110:14915:34090,K00302:179:HHYC5BBXY:1:1114:32491:25158,K00302:179:HHYC5BBXY:1:1123:10571:6167,K00302:179:HHYC5BBXY:1:1126:3112:4145,K00302:179:HHYC5BBXY:1:1207:1915:28270,
chr1:8568686|8674745	chr1	8568686	8674745	4	3_3_0	118	0.063	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2209:7943:29360,K00302:179:HHYC5BBXY:1:2106:29366:37396,K00302:179:HHYC5BBXY:1:2118:15930:42671,K00302:179:HHYC5BBXY:1:1206:4513:37097,
chr1:8601273|8674745	chr1	8601273	8674745	32	19_17_0	123	0.342	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2120:15087:20850,K00302:179:HHYC5BBXY:1:2123:27630:12937,K00302:179:HHYC5BBXY:1:2128:13494:1349,K00302:179:HHYC5BBXY:1:2128:13514:1349,K00302:179:HHYC5BBXY:1:2205:31984:18792,K00302:179:HHYC5BBXY:1:1216:19025:16313,K00302:179:HHYC5BBXY:1:1219:7801:25351,K00302:179:HHYC5BBXY:1:2109:24079:37765,K00302:179:HHYC5BBXY:1:2109:24718:38240,K00302:179:HHYC5BBXY:1:2110:31203:34037,K00302:179:HHYC5BBXY:1:2210:18954:46997,K00302:179:HHYC5BBXY:1:2216:27976:6466,K00302:179:HHYC5BBXY:1:2224:31365:11882,K00302:179:HHYC5BBXY:1:1109:7943:3864,K00302:179:HHYC5BBXY:1:1113:26169:40965,K00302:179:HHYC5BBXY:1:1113:26129:41036,K00302:179:HHYC5BBXY:1:1114:16599:30257,K00302:179:HHYC5BBXY:1:1118:10957:29096,K00302:179:HHYC5BBXY:1:1118:18944:47014,K00302:179:HHYC5BBXY:1:1119:15260:29694,K00302:179:HHYC5BBXY:1:1124:15026:17016,K00302:179:HHYC5BBXY:1:1126:29325:26072,K00302:179:HHYC5BBXY:1:1128:10389:12954,K00302:179:HHYC5BBXY:1:2206:16407:25175,K00302:179:HHYC5BBXY:1:1212:32349:12779,K00302:179:HHYC5BBXY:1:1218:8034:29976,K00302:179:HHYC5BBXY:1:1224:23835:9913,K00302:179:HHYC5BBXY:1:2212:19238:13623,K00302:179:HHYC5BBXY:1:1109:21501:32279,K00302:179:HHYC5BBXY:1:1109:20375:32332,K00302:179:HHYC5BBXY:1:1120:22455:42056,K00302:179:HHYC5BBXY:1:1209:21917:33774,
chr1:8601273|8684439	chr1	8601273	8684439	3	1_2_0	134	0.043	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2115:28341:4743,K00302:179:HHYC5BBXY:1:2226:17634:41370,K00302:179:HHYC5BBXY:1:1124:5487:17649,
chr1:8716032|8716500	chr1	8716032	8716500	18	7_6_0	44	0.450	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2207:29122:39647,K00302:179:HHYC5BBXY:1:2115:6928:12058,K00302:179:HHYC5BBXY:1:2211:27133:45484,K00302:179:HHYC5BBXY:1:2217:11972:13834,K00302:179:HHYC5BBXY:1:2228:4087:17403,K00302:179:HHYC5BBXY:1:1105:9973:48175,K00302:179:HHYC5BBXY:1:1111:30624:29202,K00302:179:HHYC5BBXY:1:1115:16559:14256,K00302:179:HHYC5BBXY:1:1121:2777:38521,K00302:179:HHYC5BBXY:1:1121:2706:38750,K00302:179:HHYC5BBXY:1:1121:2260:39312,K00302:179:HHYC5BBXY:1:1203:5578:17069,K00302:179:HHYC5BBXY:1:2126:22008:21518,K00302:179:HHYC5BBXY:1:2214:23531:14449,K00302:179:HHYC5BBXY:1:2217:1884:20023,K00302:179:HHYC5BBXY:1:1104:19441:24278,K00302:179:HHYC5BBXY:1:1126:19776:21307,K00302:179:HHYC5BBXY:1:1204:26727:26459,
chr1:9931245|9938047	chr1	9931245	9938047	7	5_5_0	38	0.269	exon	ENSG00000178585.15_3,	-	K00302:179:HHYC5BBXY:1:2126:12073:23681,K00302:179:HHYC5BBXY:1:2127:26443:4022,K00302:179:HHYC5BBXY:1:1218:27407:36183,K00302:179:HHYC5BBXY:1:2103:22698:31646,K00302:179:HHYC5BBXY:1:1122:5568:1086,K00302:179:HHYC5BBXY:1:1126:24434:43620,K00302:179:HHYC5BBXY:1:1126:24018:43744,
chr1:9991949|9994918	chr1	9991949	9994918	5	4_2_0	52	0.161	exon	ENSG00000162441.12_3,	-	K00302:179:HHYC5BBXY:1:2202:27894:47647,K00302:179:HHYC5BBXY:1:1215:8105:24050,K00302:179:HHYC5BBXY:1:2123:6360:26863,K00302:179:HHYC5BBXY:1:2123:7030:28059,K00302:179:HHYC5BBXY:1:2212:4290:38996,
chr1:9991949|9995685	chr1	9991949	9995685	3	2_1_0	44	0.120	exon	ENSG00000162441.12_3,	-	K00302:179:HHYC5BBXY:1:2113:16305:47014,K00302:179:HHYC5BBXY:1:1218:5304:24437,K00302:179:HHYC5BBXY:1:1218:5812:24999,
chr1:10155519|10165802	chr1	10155519	10165802	3	3_2_0	50	0.107	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:2116:3853:16506,K00302:179:HHYC5BBXY:1:1108:21724:22924,K00302:179:HHYC5BBXY:1:2115:25225:1982,
chr1:10161166|10179671	chr1	10161166	10179671	2	2_1_0	43	0.085	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:1201:19076:5042,K00302:179:HHYC5BBXY:1:2112:10155:29255,
chr1:10195046|10197263	chr1	10195046	10197263	3	2_1_0	34	0.150	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:1221:27996:44658,K00302:179:HHYC5BBXY:1:2212:20111:28287,K00302:179:HHYC5BBXY:1:1101:28757:4655,
chr1:10321963|10333089	chr1	10321963	10333089	3	3_0_3	114	0.050	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2208:17218:30872,K00302:179:HHYC5BBXY:1:1215:14458:36464,K00302:179:HHYC5BBXY:1:1209:8653:42794,
chr1:10321963|10342591	chr1	10321963	10342591	2	2_2_0	298	0.013	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1217:26433:15293,K00302:179:HHYC5BBXY:1:2222:26880:8013,
chr1:10352105|10357304	chr1	10352105	10357304	2	2_2_0	336	0.012	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2128:25804:46346,K00302:179:HHYC5BBXY:1:1218:24951:22995,
chr1:10380101|10384953	chr1	10380101	10384953	2	1_2_0	228	0.017	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1224:7923:13007,K00302:179:HHYC5BBXY:1:2226:5913:48913,
chr1:10380101|10403345	chr1	10380101	10403345	5	4_4_1	262	0.037	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2209:30969:13130,K00302:179:HHYC5BBXY:1:1220:7233:16172,K00302:179:HHYC5BBXY:1:2218:18639:5059,K00302:179:HHYC5BBXY:1:1120:28199:3864,K00302:179:HHYC5BBXY:1:1226:15402:31910,
chr1:10380101|10436734	chr1	10380101	10436734	3	2_1_0	236	0.025	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1116:24119:18951,K00302:179:HHYC5BBXY:1:2218:27326:37941,K00302:179:HHYC5BBXY:1:1203:17046:23962,
chr1:10407819|10408791	chr1	10407819	10408791	13	9_9_0	190	0.120	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2122:26433:20990,K00302:179:HHYC5BBXY:1:2123:15585:22415,K00302:179:HHYC5BBXY:1:2123:16853:22538,K00302:179:HHYC5BBXY:1:2126:15828:3494,K00302:179:HHYC5BBXY:1:1218:3965:23346,K00302:179:HHYC5BBXY:1:1224:3782:14449,K00302:179:HHYC5BBXY:1:2106:4584:48052,K00302:179:HHYC5BBXY:1:2216:14935:37466,K00302:179:HHYC5BBXY:1:2227:12256:9930,K00302:179:HHYC5BBXY:1:1106:28107:31031,K00302:179:HHYC5BBXY:1:2127:29021:11899,K00302:179:HHYC5BBXY:1:2127:27458:14080,K00302:179:HHYC5BBXY:1:2109:29082:35426,
chr1:10423341|10425706	chr1	10423341	10425706	5	3_3_0	180	0.053	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1121:16285:47295,K00302:179:HHYC5BBXY:1:1202:13088:37009,K00302:179:HHYC5BBXY:1:2124:22079:23716,K00302:179:HHYC5BBXY:1:1215:27884:36200,K00302:179:HHYC5BBXY:1:1221:4026:35655,
chr1:12378129|12382803	chr1	12378129	12382803	3	2_1_0	73	0.076	exon	ENSG00000048707.15_5,	+	K00302:179:HHYC5BBXY:1:1128:24931:32701,K00302:179:HHYC5BBXY:1:2107:27874:31576,K00302:179:HHYC5BBXY:1:1107:11891:40596,
chr1:14042036|14068652	chr1	14042036	14068652	3	2_1_0	16	0.273	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2205:30807:42143,K00302:179:HHYC5BBXY:1:2106:10592:22977,K00302:179:HHYC5BBXY:1:2106:9871:26195,
chr1:14057495|14068652	chr1	14057495	14068652	3	2_2_0	23	0.207	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2102:24099:41915,K00302:179:HHYC5BBXY:1:1122:17005:38978,K00302:179:HHYC5BBXY:1:1205:31253:16155,
chr1:14057495|14075982	chr1	14057495	14075982	2	2_1_0	36	0.100	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:1204:10947:24331,K00302:179:HHYC5BBXY:1:1113:29863:44658,
chr1:14099573|14109326	chr1	14099573	14109326	4	3_3_0	46	0.148	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2201:20699:17667,K00302:179:HHYC5BBXY:1:2211:19695:12304,K00302:179:HHYC5BBXY:1:2123:6837:19390,K00302:179:HHYC5BBXY:1:1123:19096:9860,
chr1:15844605|15844890	chr1	15844605	15844890	4	3_3_0	19	0.296	exon	ENSG00000132906.18_4,	-	K00302:179:HHYC5BBXY:1:2207:29883:43814,K00302:179:HHYC5BBXY:1:2224:5903:22590,K00302:179:HHYC5BBXY:1:1205:11749:12814,K00302:179:HHYC5BBXY:1:1207:30097:42249,
chr1:15956820|15978390	chr1	15956820	15978390	2	1_2_0	26	0.133	exon	ENSG00000197312.12_4,	+	K00302:179:HHYC5BBXY:1:2203:24830:20287,K00302:179:HHYC5BBXY:1:1211:18893:2615,
chr1:16044388|16047883	chr1	16044388	16047883	15	7_7_0	86	0.259	exon	ENSG00000116786.13_5,	+	K00302:179:HHYC5BBXY:1:2127:23683:42847,K00302:179:HHYC5BBXY:1:2207:18507:32297,K00302:179:HHYC5BBXY:1:1221:17340:4708,K00302:179:HHYC5BBXY:1:2101:8866:30855,K00302:179:HHYC5BBXY:1:2101:9526:31751,K00302:179:HHYC5BBXY:1:2101:9516:31769,K00302:179:HHYC5BBXY:1:2101:9455:31804,K00302:179:HHYC5BBXY:1:2101:11515:31998,K00302:179:HHYC5BBXY:1:2107:31974:38328,K00302:179:HHYC5BBXY:1:2108:1580:48227,K00302:179:HHYC5BBXY:1:2114:1884:30362,K00302:179:HHYC5BBXY:1:2114:3123:30890,K00302:179:HHYC5BBXY:1:2214:8034:2897,K00302:179:HHYC5BBXY:1:1103:17320:40860,K00302:179:HHYC5BBXY:1:1122:30919:22960,
chr1:16199311|16203173	chr1	16199311	16203173	4	3_2_0	75	0.096	exon	ENSG00000065526.11_3,	+	K00302:179:HHYC5BBXY:1:1221:14123:41405,K00302:179:HHYC5BBXY:1:2211:19563:46082,K00302:179:HHYC5BBXY:1:2211:19806:48790,K00302:179:HHYC5BBXY:1:2124:9973:21799,
chr1:16237596|16242774	chr1	16237596	16242774	3	3_1_0	34	0.150	exon	ENSG00000065526.11_3,	+	K00302:179:HHYC5BBXY:1:2219:2402:45889,K00302:179:HHYC5BBXY:1:1214:30827:45309,K00302:179:HHYC5BBXY:1:2211:7912:29378,
chr1:16632298|16641930	chr1	16632298	16641930	3	1_2_0	57	0.095	exon	ENSG00000037637.11_4,	-	K00302:179:HHYC5BBXY:1:1122:21592:9297,K00302:179:HHYC5BBXY:1:1122:22221:11477,K00302:179:HHYC5BBXY:1:2107:22556:47436,
chr1:16632298|16643222	chr1	16632298	16643222	2	1_2_0	35	0.103	intron	ENSG00000037637.11_4,	-	K00302:179:HHYC5BBXY:1:1117:31619:19988,K00302:179:HHYC5BBXY:1:1224:5274:24278,
chr1:17907048|17914974	chr1	17907048	17914974	4	4_0_2	52	0.133	exon	ENSG00000074964.17_4,	+	K00302:179:HHYC5BBXY:1:1115:31964:48860,K00302:179:HHYC5BBXY:1:1118:21958:11759,K00302:179:HHYC5BBXY:1:1227:19167:27215,K00302:179:HHYC5BBXY:1:1115:28361:38363,
chr1:21071237|21103243	chr1	21071237	21103243	3	3_1_0	114	0.050	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2103:6664:9280,K00302:179:HHYC5BBXY:1:1104:3336:48808,K00302:179:HHYC5BBXY:1:1120:9516:19144,
chr1:21071237|21107033	chr1	21071237	21107033	6	4_3_0	43	0.218	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2111:32451:27479,K00302:179:HHYC5BBXY:1:1209:10774:31277,K00302:179:HHYC5BBXY:1:2202:26687:39260,K00302:179:HHYC5BBXY:1:2115:19766:48790,K00302:179:HHYC5BBXY:1:2224:10470:14959,K00302:179:HHYC5BBXY:1:1207:13646:34143,
chr1:21076216|21100103	chr1	21076216	21100103	8	3_4_0	153	0.095	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2120:14133:47155,K00302:179:HHYC5BBXY:1:2122:26149:6255,K00302:179:HHYC5BBXY:1:2205:9881:36059,K00302:179:HHYC5BBXY:1:1212:4279:9825,K00302:179:HHYC5BBXY:1:2221:2717:46188,K00302:179:HHYC5BBXY:1:1122:27285:7802,K00302:179:HHYC5BBXY:1:1118:11373:40543,K00302:179:HHYC5BBXY:1:1118:11231:40614,
chr1:21083659|21100103	chr1	21083659	21100103	6	4_3_0	145	0.076	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2206:30147:31189,K00302:179:HHYC5BBXY:1:1210:9820:17280,K00302:179:HHYC5BBXY:1:2219:6664:23030,K00302:179:HHYC5BBXY:1:2222:14955:10352,K00302:179:HHYC5BBXY:1:1201:30624:45977,K00302:179:HHYC5BBXY:1:1220:28229:43339,
chr1:21083659|21103243	chr1	21083659	21103243	6	4_4_0	149	0.075	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2119:2179:43919,K00302:179:HHYC5BBXY:1:2119:2899:45906,K00302:179:HHYC5BBXY:1:2119:2950:46029,K00302:179:HHYC5BBXY:1:1224:28280:5974,K00302:179:HHYC5BBXY:1:2118:16163:4778,K00302:179:HHYC5BBXY:1:2220:1996:20217,
chr1:21097423|21100103	chr1	21097423	21100103	2	1_2_0	182	0.022	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:1112:17320:14695,K00302:179:HHYC5BBXY:1:2116:11160:46434,
chr1:21167349|21191755	chr1	21167349	21191755	4	2_2_0	77	0.094	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2110:15412:20779,K00302:179:HHYC5BBXY:1:2110:15595:20885,K00302:179:HHYC5BBXY:1:2105:2138:8049,K00302:179:HHYC5BBXY:1:1128:19816:2316,
