circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:8568686|8617582	chr1	8568686	8617582	20	11_13_1	146	0.215	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1212:23399:27901,K00302:179:HHYC5BBXY:1:1224:6390:2686,K00302:179:HHYC5BBXY:1:2107:9851:27391,K00302:179:HHYC5BBXY:1:2109:25296:31013,K00302:179:HHYC5BBXY:1:2113:14336:34037,K00302:179:HHYC5BBXY:1:2115:21663:12093,K00302:179:HHYC5BBXY:1:2117:15503:16471,K00302:179:HHYC5BBXY:1:2117:32431:16999,K00302:179:HHYC5BBXY:1:2202:10673:17526,K00302:179:HHYC5BBXY:1:2202:6268:45133,K00302:179:HHYC5BBXY:1:1104:18467:36552,K00302:179:HHYC5BBXY:1:1104:8329:42724,K00302:179:HHYC5BBXY:1:1104:8389:42759,K00302:179:HHYC5BBXY:1:1106:6725:3969,K00302:179:HHYC5BBXY:1:2211:29751:40842,K00302:179:HHYC5BBXY:1:1211:20527:27496,K00302:179:HHYC5BBXY:1:2105:25317:31400,K00302:179:HHYC5BBXY:1:2118:23460:9438,K00302:179:HHYC5BBXY:1:2216:22749:40139,K00302:179:HHYC5BBXY:1:2226:17208:32508,
chr1:8601273|8617582	chr1	8601273	8617582	58	21_19_0	155	0.428	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1211:11779:7908,K00302:179:HHYC5BBXY:1:1212:20720:12005,K00302:179:HHYC5BBXY:1:1220:31913:4426,K00302:179:HHYC5BBXY:1:1224:1712:3020,K00302:179:HHYC5BBXY:1:1224:5781:14537,K00302:179:HHYC5BBXY:1:2101:26443:7890,K00302:179:HHYC5BBXY:1:2102:7821:40086,K00302:179:HHYC5BBXY:1:2102:7841:40121,K00302:179:HHYC5BBXY:1:2102:6918:40526,K00302:179:HHYC5BBXY:1:1120:14032:44025,K00302:179:HHYC5BBXY:1:1122:28605:41071,K00302:179:HHYC5BBXY:1:1122:19735:46205,K00302:179:HHYC5BBXY:1:1127:23632:36464,K00302:179:HHYC5BBXY:1:1202:22759:4848,K00302:179:HHYC5BBXY:1:1206:32613:9930,K00302:179:HHYC5BBXY:1:1207:31923:21430,K00302:179:HHYC5BBXY:1:1208:16011:38732,K00302:179:HHYC5BBXY:1:2119:26210:22608,K00302:179:HHYC5BBXY:1:2119:10145:36903,K00302:179:HHYC5BBXY:1:2204:23368:21518,K00302:179:HHYC5BBXY:1:1102:8126:33932,K00302:179:HHYC5BBXY:1:1103:32857:32543,K00302:179:HHYC5BBXY:1:1105:11738:35725,K00302:179:HHYC5BBXY:1:1105:27509:45537,K00302:179:HHYC5BBXY:1:1109:13362:21412,K00302:179:HHYC5BBXY:1:1110:20131:25896,K00302:179:HHYC5BBXY:1:1111:5203:28164,K00302:179:HHYC5BBXY:1:1112:28858:13517,K00302:179:HHYC5BBXY:1:1113:9080:9385,K00302:179:HHYC5BBXY:1:1113:8988:9473,K00302:179:HHYC5BBXY:1:1114:2027:21078,K00302:179:HHYC5BBXY:1:1114:2057:21096,K00302:179:HHYC5BBXY:1:1116:15828:16366,K00302:179:HHYC5BBXY:1:2210:9719:40877,K00302:179:HHYC5BBXY:1:2213:12215:17737,K00302:179:HHYC5BBXY:1:2213:25398:18529,K00302:179:HHYC5BBXY:1:2213:25733:27936,K00302:179:HHYC5BBXY:1:2218:25033:30063,K00302:179:HHYC5BBXY:1:2221:15321:7046,K00302:179:HHYC5BBXY:1:2221:1783:36552,K00302:179:HHYC5BBXY:1:2225:11211:34108,K00302:179:HHYC5BBXY:1:2226:12520:15592,K00302:179:HHYC5BBXY:1:1218:15138:46469,K00302:179:HHYC5BBXY:1:1221:19684:45309,K00302:179:HHYC5BBXY:1:1223:4817:38433,K00302:179:HHYC5BBXY:1:1227:8055:6343,K00302:179:HHYC5BBXY:1:1228:17746:17438,K00302:179:HHYC5BBXY:1:1228:18751:18405,K00302:179:HHYC5BBXY:1:1201:9485:20990,K00302:179:HHYC5BBXY:1:1202:23257:7046,K00302:179:HHYC5BBXY:1:2120:22800:21588,K00302:179:HHYC5BBXY:1:2203:10795:16260,K00302:179:HHYC5BBXY:1:1105:5507:6818,K00302:179:HHYC5BBXY:1:1105:6096:6994,K00302:179:HHYC5BBXY:1:1111:18670:9227,K00302:179:HHYC5BBXY:1:2214:30837:29255,K00302:179:HHYC5BBXY:1:2217:20405:10053,K00302:179:HHYC5BBXY:1:2218:7324:4479,
chr1:8601273|8674745	chr1	8601273	8674745	36	14_14_0	104	0.409	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1216:23602:4163,K00302:179:HHYC5BBXY:1:1216:12246:42900,K00302:179:HHYC5BBXY:1:1220:22841:47331,K00302:179:HHYC5BBXY:1:1221:5883:6835,K00302:179:HHYC5BBXY:1:1222:22749:48966,K00302:179:HHYC5BBXY:1:1225:13667:38785,K00302:179:HHYC5BBXY:1:1226:21572:31453,K00302:179:HHYC5BBXY:1:2105:25154:47928,K00302:179:HHYC5BBXY:1:2108:19278:37994,K00302:179:HHYC5BBXY:1:2116:2372:23716,K00302:179:HHYC5BBXY:1:1202:27610:3864,K00302:179:HHYC5BBXY:1:1203:12560:13412,K00302:179:HHYC5BBXY:1:1207:28067:26388,K00302:179:HHYC5BBXY:1:2119:25814:20129,K00302:179:HHYC5BBXY:1:2128:8562:10669,K00302:179:HHYC5BBXY:1:2202:26342:9086,K00302:179:HHYC5BBXY:1:2202:27468:11390,K00302:179:HHYC5BBXY:1:2204:8714:36886,K00302:179:HHYC5BBXY:1:1110:5071:44113,K00302:179:HHYC5BBXY:1:1116:30787:25298,K00302:179:HHYC5BBXY:1:2211:25367:6554,K00302:179:HHYC5BBXY:1:2217:12256:46539,K00302:179:HHYC5BBXY:1:2222:11698:10581,K00302:179:HHYC5BBXY:1:2226:18751:16717,K00302:179:HHYC5BBXY:1:2226:20506:34776,K00302:179:HHYC5BBXY:1:2102:7821:27813,K00302:179:HHYC5BBXY:1:2104:24241:21553,K00302:179:HHYC5BBXY:1:2110:20334:6589,K00302:179:HHYC5BBXY:1:2116:3924:36358,K00302:179:HHYC5BBXY:1:2119:15311:27285,K00302:179:HHYC5BBXY:1:2119:15168:27320,K00302:179:HHYC5BBXY:1:2119:15158:27338,K00302:179:HHYC5BBXY:1:2202:7192:23135,K00302:179:HHYC5BBXY:1:2208:14590:22204,K00302:179:HHYC5BBXY:1:2212:8207:44166,K00302:179:HHYC5BBXY:1:2219:17046:23399,
chr1:8601273|8684439	chr1	8601273	8684439	2	2_2_0	105	0.037	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1224:11546:41616,K00302:179:HHYC5BBXY:1:2109:22150:28586,
chr1:8674620|8716500	chr1	8674620	8716500	2	2_1_0	88	0.043	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2207:4726:23892,K00302:179:HHYC5BBXY:1:1115:30097:11513,
chr1:8716032|8716500	chr1	8716032	8716500	17	13_13_1	43	0.442	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1210:16244:20463,K00302:179:HHYC5BBXY:1:1211:19055:7222,K00302:179:HHYC5BBXY:1:1212:4868:48509,K00302:179:HHYC5BBXY:1:1216:4066:38715,K00302:179:HHYC5BBXY:1:1221:6147:42425,K00302:179:HHYC5BBXY:1:1225:31253:29448,K00302:179:HHYC5BBXY:1:2108:21775:14467,K00302:179:HHYC5BBXY:1:1204:7334:10475,K00302:179:HHYC5BBXY:1:1205:18670:22379,K00302:179:HHYC5BBXY:1:1209:5883:9473,K00302:179:HHYC5BBXY:1:1209:13362:27496,K00302:179:HHYC5BBXY:1:1108:28858:8945,K00302:179:HHYC5BBXY:1:1108:29599:9807,K00302:179:HHYC5BBXY:1:1110:13504:27250,K00302:179:HHYC5BBXY:1:2211:4726:25966,K00302:179:HHYC5BBXY:1:2213:18000:36763,K00302:179:HHYC5BBXY:1:2111:15777:30696,
chr1:9931245|9938047	chr1	9931245	9938047	5	3_4_0	42	0.192	exon	ENSG00000178585.15_3,	-	K00302:179:HHYC5BBXY:1:1213:31304:15715,K00302:179:HHYC5BBXY:1:1227:14499:35057,K00302:179:HHYC5BBXY:1:1127:31385:39559,K00302:179:HHYC5BBXY:1:2213:29203:14818,K00302:179:HHYC5BBXY:1:1213:22455:20146,
chr1:9991949|9994918	chr1	9991949	9994918	5	3_3_0	59	0.145	exon	ENSG00000162441.12_3,	-	K00302:179:HHYC5BBXY:1:1216:5477:25931,K00302:179:HHYC5BBXY:1:2126:22648:21782,K00302:179:HHYC5BBXY:1:2127:16731:47964,K00302:179:HHYC5BBXY:1:1222:11363:17069,K00302:179:HHYC5BBXY:1:2206:14641:10229,
chr1:10032076|10041228	chr1	10032076	10041228	2	1_2_0	8	0.333	exon	ENSG00000173614.14_4,	+	K00302:179:HHYC5BBXY:1:1125:25185:4655,K00302:179:HHYC5BBXY:1:2226:30726:2017,
chr1:10155519|10165802	chr1	10155519	10165802	4	3_2_0	41	0.163	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:2114:19806:37853,K00302:179:HHYC5BBXY:1:2114:12083:40789,K00302:179:HHYC5BBXY:1:2224:7902:1859,K00302:179:HHYC5BBXY:1:1113:26687:21254,
chr1:10177517|10195244	chr1	10177517	10195244	6	5_3_0	67	0.152	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:2208:29021:34793,K00302:179:HHYC5BBXY:1:1118:29011:11776,K00302:179:HHYC5BBXY:1:2212:26271:31470,K00302:179:HHYC5BBXY:1:1125:7476:29641,K00302:179:HHYC5BBXY:1:1117:9465:18036,K00302:179:HHYC5BBXY:1:2224:6908:47893,
chr1:10195046|10197263	chr1	10195046	10197263	6	4_3_0	38	0.240	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:2117:9536:30503,K00302:179:HHYC5BBXY:1:1122:10673:34758,K00302:179:HHYC5BBXY:1:2121:18974:14010,K00302:179:HHYC5BBXY:1:2124:29954:47278,K00302:179:HHYC5BBXY:1:2124:30492:48491,K00302:179:HHYC5BBXY:1:1121:30787:11688,
chr1:10204998|10211619	chr1	10204998	10211619	11	3_3_0	52	0.297	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:2110:5528:15750,K00302:179:HHYC5BBXY:1:1204:16041:17298,K00302:179:HHYC5BBXY:1:2123:17645:44341,K00302:179:HHYC5BBXY:1:2208:22769:41581,K00302:179:HHYC5BBXY:1:2208:24099:42478,K00302:179:HHYC5BBXY:1:1102:1529:38890,K00302:179:HHYC5BBXY:1:1110:5994:14273,K00302:179:HHYC5BBXY:1:1110:6116:14308,K00302:179:HHYC5BBXY:1:1110:6126:14326,K00302:179:HHYC5BBXY:1:1110:6096:14344,K00302:179:HHYC5BBXY:1:1110:6340:14519,
chr1:10207021|10221344	chr1	10207021	10221344	4	4_3_0	49	0.140	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:1202:31172:25544,K00302:179:HHYC5BBXY:1:1106:29660:36780,K00302:179:HHYC5BBXY:1:1114:3691:32121,K00302:179:HHYC5BBXY:1:1222:30787:49036,
chr1:10327438|10328321	chr1	10327438	10328321	5	3_3_0	307	0.032	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1225:13585:7697,K00302:179:HHYC5BBXY:1:2107:29548:1912,K00302:179:HHYC5BBXY:1:2112:27428:30943,K00302:179:HHYC5BBXY:1:2107:10165:16120,K00302:179:HHYC5BBXY:1:1120:15037:11724,
chr1:10335486|10342591	chr1	10335486	10342591	2	1_2_0	263	0.015	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2216:23744:6730,K00302:179:HHYC5BBXY:1:1207:31720:42495,
chr1:10351140|10357304	chr1	10351140	10357304	2	2_1_0	336	0.012	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2206:8937:15434,K00302:179:HHYC5BBXY:1:1228:13139:15750,
chr1:10352105|10357304	chr1	10352105	10357304	2	1_2_0	365	0.011	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1208:30929:41510,K00302:179:HHYC5BBXY:1:2110:4198:47348,
chr1:10380101|10384953	chr1	10380101	10384953	2	1_2_0	248	0.016	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1228:9039:42020,K00302:179:HHYC5BBXY:1:1118:18659:8084,
chr1:10380101|10403345	chr1	10380101	10403345	2	1_1_1	296	0.013	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2214:19796:22151,K00302:179:HHYC5BBXY:1:1212:31964:27479,
chr1:10394578|10403345	chr1	10394578	10403345	3	2_2_0	235	0.025	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2120:25357:5903,K00302:179:HHYC5BBXY:1:2219:18903:48421,K00302:179:HHYC5BBXY:1:2220:6055:43005,
chr1:10396715|10403345	chr1	10396715	10403345	2	2_1_0	293	0.013	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1120:27691:8189,K00302:179:HHYC5BBXY:1:2102:31538:4620,
chr1:10405903|10408791	chr1	10405903	10408791	2	2_1_0	266	0.015	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2211:17391:32648,K00302:179:HHYC5BBXY:1:2128:3234:37835,
chr1:10407819|10421883	chr1	10407819	10421883	2	2_1_0	235	0.017	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1119:24830:25527,K00302:179:HHYC5BBXY:1:1205:7456:22502,
chr1:10423341|10425706	chr1	10423341	10425706	2	1_2_0	205	0.019	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2116:8004:48667,K00302:179:HHYC5BBXY:1:2127:23033:31628,
chr1:11860269|11861456	chr1	11860269	11861456	2	1_2_0	15	0.211	exon	ENSG00000177000.12_6,	-	K00302:179:HHYC5BBXY:1:2112:17685:35128,K00302:179:HHYC5BBXY:1:1109:32126:34160,
chr1:12061458|12062160	chr1	12061458	12062160	7	5_7_0	149	0.086	exon	ENSG00000116688.16_5,	+	K00302:179:HHYC5BBXY:1:1211:14235:3688,K00302:179:HHYC5BBXY:1:2119:30807:28112,K00302:179:HHYC5BBXY:1:1101:9800:31699,K00302:179:HHYC5BBXY:1:1109:6776:44253,K00302:179:HHYC5BBXY:1:2211:21247:17491,K00302:179:HHYC5BBXY:1:2112:7182:30116,K00302:179:HHYC5BBXY:1:1208:12794:5059,
chr1:12335882|12338095	chr1	12335882	12338095	8	6_4_0	69	0.188	exon	ENSG00000048707.15_5,	+	K00302:179:HHYC5BBXY:1:2115:6796:44078,K00302:179:HHYC5BBXY:1:2115:4645:46434,K00302:179:HHYC5BBXY:1:1113:16884:42038,K00302:179:HHYC5BBXY:1:2221:20963:1806,K00302:179:HHYC5BBXY:1:2102:14732:28780,K00302:179:HHYC5BBXY:1:2113:1722:34969,K00302:179:HHYC5BBXY:1:1126:24941:44886,K00302:179:HHYC5BBXY:1:2224:26301:36376,
chr1:12378129|12382021	chr1	12378129	12382021	2	2_2_0	57	0.066	exon	ENSG00000048707.15_5,	+	K00302:179:HHYC5BBXY:1:2206:7527:3108,K00302:179:HHYC5BBXY:1:2228:28889:12585,
chr1:14042036|14075982	chr1	14042036	14075982	3	3_2_0	20	0.231	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:1127:15615:10405,K00302:179:HHYC5BBXY:1:2218:3843:3758,K00302:179:HHYC5BBXY:1:1107:14539:12831,
chr1:14057495|14068652	chr1	14057495	14068652	3	2_1_0	29	0.171	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:1217:29295:5763,K00302:179:HHYC5BBXY:1:2119:26149:21588,K00302:179:HHYC5BBXY:1:1111:3691:10036,
chr1:14057495|14075982	chr1	14057495	14075982	4	1_3_0	32	0.200	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2106:8450:21272,K00302:179:HHYC5BBXY:1:2106:8207:21588,K00302:179:HHYC5BBXY:1:2106:25246:30257,K00302:179:HHYC5BBXY:1:1108:5325:39172,
chr1:14095534|14109326	chr1	14095534	14109326	4	2_1_0	21	0.276	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:1206:29812:8875,K00302:179:HHYC5BBXY:1:2121:3721:16102,K00302:179:HHYC5BBXY:1:2209:2108:44886,K00302:179:HHYC5BBXY:1:1103:26930:9473,
chr1:15855583|15873366	chr1	15855583	15873366	2	1_2_0	35	0.103	exon	ENSG00000116138.13_3,	+	K00302:179:HHYC5BBXY:1:1115:2148:8348,K00302:179:HHYC5BBXY:1:1111:3833:34125,
chr1:15860732|15863309	chr1	15860732	15863309	8	4_5_0	34	0.320	exon	ENSG00000116138.13_3,	+	K00302:179:HHYC5BBXY:1:1215:26200:13552,K00302:179:HHYC5BBXY:1:2102:31314:28393,K00302:179:HHYC5BBXY:1:2112:30239:38978,K00302:179:HHYC5BBXY:1:2119:25073:14308,K00302:179:HHYC5BBXY:1:1205:2849:20146,K00302:179:HHYC5BBXY:1:2119:24728:15504,K00302:179:HHYC5BBXY:1:2202:20253:44675,K00302:179:HHYC5BBXY:1:1120:10876:32297,
chr1:15953164|15970145	chr1	15953164	15970145	2	2_1_0	26	0.133	exon	ENSG00000197312.12_4,	+	K00302:179:HHYC5BBXY:1:1225:29325:28287,K00302:179:HHYC5BBXY:1:1227:27082:23522,
chr1:15956820|15978390	chr1	15956820	15978390	2	1_2_0	13	0.235	exon	ENSG00000197312.12_4,	+	K00302:179:HHYC5BBXY:1:1118:6411:29483,K00302:179:HHYC5BBXY:1:1228:22353:25879,
chr1:15964802|15970145	chr1	15964802	15970145	5	3_2_0	31	0.244	exon	ENSG00000197312.12_4,	+	K00302:179:HHYC5BBXY:1:1219:24322:10968,K00302:179:HHYC5BBXY:1:1219:24962:11759,K00302:179:HHYC5BBXY:1:2212:8674:14977,K00302:179:HHYC5BBXY:1:2220:22546:41897,K00302:179:HHYC5BBXY:1:2127:13880:19531,
chr1:16044388|16047883	chr1	16044388	16047883	15	9_8_0	72	0.294	exon	ENSG00000116786.13_5,	+	K00302:179:HHYC5BBXY:1:1220:2605:33862,K00302:179:HHYC5BBXY:1:1228:25702:39734,K00302:179:HHYC5BBXY:1:2103:2189:11583,K00302:179:HHYC5BBXY:1:1123:1803:30573,K00302:179:HHYC5BBXY:1:1204:11495:25597,K00302:179:HHYC5BBXY:1:2120:9140:35198,K00302:179:HHYC5BBXY:1:2120:4726:38627,K00302:179:HHYC5BBXY:1:1107:32055:38679,K00302:179:HHYC5BBXY:1:1112:12053:44394,K00302:179:HHYC5BBXY:1:1114:4320:13588,K00302:179:HHYC5BBXY:1:2217:13616:22590,K00302:179:HHYC5BBXY:1:2221:4381:22239,K00302:179:HHYC5BBXY:1:2221:7923:30099,K00302:179:HHYC5BBXY:1:1120:14966:29184,K00302:179:HHYC5BBXY:1:1120:20517:32719,
chr1:16235816|16242774	chr1	16235816	16242774	2	1_2_0	45	0.082	exon	ENSG00000065526.11_3,	+	K00302:179:HHYC5BBXY:1:1108:18974:42143,K00302:179:HHYC5BBXY:1:2226:20283:16629,
chr1:16263658|16264501	chr1	16263658	16264501	3	3_2_0	7	0.462	exon	ENSG00000065526.11_3,	+	K00302:179:HHYC5BBXY:1:1224:12449:43708,K00302:179:HHYC5BBXY:1:2112:2250:25685,K00302:179:HHYC5BBXY:1:2123:28554:13377,
chr1:16632298|16641930	chr1	16632298	16641930	2	1_2_0	54	0.069	exon	ENSG00000037637.11_4,	-	K00302:179:HHYC5BBXY:1:1115:26758:37660,K00302:179:HHYC5BBXY:1:2212:14803:40051,
chr1:17907048|17914974	chr1	17907048	17914974	6	4_2_1	53	0.185	exon	ENSG00000074964.17_4,	+	K00302:179:HHYC5BBXY:1:1226:6157:29430,K00302:179:HHYC5BBXY:1:1113:1397:20691,K00302:179:HHYC5BBXY:1:2217:23693:15047,K00302:179:HHYC5BBXY:1:1107:14438:18423,K00302:179:HHYC5BBXY:1:1107:14529:18546,K00302:179:HHYC5BBXY:1:1107:14894:18757,
chr1:21071237|21103243	chr1	21071237	21103243	5	3_2_0	154	0.061	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:1101:11160:3916,K00302:179:HHYC5BBXY:1:2210:16447:37624,K00302:179:HHYC5BBXY:1:1216:26484:26635,K00302:179:HHYC5BBXY:1:2128:16092:26002,K00302:179:HHYC5BBXY:1:2224:14722:9807,
