circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:15964802|15970145	chr1	15964802	15970145	2	1_2_0	21	0.160	exon	ENSG00000197312.12_4,	+	K00302:116:H3TF5BBXY:5:1120:16873:17579,K00302:116:H3TF5BBXY:5:2119:18071:13218,
chr1:16044388|16047883	chr1	16044388	16047883	2	2_1_0	48	0.077	exon	ENSG00000116786.13_5,	+	K00302:116:H3TF5BBXY:5:1109:23642:28182,K00302:116:H3TF5BBXY:5:2103:18609:40104,
chr1:21071237|21107033	chr1	21071237	21107033	3	2_1_0	89	0.063	exon	ENSG00000127483.18_4,	-	K00302:116:H3TF5BBXY:5:1213:4432:26090,K00302:116:H3TF5BBXY:5:1213:5041:26195,K00302:116:H3TF5BBXY:5:2208:22110:24577,
chr1:21076216|21100103	chr1	21076216	21100103	2	2_2_0	136	0.029	exon	ENSG00000127483.18_4,	-	K00302:116:H3TF5BBXY:5:2205:26189:35339,K00302:116:H3TF5BBXY:5:2105:26808:3108,
chr1:23356962|23377013	chr1	23356962	23377013	4	3_4_0	23	0.258	exon	ENSG00000004487.16_5,	+	K00302:116:H3TF5BBXY:5:1215:5934:1191,K00302:116:H3TF5BBXY:5:1110:9414:1666,K00302:116:H3TF5BBXY:5:1201:24038:12761,K00302:116:H3TF5BBXY:5:2225:29873:14256,
chr1:23397718|23398690	chr1	23397718	23398690	3	2_2_0	50	0.107	exon	ENSG00000004487.16_5,	+	K00302:116:H3TF5BBXY:5:2119:4807:34301,K00302:116:H3TF5BBXY:5:1112:21044:37326,K00302:116:H3TF5BBXY:5:1127:20029:11196,
chr1:26772807|26774151	chr1	26772807	26774151	4	2_1_0	29	0.216	exon	ENSG00000117682.17_3,	+	K00302:116:H3TF5BBXY:5:2216:10236:1683,K00302:116:H3TF5BBXY:5:1117:24119:11882,K00302:116:H3TF5BBXY:5:2219:7669:34266,K00302:116:H3TF5BBXY:5:2219:8095:34547,
chr1:27056142|27059283	chr1	27056142	27059283	5	3_3_0	25	0.286	exon	ENSG00000117713.20_5,	+	K00302:116:H3TF5BBXY:5:2109:26961:31611,K00302:116:H3TF5BBXY:5:2223:24068:39295,K00302:116:H3TF5BBXY:5:2223:25164:39365,K00302:116:H3TF5BBXY:5:2226:3457:34741,K00302:116:H3TF5BBXY:5:1208:15706:33985,
chr1:28362055|28384605	chr1	28362055	28384605	2	1_2_0	21	0.160	exon	ENSG00000158161.16_5,	-	K00302:116:H3TF5BBXY:5:2201:3660:18704,K00302:116:H3TF5BBXY:5:1110:10287:47489,
chr1:29481208|29481422	chr1	29481208	29481422	4	2_2_0	74	0.098	exon	ENSG00000116350.17_5,	-	K00302:116:H3TF5BBXY:5:1106:18730:3178,K00302:116:H3TF5BBXY:5:1106:17574:4374,K00302:116:H3TF5BBXY:5:1203:26920:22854,K00302:116:H3TF5BBXY:5:1203:26392:24015,
chr1:31465237|31468067	chr1	31465237	31468067	3	2_2_0	92	0.061	exon	ENSG00000134644.15_4,	-	K00302:116:H3TF5BBXY:5:1217:21186:17702,K00302:116:H3TF5BBXY:5:1204:13585:27426,K00302:116:H3TF5BBXY:5:1204:13555:27443,
chr1:32381496|32385259	chr1	32381496	32385259	7	6_5_0	32	0.304	exon	ENSG00000184007.21_6,	-	K00302:116:H3TF5BBXY:5:2109:5203:24155,K00302:116:H3TF5BBXY:5:2224:17736:33879,K00302:116:H3TF5BBXY:5:1116:22993:40420,K00302:116:H3TF5BBXY:5:1119:21075:15610,K00302:116:H3TF5BBXY:5:1120:21866:25316,K00302:116:H3TF5BBXY:5:1122:18751:30820,K00302:116:H3TF5BBXY:5:1218:27164:40262,
chr1:33413823|33415375	chr1	33413823	33415375	5	4_4_0	56	0.152	exon	ENSG00000116514.16_3,	-	K00302:116:H3TF5BBXY:5:2123:27702:18898,K00302:116:H3TF5BBXY:5:2207:2706:34213,K00302:116:H3TF5BBXY:5:2112:16640:39682,K00302:116:H3TF5BBXY:5:1104:8714:32806,K00302:116:H3TF5BBXY:5:1116:32197:2844,
chr1:35824526|35827390	chr1	35824526	35827390	9	6_8_0	53	0.254	exon	ENSG00000146463.11_3,	+	K00302:116:H3TF5BBXY:5:2219:1418:24138,K00302:116:H3TF5BBXY:5:2219:10023:42741,K00302:116:H3TF5BBXY:5:2222:21318:6747,K00302:116:H3TF5BBXY:5:2224:13200:31224,K00302:116:H3TF5BBXY:5:1114:22211:14379,K00302:116:H3TF5BBXY:5:1121:2788:25351,K00302:116:H3TF5BBXY:5:1125:15645:16014,K00302:116:H3TF5BBXY:5:2221:30137:45379,K00302:116:H3TF5BBXY:5:1107:14864:32033,
chr1:35846860|35854683	chr1	35846860	35854683	2	2_2_0	61	0.062	exon	ENSG00000146463.11_3,	+	K00302:116:H3TF5BBXY:5:1224:4888:43128,K00302:116:H3TF5BBXY:5:1201:26514:44834,
chr1:35846860|35855699	chr1	35846860	35855699	2	2_2_0	56	0.067	exon	ENSG00000146463.11_3,	+	K00302:116:H3TF5BBXY:5:2207:11546:3881,K00302:116:H3TF5BBXY:5:2223:7050:27637,
chr1:38327365|38335233	chr1	38327365	38335233	2	1_2_0	3	0.571	intron	ENSG00000204084.13_4,	-	K00302:116:H3TF5BBXY:5:2221:25175:11003,K00302:116:H3TF5BBXY:5:1102:9333:17667,
chr1:39900086|39905172	chr1	39900086	39905172	2	2_2_0	237	0.017	exon	ENSG00000127603.25_6,	+	K00302:116:H3TF5BBXY:5:2224:26332:23135,K00302:116:H3TF5BBXY:5:1209:25378:30521,
chr1:40654727|40668286	chr1	40654727	40668286	2	2_1_0	22	0.154	exon	ENSG00000117000.9_3,	+	K00302:116:H3TF5BBXY:5:2105:30492:30591,K00302:116:H3TF5BBXY:5:2110:19624:18898,
chr1:44773982|44804994	chr1	44773982	44804994	2	2_2_0	54	0.069	exon	ENSG00000117419.15_4,	-	K00302:116:H3TF5BBXY:5:2226:3569:42284,K00302:116:H3TF5BBXY:5:2226:6918:44957,
chr1:44877653|44878394	chr1	44877653	44878394	7	6_4_0	31	0.311	exon	ENSG00000187147.18_5,	+	K00302:116:H3TF5BBXY:5:1224:20567:3934,K00302:116:H3TF5BBXY:5:1115:10318:4391,K00302:116:H3TF5BBXY:5:1117:7436:39699,K00302:116:H3TF5BBXY:5:2120:29630:13834,K00302:116:H3TF5BBXY:5:2119:3650:33527,K00302:116:H3TF5BBXY:5:2212:30381:46293,K00302:116:H3TF5BBXY:5:1118:9069:41968,
chr1:48821342|48825442	chr1	48821342	48825442	5	4_2_0	49	0.169	exon	ENSG00000132122.12_6,	-	K00302:116:H3TF5BBXY:5:2128:18284:17843,K00302:116:H3TF5BBXY:5:2114:24454:20937,K00302:116:H3TF5BBXY:5:2207:10389:37923,K00302:116:H3TF5BBXY:5:1218:12276:4620,K00302:116:H3TF5BBXY:5:1101:3731:14467,
chr1:51032749|51050483	chr1	51032749	51050483	2	2_2_0	48	0.077	exon	ENSG00000185104.20_4,	-	K00302:116:H3TF5BBXY:5:2220:31639:3424,K00302:116:H3TF5BBXY:5:2220:31669:3442,
chr1:52981563|52992045	chr1	52981563	52992045	4	4_4_0	26	0.235	exon	ENSG00000134744.14_5,	-	K00302:116:H3TF5BBXY:5:2113:11931:25158,K00302:116:H3TF5BBXY:5:1121:13169:27619,K00302:116:H3TF5BBXY:5:1205:12083:41704,K00302:116:H3TF5BBXY:5:1207:4980:6114,
chr1:59787208|59812070	chr1	59787208	59812070	2	2_2_0	40	0.091	exon	ENSG00000172456.17_4,	+	K00302:116:H3TF5BBXY:5:2103:18568:20656,K00302:116:H3TF5BBXY:5:2112:28250:21887,
chr1:65830318|65831879	chr1	65830318	65831879	17	15_12_0	37	0.479	exon	ENSG00000116675.16_4,	+	K00302:116:H3TF5BBXY:5:2121:20649:47858,K00302:116:H3TF5BBXY:5:2127:15838:20217,K00302:116:H3TF5BBXY:5:2202:17675:13834,K00302:116:H3TF5BBXY:5:2209:6411:15944,K00302:116:H3TF5BBXY:5:1224:15483:36517,K00302:116:H3TF5BBXY:5:2110:31680:33211,K00302:116:H3TF5BBXY:5:2112:15848:32683,K00302:116:H3TF5BBXY:5:2118:15788:34090,K00302:116:H3TF5BBXY:5:1112:28199:44095,K00302:116:H3TF5BBXY:5:1118:18132:5692,K00302:116:H3TF5BBXY:5:1121:18832:42073,K00302:116:H3TF5BBXY:5:1204:15402:12462,K00302:116:H3TF5BBXY:5:1216:6015:33017,K00302:116:H3TF5BBXY:5:1226:16691:23171,K00302:116:H3TF5BBXY:5:2118:10602:15891,K00302:116:H3TF5BBXY:5:1101:18284:29870,K00302:116:H3TF5BBXY:5:1109:20192:33281,
chr1:66378928|66384518	chr1	66378928	66384518	2	1_2_0	1	0.800	exon	ENSG00000184588.18_5,	+	K00302:116:H3TF5BBXY:5:1123:26819:47049,K00302:116:H3TF5BBXY:5:2209:21795:1842,
chr1:67356837|67371058	chr1	67356837	67371058	9	4_5_0	12	0.600	exon	ENSG00000152763.17_4,	-	K00302:116:H3TF5BBXY:5:1223:8532:25070,K00302:116:H3TF5BBXY:5:1106:3579:44482,K00302:116:H3TF5BBXY:5:1111:11799:26758,K00302:116:H3TF5BBXY:5:1206:16011:47348,K00302:116:H3TF5BBXY:5:1218:14894:15557,K00302:116:H3TF5BBXY:5:1227:21704:6114,K00302:116:H3TF5BBXY:5:2223:10683:23628,K00302:116:H3TF5BBXY:5:1104:21440:47260,K00302:116:H3TF5BBXY:5:1118:31812:40332,
chr1:76269416|76276492	chr1	76269416	76276492	2	2_2_0	1	0.800	exon	ENSG00000057468.7_4,	+	K00302:116:H3TF5BBXY:5:1106:30959:12867,K00302:116:H3TF5BBXY:5:1209:21816:28498,
chr1:84644860|84680000	chr1	84644860	84680000	2	2_2_0	94	0.041	exon	ENSG00000142875.19_5,	+	K00302:116:H3TF5BBXY:5:1111:9343:2176,K00302:116:H3TF5BBXY:5:1116:8674:29606,
chr1:87181407|87208918	chr1	87181407	87208918	2	2_1_0	111	0.035	exon	ENSG00000097033.14_4,	+	K00302:116:H3TF5BBXY:5:1105:25266:5745,K00302:116:H3TF5BBXY:5:2221:9678:29413,
chr1:93029199|93101893	chr1	93029199	93101893	3	2_3_0	50	0.107	exon	ENSG00000067208.14_3,	-	K00302:116:H3TF5BBXY:5:2206:5720:43831,K00302:116:H3TF5BBXY:5:1215:28960:15838,K00302:116:H3TF5BBXY:5:1204:28026:25404,
chr1:104108057|104164515	chr1	104108057	104164515	5	3_1_0	9	0.526	intergenic_region	n/a	+	K00302:116:H3TF5BBXY:5:2118:22008:19478,K00302:116:H3TF5BBXY:5:1118:23551:23065,K00302:116:H3TF5BBXY:5:2113:6735:5710,K00302:116:H3TF5BBXY:5:2113:24840:15487,K00302:116:H3TF5BBXY:5:2219:20131:47243,
chr1:113196220|113202401	chr1	113196220	113202401	3	3_2_0	29	0.171	exon	ENSG00000116489.13_3,	+	K00302:116:H3TF5BBXY:5:2126:28280:5376,K00302:116:H3TF5BBXY:5:2112:4259:4092,K00302:116:H3TF5BBXY:5:1114:25926:30415,
chr1:115005726|115007010	chr1	115005726	115007010	2	2_2_0	32	0.111	exon	ENSG00000197323.12_4,	-	K00302:116:H3TF5BBXY:5:2203:27549:42759,K00302:116:H3TF5BBXY:5:1226:29082:28323,
chr1:117944808|117957453	chr1	117944808	117957453	9	7_5_0	71	0.202	exon	ENSG00000198162.12_4,	+	K00302:116:H3TF5BBXY:5:2124:8937:32631,K00302:116:H3TF5BBXY:5:2126:28097:1297,K00302:116:H3TF5BBXY:5:1216:28442:23452,K00302:116:H3TF5BBXY:5:2213:29488:31488,K00302:116:H3TF5BBXY:5:2216:17269:27795,K00302:116:H3TF5BBXY:5:1207:22769:20515,K00302:116:H3TF5BBXY:5:1210:20902:30609,K00302:116:H3TF5BBXY:5:2220:12855:22327,K00302:116:H3TF5BBXY:5:1207:4736:46803,
chr1:117944808|117963271	chr1	117944808	117963271	19	7_8_0	52	0.422	exon	ENSG00000198162.12_4,	+	K00302:116:H3TF5BBXY:5:2207:13738:48931,K00302:116:H3TF5BBXY:5:1216:23622:26670,K00302:116:H3TF5BBXY:5:1216:23835:26863,K00302:116:H3TF5BBXY:5:2117:5244:31822,K00302:116:H3TF5BBXY:5:1122:15818:31611,K00302:116:H3TF5BBXY:5:2123:15483:18089,K00302:116:H3TF5BBXY:5:1211:29751:41405,K00302:116:H3TF5BBXY:5:1217:3356:13007,K00302:116:H3TF5BBXY:5:1219:21298:38468,K00302:116:H3TF5BBXY:5:1227:21613:40385,K00302:116:H3TF5BBXY:5:1228:11241:1244,K00302:116:H3TF5BBXY:5:1228:10967:1754,K00302:116:H3TF5BBXY:5:2101:20699:29343,K00302:116:H3TF5BBXY:5:2210:22272:44447,K00302:116:H3TF5BBXY:5:2213:6502:35761,K00302:116:H3TF5BBXY:5:1107:25266:48825,K00302:116:H3TF5BBXY:5:1113:22891:48966,K00302:116:H3TF5BBXY:5:1207:7882:47928,K00302:116:H3TF5BBXY:5:1209:17837:12146,
chr1:117944808|117984947	chr1	117944808	117984947	4	2_2_0	64	0.111	exon	ENSG00000198162.12_4,	+	K00302:116:H3TF5BBXY:5:1220:26098:14959,K00302:116:H3TF5BBXY:5:1220:26250:15082,K00302:116:H3TF5BBXY:5:2113:24890:33053,K00302:116:H3TF5BBXY:5:1103:4767:26283,
chr1:146747017|146757164	chr1	146747017	146757164	3	3_3_0	52	0.103	exon	ENSG00000237188.5_7,ENSG00000131778.19_4,	+	K00302:116:H3TF5BBXY:5:2120:19583:9121,K00302:116:H3TF5BBXY:5:2221:13778:20480,K00302:116:H3TF5BBXY:5:1203:23744:20656,
chr1:149239868|149255307	chr1	149239868	149255307	2	2_1_0	2	0.667	intergenic_region	n/a	+	K00302:116:H3TF5BBXY:5:1103:25185:34336,K00302:116:H3TF5BBXY:5:2225:25550:41616,
chr1:149936147|149937803	chr1	149936147	149937803	2	2_2_0	54	0.069	exon	ENSG00000264522.6_3,	-	K00302:116:H3TF5BBXY:5:2127:19147:14027,K00302:116:H3TF5BBXY:5:1222:22597:38785,
chr1:150464887|150469384	chr1	150464887	150469384	2	2_2_0	27	0.129	exon	ENSG00000143374.17_4,	+	K00302:116:H3TF5BBXY:5:2115:5629:1754,K00302:116:H3TF5BBXY:5:1202:5426:18669,
chr1:151611364|151641111	chr1	151611364	151641111	2	2_1_0	38	0.095	exon	ENSG00000143376.14_4,	+	K00302:116:H3TF5BBXY:5:2222:29954:28991,K00302:116:H3TF5BBXY:5:1105:12956:42618,
chr1:154145384|154145677	chr1	154145384	154145677	2	2_2_0	52	0.071	exon	ENSG00000143549.20_4,	-	K00302:116:H3TF5BBXY:5:2120:22800:18810,K00302:116:H3TF5BBXY:5:2221:17360:27145,
chr1:154207067|154207767	chr1	154207067	154207767	2	2_2_0	108	0.036	exon	ENSG00000143569.19_5,	+	K00302:116:H3TF5BBXY:5:2204:2169:10915,K00302:116:H3TF5BBXY:5:1218:2717:9860,
chr1:155408118|155408859	chr1	155408118	155408859	6	5_3_0	59	0.169	exon	ENSG00000116539.13_5,	-	K00302:116:H3TF5BBXY:5:2222:5162:19443,K00302:116:H3TF5BBXY:5:1111:30462:25404,K00302:116:H3TF5BBXY:5:1128:23175:45836,K00302:116:H3TF5BBXY:5:1223:21328:37326,K00302:116:H3TF5BBXY:5:2110:28270:41124,K00302:116:H3TF5BBXY:5:1201:24860:26213,
chr1:155408118|155429689	chr1	155408118	155429689	5	4_3_0	61	0.141	exon	ENSG00000116539.13_5,	-	K00302:116:H3TF5BBXY:5:2208:16488:4954,K00302:116:H3TF5BBXY:5:1227:21856:15627,K00302:116:H3TF5BBXY:5:1227:22069:19091,K00302:116:H3TF5BBXY:5:2106:5335:26107,K00302:116:H3TF5BBXY:5:1123:22313:28516,
chr1:155429588|155452240	chr1	155429588	155452240	2	1_2_0	71	0.053	exon	ENSG00000116539.13_5,	-	K00302:116:H3TF5BBXY:5:1206:22475:41704,K00302:116:H3TF5BBXY:5:2213:8065:10264,
chr1:155644801|155753880	chr1	155644801	155753880	2	2_1_0	32	0.111	intergenic_region	n/a	-	K00302:116:H3TF5BBXY:5:1212:14641:45607,K00302:116:H3TF5BBXY:5:2221:6197:17263,
chr1:155646339|155649303	chr1	155646339	155649303	10	4_3_0	27	0.426	exon	ENSG00000163374.19_4,	-	K00302:116:H3TF5BBXY:5:2225:8613:6150,K00302:116:H3TF5BBXY:5:2204:25083:38064,K00302:116:H3TF5BBXY:5:2205:4645:32965,K00302:116:H3TF5BBXY:5:2205:4736:35409,K00302:116:H3TF5BBXY:5:2205:4746:35567,K00302:116:H3TF5BBXY:5:1220:12875:42829,K00302:116:H3TF5BBXY:5:1220:12236:45625,K00302:116:H3TF5BBXY:5:2110:8988:3072,K00302:116:H3TF5BBXY:5:2218:23734:32525,K00302:116:H3TF5BBXY:5:1112:30269:14273,
chr1:155823067|155823597	chr1	155823067	155823597	6	3_4_0	60	0.167	exon	ENSG00000116580.18_2,	-	K00302:116:H3TF5BBXY:5:2126:16467:30556,K00302:116:H3TF5BBXY:5:2103:30523:28076,K00302:116:H3TF5BBXY:5:2123:26961:30134,K00302:116:H3TF5BBXY:5:1226:15128:10757,K00302:116:H3TF5BBXY:5:1226:15311:10968,K00302:116:H3TF5BBXY:5:2217:19492:1050,
chr1:172100315|172222822	chr1	172100315	172222822	2	2_1_0	49	0.075	exon	ENSG00000197959.14_5,	+	K00302:116:H3TF5BBXY:5:2203:11891:2404,K00302:116:H3TF5BBXY:5:2114:7436:46170,
chr1:179100446|179102509	chr1	179100446	179102509	2	2_1_0	37	0.098	exon	ENSG00000143322.20_4,	-	K00302:116:H3TF5BBXY:5:1226:18446:15803,K00302:116:H3TF5BBXY:5:1119:14539:47401,
chr1:179955304|179966310	chr1	179955304	179966310	2	2_2_0	34	0.105	exon	ENSG00000135837.16_6,	+	K00302:116:H3TF5BBXY:5:2206:14671:7222,K00302:116:H3TF5BBXY:5:2109:10135:20076,
chr1:179972309|179975702	chr1	179972309	179975702	4	4_3_0	33	0.195	exon	ENSG00000135837.16_6,	+	K00302:116:H3TF5BBXY:5:2201:5193:4514,K00302:116:H3TF5BBXY:5:2109:27184:19513,K00302:116:H3TF5BBXY:5:1104:18954:14326,K00302:116:H3TF5BBXY:5:1214:17056:41634,
chr1:180953813|180962561	chr1	180953813	180962561	5	1_3_0	96	0.094	exon	ENSG00000135823.14_4,	-	K00302:116:H3TF5BBXY:5:2111:21146:26740,K00302:116:H3TF5BBXY:5:2210:32319:1543,K00302:116:H3TF5BBXY:5:1224:10612:41370,K00302:116:H3TF5BBXY:5:2104:28493:22344,K00302:116:H3TF5BBXY:5:2211:26474:23346,
chr1:180953813|180974599	chr1	180953813	180974599	2	2_2_0	80	0.048	exon	ENSG00000135823.14_4,	-	K00302:116:H3TF5BBXY:5:1113:17208:31136,K00302:116:H3TF5BBXY:5:1116:10947:26406,
chr1:193044950|193046180	chr1	193044950	193046180	3	3_1_0	67	0.082	exon	ENSG00000116747.12_5,	+	K00302:116:H3TF5BBXY:5:2127:9759:16893,K00302:116:H3TF5BBXY:5:2216:2128:25966,K00302:116:H3TF5BBXY:5:2216:2108:26037,
chr1:200729967|200784772	chr1	200729967	200784772	2	2_1_0	76	0.050	exon	ENSG00000118200.14_3,	+	K00302:116:H3TF5BBXY:5:1126:12682:9965,K00302:116:H3TF5BBXY:5:2102:21136:16629,
chr1:205585606|205593019	chr1	205585606	205593019	7	7_5_0	32	0.304	exon	ENSG00000158711.13_2,	-	K00302:116:H3TF5BBXY:5:2121:9171:42776,K00302:116:H3TF5BBXY:5:2124:29741:17122,K00302:116:H3TF5BBXY:5:2127:4198:14045,K00302:116:H3TF5BBXY:5:2102:6857:25896,K00302:116:H3TF5BBXY:5:2216:29538:29641,K00302:116:H3TF5BBXY:5:1228:14702:17368,K00302:116:H3TF5BBXY:5:2213:23013:24911,
chr1:212218002|212220759	chr1	212218002	212220759	2	2_1_0	4	0.500	exon	ENSG00000143476.18_3,	+	K00302:116:H3TF5BBXY:5:2215:32207:10880,K00302:116:H3TF5BBXY:5:1227:17411:17386,
chr1:213251038|213290752	chr1	213251038	213290752	2	2_2_0	41	0.089	exon	ENSG00000136643.12_4,	+	K00302:116:H3TF5BBXY:5:2203:21268:21957,K00302:116:H3TF5BBXY:5:1208:2980:30573,
chr1:219366472|219385094	chr1	219366472	219385094	2	1_2_0	59	0.063	exon	ENSG00000143353.12_3,	+	K00302:116:H3TF5BBXY:5:1111:26737:11917,K00302:116:H3TF5BBXY:5:1111:26808:11864,
chr1:223073123|223116674	chr1	223073123	223116674	2	2_2_0	19	0.174	intron	ENSG00000278610.1_6,ENSG00000154309.8_3,	+	K00302:116:H3TF5BBXY:5:1212:29153:38890,K00302:116:H3TF5BBXY:5:2115:29914:34020,
chr1:223991876|223994649	chr1	223991876	223994649	3	2_1_0	49	0.109	exon	ENSG00000143514.17_3,	-	K00302:116:H3TF5BBXY:5:2101:6350:6835,K00302:116:H3TF5BBXY:5:2101:6299:9772,K00302:116:H3TF5BBXY:5:2222:30299:35075,
chr1:224918164|224922408	chr1	224918164	224922408	2	2_2_0	70	0.054	exon	ENSG00000143786.8_4,	+	K00302:116:H3TF5BBXY:5:2213:20273:21993,K00302:116:H3TF5BBXY:5:1120:22729:32930,
chr1:231506308|231509845	chr1	231506308	231509845	2	2_2_0	43	0.085	exon	ENSG00000135766.8_2,	-	K00302:116:H3TF5BBXY:5:1215:11109:16700,K00302:116:H3TF5BBXY:5:1113:17817:5007,
chr1:231930988|231954263	chr1	231930988	231954263	6	5_5_1	58	0.171	exon	ENSG00000162946.22_6,ENSG00000270106.6_5,	+	K00302:116:H3TF5BBXY:5:1213:23794:44412,K00302:116:H3TF5BBXY:5:2228:3234:24859,K00302:116:H3TF5BBXY:5:1117:14123:44042,K00302:116:H3TF5BBXY:5:1201:11556:36429,K00302:116:H3TF5BBXY:5:1204:26240:16577,K00302:116:H3TF5BBXY:5:1120:20831:30485,
chr1:231954075|231954896	chr1	231954075	231954896	2	2_2_0	34	0.105	exon	ENSG00000162946.22_6,	+	K00302:116:H3TF5BBXY:5:1104:13667:24015,K00302:116:H3TF5BBXY:5:1117:21105:4760,
chr1:233334685|233388534	chr1	233334685	233388534	2	2_1_0	28	0.125	exon	ENSG00000135749.19_7,	-	K00302:116:H3TF5BBXY:5:2223:22912:29272,K00302:116:H3TF5BBXY:5:1116:8785:19531,
chr1:235498557|235506198	chr1	235498557	235506198	2	1_1_1	34	0.105	exon	ENSG00000285053.1_3,	+	K00302:116:H3TF5BBXY:5:1112:14012:19443,K00302:116:H3TF5BBXY:5:2123:21054:41598,
chr1:235505023|235506198	chr1	235505023	235506198	2	2_1_0	49	0.075	exon	ENSG00000285053.1_3,	+	K00302:116:H3TF5BBXY:5:2219:16812:33862,K00302:116:H3TF5BBXY:5:2104:2838:20375,
chr1:240370099|240421332	chr1	240370099	240421332	2	2_2_0	42	0.087	exon	ENSG00000155816.20_4,	+	K00302:116:H3TF5BBXY:5:2123:6634:29202,K00302:116:H3TF5BBXY:5:1223:2808:27320,
