circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:8555123|8617582	chr1	8555123	8617582	28	15_16_0	95	0.371	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1101:32491:5288,K00302:179:HHYC5BBXY:1:1104:29620:43392,K00302:179:HHYC5BBXY:1:1116:27154:30644,K00302:179:HHYC5BBXY:1:1118:1986:30011,K00302:179:HHYC5BBXY:1:2121:17675:18687,K00302:179:HHYC5BBXY:1:2127:7090:9983,K00302:179:HHYC5BBXY:1:2128:1336:34055,K00302:179:HHYC5BBXY:1:1210:21724:14555,K00302:179:HHYC5BBXY:1:1215:5457:48790,K00302:179:HHYC5BBXY:1:1220:24038:43955,K00302:179:HHYC5BBXY:1:1225:26697:27707,K00302:179:HHYC5BBXY:1:1120:26220:19109,K00302:179:HHYC5BBXY:1:1203:21724:33615,K00302:179:HHYC5BBXY:1:1207:4817:18880,K00302:179:HHYC5BBXY:1:2101:27803:42495,K00302:179:HHYC5BBXY:1:2101:24809:43955,K00302:179:HHYC5BBXY:1:2107:3539:25773,K00302:179:HHYC5BBXY:1:2112:5284:31751,K00302:179:HHYC5BBXY:1:2116:9333:28182,K00302:179:HHYC5BBXY:1:2116:10064:29835,K00302:179:HHYC5BBXY:1:2117:2351:31347,K00302:179:HHYC5BBXY:1:2117:3559:32314,K00302:179:HHYC5BBXY:1:2117:3945:32314,K00302:179:HHYC5BBXY:1:2118:21268:15803,K00302:179:HHYC5BBXY:1:2128:20385:6501,K00302:179:HHYC5BBXY:1:2128:19847:6835,K00302:179:HHYC5BBXY:1:1206:24840:31101,K00302:179:HHYC5BBXY:1:2112:28869:5763,
chr1:8555123|8674745	chr1	8555123	8674745	12	7_9_0	41	0.369	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2212:8460:4198,K00302:179:HHYC5BBXY:1:1214:8379:19882,K00302:179:HHYC5BBXY:1:1224:18842:24155,K00302:179:HHYC5BBXY:1:1126:26585:35180,K00302:179:HHYC5BBXY:1:1126:26636:35198,K00302:179:HHYC5BBXY:1:1206:29356:17931,K00302:179:HHYC5BBXY:1:1206:31132:20691,K00302:179:HHYC5BBXY:1:2101:23784:12779,K00302:179:HHYC5BBXY:1:2108:11749:40631,K00302:179:HHYC5BBXY:1:2112:14062:14889,K00302:179:HHYC5BBXY:1:2228:11515:6185,K00302:179:HHYC5BBXY:1:1124:2798:39787,
chr1:8568686|8617582	chr1	8568686	8617582	22	13_14_2	172	0.204	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1103:18487:8699,K00302:179:HHYC5BBXY:1:1105:16447:15258,K00302:179:HHYC5BBXY:1:1113:5213:9121,K00302:179:HHYC5BBXY:1:1113:3021:9508,K00302:179:HHYC5BBXY:1:1115:9262:33580,K00302:179:HHYC5BBXY:1:1117:21653:25017,K00302:179:HHYC5BBXY:1:1118:17665:1332,K00302:179:HHYC5BBXY:1:2123:5751:30907,K00302:179:HHYC5BBXY:1:2126:8034:17034,K00302:179:HHYC5BBXY:1:2204:18172:4356,K00302:179:HHYC5BBXY:1:2217:7141:38592,K00302:179:HHYC5BBXY:1:2221:30655:5165,K00302:179:HHYC5BBXY:1:2222:11708:38029,K00302:179:HHYC5BBXY:1:2225:11799:27250,K00302:179:HHYC5BBXY:1:2226:12023:24155,K00302:179:HHYC5BBXY:1:1227:7101:19988,K00302:179:HHYC5BBXY:1:1228:29467:15311,K00302:179:HHYC5BBXY:1:1202:20780:7679,K00302:179:HHYC5BBXY:1:1203:16579:12779,K00302:179:HHYC5BBXY:1:1208:17969:22291,K00302:179:HHYC5BBXY:1:2108:27742:24841,K00302:179:HHYC5BBXY:1:1112:17898:22133,
chr1:8568686|8674745	chr1	8568686	8674745	3	3_3_0	119	0.048	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1120:10510:2017,K00302:179:HHYC5BBXY:1:1122:4513:23839,K00302:179:HHYC5BBXY:1:1122:5162:23909,
chr1:8601273|8617582	chr1	8601273	8617582	45	20_20_1	150	0.375	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1102:27874:45045,K00302:179:HHYC5BBXY:1:1104:13484:44552,K00302:179:HHYC5BBXY:1:1104:13788:46029,K00302:179:HHYC5BBXY:1:1106:15859:28692,K00302:179:HHYC5BBXY:1:1111:24048:9332,K00302:179:HHYC5BBXY:1:1111:24048:9403,K00302:179:HHYC5BBXY:1:1113:14458:46135,K00302:179:HHYC5BBXY:1:1116:14103:2193,K00302:179:HHYC5BBXY:1:1116:29427:46047,K00302:179:HHYC5BBXY:1:2123:14489:3952,K00302:179:HHYC5BBXY:1:2125:14560:32244,K00302:179:HHYC5BBXY:1:2128:30766:5323,K00302:179:HHYC5BBXY:1:2215:1925:41510,K00302:179:HHYC5BBXY:1:2217:16356:2756,K00302:179:HHYC5BBXY:1:2217:6451:48403,K00302:179:HHYC5BBXY:1:2224:17959:28463,K00302:179:HHYC5BBXY:1:2227:9404:16735,K00302:179:HHYC5BBXY:1:2227:26880:32068,K00302:179:HHYC5BBXY:1:1213:14103:7539,K00302:179:HHYC5BBXY:1:1217:8917:44939,K00302:179:HHYC5BBXY:1:1226:24647:19654,K00302:179:HHYC5BBXY:1:1226:22039:43691,K00302:179:HHYC5BBXY:1:1227:25479:46803,K00302:179:HHYC5BBXY:1:1124:16214:15276,K00302:179:HHYC5BBXY:1:1201:9719:48720,K00302:179:HHYC5BBXY:1:1203:9526:16454,K00302:179:HHYC5BBXY:1:1203:11525:32297,K00302:179:HHYC5BBXY:1:1204:6563:2000,K00302:179:HHYC5BBXY:1:1204:6603:29677,K00302:179:HHYC5BBXY:1:1208:10795:33527,K00302:179:HHYC5BBXY:1:2112:30188:24894,K00302:179:HHYC5BBXY:1:2114:8633:10053,K00302:179:HHYC5BBXY:1:2114:8948:38205,K00302:179:HHYC5BBXY:1:2114:8410:39101,K00302:179:HHYC5BBXY:1:1114:2818:47454,K00302:179:HHYC5BBXY:1:1115:16538:45977,K00302:179:HHYC5BBXY:1:1117:8998:47366,K00302:179:HHYC5BBXY:1:2123:19898:44060,K00302:179:HHYC5BBXY:1:1216:22607:3635,K00302:179:HHYC5BBXY:1:1216:2240:40156,K00302:179:HHYC5BBXY:1:1221:5446:32595,K00302:179:HHYC5BBXY:1:1228:4442:37361,K00302:179:HHYC5BBXY:1:2103:16569:29677,K00302:179:HHYC5BBXY:1:2110:32136:24788,K00302:179:HHYC5BBXY:1:2114:19847:38521,
chr1:8601273|8674745	chr1	8601273	8674745	36	14_17_0	96	0.429	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1105:3447:26881,K00302:179:HHYC5BBXY:1:1115:24373:38943,K00302:179:HHYC5BBXY:1:1117:26078:9754,K00302:179:HHYC5BBXY:1:1117:25489:9895,K00302:179:HHYC5BBXY:1:2202:10531:4057,K00302:179:HHYC5BBXY:1:2207:28828:44060,K00302:179:HHYC5BBXY:1:2212:5223:19232,K00302:179:HHYC5BBXY:1:2212:27793:32490,K00302:179:HHYC5BBXY:1:2218:5812:34178,K00302:179:HHYC5BBXY:1:2225:2138:20885,K00302:179:HHYC5BBXY:1:2227:11424:1806,K00302:179:HHYC5BBXY:1:2228:11475:6888,K00302:179:HHYC5BBXY:1:1226:27377:28885,K00302:179:HHYC5BBXY:1:1226:22516:44974,K00302:179:HHYC5BBXY:1:1227:19339:20551,K00302:179:HHYC5BBXY:1:1128:16589:30978,K00302:179:HHYC5BBXY:1:2103:7679:48034,K00302:179:HHYC5BBXY:1:2103:7649:48052,K00302:179:HHYC5BBXY:1:2105:1945:28393,K00302:179:HHYC5BBXY:1:2117:26179:12743,K00302:179:HHYC5BBXY:1:2117:17716:18968,K00302:179:HHYC5BBXY:1:2117:4472:35233,K00302:179:HHYC5BBXY:1:1111:29315:25527,K00302:179:HHYC5BBXY:1:1114:2047:47805,K00302:179:HHYC5BBXY:1:2122:10470:2510,K00302:179:HHYC5BBXY:1:2126:16285:12937,K00302:179:HHYC5BBXY:1:2128:26027:19021,K00302:179:HHYC5BBXY:1:2205:16193:18581,K00302:179:HHYC5BBXY:1:1220:10987:21412,K00302:179:HHYC5BBXY:1:1225:11921:1191,K00302:179:HHYC5BBXY:1:1225:19695:44658,K00302:179:HHYC5BBXY:1:1121:23632:21272,K00302:179:HHYC5BBXY:1:1127:9912:36640,K00302:179:HHYC5BBXY:1:1206:19928:45977,K00302:179:HHYC5BBXY:1:2102:10683:3442,K00302:179:HHYC5BBXY:1:2104:21765:44658,
chr1:8601273|8684439	chr1	8601273	8684439	2	2_1_0	101	0.038	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1213:4878:41915,K00302:179:HHYC5BBXY:1:1107:3975:3635,
chr1:8716032|8716500	chr1	8716032	8716500	9	7_7_0	22	0.450	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1109:2808:12726,K00302:179:HHYC5BBXY:1:2214:32502:20041,K00302:179:HHYC5BBXY:1:1206:5670:17685,K00302:179:HHYC5BBXY:1:2112:1722:43972,K00302:179:HHYC5BBXY:1:2112:1712:43990,K00302:179:HHYC5BBXY:1:2116:26149:18107,K00302:179:HHYC5BBXY:1:2117:15006:27145,K00302:179:HHYC5BBXY:1:2217:26088:11987,K00302:179:HHYC5BBXY:1:1226:2341:42478,
chr1:9991949|9994918	chr1	9991949	9994918	6	5_4_0	46	0.207	exon	ENSG00000162441.12_3,	-	K00302:179:HHYC5BBXY:1:2225:17929:32244,K00302:179:HHYC5BBXY:1:2228:21440:13851,K00302:179:HHYC5BBXY:1:1225:17949:27602,K00302:179:HHYC5BBXY:1:1121:27245:6396,K00302:179:HHYC5BBXY:1:2106:10967:44236,K00302:179:HHYC5BBXY:1:1115:5213:14080,
chr1:9991949|9995685	chr1	9991949	9995685	3	3_3_0	39	0.133	exon	ENSG00000162441.12_3,	-	K00302:179:HHYC5BBXY:1:1223:3488:8348,K00302:179:HHYC5BBXY:1:1123:8379:46082,K00302:179:HHYC5BBXY:1:2102:22607:2264,
chr1:10032076|10041228	chr1	10032076	10041228	2	2_1_0	10	0.286	exon	ENSG00000173614.14_4,	+	K00302:179:HHYC5BBXY:1:2127:8227:46592,K00302:179:HHYC5BBXY:1:2213:19370:48561,
chr1:10155519|10165802	chr1	10155519	10165802	9	3_5_0	37	0.327	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:1114:17492:7644,K00302:179:HHYC5BBXY:1:2216:26545:17878,K00302:179:HHYC5BBXY:1:1217:5802:43234,K00302:179:HHYC5BBXY:1:1126:16336:27971,K00302:179:HHYC5BBXY:1:1126:13920:28780,K00302:179:HHYC5BBXY:1:1126:13677:28815,K00302:179:HHYC5BBXY:1:2118:9891:33510,K00302:179:HHYC5BBXY:1:2212:10267:8699,K00302:179:HHYC5BBXY:1:1124:12165:19267,
chr1:10155519|10179671	chr1	10155519	10179671	7	3_2_0	44	0.241	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:1109:22181:39928,K00302:179:HHYC5BBXY:1:2219:25002:11302,K00302:179:HHYC5BBXY:1:2225:22130:27356,K00302:179:HHYC5BBXY:1:1225:22759:24648,K00302:179:HHYC5BBXY:1:1126:6187:37290,K00302:179:HHYC5BBXY:1:1223:2656:21746,K00302:179:HHYC5BBXY:1:1121:15229:11073,
chr1:10204998|10211619	chr1	10204998	10211619	3	3_2_0	56	0.097	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:1225:6979:16717,K00302:179:HHYC5BBXY:1:2101:6928:23979,K00302:179:HHYC5BBXY:1:2227:20324:7697,
chr1:10209242|10221344	chr1	10209242	10221344	4	3_2_0	40	0.167	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:1218:13768:47577,K00302:179:HHYC5BBXY:1:2110:24799:29378,K00302:179:HHYC5BBXY:1:1108:24809:39629,K00302:179:HHYC5BBXY:1:2213:28534:16155,
chr1:10321963|10333089	chr1	10321963	10333089	3	3_0_3	143	0.040	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1116:1154:41651,K00302:179:HHYC5BBXY:1:2220:19106:45361,K00302:179:HHYC5BBXY:1:1206:29518:47295,
chr1:10331560|10338186	chr1	10331560	10338186	2	2_2_0	268	0.015	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2211:5751:20885,K00302:179:HHYC5BBXY:1:1226:31477:5816,
chr1:10335486|10342591	chr1	10335486	10342591	5	5_3_0	260	0.037	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2125:24373:45344,K00302:179:HHYC5BBXY:1:2202:18730:19777,K00302:179:HHYC5BBXY:1:1209:31710:30732,K00302:179:HHYC5BBXY:1:2123:31132:23012,K00302:179:HHYC5BBXY:1:2106:3265:41932,
chr1:10380101|10403345	chr1	10380101	10403345	3	1_1_1	280	0.021	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1227:21460:21096,K00302:179:HHYC5BBXY:1:2220:27925:42108,K00302:179:HHYC5BBXY:1:1210:6370:31242,
chr1:10380101|10436734	chr1	10380101	10436734	3	2_2_0	278	0.021	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1113:32207:32965,K00302:179:HHYC5BBXY:1:2213:3742:32595,K00302:179:HHYC5BBXY:1:2110:19187:15012,
chr1:10407819|10408791	chr1	10407819	10408791	17	8_6_0	237	0.125	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1109:7304:22801,K00302:179:HHYC5BBXY:1:2124:25915:15592,K00302:179:HHYC5BBXY:1:2213:17868:31751,K00302:179:HHYC5BBXY:1:2213:18355:31998,K00302:179:HHYC5BBXY:1:1120:1499:44113,K00302:179:HHYC5BBXY:1:1128:17533:45836,K00302:179:HHYC5BBXY:1:1128:17360:45924,K00302:179:HHYC5BBXY:1:2106:21673:18652,K00302:179:HHYC5BBXY:1:2107:25499:11917,K00302:179:HHYC5BBXY:1:2109:10439:23593,K00302:179:HHYC5BBXY:1:1107:27702:20375,K00302:179:HHYC5BBXY:1:1116:30411:12304,K00302:179:HHYC5BBXY:1:2228:29680:35936,K00302:179:HHYC5BBXY:1:1222:22983:45924,K00302:179:HHYC5BBXY:1:1225:30198:32719,K00302:179:HHYC5BBXY:1:1120:23673:34706,K00302:179:HHYC5BBXY:1:1208:17584:14062,
chr1:10423341|10425706	chr1	10423341	10425706	2	2_1_0	188	0.021	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1225:18233:45185,K00302:179:HHYC5BBXY:1:1220:13433:45273,
chr1:10423341|10435431	chr1	10423341	10435431	2	2_2_0	169	0.023	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2124:23531:44236,K00302:179:HHYC5BBXY:1:2227:6522:26265,
chr1:10425158|10425706	chr1	10425158	10425706	4	3_3_0	194	0.040	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2209:19908:15909,K00302:179:HHYC5BBXY:1:1125:27011:7046,K00302:179:HHYC5BBXY:1:1125:27854:7275,K00302:179:HHYC5BBXY:1:2115:3488:32613,
chr1:11130957|11137005	chr1	11130957	11137005	2	1_2_0	49	0.075	exon	ENSG00000171824.14_4,	-	K00302:179:HHYC5BBXY:1:1205:27448:43357,K00302:179:HHYC5BBXY:1:1208:13798:48298,
chr1:11184555|11193254	chr1	11184555	11193254	3	2_1_0	34	0.150	exon	ENSG00000198793.12_4,	-	K00302:179:HHYC5BBXY:1:2113:23774:22784,K00302:179:HHYC5BBXY:1:2113:23855:22889,K00302:179:HHYC5BBXY:1:2201:10754:17175,
chr1:12061458|12062160	chr1	12061458	12062160	28	11_12_0	127	0.306	exon	ENSG00000116688.16_5,	+	K00302:179:HHYC5BBXY:1:1101:14164:25439,K00302:179:HHYC5BBXY:1:1101:14052:25457,K00302:179:HHYC5BBXY:1:2120:2767:32455,K00302:179:HHYC5BBXY:1:2120:2625:32595,K00302:179:HHYC5BBXY:1:2120:4726:33844,K00302:179:HHYC5BBXY:1:2124:17898:19707,K00302:179:HHYC5BBXY:1:2203:22749:19566,K00302:179:HHYC5BBXY:1:2205:9749:8682,K00302:179:HHYC5BBXY:1:2220:22303:2334,K00302:179:HHYC5BBXY:1:2220:18426:32226,K00302:179:HHYC5BBXY:1:2227:23429:13886,K00302:179:HHYC5BBXY:1:1121:15737:18951,K00302:179:HHYC5BBXY:1:1121:16691:19548,K00302:179:HHYC5BBXY:1:1126:29640:36464,K00302:179:HHYC5BBXY:1:1202:23145:4391,K00302:179:HHYC5BBXY:1:1202:12885:11513,K00302:179:HHYC5BBXY:1:1205:27904:19355,K00302:179:HHYC5BBXY:1:2109:24738:35637,K00302:179:HHYC5BBXY:1:1104:4198:40350,K00302:179:HHYC5BBXY:1:2125:26788:28815,K00302:179:HHYC5BBXY:1:2127:16843:23364,K00302:179:HHYC5BBXY:1:1212:16386:13570,K00302:179:HHYC5BBXY:1:1212:19674:16137,K00302:179:HHYC5BBXY:1:1212:18700:17087,K00302:179:HHYC5BBXY:1:1217:13362:18001,K00302:179:HHYC5BBXY:1:2103:18680:7732,K00302:179:HHYC5BBXY:1:2107:3579:5446,K00302:179:HHYC5BBXY:1:2107:5974:19724,
chr1:12335882|12338095	chr1	12335882	12338095	10	4_6_0	76	0.208	exon	ENSG00000048707.15_5,	+	K00302:179:HHYC5BBXY:1:1104:9749:16840,K00302:179:HHYC5BBXY:1:1109:13281:16876,K00302:179:HHYC5BBXY:1:2121:23429:13429,K00302:179:HHYC5BBXY:1:2121:23449:13886,K00302:179:HHYC5BBXY:1:2209:3072:25984,K00302:179:HHYC5BBXY:1:2228:32025:6519,K00302:179:HHYC5BBXY:1:1213:10602:20146,K00302:179:HHYC5BBXY:1:1227:4229:30978,K00302:179:HHYC5BBXY:1:1121:13555:2615,K00302:179:HHYC5BBXY:1:1121:12692:4075,
chr1:12359259|12368698	chr1	12359259	12368698	5	2_2_0	36	0.217	exon	ENSG00000048707.15_5,	+	K00302:179:HHYC5BBXY:1:1112:22008:43005,K00302:179:HHYC5BBXY:1:2119:12550:29149,K00302:179:HHYC5BBXY:1:2119:12560:29167,K00302:179:HHYC5BBXY:1:2119:11475:29923,K00302:179:HHYC5BBXY:1:1207:29609:20058,
chr1:12460238|12476880	chr1	12460238	12476880	2	1_2_0	65	0.058	exon	ENSG00000048707.15_5,	+	K00302:179:HHYC5BBXY:1:1104:10257:30099,K00302:179:HHYC5BBXY:1:1112:7496:9702,
chr1:12516054|12520451	chr1	12516054	12520451	3	1_2_0	61	0.090	exon	ENSG00000048707.15_5,	+	K00302:179:HHYC5BBXY:1:1220:17158:47084,K00302:179:HHYC5BBXY:1:1223:25134:21764,K00302:179:HHYC5BBXY:1:2108:1712:28622,
chr1:14042036|14068652	chr1	14042036	14068652	2	2_1_0	16	0.200	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2202:6055:46029,K00302:179:HHYC5BBXY:1:1121:21653:4725,
chr1:14057495|14075982	chr1	14057495	14075982	3	2_3_0	26	0.188	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2123:29183:29483,K00302:179:HHYC5BBXY:1:2220:17746:46557,K00302:179:HHYC5BBXY:1:1215:17107:47243,
chr1:14095534|14109326	chr1	14095534	14109326	2	2_2_0	16	0.200	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2124:2696:37220,K00302:179:HHYC5BBXY:1:2107:8734:10440,
chr1:14099573|14109326	chr1	14099573	14109326	2	2_2_0	27	0.129	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2203:23520:24876,K00302:179:HHYC5BBXY:1:1213:30797:46909,
chr1:15855583|15888820	chr1	15855583	15888820	2	2_2_0	12	0.250	exon	ENSG00000116138.13_3,	+	K00302:179:HHYC5BBXY:1:1220:26504:12919,K00302:179:HHYC5BBXY:1:2104:28097:27918,
chr1:15860732|15863309	chr1	15860732	15863309	2	2_2_0	38	0.095	exon	ENSG00000116138.13_3,	+	K00302:179:HHYC5BBXY:1:1118:7334:17755,K00302:179:HHYC5BBXY:1:2210:32035:24190,
chr1:16044388|16047883	chr1	16044388	16047883	10	5_6_1	73	0.215	exon	ENSG00000116786.13_5,	+	K00302:179:HHYC5BBXY:1:2218:21714:17597,K00302:179:HHYC5BBXY:1:2227:7578:40438,K00302:179:HHYC5BBXY:1:2227:12611:44834,K00302:179:HHYC5BBXY:1:1212:5589:10546,K00302:179:HHYC5BBXY:1:2103:3701:11073,K00302:179:HHYC5BBXY:1:2103:3701:11108,K00302:179:HHYC5BBXY:1:2118:18223:6589,K00302:179:HHYC5BBXY:1:1118:2676:34829,K00302:179:HHYC5BBXY:1:2125:9232:15592,K00302:179:HHYC5BBXY:1:1125:9140:16172,
chr1:16199311|16203173	chr1	16199311	16203173	3	3_2_0	55	0.098	exon	ENSG00000065526.11_3,	+	K00302:179:HHYC5BBXY:1:2228:10805:6677,K00302:179:HHYC5BBXY:1:1127:22790:16401,K00302:179:HHYC5BBXY:1:2225:27752:35022,
chr1:16811318|16957604	chr1	16811318	16957604	3	2_2_0	17	0.261	intergenic_region	n/a	-	K00302:179:HHYC5BBXY:1:2208:14773:15662,K00302:179:HHYC5BBXY:1:1123:30269:48210,K00302:179:HHYC5BBXY:1:1123:29153:48350,
chr1:17907048|17914974	chr1	17907048	17914974	9	5_2_3	46	0.281	exon	ENSG00000074964.17_4,	+	K00302:179:HHYC5BBXY:1:1113:6126:43726,K00302:179:HHYC5BBXY:1:2123:23723:14818,K00302:179:HHYC5BBXY:1:2210:10734:5007,K00302:179:HHYC5BBXY:1:1217:24231:20234,K00302:179:HHYC5BBXY:1:1222:17837:49071,K00302:179:HHYC5BBXY:1:1228:12642:11618,K00302:179:HHYC5BBXY:1:1123:20172:37923,K00302:179:HHYC5BBXY:1:1127:8978:23100,K00302:179:HHYC5BBXY:1:1127:9749:23346,
