circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:21295967|21307720	chr1	21295967	21307720	3	1_3_0	101	0.056	exon	ENSG00000075151.20_3,	-	K00302:116:H3TF5BBXY:5:1215:10967:48983,K00302:116:H3TF5BBXY:5:1211:13088:48896,K00302:116:H3TF5BBXY:5:1214:20628:23452,
chr1:21295967|21329301	chr1	21295967	21329301	3	3_2_0	116	0.049	exon	ENSG00000075151.20_3,	-	K00302:116:H3TF5BBXY:5:2203:19522:31664,K00302:116:H3TF5BBXY:5:1120:10937:14959,K00302:116:H3TF5BBXY:5:2109:10693:33316,
chr1:21377359|21415706	chr1	21377359	21415706	2	2_1_0	194	0.020	exon	ENSG00000075151.20_3,	-	K00302:116:H3TF5BBXY:5:2205:16244:9807,K00302:116:H3TF5BBXY:5:2125:3133:25210,
chr1:23356962|23377013	chr1	23356962	23377013	6	1_5_0	38	0.240	exon	ENSG00000004487.16_5,	+	K00302:116:H3TF5BBXY:5:1120:28118:1578,K00302:116:H3TF5BBXY:5:2211:15321:39225,K00302:116:H3TF5BBXY:5:2218:24972:20463,K00302:116:H3TF5BBXY:5:2218:25002:21465,K00302:116:H3TF5BBXY:5:1102:19268:7451,K00302:116:H3TF5BBXY:5:1104:31842:4444,
chr1:23356962|23385660	chr1	23356962	23385660	4	3_4_0	60	0.118	exon	ENSG00000004487.16_5,	+	K00302:116:H3TF5BBXY:5:1127:24109:30222,K00302:116:H3TF5BBXY:5:2216:8806:38908,K00302:116:H3TF5BBXY:5:2219:16407:3196,K00302:116:H3TF5BBXY:5:1215:20527:3723,
chr1:23376880|23385660	chr1	23376880	23385660	2	2_1_0	85	0.045	exon	ENSG00000004487.16_5,	+	K00302:116:H3TF5BBXY:5:2204:9303:37835,K00302:116:H3TF5BBXY:5:1121:24373:30151,
chr1:23397718|23398690	chr1	23397718	23398690	2	1_2_0	78	0.049	exon	ENSG00000004487.16_5,	+	K00302:116:H3TF5BBXY:5:2124:7841:46381,K00302:116:H3TF5BBXY:5:1213:1336:23681,
chr1:24976462|24978103	chr1	24976462	24978103	2	2_2_0	20	0.167	exon	ENSG00000133226.17_6,	+	K00302:116:H3TF5BBXY:5:1121:17026:32859,K00302:116:H3TF5BBXY:5:1113:19390:24718,
chr1:26772807|26774151	chr1	26772807	26774151	3	3_3_0	14	0.300	exon	ENSG00000117682.17_3,	+	K00302:116:H3TF5BBXY:5:1220:4117:11618,K00302:116:H3TF5BBXY:5:2120:2280:19056,K00302:116:H3TF5BBXY:5:2208:6837:19179,
chr1:27056142|27059283	chr1	27056142	27059283	7	7_6_0	21	0.400	exon	ENSG00000117713.20_5,	+	K00302:116:H3TF5BBXY:5:2125:19065:32560,K00302:116:H3TF5BBXY:5:2125:3589:43867,K00302:116:H3TF5BBXY:5:1201:7963:48280,K00302:116:H3TF5BBXY:5:2103:6096:44799,K00302:116:H3TF5BBXY:5:2117:24332:3705,K00302:116:H3TF5BBXY:5:1104:18619:8330,K00302:116:H3TF5BBXY:5:1223:28716:48755,
chr1:27269151|27269556	chr1	27269151	27269556	2	2_1_0	24	0.143	exon	ENSG00000090273.14_4,	+	K00302:116:H3TF5BBXY:5:1121:28412:29096,K00302:116:H3TF5BBXY:5:1222:1874:29008,
chr1:32381496|32385259	chr1	32381496	32385259	6	5_3_0	9	0.571	exon	ENSG00000184007.21_6,	-	K00302:116:H3TF5BBXY:5:2210:11079:19496,K00302:116:H3TF5BBXY:5:1122:30279:14713,K00302:116:H3TF5BBXY:5:1210:10429:15979,K00302:116:H3TF5BBXY:5:2220:9567:41563,K00302:116:H3TF5BBXY:5:2203:4746:19144,K00302:116:H3TF5BBXY:5:2118:25124:26388,
chr1:33760538|33760906	chr1	33760538	33760906	4	2_2_0	27	0.229	exon	ENSG00000160094.15_5,	+	K00302:116:H3TF5BBXY:5:2117:22374:6466,K00302:116:H3TF5BBXY:5:1218:7841:29958,K00302:116:H3TF5BBXY:5:2121:10409:3319,K00302:116:H3TF5BBXY:5:2218:9790:24050,
chr1:35824526|35827390	chr1	35824526	35827390	3	2_2_0	38	0.136	exon	ENSG00000146463.11_3,	+	K00302:116:H3TF5BBXY:5:1107:12499:8699,K00302:116:H3TF5BBXY:5:1220:14773:2861,K00302:116:H3TF5BBXY:5:1226:19106:19267,
chr1:35940406|35944813	chr1	35940406	35944813	2	1_1_1	28	0.125	exon	ENSG00000142687.18_4,	-	K00302:116:H3TF5BBXY:5:2114:18345:42249,K00302:116:H3TF5BBXY:5:2225:26666:43128,
chr1:40654727|40668286	chr1	40654727	40668286	2	2_1_0	26	0.133	exon	ENSG00000117000.9_3,	+	K00302:116:H3TF5BBXY:5:1223:26758:26793,K00302:116:H3TF5BBXY:5:2201:4533:3407,
chr1:41536267|41541123	chr1	41536267	41541123	5	3_4_0	40	0.200	exon	ENSG00000010803.16_4,	-	K00302:116:H3TF5BBXY:5:2115:26220:5007,K00302:116:H3TF5BBXY:5:1105:12530:28868,K00302:116:H3TF5BBXY:5:1119:29153:10299,K00302:116:H3TF5BBXY:5:2122:26636:31857,K00302:116:H3TF5BBXY:5:2122:26900:37554,
chr1:46509326|46546422	chr1	46509326	46546422	2	1_2_0	32	0.111	exon	ENSG00000117461.15_4,	-	K00302:116:H3TF5BBXY:5:2125:13139:39770,K00302:116:H3TF5BBXY:5:2218:16467:17157,
chr1:46521467|46546422	chr1	46521467	46546422	2	2_2_0	40	0.091	exon	ENSG00000278139.1_6,ENSG00000117461.15_4,	-	K00302:116:H3TF5BBXY:5:2128:9161:23944,K00302:116:H3TF5BBXY:5:2209:6025:9051,
chr1:47745913|47748131	chr1	47745913	47748131	2	2_2_0	21	0.160	exon	ENSG00000123473.15_3,	-	K00302:116:H3TF5BBXY:5:2104:31527:34530,K00302:116:H3TF5BBXY:5:1113:9699:31171,
chr1:51032749|51061888	chr1	51032749	51061888	2	1_2_0	36	0.100	exon	ENSG00000185104.20_4,	-	K00302:116:H3TF5BBXY:5:2203:14925:46698,K00302:116:H3TF5BBXY:5:2105:27935:31681,
chr1:52698843|52705267	chr1	52698843	52705267	2	1_2_0	16	0.200	exon	ENSG00000157077.14_3,	+	K00302:116:H3TF5BBXY:5:2201:26220:9262,K00302:116:H3TF5BBXY:5:2212:32004:7257,
chr1:52975268|52992045	chr1	52975268	52992045	2	1_2_0	47	0.078	exon	ENSG00000134744.14_5,	-	K00302:116:H3TF5BBXY:5:2110:3579:43286,K00302:116:H3TF5BBXY:5:2112:8014:41475,
chr1:52981563|52992045	chr1	52981563	52992045	4	3_3_0	39	0.170	exon	ENSG00000134744.14_5,	-	K00302:116:H3TF5BBXY:5:1225:22952:23892,K00302:116:H3TF5BBXY:5:1225:21542:25316,K00302:116:H3TF5BBXY:5:2102:24495:42319,K00302:116:H3TF5BBXY:5:2222:27093:3916,
chr1:59147457|59148217	chr1	59147457	59148217	2	2_2_0	30	0.118	exon	ENSG00000162601.10_3,	-	K00302:116:H3TF5BBXY:5:1223:16812:37238,K00302:116:H3TF5BBXY:5:2113:26859:35585,
chr1:64474977|64516388	chr1	64474977	64516388	2	2_0_2	11	0.267	exon	ENSG00000185483.12_4,	+	K00302:116:H3TF5BBXY:5:2203:31649:5341,K00302:116:H3TF5BBXY:5:1127:9110:27760,
chr1:67356837|67371058	chr1	67356837	67371058	7	6_6_0	1	0.933	exon	ENSG00000152763.17_4,	-	K00302:116:H3TF5BBXY:5:2204:22749:29061,K00302:116:H3TF5BBXY:5:1206:24840:13166,K00302:116:H3TF5BBXY:5:2111:12195:44851,K00302:116:H3TF5BBXY:5:2213:1955:6712,K00302:116:H3TF5BBXY:5:1117:30249:38820,K00302:116:H3TF5BBXY:5:2120:26555:40895,K00302:116:H3TF5BBXY:5:2118:25520:3160,
chr1:70758071|70781249	chr1	70758071	70781249	3	2_3_0	49	0.109	exon	ENSG00000118454.13_3,	-	K00302:116:H3TF5BBXY:5:1201:24129:11935,K00302:116:H3TF5BBXY:5:1115:12225:8646,K00302:116:H3TF5BBXY:5:2207:2087:45379,
chr1:78167054|78178966	chr1	78167054	78178966	2	2_1_0	47	0.078	exon	ENSG00000077254.14_4,	-	K00302:116:H3TF5BBXY:5:1102:14407:5112,K00302:116:H3TF5BBXY:5:2122:21562:25843,
chr1:82302570|82372915	chr1	82302570	82372915	2	2_2_0	65	0.058	exon	ENSG00000117114.19_6,	+	K00302:116:H3TF5BBXY:5:2206:31040:27180,K00302:116:H3TF5BBXY:5:1112:31456:46258,
chr1:86590528|86611866	chr1	86590528	86611866	2	2_2_0	26	0.133	exon	ENSG00000171502.15_4,	-	K00302:116:H3TF5BBXY:5:2204:7151:44236,K00302:116:H3TF5BBXY:5:1106:22353:33967,
chr1:87181407|87208918	chr1	87181407	87208918	3	1_2_0	72	0.077	exon	ENSG00000097033.14_4,	+	K00302:116:H3TF5BBXY:5:1127:9993:46381,K00302:116:H3TF5BBXY:5:1217:16275:27303,K00302:116:H3TF5BBXY:5:1217:16193:27549,
chr1:91382197|91406866	chr1	91382197	91406866	2	1_2_0	34	0.105	exon	ENSG00000122482.21_3,	-	K00302:116:H3TF5BBXY:5:1205:8633:14308,K00302:116:H3TF5BBXY:5:1214:4827:33316,
chr1:93029199|93104794	chr1	93029199	93104794	2	2_2_0	31	0.114	intron	ENSG00000067208.14_3,	-	K00302:116:H3TF5BBXY:5:1120:2108:30644,K00302:116:H3TF5BBXY:5:1108:30360:5956,
chr1:108226110|108247683	chr1	108226110	108247683	2	0_1_2	29	0.121	exon	ENSG00000134215.16_4,	-	K00302:116:H3TF5BBXY:5:2205:3894:42495,K00302:116:H3TF5BBXY:5:1115:12023:44693,
chr1:113134147|113159517	chr1	113134147	113159517	3	2_2_0	29	0.171	exon	ENSG00000007341.19_4,	-	K00302:116:H3TF5BBXY:5:1111:6340:6783,K00302:116:H3TF5BBXY:5:1111:2148:16928,K00302:116:H3TF5BBXY:5:1111:1397:17139,
chr1:113196220|113202401	chr1	113196220	113202401	2	2_2_0	16	0.200	exon	ENSG00000116489.13_3,	+	K00302:116:H3TF5BBXY:5:1210:26443:46821,K00302:116:H3TF5BBXY:5:2110:1438:29905,
chr1:115005726|115007010	chr1	115005726	115007010	3	2_3_0	37	0.140	exon	ENSG00000197323.12_4,	-	K00302:116:H3TF5BBXY:5:1218:15442:34407,K00302:116:H3TF5BBXY:5:2213:23470:6994,K00302:116:H3TF5BBXY:5:1223:14834:11091,
chr1:117944808|117948267	chr1	117944808	117948267	2	1_2_0	114	0.034	exon	ENSG00000198162.12_4,	+	K00302:116:H3TF5BBXY:5:2204:10642:32349,K00302:116:H3TF5BBXY:5:1213:1397:24243,
chr1:117944808|117957453	chr1	117944808	117957453	25	14_15_0	133	0.273	exon	ENSG00000198162.12_4,	+	K00302:116:H3TF5BBXY:5:1222:2443:42829,K00302:116:H3TF5BBXY:5:1224:12652:6783,K00302:116:H3TF5BBXY:5:1224:12682:6871,K00302:116:H3TF5BBXY:5:1226:13281:4145,K00302:116:H3TF5BBXY:5:1226:19197:37959,K00302:116:H3TF5BBXY:5:2201:21866:6396,K00302:116:H3TF5BBXY:5:2207:8359:2967,K00302:116:H3TF5BBXY:5:2207:8268:3020,K00302:116:H3TF5BBXY:5:2207:7507:6589,K00302:116:H3TF5BBXY:5:1125:27762:5077,K00302:116:H3TF5BBXY:5:1203:4513:45643,K00302:116:H3TF5BBXY:5:1210:23399:44078,K00302:116:H3TF5BBXY:5:2113:25185:25720,K00302:116:H3TF5BBXY:5:2117:30584:36376,K00302:116:H3TF5BBXY:5:2217:18213:47506,K00302:116:H3TF5BBXY:5:2223:9211:3776,K00302:116:H3TF5BBXY:5:1111:29965:48526,K00302:116:H3TF5BBXY:5:1119:26220:15065,K00302:116:H3TF5BBXY:5:2122:23734:46557,K00302:116:H3TF5BBXY:5:2113:7263:19812,K00302:116:H3TF5BBXY:5:2223:20435:10036,K00302:116:H3TF5BBXY:5:2225:30208:13957,K00302:116:H3TF5BBXY:5:1107:6603:19689,K00302:116:H3TF5BBXY:5:1115:4493:23557,K00302:116:H3TF5BBXY:5:1115:18802:28586,
chr1:117944808|117963271	chr1	117944808	117963271	43	18_17_0	75	0.534	exon	ENSG00000198162.12_4,	+	K00302:116:H3TF5BBXY:5:1212:21745:37027,K00302:116:H3TF5BBXY:5:1216:21897:39963,K00302:116:H3TF5BBXY:5:1218:27275:35391,K00302:116:H3TF5BBXY:5:1218:13697:39682,K00302:116:H3TF5BBXY:5:2120:12144:40754,K00302:116:H3TF5BBXY:5:2123:1732:30380,K00302:116:H3TF5BBXY:5:1128:30360:22907,K00302:116:H3TF5BBXY:5:1204:29427:23259,K00302:116:H3TF5BBXY:5:1204:19918:49089,K00302:116:H3TF5BBXY:5:2102:20172:25861,K00302:116:H3TF5BBXY:5:2103:8450:10475,K00302:116:H3TF5BBXY:5:2103:13250:19214,K00302:116:H3TF5BBXY:5:2105:10866:39734,K00302:116:H3TF5BBXY:5:2107:16092:38486,K00302:116:H3TF5BBXY:5:2111:10033:25773,K00302:116:H3TF5BBXY:5:2116:24738:6167,K00302:116:H3TF5BBXY:5:2211:12083:29888,K00302:116:H3TF5BBXY:5:2221:24890:4602,K00302:116:H3TF5BBXY:5:2224:10064:8875,K00302:116:H3TF5BBXY:5:2228:3183:33352,K00302:116:H3TF5BBXY:5:1104:18446:46223,K00302:116:H3TF5BBXY:5:1107:9029:13763,K00302:116:H3TF5BBXY:5:1107:5974:15750,K00302:116:H3TF5BBXY:5:1111:25256:15469,K00302:116:H3TF5BBXY:5:1111:25012:15926,K00302:116:H3TF5BBXY:5:1119:19674:37308,K00302:116:H3TF5BBXY:5:1213:28026:45238,K00302:116:H3TF5BBXY:5:1227:9962:32121,K00302:116:H3TF5BBXY:5:2101:9425:36007,K00302:116:H3TF5BBXY:5:2201:10155:41493,K00302:116:H3TF5BBXY:5:2207:25114:9666,K00302:116:H3TF5BBXY:5:2209:26281:2017,K00302:116:H3TF5BBXY:5:1119:8542:47559,K00302:116:H3TF5BBXY:5:1123:29305:30468,K00302:116:H3TF5BBXY:5:1127:24708:5763,K00302:116:H3TF5BBXY:5:1202:24718:18370,K00302:116:H3TF5BBXY:5:1203:8978:26265,K00302:116:H3TF5BBXY:5:2103:19289:5622,K00302:116:H3TF5BBXY:5:2115:15757:8928,K00302:116:H3TF5BBXY:5:2212:30289:40930,K00302:116:H3TF5BBXY:5:2218:19887:29765,K00302:116:H3TF5BBXY:5:2226:18649:9719,K00302:116:H3TF5BBXY:5:2227:25641:32138,
chr1:117944808|117984947	chr1	117944808	117984947	26	13_11_0	83	0.385	exon	ENSG00000198162.12_4,	+	K00302:116:H3TF5BBXY:5:1225:17716:1103,K00302:116:H3TF5BBXY:5:2120:2351:43972,K00302:116:H3TF5BBXY:5:2209:30807:16049,K00302:116:H3TF5BBXY:5:2106:26555:17087,K00302:116:H3TF5BBXY:5:2116:13169:35497,K00302:116:H3TF5BBXY:5:2213:24444:34530,K00302:116:H3TF5BBXY:5:2215:28960:21219,K00302:116:H3TF5BBXY:5:2217:11353:3969,K00302:116:H3TF5BBXY:5:2217:7375:47893,K00302:116:H3TF5BBXY:5:1221:12297:6167,K00302:116:H3TF5BBXY:5:2123:27225:28938,K00302:116:H3TF5BBXY:5:2126:6705:18353,K00302:116:H3TF5BBXY:5:2128:26311:3934,K00302:116:H3TF5BBXY:5:2201:9973:37273,K00302:116:H3TF5BBXY:5:2106:27894:44834,K00302:116:H3TF5BBXY:5:2109:7557:1332,K00302:116:H3TF5BBXY:5:2211:16457:17491,K00302:116:H3TF5BBXY:5:2222:14357:7240,K00302:116:H3TF5BBXY:5:2222:14641:7451,K00302:116:H3TF5BBXY:5:1101:19563:28956,K00302:116:H3TF5BBXY:5:1102:6796:29976,K00302:116:H3TF5BBXY:5:1105:31842:20129,K00302:116:H3TF5BBXY:5:1112:5051:10071,K00302:116:H3TF5BBXY:5:1115:20496:3494,K00302:116:H3TF5BBXY:5:1119:2920:21184,K00302:116:H3TF5BBXY:5:1119:6664:35303,
chr1:117944808|118009049	chr1	117944808	118009049	5	3_4_0	68	0.128	exon	ENSG00000198162.12_4,	+	K00302:116:H3TF5BBXY:5:2201:30868:12814,K00302:116:H3TF5BBXY:5:2105:29477:14203,K00302:116:H3TF5BBXY:5:1123:19603:10809,K00302:116:H3TF5BBXY:5:2223:19745:35180,K00302:116:H3TF5BBXY:5:1107:14955:16471,
chr1:118449128|118461358	chr1	118449128	118461358	2	2_2_0	34	0.105	exon	ENSG00000196505.11_3,	-	K00302:116:H3TF5BBXY:5:1226:6106:38099,K00302:116:H3TF5BBXY:5:1121:30340:29167,
chr1:149239868|149255307	chr1	149239868	149255307	4	4_1_0	4	0.667	intergenic_region	n/a	+	K00302:116:H3TF5BBXY:5:1125:6411:23786,K00302:116:H3TF5BBXY:5:1212:3914:30573,K00302:116:H3TF5BBXY:5:1212:28432:31664,K00302:116:H3TF5BBXY:5:2205:3792:40737,
chr1:151031955|151032249	chr1	151031955	151032249	4	3_1_0	28	0.222	exon	ENSG00000197622.13_3,	-	K00302:116:H3TF5BBXY:5:2201:3468:25755,K00302:116:H3TF5BBXY:5:2109:10297:13289,K00302:116:H3TF5BBXY:5:2126:25438:44869,K00302:116:H3TF5BBXY:5:2205:7730:11302,
chr1:151288049|151288985	chr1	151288049	151288985	3	2_3_0	50	0.107	exon	ENSG00000143393.16_7,	-	K00302:116:H3TF5BBXY:5:2102:3945:9385,K00302:116:H3TF5BBXY:5:2227:18081:12110,K00302:116:H3TF5BBXY:5:1106:19147:33475,
chr1:155365250|155429689	chr1	155365250	155429689	4	3_3_0	87	0.084	exon	ENSG00000116539.13_5,	-	K00302:116:H3TF5BBXY:5:1102:18680:15785,K00302:116:H3TF5BBXY:5:1108:13778:39225,K00302:116:H3TF5BBXY:5:1217:4340:40702,K00302:116:H3TF5BBXY:5:1125:5355:29131,
chr1:155408118|155408859	chr1	155408118	155408859	7	6_3_0	72	0.163	exon	ENSG00000116539.13_5,	-	K00302:116:H3TF5BBXY:5:2103:18345:26494,K00302:116:H3TF5BBXY:5:2111:20699:14643,K00302:116:H3TF5BBXY:5:2223:13393:28709,K00302:116:H3TF5BBXY:5:1217:9100:1965,K00302:116:H3TF5BBXY:5:2106:30665:26459,K00302:116:H3TF5BBXY:5:2216:2412:22731,K00302:116:H3TF5BBXY:5:2216:2179:22784,
chr1:155408118|155429689	chr1	155408118	155429689	4	3_3_0	90	0.082	exon	ENSG00000116539.13_5,	-	K00302:116:H3TF5BBXY:5:2202:8389:6994,K00302:116:H3TF5BBXY:5:1208:14397:3336,K00302:116:H3TF5BBXY:5:2216:3376:20217,K00302:116:H3TF5BBXY:5:2216:4279:34477,
chr1:155644801|155649303	chr1	155644801	155649303	4	2_3_0	35	0.186	exon	ENSG00000163374.19_4,	-	K00302:116:H3TF5BBXY:5:2107:8785:37783,K00302:116:H3TF5BBXY:5:1219:14184:27303,K00302:116:H3TF5BBXY:5:2215:11434:29817,K00302:116:H3TF5BBXY:5:1108:16031:12005,
chr1:155644801|155650247	chr1	155644801	155650247	2	2_0_2	31	0.114	exon	ENSG00000163374.19_4,	-	K00302:116:H3TF5BBXY:5:1209:12154:28604,K00302:116:H3TF5BBXY:5:2111:25215:3864,
chr1:155823067|155823597	chr1	155823067	155823597	4	3_3_0	61	0.116	exon	ENSG00000116580.18_2,	-	K00302:116:H3TF5BBXY:5:1220:7324:42460,K00302:116:H3TF5BBXY:5:1205:30645:9016,K00302:116:H3TF5BBXY:5:2213:24515:46293,K00302:116:H3TF5BBXY:5:1101:15057:25826,
chr1:169947226|170001116	chr1	169947226	170001116	6	5_5_0	73	0.141	exon	ENSG00000075945.13_3,	-	K00302:116:H3TF5BBXY:5:1218:23652:3055,K00302:116:H3TF5BBXY:5:2121:17117:38996,K00302:116:H3TF5BBXY:5:2121:16792:39031,K00302:116:H3TF5BBXY:5:2201:15757:10897,K00302:116:H3TF5BBXY:5:2208:24393:42214,K00302:116:H3TF5BBXY:5:1104:15016:40948,
chr1:171493960|171502100	chr1	171493960	171502100	2	1_2_0	144	0.027	exon	ENSG00000117523.16_4,	+	K00302:116:H3TF5BBXY:5:1214:23216:35391,K00302:116:H3TF5BBXY:5:1225:30797:14379,
chr1:172109620|172113577	chr1	172109620	172113577	2	2_2_0	161	0.024	exon	ENSG00000230630.5_6,	-	K00302:116:H3TF5BBXY:5:2208:8410:33826,K00302:116:H3TF5BBXY:5:2208:8420:33844,
chr1:172520652|172526934	chr1	172520652	172526934	2	1_2_0	51	0.073	exon	ENSG00000094975.14_4,	+	K00302:116:H3TF5BBXY:5:1218:19887:27057,K00302:116:H3TF5BBXY:5:2208:17523:31822,
chr1:172520652|172560211	chr1	172520652	172560211	6	3_5_0	34	0.261	exon	ENSG00000094975.14_4,	+	K00302:116:H3TF5BBXY:5:1214:9952:35655,K00302:116:H3TF5BBXY:5:2123:23084:18247,K00302:116:H3TF5BBXY:5:1127:20517:47278,K00302:116:H3TF5BBXY:5:2119:7344:17491,K00302:116:H3TF5BBXY:5:1204:20598:10950,K00302:116:H3TF5BBXY:5:2118:26118:45871,
chr1:179955304|179975702	chr1	179955304	179975702	3	2_3_0	17	0.261	exon	ENSG00000135837.16_6,	+	K00302:116:H3TF5BBXY:5:2126:6796:12814,K00302:116:H3TF5BBXY:5:2227:27539:46082,K00302:116:H3TF5BBXY:5:1223:20283:18845,
chr1:179972309|179975702	chr1	179972309	179975702	2	2_2_0	35	0.103	exon	ENSG00000135837.16_6,	+	K00302:116:H3TF5BBXY:5:1224:31467:18353,K00302:116:H3TF5BBXY:5:1119:20608:30978,
chr1:180953813|180974599	chr1	180953813	180974599	4	3_2_0	50	0.138	exon	ENSG00000135823.14_4,	-	K00302:116:H3TF5BBXY:5:1204:30817:16700,K00302:116:H3TF5BBXY:5:2110:3904:37062,K00302:116:H3TF5BBXY:5:2118:15168:42407,K00302:116:H3TF5BBXY:5:2210:16021:45361,
chr1:185056684|185062408	chr1	185056684	185062408	2	1_2_0	54	0.069	exon	ENSG00000121481.11_3,	+	K00302:116:H3TF5BBXY:5:2227:3843:44447,K00302:116:H3TF5BBXY:5:1208:2798:4936,
chr1:192997215|192998787	chr1	192997215	192998787	2	2_1_0	26	0.133	exon	ENSG00000116750.13_5,	-	K00302:116:H3TF5BBXY:5:1122:6208:23962,K00302:116:H3TF5BBXY:5:2211:22323:23399,
chr1:193044950|193046180	chr1	193044950	193046180	2	2_1_0	32	0.111	exon	ENSG00000116747.12_5,	+	K00302:116:H3TF5BBXY:5:2114:11891:10211,K00302:116:H3TF5BBXY:5:2116:31233:31488,
chr1:193110980|193121574	chr1	193110980	193121574	2	2_1_0	49	0.075	exon	ENSG00000134371.12_6,	+	K00302:116:H3TF5BBXY:5:2204:9902:7574,K00302:116:H3TF5BBXY:5:1114:5568:30239,
chr1:197621365|197684204	chr1	197621365	197684204	2	2_2_0	24	0.143	exon	ENSG00000213047.13_4,	-	K00302:116:H3TF5BBXY:5:2124:29467:21887,K00302:116:H3TF5BBXY:5:2113:3366:26810,
chr1:198201683|198233365	chr1	198201683	198233365	4	3_1_0	47	0.145	exon	ENSG00000151414.15_3,	+	K00302:116:H3TF5BBXY:5:2223:6279:45256,K00302:116:H3TF5BBXY:5:2223:6340:45256,K00302:116:H3TF5BBXY:5:1211:1316:36939,K00302:116:H3TF5BBXY:5:2213:25692:8699,
chr1:205585606|205593019	chr1	205585606	205593019	4	4_2_0	49	0.140	exon	ENSG00000158711.13_2,	-	K00302:116:H3TF5BBXY:5:1225:4990:31945,K00302:116:H3TF5BBXY:5:1121:25489:22485,K00302:116:H3TF5BBXY:5:2126:14407:37888,K00302:116:H3TF5BBXY:5:2110:22293:7275,
