circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:8555123|8617582	chr1	8555123	8617582	32	15_13_0	85	0.430	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1210:4219:46153,K00302:179:HHYC5BBXY:1:1213:15229:28059,K00302:179:HHYC5BBXY:1:1215:14316:41317,K00302:179:HHYC5BBXY:1:1223:15909:35391,K00302:179:HHYC5BBXY:1:2124:24038:31505,K00302:179:HHYC5BBXY:1:2125:13129:25439,K00302:179:HHYC5BBXY:1:2125:13595:25544,K00302:179:HHYC5BBXY:1:1123:12540:4514,K00302:179:HHYC5BBXY:1:1125:14428:3354,K00302:179:HHYC5BBXY:1:1126:23013:33563,K00302:179:HHYC5BBXY:1:1204:30239:22590,K00302:179:HHYC5BBXY:1:1208:9597:26670,K00302:179:HHYC5BBXY:1:1106:14844:10053,K00302:179:HHYC5BBXY:1:1110:17584:48808,K00302:179:HHYC5BBXY:1:1112:26332:17966,K00302:179:HHYC5BBXY:1:1113:27204:4180,K00302:179:HHYC5BBXY:1:1114:15747:27830,K00302:179:HHYC5BBXY:1:1114:15716:28164,K00302:179:HHYC5BBXY:1:1117:6532:27268,K00302:179:HHYC5BBXY:1:2111:5233:44675,K00302:179:HHYC5BBXY:1:2112:28148:25580,K00302:179:HHYC5BBXY:1:2113:5071:8488,K00302:179:HHYC5BBXY:1:2115:7395:31505,K00302:179:HHYC5BBXY:1:2116:3934:1947,K00302:179:HHYC5BBXY:1:2118:29346:39752,K00302:179:HHYC5BBXY:1:2212:20923:31769,K00302:179:HHYC5BBXY:1:2213:16011:32086,K00302:179:HHYC5BBXY:1:2217:30787:34055,K00302:179:HHYC5BBXY:1:2223:15635:6220,K00302:179:HHYC5BBXY:1:2226:4076:32613,K00302:179:HHYC5BBXY:1:2125:28584:3582,K00302:179:HHYC5BBXY:1:2203:2372:48052,
chr1:8555123|8674745	chr1	8555123	8674745	27	15_14_1	53	0.505	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1216:19786:23048,K00302:179:HHYC5BBXY:1:1219:27488:32244,K00302:179:HHYC5BBXY:1:1220:15189:17157,K00302:179:HHYC5BBXY:1:1226:3610:26529,K00302:179:HHYC5BBXY:1:1227:6137:29255,K00302:179:HHYC5BBXY:1:2209:16244:21166,K00302:179:HHYC5BBXY:1:1123:18193:34565,K00302:179:HHYC5BBXY:1:1101:1671:48421,K00302:179:HHYC5BBXY:1:1106:14083:24032,K00302:179:HHYC5BBXY:1:1108:9729:12796,K00302:179:HHYC5BBXY:1:1110:7090:8224,K00302:179:HHYC5BBXY:1:1116:27001:11319,K00302:179:HHYC5BBXY:1:2108:10927:6888,K00302:179:HHYC5BBXY:1:2113:30076:33352,K00302:179:HHYC5BBXY:1:2116:12855:46311,K00302:179:HHYC5BBXY:1:2117:14570:1349,K00302:179:HHYC5BBXY:1:2224:31578:48263,K00302:179:HHYC5BBXY:1:1214:21836:45203,K00302:179:HHYC5BBXY:1:1110:2158:25281,K00302:179:HHYC5BBXY:1:1113:25753:23118,K00302:179:HHYC5BBXY:1:1116:29447:4760,K00302:179:HHYC5BBXY:1:2108:11231:18247,K00302:179:HHYC5BBXY:1:2118:4665:23997,K00302:179:HHYC5BBXY:1:2118:11475:33545,K00302:179:HHYC5BBXY:1:2214:25438:40649,K00302:179:HHYC5BBXY:1:2215:18781:36358,K00302:179:HHYC5BBXY:1:2223:18355:33932,
chr1:8568686|8617582	chr1	8568686	8617582	18	8_10_3	145	0.199	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1211:32096:9315,K00302:179:HHYC5BBXY:1:1212:21745:38398,K00302:179:HHYC5BBXY:1:1219:23774:36534,K00302:179:HHYC5BBXY:1:2122:31314:24384,K00302:179:HHYC5BBXY:1:2124:7172:13359,K00302:179:HHYC5BBXY:1:2203:25378:14168,K00302:179:HHYC5BBXY:1:2208:31264:41282,K00302:179:HHYC5BBXY:1:2109:18122:28920,K00302:179:HHYC5BBXY:1:2212:21917:39998,K00302:179:HHYC5BBXY:1:2212:5934:42653,K00302:179:HHYC5BBXY:1:2214:26301:9754,K00302:179:HHYC5BBXY:1:2215:20527:25773,K00302:179:HHYC5BBXY:1:2216:8978:6150,K00302:179:HHYC5BBXY:1:2221:30482:6906,K00302:179:HHYC5BBXY:1:2227:16894:16805,K00302:179:HHYC5BBXY:1:2208:19258:16682,K00302:179:HHYC5BBXY:1:1208:25581:22045,K00302:179:HHYC5BBXY:1:2212:9648:5024,
chr1:8568686|8674745	chr1	8568686	8674745	2	2_2_0	116	0.033	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2119:19481:43585,K00302:179:HHYC5BBXY:1:2208:27742:43691,
chr1:8601273|8617582	chr1	8601273	8617582	58	18_21_0	122	0.487	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1210:4472:45818,K00302:179:HHYC5BBXY:1:1212:22607:28956,K00302:179:HHYC5BBXY:1:1223:24170:10282,K00302:179:HHYC5BBXY:1:1227:27722:37607,K00302:179:HHYC5BBXY:1:2122:18954:45344,K00302:179:HHYC5BBXY:1:2125:23571:17649,K00302:179:HHYC5BBXY:1:2206:3599:7029,K00302:179:HHYC5BBXY:1:2207:1986:12251,K00302:179:HHYC5BBXY:1:1119:25773:10458,K00302:179:HHYC5BBXY:1:1124:29163:11653,K00302:179:HHYC5BBXY:1:1127:5893:26054,K00302:179:HHYC5BBXY:1:1202:29041:5147,K00302:179:HHYC5BBXY:1:1207:23906:5710,K00302:179:HHYC5BBXY:1:1209:4493:10159,K00302:179:HHYC5BBXY:1:1209:17472:16506,K00302:179:HHYC5BBXY:1:1104:23094:14045,K00302:179:HHYC5BBXY:1:1106:12743:3178,K00302:179:HHYC5BBXY:1:1111:22526:9789,K00302:179:HHYC5BBXY:1:1114:10358:14590,K00302:179:HHYC5BBXY:1:1114:24921:22661,K00302:179:HHYC5BBXY:1:2102:10439:8154,K00302:179:HHYC5BBXY:1:2103:20415:41792,K00302:179:HHYC5BBXY:1:2104:5609:6783,K00302:179:HHYC5BBXY:1:2104:5599:6800,K00302:179:HHYC5BBXY:1:2104:21734:14748,K00302:179:HHYC5BBXY:1:2104:14072:45502,K00302:179:HHYC5BBXY:1:2105:10023:5499,K00302:179:HHYC5BBXY:1:2105:11728:13482,K00302:179:HHYC5BBXY:1:2105:19857:36710,K00302:179:HHYC5BBXY:1:2109:18761:8541,K00302:179:HHYC5BBXY:1:2112:29518:7486,K00302:179:HHYC5BBXY:1:2113:28290:9473,K00302:179:HHYC5BBXY:1:2114:11261:14607,K00302:179:HHYC5BBXY:1:2117:8734:34987,K00302:179:HHYC5BBXY:1:2213:11475:48280,K00302:179:HHYC5BBXY:1:2220:9008:20410,K00302:179:HHYC5BBXY:1:2221:26017:39576,K00302:179:HHYC5BBXY:1:2222:17442:38785,K00302:179:HHYC5BBXY:1:1210:31507:48421,K00302:179:HHYC5BBXY:1:1213:26240:35004,K00302:179:HHYC5BBXY:1:1217:16346:43146,K00302:179:HHYC5BBXY:1:1219:4117:27654,K00302:179:HHYC5BBXY:1:1223:2889:5622,K00302:179:HHYC5BBXY:1:1228:29630:38345,K00302:179:HHYC5BBXY:1:2122:23977:13640,K00302:179:HHYC5BBXY:1:2127:3894:20515,K00302:179:HHYC5BBXY:1:2202:23389:42056,K00302:179:HHYC5BBXY:1:1119:16843:22977,K00302:179:HHYC5BBXY:1:1122:20090:11653,K00302:179:HHYC5BBXY:1:1203:10693:28217,K00302:179:HHYC5BBXY:1:1209:7994:36481,K00302:179:HHYC5BBXY:1:1111:30979:12163,K00302:179:HHYC5BBXY:1:2105:21795:28639,K00302:179:HHYC5BBXY:1:2105:21491:28815,K00302:179:HHYC5BBXY:1:2211:31832:18493,K00302:179:HHYC5BBXY:1:2213:27854:15821,K00302:179:HHYC5BBXY:1:2216:25753:43550,K00302:179:HHYC5BBXY:1:2224:29863:29079,
chr1:8601273|8617596	chr1	8601273	8617596	7	1_2_0	81	0.147	intron	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2106:6898:4655,K00302:179:HHYC5BBXY:1:2106:6938:4690,K00302:179:HHYC5BBXY:1:2106:7821:5517,K00302:179:HHYC5BBXY:1:2106:7689:5605,K00302:179:HHYC5BBXY:1:2114:14083:6132,K00302:179:HHYC5BBXY:1:2114:12997:6396,K00302:179:HHYC5BBXY:1:1217:6045:9719,
chr1:8601273|8674745	chr1	8601273	8674745	40	19_18_0	92	0.465	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1217:16934:6079,K00302:179:HHYC5BBXY:1:1225:8846:22801,K00302:179:HHYC5BBXY:1:1225:6522:28868,K00302:179:HHYC5BBXY:1:1227:22221:8383,K00302:179:HHYC5BBXY:1:2122:4797:13007,K00302:179:HHYC5BBXY:1:2123:6614:30222,K00302:179:HHYC5BBXY:1:2202:21065:18265,K00302:179:HHYC5BBXY:1:2205:5020:10897,K00302:179:HHYC5BBXY:1:1120:17350:14889,K00302:179:HHYC5BBXY:1:1120:16691:15926,K00302:179:HHYC5BBXY:1:1121:14976:26916,K00302:179:HHYC5BBXY:1:1126:16447:6255,K00302:179:HHYC5BBXY:1:1127:1479:27760,K00302:179:HHYC5BBXY:1:1128:2270:22977,K00302:179:HHYC5BBXY:1:1105:9719:10563,K00302:179:HHYC5BBXY:1:1106:24170:10141,K00302:179:HHYC5BBXY:1:1106:24271:38310,K00302:179:HHYC5BBXY:1:1106:24302:38644,K00302:179:HHYC5BBXY:1:1109:22495:36534,K00302:179:HHYC5BBXY:1:1112:20983:5112,K00302:179:HHYC5BBXY:1:1117:17939:2334,K00302:179:HHYC5BBXY:1:2102:27641:29940,K00302:179:HHYC5BBXY:1:2103:26159:17175,K00302:179:HHYC5BBXY:1:2107:12104:49019,K00302:179:HHYC5BBXY:1:2108:23977:2070,K00302:179:HHYC5BBXY:1:2108:23652:2246,K00302:179:HHYC5BBXY:1:2108:25185:2439,K00302:179:HHYC5BBXY:1:2108:23531:2703,K00302:179:HHYC5BBXY:1:2108:23531:2738,K00302:179:HHYC5BBXY:1:2109:30939:27813,K00302:179:HHYC5BBXY:1:2212:4787:21395,K00302:179:HHYC5BBXY:1:2217:25205:48122,K00302:179:HHYC5BBXY:1:2218:14418:14449,K00302:179:HHYC5BBXY:1:1201:14955:48052,K00302:179:HHYC5BBXY:1:2114:17371:3283,K00302:179:HHYC5BBXY:1:2213:13484:19337,K00302:179:HHYC5BBXY:1:2217:6502:34037,K00302:179:HHYC5BBXY:1:2217:15980:49019,K00302:179:HHYC5BBXY:1:2218:12276:18792,K00302:179:HHYC5BBXY:1:2227:5720:12110,
chr1:8674620|8716500	chr1	8674620	8716500	7	6_4_0	61	0.187	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2120:28270:7574,K00302:179:HHYC5BBXY:1:2109:22485:26459,K00302:179:HHYC5BBXY:1:2223:27468:7275,K00302:179:HHYC5BBXY:1:2228:21897:34899,K00302:179:HHYC5BBXY:1:1224:9820:10563,K00302:179:HHYC5BBXY:1:2110:22414:40438,K00302:179:HHYC5BBXY:1:2223:3620:13886,
chr1:8716032|8716500	chr1	8716032	8716500	9	5_5_0	31	0.367	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1222:18649:9403,K00302:179:HHYC5BBXY:1:2119:16843:32015,K00302:179:HHYC5BBXY:1:2203:23389:7873,K00302:179:HHYC5BBXY:1:2207:28605:18775,K00302:179:HHYC5BBXY:1:1205:27641:2299,K00302:179:HHYC5BBXY:1:1207:7334:10229,K00302:179:HHYC5BBXY:1:2113:4219:9473,K00302:179:HHYC5BBXY:1:2118:22526:45801,K00302:179:HHYC5BBXY:1:2219:15219:3776,
chr1:9991949|9994918	chr1	9991949	9994918	3	3_3_0	51	0.105	exon	ENSG00000162441.12_3,	-	K00302:179:HHYC5BBXY:1:1203:13179:7240,K00302:179:HHYC5BBXY:1:1113:3945:37835,K00302:179:HHYC5BBXY:1:1119:32106:6871,
chr1:9991949|9995685	chr1	9991949	9995685	4	1_2_0	42	0.160	exon	ENSG00000162441.12_3,	-	K00302:179:HHYC5BBXY:1:1225:23287:18001,K00302:179:HHYC5BBXY:1:1227:23023:22045,K00302:179:HHYC5BBXY:1:2121:27823:34407,K00302:179:HHYC5BBXY:1:1209:5203:6255,
chr1:10204998|10211619	chr1	10204998	10211619	2	2_2_0	47	0.078	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:2213:9506:46592,K00302:179:HHYC5BBXY:1:2214:14072:10018,
chr1:10209242|10221344	chr1	10209242	10221344	8	6_4_0	37	0.302	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:1127:17797:47102,K00302:179:HHYC5BBXY:1:1110:7730:45660,K00302:179:HHYC5BBXY:1:1116:25469:15451,K00302:179:HHYC5BBXY:1:1116:26981:16559,K00302:179:HHYC5BBXY:1:2110:31872:9280,K00302:179:HHYC5BBXY:1:2110:28503:14062,K00302:179:HHYC5BBXY:1:1221:26149:9772,K00302:179:HHYC5BBXY:1:1105:32380:21377,
chr1:10318551|10320288	chr1	10318551	10320288	2	1_2_0	145	0.027	intron	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2101:14032:10159,K00302:179:HHYC5BBXY:1:2202:9597:15029,
chr1:10335486|10342591	chr1	10335486	10342591	5	3_3_0	237	0.040	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1213:2615:21219,K00302:179:HHYC5BBXY:1:1107:16650:18986,K00302:179:HHYC5BBXY:1:2218:15950:41897,K00302:179:HHYC5BBXY:1:1118:24241:20814,K00302:179:HHYC5BBXY:1:2109:29802:27496,
chr1:10351140|10357304	chr1	10351140	10357304	6	3_3_0	306	0.038	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1127:10044:35497,K00302:179:HHYC5BBXY:1:1127:10399:35655,K00302:179:HHYC5BBXY:1:1110:12185:38996,K00302:179:HHYC5BBXY:1:1110:11546:39084,K00302:179:HHYC5BBXY:1:2113:6035:2809,K00302:179:HHYC5BBXY:1:2113:5792:3020,
chr1:10380101|10384953	chr1	10380101	10384953	2	1_2_0	266	0.015	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2214:1925:23540,K00302:179:HHYC5BBXY:1:1226:25357:47506,
chr1:10380101|10436734	chr1	10380101	10436734	3	2_2_0	225	0.026	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2203:26108:40473,K00302:179:HHYC5BBXY:1:1209:1600:8277,K00302:179:HHYC5BBXY:1:1112:30665:42847,
chr1:10423341|10425706	chr1	10423341	10425706	3	2_2_0	195	0.030	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1218:29477:46416,K00302:179:HHYC5BBXY:1:2120:24342:4251,K00302:179:HHYC5BBXY:1:1120:24921:10739,
chr1:10425158|10425706	chr1	10425158	10425706	2	2_2_0	188	0.021	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1220:21369:1279,K00302:179:HHYC5BBXY:1:2209:28392:38873,
chr1:10493899|10502498	chr1	10493899	10502498	3	2_2_0	9	0.400	exon	ENSG00000251503.8_6,	+	K00302:179:HHYC5BBXY:1:1115:22617:23593,K00302:179:HHYC5BBXY:1:1123:14367:30609,K00302:179:HHYC5BBXY:1:2221:17391:6695,
chr1:11259315|11259760	chr1	11259315	11259760	3	2_2_0	51	0.105	exon	ENSG00000198793.12_4,	-	K00302:179:HHYC5BBXY:1:1216:31507:34284,K00302:179:HHYC5BBXY:1:1209:21592:20199,K00302:179:HHYC5BBXY:1:2210:23855:34213,
chr1:12061458|12062160	chr1	12061458	12062160	21	11_15_0	93	0.311	exon	ENSG00000116688.16_5,	+	K00302:179:HHYC5BBXY:1:1210:14935:40033,K00302:179:HHYC5BBXY:1:1214:10632:2017,K00302:179:HHYC5BBXY:1:1218:6066:7011,K00302:179:HHYC5BBXY:1:1218:14732:39682,K00302:179:HHYC5BBXY:1:1224:22019:15487,K00302:179:HHYC5BBXY:1:1224:9232:47841,K00302:179:HHYC5BBXY:1:2202:17594:45942,K00302:179:HHYC5BBXY:1:2203:21389:17386,K00302:179:HHYC5BBXY:1:1124:8582:40244,K00302:179:HHYC5BBXY:1:1127:17452:16225,K00302:179:HHYC5BBXY:1:2104:17634:3494,K00302:179:HHYC5BBXY:1:2214:1641:34196,K00302:179:HHYC5BBXY:1:1223:5558:13166,K00302:179:HHYC5BBXY:1:1123:1144:33369,K00302:179:HHYC5BBXY:1:1123:31527:46873,K00302:179:HHYC5BBXY:1:1126:11312:16559,K00302:179:HHYC5BBXY:1:1105:28818:49247,K00302:179:HHYC5BBXY:1:1108:2777:48368,K00302:179:HHYC5BBXY:1:1108:2666:48843,K00302:179:HHYC5BBXY:1:1110:30117:3952,K00302:179:HHYC5BBXY:1:2102:32563:44447,
chr1:12335882|12338095	chr1	12335882	12338095	8	5_4_0	92	0.148	exon	ENSG00000048707.15_5,	+	K00302:179:HHYC5BBXY:1:2204:3325:24982,K00302:179:HHYC5BBXY:1:2204:25662:25351,K00302:179:HHYC5BBXY:1:2103:11738:15750,K00302:179:HHYC5BBXY:1:2228:26808:9297,K00302:179:HHYC5BBXY:1:2123:22993:41968,K00302:179:HHYC5BBXY:1:1103:5832:36886,K00302:179:HHYC5BBXY:1:2105:10561:28903,K00302:179:HHYC5BBXY:1:2105:10338:31294,
chr1:12359259|12387911	chr1	12359259	12387911	2	2_2_0	37	0.098	exon	ENSG00000048707.15_5,	+	K00302:179:HHYC5BBXY:1:1203:12469:45150,K00302:179:HHYC5BBXY:1:1209:11028:27145,
chr1:14057495|14068652	chr1	14057495	14068652	4	4_4_0	26	0.235	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2127:6827:25351,K00302:179:HHYC5BBXY:1:1109:4005:45010,K00302:179:HHYC5BBXY:1:2115:15057:13412,K00302:179:HHYC5BBXY:1:2210:7852:32226,
chr1:14057495|14075982	chr1	14057495	14075982	3	3_1_0	31	0.162	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2210:9475:25193,K00302:179:HHYC5BBXY:1:1120:17736:5780,K00302:179:HHYC5BBXY:1:2106:30959:35655,
chr1:15860732|15863309	chr1	15860732	15863309	5	4_3_0	50	0.167	exon	ENSG00000116138.13_3,	+	K00302:179:HHYC5BBXY:1:2127:1448:5833,K00302:179:HHYC5BBXY:1:1108:4340:46153,K00302:179:HHYC5BBXY:1:1122:12540:7679,K00302:179:HHYC5BBXY:1:2102:29559:36394,K00302:179:HHYC5BBXY:1:2214:8258:21324,
chr1:16044388|16047883	chr1	16044388	16047883	11	7_7_0	86	0.204	exon	ENSG00000116786.13_5,	+	K00302:179:HHYC5BBXY:1:1210:12297:47665,K00302:179:HHYC5BBXY:1:1217:9039:3829,K00302:179:HHYC5BBXY:1:1228:5335:15768,K00302:179:HHYC5BBXY:1:2201:25510:8277,K00302:179:HHYC5BBXY:1:2201:25520:8295,K00302:179:HHYC5BBXY:1:1119:21998:28252,K00302:179:HHYC5BBXY:1:1207:23104:21166,K00302:179:HHYC5BBXY:1:1101:14174:3442,K00302:179:HHYC5BBXY:1:1111:27113:6730,K00302:179:HHYC5BBXY:1:2109:23155:47313,K00302:179:HHYC5BBXY:1:2222:8186:47893,
chr1:16242623|16248844	chr1	16242623	16248844	2	2_2_0	68	0.056	exon	ENSG00000065526.11_3,	+	K00302:179:HHYC5BBXY:1:1223:24698:43304,K00302:179:HHYC5BBXY:1:1127:9110:19460,
chr1:16621278|16641930	chr1	16621278	16641930	5	1_2_0	39	0.204	exon	ENSG00000037637.11_4,	-	K00302:179:HHYC5BBXY:1:1125:20070:20902,K00302:179:HHYC5BBXY:1:1203:3711:15662,K00302:179:HHYC5BBXY:1:1114:12875:36991,K00302:179:HHYC5BBXY:1:1115:24312:42952,K00302:179:HHYC5BBXY:1:1212:30431:31892,
chr1:16811318|16957604	chr1	16811318	16957604	6	4_4_0	24	0.333	intergenic_region	n/a	-	K00302:179:HHYC5BBXY:1:1210:5852:43603,K00302:179:HHYC5BBXY:1:1219:23937:3899,K00302:179:HHYC5BBXY:1:1223:3681:45854,K00302:179:HHYC5BBXY:1:2119:30949:38873,K00302:179:HHYC5BBXY:1:2121:2564:20533,K00302:179:HHYC5BBXY:1:1124:17158:37589,
chr1:17907048|17914974	chr1	17907048	17914974	3	3_2_1	61	0.090	exon	ENSG00000074964.17_4,	+	K00302:179:HHYC5BBXY:1:1227:15899:23522,K00302:179:HHYC5BBXY:1:1112:13159:14695,K00302:179:HHYC5BBXY:1:2221:30705:25158,
chr1:19483261|19486775	chr1	19483261	19486775	2	2_2_0	80	0.048	exon	ENSG00000127481.15_4,	-	K00302:179:HHYC5BBXY:1:2125:31132:31734,K00302:179:HHYC5BBXY:1:2128:22881:30028,
chr1:19503086|19514034	chr1	19503086	19514034	3	2_2_0	106	0.054	exon	ENSG00000127481.15_4,	-	K00302:179:HHYC5BBXY:1:1204:22536:27848,K00302:179:HHYC5BBXY:1:2226:21653:15276,K00302:179:HHYC5BBXY:1:2204:17898:24560,
chr1:21071237|21103243	chr1	21071237	21103243	2	1_2_0	92	0.042	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2102:16082:12620,K00302:179:HHYC5BBXY:1:2220:6187:29272,
chr1:21071237|21107033	chr1	21071237	21107033	5	2_3_0	37	0.213	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2110:19654:9139,K00302:179:HHYC5BBXY:1:2116:8379:40526,K00302:179:HHYC5BBXY:1:2116:9140:40578,K00302:179:HHYC5BBXY:1:2116:8532:40719,K00302:179:HHYC5BBXY:1:1208:26332:31787,
chr1:21076216|21100103	chr1	21076216	21100103	5	3_3_0	140	0.067	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2128:14499:24331,K00302:179:HHYC5BBXY:1:2128:14428:24489,K00302:179:HHYC5BBXY:1:2101:22455:16102,K00302:179:HHYC5BBXY:1:2212:21907:43990,K00302:179:HHYC5BBXY:1:2224:28889:12656,
chr1:21083659|21100103	chr1	21083659	21100103	12	5_6_0	137	0.149	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2121:3102:35848,K00302:179:HHYC5BBXY:1:1125:1570:48350,K00302:179:HHYC5BBXY:1:1202:22912:21641,K00302:179:HHYC5BBXY:1:1108:26788:37290,K00302:179:HHYC5BBXY:1:1109:26159:10915,K00302:179:HHYC5BBXY:1:1109:26149:10932,K00302:179:HHYC5BBXY:1:1112:20679:41405,K00302:179:HHYC5BBXY:1:1115:9709:3196,K00302:179:HHYC5BBXY:1:2105:5802:9578,K00302:179:HHYC5BBXY:1:2115:7354:16207,K00302:179:HHYC5BBXY:1:2214:31588:8717,K00302:179:HHYC5BBXY:1:2213:12581:22239,
