circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:8601273|8674745	chr1	8601273	8674745	24	12_12_0	97	0.331	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1208:6258:3618,K00302:179:HHYC5BBXY:1:1102:18396:21553,K00302:179:HHYC5BBXY:1:2220:21988:45959,K00302:179:HHYC5BBXY:1:2225:12895:16524,K00302:179:HHYC5BBXY:1:2120:2483:26441,K00302:179:HHYC5BBXY:1:2124:1255:37923,K00302:179:HHYC5BBXY:1:2201:28300:18915,K00302:179:HHYC5BBXY:1:2203:29883:48667,K00302:179:HHYC5BBXY:1:1220:29498:32490,K00302:179:HHYC5BBXY:1:1222:14874:40772,K00302:179:HHYC5BBXY:1:1225:8694:26687,K00302:179:HHYC5BBXY:1:1208:19492:18142,K00302:179:HHYC5BBXY:1:1117:20598:18230,K00302:179:HHYC5BBXY:1:1117:22820:21940,K00302:179:HHYC5BBXY:1:1118:9242:36253,K00302:179:HHYC5BBXY:1:2211:27154:45871,K00302:179:HHYC5BBXY:1:2228:11140:30925,K00302:179:HHYC5BBXY:1:2109:23033:28709,K00302:179:HHYC5BBXY:1:2109:20009:31206,K00302:179:HHYC5BBXY:1:2112:21826:25070,K00302:179:HHYC5BBXY:1:2126:14113:5763,K00302:179:HHYC5BBXY:1:1221:4513:33404,K00302:179:HHYC5BBXY:1:1221:16792:49124,K00302:179:HHYC5BBXY:1:1227:1113:26353,
chr1:8674620|8716500	chr1	8674620	8716500	6	3_2_0	59	0.169	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2214:27722:2439,K00302:179:HHYC5BBXY:1:2214:26332:49159,K00302:179:HHYC5BBXY:1:2215:27702:3002,K00302:179:HHYC5BBXY:1:2123:32319:13957,K00302:179:HHYC5BBXY:1:1222:5589:6923,K00302:179:HHYC5BBXY:1:2127:17188:48016,
chr1:8716032|8716500	chr1	8716032	8716500	9	6_8_0	18	0.500	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1120:32542:35514,K00302:179:HHYC5BBXY:1:1105:30969:37396,K00302:179:HHYC5BBXY:1:1105:30523:38486,K00302:179:HHYC5BBXY:1:1111:9831:12831,K00302:179:HHYC5BBXY:1:2204:17046:47067,K00302:179:HHYC5BBXY:1:1209:11677:48843,K00302:179:HHYC5BBXY:1:1226:16001:18318,K00302:179:HHYC5BBXY:1:1206:19218:29026,K00302:179:HHYC5BBXY:1:2202:6208:33563,
chr1:9815172|9816568	chr1	9815172	9816568	2	2_0_1	361	0.011	exon	ENSG00000171603.17_3,	-	K00302:179:HHYC5BBXY:1:1211:25256:6888,K00302:179:HHYC5BBXY:1:1114:31913:48597,
chr1:9931245|9938047	chr1	9931245	9938047	6	3_3_0	29	0.293	exon	ENSG00000178585.15_3,	-	K00302:179:HHYC5BBXY:1:1126:1194:10739,K00302:179:HHYC5BBXY:1:1113:9658:23329,K00302:179:HHYC5BBXY:1:2128:29630:2369,K00302:179:HHYC5BBXY:1:1101:2158:39664,K00302:179:HHYC5BBXY:1:2121:8521:14256,K00302:179:HHYC5BBXY:1:1219:8227:46100,
chr1:9991949|9994918	chr1	9991949	9994918	7	4_3_0	34	0.292	exon	ENSG00000162441.12_3,	-	K00302:179:HHYC5BBXY:1:2211:30624:21852,K00302:179:HHYC5BBXY:1:2114:16407:48210,K00302:179:HHYC5BBXY:1:2119:17756:21008,K00302:179:HHYC5BBXY:1:2119:17766:21025,K00302:179:HHYC5BBXY:1:2125:14813:15592,K00302:179:HHYC5BBXY:1:2207:23602:7926,K00302:179:HHYC5BBXY:1:2221:14194:14519,
chr1:9991949|9995685	chr1	9991949	9995685	2	2_2_0	37	0.098	exon	ENSG00000162441.12_3,	-	K00302:179:HHYC5BBXY:1:2108:6076:42337,K00302:179:HHYC5BBXY:1:1213:10419:25808,
chr1:10032076|10041228	chr1	10032076	10041228	2	1_2_0	2	0.667	exon	ENSG00000173614.14_4,	+	K00302:179:HHYC5BBXY:1:2217:12439:16542,K00302:179:HHYC5BBXY:1:1108:15382:5218,
chr1:10192427|10197263	chr1	10192427	10197263	2	2_1_0	48	0.077	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:1212:27296:2404,K00302:179:HHYC5BBXY:1:2113:27874:18529,
chr1:10195046|10197263	chr1	10195046	10197263	2	2_1_0	53	0.070	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:1116:2747:3055,K00302:179:HHYC5BBXY:1:1211:26474:29641,
chr1:10204998|10211619	chr1	10204998	10211619	2	2_1_0	57	0.066	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:2222:3843:1086,K00302:179:HHYC5BBXY:1:2123:17097:10721,
chr1:10209242|10221344	chr1	10209242	10221344	5	3_3_0	56	0.152	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:1110:15564:21078,K00302:179:HHYC5BBXY:1:1110:15209:21131,K00302:179:HHYC5BBXY:1:2102:18101:13166,K00302:179:HHYC5BBXY:1:2107:3336:42864,K00302:179:HHYC5BBXY:1:2123:27194:20867,
chr1:10380101|10384953	chr1	10380101	10384953	2	1_2_0	277	0.014	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2118:2311:43761,K00302:179:HHYC5BBXY:1:1112:17645:28340,
chr1:10380101|10403345	chr1	10380101	10403345	6	4_3_0	322	0.036	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2222:2331:7820,K00302:179:HHYC5BBXY:1:2107:15118:33703,K00302:179:HHYC5BBXY:1:2207:8450:27145,K00302:179:HHYC5BBXY:1:1219:8471:24542,K00302:179:HHYC5BBXY:1:1227:21734:1279,K00302:179:HHYC5BBXY:1:2125:23876:44025,
chr1:10380101|10436734	chr1	10380101	10436734	2	1_2_0	267	0.015	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2113:7019:16717,K00302:179:HHYC5BBXY:1:2103:11779:32560,
chr1:10407819|10408791	chr1	10407819	10408791	14	7_9_0	212	0.117	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1127:23825:20867,K00302:179:HHYC5BBXY:1:1203:29914:8910,K00302:179:HHYC5BBXY:1:1203:29975:8945,K00302:179:HHYC5BBXY:1:2215:2635:38451,K00302:179:HHYC5BBXY:1:2216:16092:38556,K00302:179:HHYC5BBXY:1:1210:20344:44201,K00302:179:HHYC5BBXY:1:1222:23338:22450,K00302:179:HHYC5BBXY:1:1103:23571:1930,K00302:179:HHYC5BBXY:1:1110:7222:12146,K00302:179:HHYC5BBXY:1:1110:7212:12198,K00302:179:HHYC5BBXY:1:2116:20618:38873,K00302:179:HHYC5BBXY:1:2128:2889:2492,K00302:179:HHYC5BBXY:1:1210:28554:24841,K00302:179:HHYC5BBXY:1:1211:3518:30837,
chr1:10423341|10425706	chr1	10423341	10425706	2	1_2_0	188	0.021	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2125:1205:6607,K00302:179:HHYC5BBXY:1:2219:9343:34495,
chr1:10493899|10502498	chr1	10493899	10502498	2	2_2_0	8	0.333	exon	ENSG00000251503.8_6,	+	K00302:179:HHYC5BBXY:1:1202:26504:44851,K00302:179:HHYC5BBXY:1:1219:29589:44289,
chr1:11184555|11193254	chr1	11184555	11193254	3	3_2_0	53	0.102	exon	ENSG00000198793.12_4,	-	K00302:179:HHYC5BBXY:1:2204:29295:11530,K00302:179:HHYC5BBXY:1:1216:7111:26441,K00302:179:HHYC5BBXY:1:1210:11170:40860,
chr1:12061458|12062160	chr1	12061458	12062160	21	10_10_0	121	0.258	exon	ENSG00000116688.16_5,	+	K00302:179:HHYC5BBXY:1:1203:25053:26265,K00302:179:HHYC5BBXY:1:1204:7801:39488,K00302:179:HHYC5BBXY:1:1112:16041:27391,K00302:179:HHYC5BBXY:1:1113:5051:3389,K00302:179:HHYC5BBXY:1:1113:13321:15574,K00302:179:HHYC5BBXY:1:2210:31335:13552,K00302:179:HHYC5BBXY:1:2222:9445:17579,K00302:179:HHYC5BBXY:1:2223:28574:25861,K00302:179:HHYC5BBXY:1:2225:16467:26371,K00302:179:HHYC5BBXY:1:2116:15148:26336,K00302:179:HHYC5BBXY:1:2117:27103:6888,K00302:179:HHYC5BBXY:1:2118:28584:34424,K00302:179:HHYC5BBXY:1:2119:7710:39787,K00302:179:HHYC5BBXY:1:2201:2179:23909,K00302:179:HHYC5BBXY:1:2204:3295:35268,K00302:179:HHYC5BBXY:1:1103:16305:29044,K00302:179:HHYC5BBXY:1:1114:27194:3108,K00302:179:HHYC5BBXY:1:2218:26453:2422,K00302:179:HHYC5BBXY:1:2103:26829:9649,K00302:179:HHYC5BBXY:1:2116:19045:26054,K00302:179:HHYC5BBXY:1:1211:25398:7732,
chr1:12335882|12338095	chr1	12335882	12338095	11	6_7_0	62	0.262	exon	ENSG00000048707.15_5,	+	K00302:179:HHYC5BBXY:1:1109:1945:28041,K00302:179:HHYC5BBXY:1:2215:22536:6290,K00302:179:HHYC5BBXY:1:2111:26920:33158,K00302:179:HHYC5BBXY:1:2201:30168:5481,K00302:179:HHYC5BBXY:1:2203:4097:18898,K00302:179:HHYC5BBXY:1:1104:2301:22924,K00302:179:HHYC5BBXY:1:1104:2575:24736,K00302:179:HHYC5BBXY:1:2220:12946:8734,K00302:179:HHYC5BBXY:1:2107:27630:6255,K00302:179:HHYC5BBXY:1:2109:25926:29888,K00302:179:HHYC5BBXY:1:2115:30117:9719,
chr1:12460238|12476880	chr1	12460238	12476880	3	2_3_0	68	0.081	exon	ENSG00000048707.15_5,	+	K00302:179:HHYC5BBXY:1:1215:28432:17843,K00302:179:HHYC5BBXY:1:1220:8258:20023,K00302:179:HHYC5BBXY:1:2210:15250:40086,
chr1:14042036|14075982	chr1	14042036	14075982	4	3_2_0	18	0.308	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:1105:21998:48790,K00302:179:HHYC5BBXY:1:1117:3802:20076,K00302:179:HHYC5BBXY:1:2117:7030:21518,K00302:179:HHYC5BBXY:1:1219:6329:32226,
chr1:14057495|14075982	chr1	14057495	14075982	6	3_3_0	37	0.245	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2209:1458:47278,K00302:179:HHYC5BBXY:1:2107:27499:19460,K00302:179:HHYC5BBXY:1:2119:8856:7521,K00302:179:HHYC5BBXY:1:2119:9161:8435,K00302:179:HHYC5BBXY:1:2119:9120:8752,K00302:179:HHYC5BBXY:1:2119:8389:9596,
chr1:14095534|14099683	chr1	14095534	14099683	3	2_2_0	18	0.250	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:1201:11566:47383,K00302:179:HHYC5BBXY:1:1226:30046:14027,K00302:179:HHYC5BBXY:1:1226:30259:14256,
chr1:14095534|14109326	chr1	14095534	14109326	2	2_2_0	13	0.235	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2213:5416:9086,K00302:179:HHYC5BBXY:1:1210:25276:33017,
chr1:14099573|14109326	chr1	14099573	14109326	2	2_2_0	46	0.080	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2115:17929:40403,K00302:179:HHYC5BBXY:1:2116:15006:7521,
chr1:15860732|15863309	chr1	15860732	15863309	7	4_4_0	42	0.250	exon	ENSG00000116138.13_3,	+	K00302:179:HHYC5BBXY:1:1126:18477:39242,K00302:179:HHYC5BBXY:1:1106:3995:19390,K00302:179:HHYC5BBXY:1:2224:14489:17702,K00302:179:HHYC5BBXY:1:2126:9688:13570,K00302:179:HHYC5BBXY:1:1123:20090:38803,K00302:179:HHYC5BBXY:1:2214:4107:39383,K00302:179:HHYC5BBXY:1:2107:19684:7468,
chr1:15956820|15978390	chr1	15956820	15978390	2	2_2_0	26	0.133	exon	ENSG00000197312.12_4,	+	K00302:179:HHYC5BBXY:1:1104:18974:31875,K00302:179:HHYC5BBXY:1:1214:7030:15715,
chr1:16044388|16047883	chr1	16044388	16047883	5	3_4_1	80	0.111	exon	ENSG00000116786.13_5,	+	K00302:179:HHYC5BBXY:1:2121:6532:46786,K00302:179:HHYC5BBXY:1:2206:4594:44799,K00302:179:HHYC5BBXY:1:2209:7994:7046,K00302:179:HHYC5BBXY:1:2217:25997:8383,K00302:179:HHYC5BBXY:1:2108:10784:26617,
chr1:16199311|16203173	chr1	16199311	16203173	7	5_5_0	41	0.255	exon	ENSG00000065526.11_3,	+	K00302:179:HHYC5BBXY:1:1111:9019:45221,K00302:179:HHYC5BBXY:1:2111:14976:15979,K00302:179:HHYC5BBXY:1:2114:4442:20515,K00302:179:HHYC5BBXY:1:2126:14722:7275,K00302:179:HHYC5BBXY:1:2204:1864:14396,K00302:179:HHYC5BBXY:1:2118:25560:38855,K00302:179:HHYC5BBXY:1:1213:9506:46909,
chr1:16621278|16643066	chr1	16621278	16643066	2	2_1_0	27	0.129	intron	ENSG00000037637.11_4,	-	K00302:179:HHYC5BBXY:1:2225:20212:3670,K00302:179:HHYC5BBXY:1:2104:26260:29659,
chr1:17907048|17914974	chr1	17907048	17914974	3	3_0_2	45	0.118	exon	ENSG00000074964.17_4,	+	K00302:179:HHYC5BBXY:1:2115:26352:9174,K00302:179:HHYC5BBXY:1:1214:4422:22872,K00302:179:HHYC5BBXY:1:1224:27235:30679,
chr1:19503086|19514034	chr1	19503086	19514034	3	3_1_0	48	0.111	exon	ENSG00000127481.15_4,	-	K00302:179:HHYC5BBXY:1:2215:4868:18335,K00302:179:HHYC5BBXY:1:2228:27296:23856,K00302:179:HHYC5BBXY:1:2109:24495:4303,
chr1:19948594|19952970	chr1	19948594	19952970	2	1_2_0	72	0.053	exon	ENSG00000270136.6_5,	+	K00302:179:HHYC5BBXY:1:2205:14894:34547,K00302:179:HHYC5BBXY:1:1113:28057:35831,
