circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:8568686|8617582	chr1	8568686	8617582	10	6_6_1	142	0.123	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2209:22333:16067,K00302:179:HHYC5BBXY:1:1214:19431:7380,K00302:179:HHYC5BBXY:1:1220:8471:28551,K00302:179:HHYC5BBXY:1:1101:11393:24437,K00302:179:HHYC5BBXY:1:1107:6908:9104,K00302:179:HHYC5BBXY:1:1118:19969:25263,K00302:179:HHYC5BBXY:1:2226:25499:42407,K00302:179:HHYC5BBXY:1:2106:12581:39154,K00302:179:HHYC5BBXY:1:2115:4411:14519,K00302:179:HHYC5BBXY:1:2115:5416:15100,
chr1:8601273|8617582	chr1	8601273	8617582	57	21_22_0	136	0.456	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2120:7649:10985,K00302:179:HHYC5BBXY:1:2121:22790:11829,K00302:179:HHYC5BBXY:1:2201:17452:28112,K00302:179:HHYC5BBXY:1:2205:27022:7345,K00302:179:HHYC5BBXY:1:1210:24901:8664,K00302:179:HHYC5BBXY:1:1210:17158:23628,K00302:179:HHYC5BBXY:1:1211:1966:37642,K00302:179:HHYC5BBXY:1:1213:29609:30222,K00302:179:HHYC5BBXY:1:1217:14438:41317,K00302:179:HHYC5BBXY:1:1225:3498:9983,K00302:179:HHYC5BBXY:1:1226:15331:16383,K00302:179:HHYC5BBXY:1:1103:21552:31980,K00302:179:HHYC5BBXY:1:1103:23104:47823,K00302:179:HHYC5BBXY:1:1104:22495:38222,K00302:179:HHYC5BBXY:1:1107:30025:25034,K00302:179:HHYC5BBXY:1:1111:3914:28885,K00302:179:HHYC5BBXY:1:1114:26078:23751,K00302:179:HHYC5BBXY:1:1118:25438:30732,K00302:179:HHYC5BBXY:1:2210:16944:9965,K00302:179:HHYC5BBXY:1:2219:29457:18634,K00302:179:HHYC5BBXY:1:2225:27519:13974,K00302:179:HHYC5BBXY:1:2225:26910:45062,K00302:179:HHYC5BBXY:1:2228:21014:23311,K00302:179:HHYC5BBXY:1:2104:15270:16418,K00302:179:HHYC5BBXY:1:2112:31050:40983,K00302:179:HHYC5BBXY:1:2112:30218:41053,K00302:179:HHYC5BBXY:1:1206:15595:32736,K00302:179:HHYC5BBXY:1:1207:15300:4796,K00302:179:HHYC5BBXY:1:2122:11718:32068,K00302:179:HHYC5BBXY:1:2128:10064:8453,K00302:179:HHYC5BBXY:1:2128:10328:8488,K00302:179:HHYC5BBXY:1:2201:23246:17474,K00302:179:HHYC5BBXY:1:2203:27296:42249,K00302:179:HHYC5BBXY:1:1210:9029:17772,K00302:179:HHYC5BBXY:1:1215:8521:38170,K00302:179:HHYC5BBXY:1:1224:13301:26090,K00302:179:HHYC5BBXY:1:1103:31791:41106,K00302:179:HHYC5BBXY:1:1104:6329:12743,K00302:179:HHYC5BBXY:1:1104:4827:14502,K00302:179:HHYC5BBXY:1:1104:5010:14537,K00302:179:HHYC5BBXY:1:1104:4980:14590,K00302:179:HHYC5BBXY:1:1104:4858:14695,K00302:179:HHYC5BBXY:1:2222:3965:43497,K00302:179:HHYC5BBXY:1:2226:23591:47647,K00302:179:HHYC5BBXY:1:2106:31406:3407,K00302:179:HHYC5BBXY:1:2118:6867:39101,K00302:179:HHYC5BBXY:1:1122:15696:28657,K00302:179:HHYC5BBXY:1:1126:10825:3899,K00302:179:HHYC5BBXY:1:1126:10774:3916,K00302:179:HHYC5BBXY:1:1128:5142:14344,K00302:179:HHYC5BBXY:1:1128:5162:14344,K00302:179:HHYC5BBXY:1:1203:23673:5481,K00302:179:HHYC5BBXY:1:1203:15290:22749,K00302:179:HHYC5BBXY:1:1205:25418:3758,K00302:179:HHYC5BBXY:1:1205:14620:10616,K00302:179:HHYC5BBXY:1:1205:23277:13552,K00302:179:HHYC5BBXY:1:1208:4746:30081,
chr1:8601273|8674745	chr1	8601273	8674745	28	15_17_0	97	0.366	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2119:22506:22415,K00302:179:HHYC5BBXY:1:2119:2554:24771,K00302:179:HHYC5BBXY:1:2207:20293:40104,K00302:179:HHYC5BBXY:1:1210:12550:15821,K00302:179:HHYC5BBXY:1:1210:15361:17491,K00302:179:HHYC5BBXY:1:1219:21866:25527,K00302:179:HHYC5BBXY:1:1228:8136:30503,K00302:179:HHYC5BBXY:1:1104:8937:26160,K00302:179:HHYC5BBXY:1:1106:3346:3811,K00302:179:HHYC5BBXY:1:1106:3437:4848,K00302:179:HHYC5BBXY:1:1108:17675:33281,K00302:179:HHYC5BBXY:1:1115:2514:42249,K00302:179:HHYC5BBXY:1:2216:16944:43726,K00302:179:HHYC5BBXY:1:2219:20009:25369,K00302:179:HHYC5BBXY:1:2222:23003:37624,K00302:179:HHYC5BBXY:1:2102:3549:43761,K00302:179:HHYC5BBXY:1:2111:31669:38820,K00302:179:HHYC5BBXY:1:1126:7121:9508,K00302:179:HHYC5BBXY:1:1202:21257:35163,K00302:179:HHYC5BBXY:1:1209:12236:14256,K00302:179:HHYC5BBXY:1:2208:27976:11354,K00302:179:HHYC5BBXY:1:2216:9891:12972,K00302:179:HHYC5BBXY:1:2216:7263:48122,K00302:179:HHYC5BBXY:1:2113:15706:41229,K00302:179:HHYC5BBXY:1:2113:16244:42091,K00302:179:HHYC5BBXY:1:1205:4898:29466,K00302:179:HHYC5BBXY:1:1207:11505:45344,K00302:179:HHYC5BBXY:1:1209:23277:15100,
chr1:8601273|8684439	chr1	8601273	8684439	2	2_1_0	83	0.046	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1219:10094:23804,K00302:179:HHYC5BBXY:1:1219:15118:14256,
chr1:8616534|8684439	chr1	8616534	8684439	2	2_1_0	126	0.031	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:2107:30634:37378,K00302:179:HHYC5BBXY:1:2202:16092:35356,
chr1:8674620|8716500	chr1	8674620	8716500	2	1_2_0	65	0.058	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1216:30371:10053,K00302:179:HHYC5BBXY:1:2208:11099:3881,
chr1:8716032|8716500	chr1	8716032	8716500	7	6_4_0	24	0.368	exon	ENSG00000142599.18_5,	-	K00302:179:HHYC5BBXY:1:1212:12905:20480,K00302:179:HHYC5BBXY:1:2216:18903:32560,K00302:179:HHYC5BBXY:1:2222:18670:30187,K00302:179:HHYC5BBXY:1:2227:30766:25228,K00302:179:HHYC5BBXY:1:1120:25753:42706,K00302:179:HHYC5BBXY:1:1213:6360:13746,K00302:179:HHYC5BBXY:1:1113:15371:25632,
chr1:9800716|9801314	chr1	9800716	9801314	2	2_1_0	338	0.012	intron	ENSG00000171603.17_3,	-	K00302:179:HHYC5BBXY:1:2107:27326:14801,K00302:179:HHYC5BBXY:1:1225:3123:1701,
chr1:9931245|9938047	chr1	9931245	9938047	12	5_7_0	43	0.358	exon	ENSG00000178585.15_3,	-	K00302:179:HHYC5BBXY:1:2125:13311:19460,K00302:179:HHYC5BBXY:1:1103:10622:2879,K00302:179:HHYC5BBXY:1:2214:24261:36569,K00302:179:HHYC5BBXY:1:2103:6999:27760,K00302:179:HHYC5BBXY:1:2116:11951:39717,K00302:179:HHYC5BBXY:1:2116:12205:40156,K00302:179:HHYC5BBXY:1:2117:17411:13939,K00302:179:HHYC5BBXY:1:2117:17279:14414,K00302:179:HHYC5BBXY:1:2120:21907:41247,K00302:179:HHYC5BBXY:1:2219:29995:20551,K00302:179:HHYC5BBXY:1:2225:7273:42196,K00302:179:HHYC5BBXY:1:2111:1753:13183,
chr1:9991949|9994918	chr1	9991949	9994918	7	4_3_0	45	0.237	exon	ENSG00000162441.12_3,	-	K00302:179:HHYC5BBXY:1:1210:13108:14291,K00302:179:HHYC5BBXY:1:1219:29995:7117,K00302:179:HHYC5BBXY:1:2227:18243:19707,K00302:179:HHYC5BBXY:1:1203:23652:41598,K00302:179:HHYC5BBXY:1:1203:23886:42073,K00302:179:HHYC5BBXY:1:1203:26900:43005,K00302:179:HHYC5BBXY:1:2203:19055:32965,
chr1:10155519|10165802	chr1	10155519	10165802	4	4_2_0	29	0.216	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:1213:26281:45449,K00302:179:HHYC5BBXY:1:1116:9414:48263,K00302:179:HHYC5BBXY:1:1223:23815:33404,K00302:179:HHYC5BBXY:1:1205:2737:12990,
chr1:10177517|10195244	chr1	10177517	10195244	3	3_2_0	66	0.083	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:1110:5386:31259,K00302:179:HHYC5BBXY:1:1115:14164:26846,K00302:179:HHYC5BBXY:1:2121:23328:5517,
chr1:10195046|10221344	chr1	10195046	10221344	4	2_2_0	43	0.157	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:2119:19644:46012,K00302:179:HHYC5BBXY:1:2204:4574:19021,K00302:179:HHYC5BBXY:1:2204:31852:37449,K00302:179:HHYC5BBXY:1:2204:32410:38592,
chr1:10209242|10221344	chr1	10209242	10221344	9	2_2_0	58	0.237	exon	ENSG00000130939.19_4,	+	K00302:179:HHYC5BBXY:1:2209:7283:35004,K00302:179:HHYC5BBXY:1:2209:9465:35339,K00302:179:HHYC5BBXY:1:1218:32542:29712,K00302:179:HHYC5BBXY:1:1116:27438:11126,K00302:179:HHYC5BBXY:1:2111:27610:44658,K00302:179:HHYC5BBXY:1:2116:28148:16120,K00302:179:HHYC5BBXY:1:2116:28463:16524,K00302:179:HHYC5BBXY:1:1205:26159:20902,K00302:179:HHYC5BBXY:1:1205:26453:20990,
chr1:10318551|10320288	chr1	10318551	10320288	5	2_3_0	131	0.071	intron	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2123:10399:44236,K00302:179:HHYC5BBXY:1:2123:11840:45537,K00302:179:HHYC5BBXY:1:2123:11444:45590,K00302:179:HHYC5BBXY:1:2210:3447:45097,K00302:179:HHYC5BBXY:1:1101:3224:10809,
chr1:10327438|10328321	chr1	10327438	10328321	3	2_2_0	264	0.022	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1120:9790:12445,K00302:179:HHYC5BBXY:1:1120:7486:13341,K00302:179:HHYC5BBXY:1:1201:12327:19091,
chr1:10327438|10342591	chr1	10327438	10342591	4	2_2_0	306	0.025	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2215:15859:12093,K00302:179:HHYC5BBXY:1:2215:14905:12761,K00302:179:HHYC5BBXY:1:1208:25885:5868,K00302:179:HHYC5BBXY:1:1208:29072:7380,
chr1:10352105|10381915	chr1	10352105	10381915	2	2_2_0	234	0.017	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1219:18741:10264,K00302:179:HHYC5BBXY:1:2116:26900:28727,
chr1:10402108|10408791	chr1	10402108	10408791	2	1_2_0	232	0.017	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:1221:6045:2123,K00302:179:HHYC5BBXY:1:1221:6218:1789,
chr1:10405903|10408791	chr1	10405903	10408791	3	2_2_0	259	0.023	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2103:3934:10493,K00302:179:HHYC5BBXY:1:2103:3945:11987,K00302:179:HHYC5BBXY:1:1206:14600:6185,
chr1:10407819|10408791	chr1	10407819	10408791	8	8_5_0	202	0.073	exon	ENSG00000054523.17_4,	+	K00302:179:HHYC5BBXY:1:2206:5629:2738,K00302:179:HHYC5BBXY:1:2207:17188:28287,K00302:179:HHYC5BBXY:1:2208:14428:39998,K00302:179:HHYC5BBXY:1:1106:13606:20357,K00302:179:HHYC5BBXY:1:1107:5041:33158,K00302:179:HHYC5BBXY:1:2203:22079:16155,K00302:179:HHYC5BBXY:1:1116:17817:44851,K00302:179:HHYC5BBXY:1:2103:8166:26406,
chr1:10493899|10502498	chr1	10493899	10502498	3	2_1_0	10	0.375	exon	ENSG00000251503.8_6,	+	K00302:179:HHYC5BBXY:1:1125:29508:24208,K00302:179:HHYC5BBXY:1:1212:25175:46276,K00302:179:HHYC5BBXY:1:1202:24261:22151,
chr1:12049222|12052747	chr1	12049222	12052747	3	2_2_0	116	0.049	exon	ENSG00000116688.16_5,	+	K00302:179:HHYC5BBXY:1:2119:30350:17860,K00302:179:HHYC5BBXY:1:1116:14255:25949,K00302:179:HHYC5BBXY:1:2224:4168:23698,
chr1:12335882|12338095	chr1	12335882	12338095	7	6_6_0	67	0.173	exon	ENSG00000048707.15_5,	+	K00302:179:HHYC5BBXY:1:2202:13321:43568,K00302:179:HHYC5BBXY:1:2205:3742:14660,K00302:179:HHYC5BBXY:1:2226:21186:22239,K00302:179:HHYC5BBXY:1:2228:26727:1982,K00302:179:HHYC5BBXY:1:2118:22830:35884,K00302:179:HHYC5BBXY:1:2125:11576:24894,K00302:179:HHYC5BBXY:1:1208:3955:39506,
chr1:12359259|12368698	chr1	12359259	12368698	3	2_3_0	28	0.176	exon	ENSG00000048707.15_5,	+	K00302:179:HHYC5BBXY:1:1211:20760:19144,K00302:179:HHYC5BBXY:1:1109:8816:26090,K00302:179:HHYC5BBXY:1:1215:22262:11794,
chr1:12415956|12423303	chr1	12415956	12423303	2	2_2_0	53	0.070	exon	ENSG00000048707.15_5,	+	K00302:179:HHYC5BBXY:1:2111:2930:27602,K00302:179:HHYC5BBXY:1:2114:17472:16260,
chr1:14095534|14099683	chr1	14095534	14099683	3	2_1_0	32	0.158	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2202:3894:42601,K00302:179:HHYC5BBXY:1:2123:16092:35251,K00302:179:HHYC5BBXY:1:2123:16549:35409,
chr1:14095534|14109326	chr1	14095534	14109326	4	2_2_0	19	0.296	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2126:2229:8523,K00302:179:HHYC5BBXY:1:2114:5172:31593,K00302:179:HHYC5BBXY:1:2114:5771:32209,K00302:179:HHYC5BBXY:1:1122:28513:28041,
chr1:14099573|14109326	chr1	14099573	14109326	4	2_2_0	31	0.205	exon	ENSG00000116731.22_3,	+	K00302:179:HHYC5BBXY:1:2121:2229:1138,K00302:179:HHYC5BBXY:1:2121:2382:1332,K00302:179:HHYC5BBXY:1:1104:27052:19179,K00302:179:HHYC5BBXY:1:2219:6948:43146,
chr1:15964802|15970145	chr1	15964802	15970145	4	2_3_0	32	0.200	exon	ENSG00000197312.12_4,	+	K00302:179:HHYC5BBXY:1:2219:6086:25791,K00302:179:HHYC5BBXY:1:2225:14397:43251,K00302:179:HHYC5BBXY:1:1118:3681:41211,K00302:179:HHYC5BBXY:1:1118:3813:41229,
chr1:16044388|16047883	chr1	16044388	16047883	9	6_4_2	81	0.182	exon	ENSG00000116786.13_5,	+	K00302:179:HHYC5BBXY:1:1110:20090:37642,K00302:179:HHYC5BBXY:1:2211:1600:17456,K00302:179:HHYC5BBXY:1:2111:32431:16401,K00302:179:HHYC5BBXY:1:1206:2930:2422,K00302:179:HHYC5BBXY:1:1207:19969:36657,K00302:179:HHYC5BBXY:1:2206:6482:44271,K00302:179:HHYC5BBXY:1:1106:16082:2176,K00302:179:HHYC5BBXY:1:2215:27214:1560,K00302:179:HHYC5BBXY:1:1119:13880:38732,
chr1:16199311|16203173	chr1	16199311	16203173	2	2_1_0	54	0.069	exon	ENSG00000065526.11_3,	+	K00302:179:HHYC5BBXY:1:2221:22221:39893,K00302:179:HHYC5BBXY:1:2207:11495:31751,
chr1:16632298|16641930	chr1	16632298	16641930	4	3_4_0	53	0.131	exon	ENSG00000037637.11_4,	-	K00302:179:HHYC5BBXY:1:1216:7324:41194,K00302:179:HHYC5BBXY:1:1201:7446:16506,K00302:179:HHYC5BBXY:1:1204:28574:15135,K00302:179:HHYC5BBXY:1:1126:3752:25650,
chr1:17907048|17914974	chr1	17907048	17914974	5	2_2_1	50	0.167	exon	ENSG00000074964.17_4,	+	K00302:179:HHYC5BBXY:1:2120:19624:16999,K00302:179:HHYC5BBXY:1:1104:26453:44341,K00302:179:HHYC5BBXY:1:2225:22607:11899,K00302:179:HHYC5BBXY:1:2225:20912:15363,K00302:179:HHYC5BBXY:1:1225:2991:36253,
chr1:21071237|21107033	chr1	21071237	21107033	2	2_2_0	52	0.071	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2125:19898:32455,K00302:179:HHYC5BBXY:1:1205:13078:46451,
chr1:21076216|21100103	chr1	21076216	21100103	6	6_5_0	179	0.063	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2122:30929:26424,K00302:179:HHYC5BBXY:1:2211:24190:11864,K00302:179:HHYC5BBXY:1:2226:18923:27742,K00302:179:HHYC5BBXY:1:2228:14712:45590,K00302:179:HHYC5BBXY:1:2107:5000:2879,K00302:179:HHYC5BBXY:1:2101:24860:6484,
chr1:21083659|21100103	chr1	21083659	21100103	15	5_6_0	157	0.160	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:2204:13281:7627,K00302:179:HHYC5BBXY:1:2208:14813:14256,K00302:179:HHYC5BBXY:1:1214:29072:21236,K00302:179:HHYC5BBXY:1:1106:31111:4655,K00302:179:HHYC5BBXY:1:1106:31385:5024,K00302:179:HHYC5BBXY:1:1106:31304:5130,K00302:179:HHYC5BBXY:1:1106:31243:5270,K00302:179:HHYC5BBXY:1:2212:7801:28270,K00302:179:HHYC5BBXY:1:1120:4107:45678,K00302:179:HHYC5BBXY:1:1120:3112:47471,K00302:179:HHYC5BBXY:1:1125:21947:10757,K00302:179:HHYC5BBXY:1:1125:21958:10774,K00302:179:HHYC5BBXY:1:1218:8420:43515,K00302:179:HHYC5BBXY:1:2105:6106:43269,K00302:179:HHYC5BBXY:1:2110:26250:4567,
chr1:21083659|21103243	chr1	21083659	21103243	4	3_3_0	147	0.052	exon	ENSG00000127483.18_4,	-	K00302:179:HHYC5BBXY:1:1224:19695:39840,K00302:179:HHYC5BBXY:1:1201:15158:48579,K00302:179:HHYC5BBXY:1:2111:12824:38838,K00302:179:HHYC5BBXY:1:1202:3123:37888,
chr1:21167349|21191755	chr1	21167349	21191755	4	2_2_0	81	0.090	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2119:19786:25017,K00302:179:HHYC5BBXY:1:1104:30005:4004,K00302:179:HHYC5BBXY:1:2220:4898:24999,K00302:179:HHYC5BBXY:1:1128:3488:4620,
chr1:21220010|21268823	chr1	21220010	21268823	5	2_4_0	84	0.106	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2228:1093:30187,K00302:179:HHYC5BBXY:1:1227:13007:1455,K00302:179:HHYC5BBXY:1:1228:26281:1912,K00302:179:HHYC5BBXY:1:2213:19695:32701,K00302:179:HHYC5BBXY:1:2112:14854:37677,
chr1:21231376|21268823	chr1	21231376	21268823	3	1_2_0	75	0.074	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:1109:2473:34653,K00302:179:HHYC5BBXY:1:1109:1265:34741,K00302:179:HHYC5BBXY:1:1109:30472:3723,
chr1:21267984|21307720	chr1	21267984	21307720	2	2_2_0	89	0.043	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2214:21653:45168,K00302:179:HHYC5BBXY:1:2224:20385:47858,
chr1:21295967|21308901	chr1	21295967	21308901	6	3_1_2	54	0.182	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:1114:7243:17843,K00302:179:HHYC5BBXY:1:2103:25286:5288,K00302:179:HHYC5BBXY:1:2103:23957:6958,K00302:179:HHYC5BBXY:1:1102:11830:48755,K00302:179:HHYC5BBXY:1:2110:27204:45537,K00302:179:HHYC5BBXY:1:2111:28970:4356,
chr1:21295967|21329301	chr1	21295967	21329301	7	3_3_0	72	0.163	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:1102:11089:44658,K00302:179:HHYC5BBXY:1:1114:23064:11038,K00302:179:HHYC5BBXY:1:1114:22445:12708,K00302:179:HHYC5BBXY:1:1105:11282:15768,K00302:179:HHYC5BBXY:1:2225:1194:2545,K00302:179:HHYC5BBXY:1:2226:11211:14027,K00302:179:HHYC5BBXY:1:2226:11221:14045,
chr1:21324094|21329301	chr1	21324094	21329301	6	1_3_5	46	0.207	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:1210:14204:42776,K00302:179:HHYC5BBXY:1:1218:1895:43497,K00302:179:HHYC5BBXY:1:1222:6238:7591,K00302:179:HHYC5BBXY:1:1107:18345:4936,K00302:179:HHYC5BBXY:1:1201:29904:45432,K00302:179:HHYC5BBXY:1:1204:8816:6994,
chr1:21324094|21437876	chr1	21324094	21437876	3	2_2_0	10	0.375	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:1214:24992:9174,K00302:179:HHYC5BBXY:1:1116:24698:48192,K00302:179:HHYC5BBXY:1:1128:26565:28041,
chr1:21329206|21437876	chr1	21329206	21437876	2	1_2_0	34	0.105	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2105:31801:18933,K00302:179:HHYC5BBXY:1:1112:27691:9244,
chr1:21377359|21437876	chr1	21377359	21437876	3	2_1_0	37	0.140	exon	ENSG00000075151.20_3,	-	K00302:179:HHYC5BBXY:1:2203:22841:26582,K00302:179:HHYC5BBXY:1:2119:30157:4233,K00302:179:HHYC5BBXY:1:2218:15199:46715,
