circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:16199311|16203173	chr1	16199311	16203173	2	2_1_0	39	0.093	exon	ENSG00000065526.11_3,	+	K00302:116:H3TF5BBXY:5:2102:21968:49159,K00302:116:H3TF5BBXY:5:1126:21663:29852,
chr1:21071237|21103243	chr1	21071237	21103243	2	2_1_0	164	0.024	exon	ENSG00000127483.18_4,	-	K00302:116:H3TF5BBXY:5:1105:23510:35268,K00302:116:H3TF5BBXY:5:1202:26849:16190,
chr1:21076216|21100103	chr1	21076216	21100103	2	2_1_0	177	0.022	exon	ENSG00000127483.18_4,	-	K00302:116:H3TF5BBXY:5:2122:21166:21149,K00302:116:H3TF5BBXY:5:1110:29041:22379,
chr1:21083659|21100103	chr1	21083659	21100103	2	2_2_0	168	0.023	exon	ENSG00000127483.18_4,	-	K00302:116:H3TF5BBXY:5:2216:9699:30151,K00302:116:H3TF5BBXY:5:2228:1205:20990,
chr1:21097423|21100103	chr1	21097423	21100103	2	1_2_0	206	0.019	exon	ENSG00000127483.18_4,	-	K00302:116:H3TF5BBXY:5:2121:3163:6765,K00302:116:H3TF5BBXY:5:2116:21755:8910,
chr1:21220010|21268823	chr1	21220010	21268823	2	2_1_0	112	0.034	exon	ENSG00000075151.20_3,	-	K00302:116:H3TF5BBXY:5:1222:4300:46821,K00302:116:H3TF5BBXY:5:2122:9638:18019,
chr1:21324094|21437876	chr1	21324094	21437876	2	1_2_1	24	0.143	exon	ENSG00000075151.20_3,	-	K00302:116:H3TF5BBXY:5:1223:30959:22151,K00302:116:H3TF5BBXY:5:2119:2585:27320,
chr1:21377359|21437876	chr1	21377359	21437876	2	1_1_1	61	0.062	exon	ENSG00000075151.20_3,	-	K00302:116:H3TF5BBXY:5:1218:22364:26283,K00302:116:H3TF5BBXY:5:1201:8288:8435,
chr1:22041882|22048257	chr1	22041882	22048257	2	1_2_0	56	0.067	exon	ENSG00000090686.15_2,	-	K00302:116:H3TF5BBXY:5:2221:18517:24226,K00302:116:H3TF5BBXY:5:2208:30665:14924,
chr1:22404922|22413359	chr1	22404922	22413359	2	2_2_0	23	0.148	exon	ENSG00000070831.16_6,	+	K00302:116:H3TF5BBXY:5:1224:27093:29061,K00302:116:H3TF5BBXY:5:1226:3924:33299,
chr1:23356962|23377013	chr1	23356962	23377013	5	4_4_0	52	0.161	exon	ENSG00000004487.16_5,	+	K00302:116:H3TF5BBXY:5:1221:9171:38064,K00302:116:H3TF5BBXY:5:2106:7994:42776,K00302:116:H3TF5BBXY:5:2106:7486:43023,K00302:116:H3TF5BBXY:5:1106:28331:45344,K00302:116:H3TF5BBXY:5:2122:3549:19460,
chr1:25666965|25678184	chr1	25666965	25678184	2	2_1_0	112	0.034	exon	ENSG00000183726.11_3,	+	K00302:116:H3TF5BBXY:5:1218:13068:12568,K00302:116:H3TF5BBXY:5:2128:13991:46205,
chr1:26772807|26774151	chr1	26772807	26774151	4	2_2_0	19	0.296	exon	ENSG00000117682.17_3,	+	K00302:116:H3TF5BBXY:5:1215:23673:12515,K00302:116:H3TF5BBXY:5:2215:25327:16753,K00302:116:H3TF5BBXY:5:2217:21907:29466,K00302:116:H3TF5BBXY:5:2206:28960:45203,
chr1:27056142|27059283	chr1	27056142	27059283	7	5_6_0	27	0.341	exon	ENSG00000117713.20_5,	+	K00302:116:H3TF5BBXY:5:2119:2818:45555,K00302:116:H3TF5BBXY:5:1109:6979:15381,K00302:116:H3TF5BBXY:5:1125:25043:22661,K00302:116:H3TF5BBXY:5:1128:10835:23399,K00302:116:H3TF5BBXY:5:1221:20040:14977,K00302:116:H3TF5BBXY:5:2104:8988:45273,K00302:116:H3TF5BBXY:5:2113:27428:26265,
chr1:27267948|27268309	chr1	27267948	27268309	2	2_2_0	31	0.114	exon	ENSG00000090273.14_4,	+	K00302:116:H3TF5BBXY:5:1220:5812:3336,K00302:116:H3TF5BBXY:5:1104:31730:38855,
chr1:27269151|27269556	chr1	27269151	27269556	3	2_3_0	51	0.105	exon	ENSG00000090273.14_4,	+	K00302:116:H3TF5BBXY:5:1111:22810:23012,K00302:116:H3TF5BBXY:5:2124:27225:24296,K00302:116:H3TF5BBXY:5:1111:2432:21184,
chr1:28800066|28802803	chr1	28800066	28802803	3	2_3_0	37	0.140	exon	ENSG00000204138.13_4,	+	K00302:116:H3TF5BBXY:5:1220:8034:46328,K00302:116:H3TF5BBXY:5:2219:4797:23733,K00302:116:H3TF5BBXY:5:1117:18690:19038,
chr1:31465237|31479949	chr1	31465237	31479949	2	2_2_0	81	0.047	exon	ENSG00000134644.15_4,	-	K00302:116:H3TF5BBXY:5:2211:15980:36288,K00302:116:H3TF5BBXY:5:1102:25408:18335,
chr1:32381496|32385259	chr1	32381496	32385259	5	4_3_0	23	0.303	exon	ENSG00000184007.21_6,	-	K00302:116:H3TF5BBXY:5:1228:21136:9737,K00302:116:H3TF5BBXY:5:2115:6137:30274,K00302:116:H3TF5BBXY:5:2214:25317:19689,K00302:116:H3TF5BBXY:5:2219:14346:34547,K00302:116:H3TF5BBXY:5:1216:11698:34495,
chr1:32495899|32498935	chr1	32495899	32498935	4	3_2_0	127	0.059	exon	ENSG00000121774.18_3,	+	K00302:116:H3TF5BBXY:5:1101:4807:35391,K00302:116:H3TF5BBXY:5:1107:24728:40297,K00302:116:H3TF5BBXY:5:1107:24941:41792,K00302:116:H3TF5BBXY:5:1107:18659:40016,
chr1:33409620|33411229	chr1	33409620	33411229	2	2_1_0	32	0.111	exon	ENSG00000116514.16_3,	-	K00302:116:H3TF5BBXY:5:1126:23348:5903,K00302:116:H3TF5BBXY:5:1109:27823:5288,
chr1:33760538|33760906	chr1	33760538	33760906	5	4_4_0	23	0.303	exon	ENSG00000160094.15_5,	+	K00302:116:H3TF5BBXY:5:2104:23703:40526,K00302:116:H3TF5BBXY:5:2222:20293:27197,K00302:116:H3TF5BBXY:5:2127:30076:47348,K00302:116:H3TF5BBXY:5:2218:25357:1367,K00302:116:H3TF5BBXY:5:1206:20557:16225,
chr1:34156332|34158656	chr1	34156332	34158656	2	2_2_0	17	0.190	intron	ENSG00000121904.17_3,	-	K00302:116:H3TF5BBXY:5:1213:25753:5323,K00302:116:H3TF5BBXY:5:2214:14854:33352,
chr1:35824526|35827390	chr1	35824526	35827390	14	9_10_0	49	0.364	exon	ENSG00000146463.11_3,	+	K00302:116:H3TF5BBXY:5:1220:3823:39945,K00302:116:H3TF5BBXY:5:2107:14803:20955,K00302:116:H3TF5BBXY:5:2110:3671:44781,K00302:116:H3TF5BBXY:5:2213:23531:41352,K00302:116:H3TF5BBXY:5:2226:25905:16383,K00302:116:H3TF5BBXY:5:1105:4858:16629,K00302:116:H3TF5BBXY:5:1109:29193:15715,K00302:116:H3TF5BBXY:5:2120:19015:48896,K00302:116:H3TF5BBXY:5:2206:18791:46328,K00302:116:H3TF5BBXY:5:1123:30665:15592,K00302:116:H3TF5BBXY:5:2118:25428:36868,K00302:116:H3TF5BBXY:5:2209:10490:13060,K00302:116:H3TF5BBXY:5:2210:30492:4462,K00302:116:H3TF5BBXY:5:1205:30908:15944,
chr1:35846860|35854683	chr1	35846860	35854683	5	3_1_0	88	0.102	exon	ENSG00000146463.11_3,	+	K00302:116:H3TF5BBXY:5:1223:21663:1156,K00302:116:H3TF5BBXY:5:1223:21846:1156,K00302:116:H3TF5BBXY:5:1223:21491:1384,K00302:116:H3TF5BBXY:5:2212:14529:33492,K00302:116:H3TF5BBXY:5:1115:24058:8506,
chr1:35846860|35855699	chr1	35846860	35855699	5	5_5_0	70	0.125	exon	ENSG00000146463.11_3,	+	K00302:116:H3TF5BBXY:5:1218:23439:2053,K00302:116:H3TF5BBXY:5:1101:30046:26125,K00302:116:H3TF5BBXY:5:2123:20232:14783,K00302:116:H3TF5BBXY:5:1121:17218:16981,K00302:116:H3TF5BBXY:5:1206:10135:27637,
chr1:36826822|36828257	chr1	36826822	36828257	3	3_2_0	37	0.140	exon	ENSG00000196182.10_3,	-	K00302:116:H3TF5BBXY:5:2126:6553:2228,K00302:116:H3TF5BBXY:5:1121:15067:12585,K00302:116:H3TF5BBXY:5:2102:30766:3389,
chr1:41536267|41541123	chr1	41536267	41541123	4	3_4_0	27	0.229	exon	ENSG00000010803.16_4,	-	K00302:116:H3TF5BBXY:5:2105:22394:35339,K00302:116:H3TF5BBXY:5:2215:7283:6132,K00302:116:H3TF5BBXY:5:2218:2686:26512,K00302:116:H3TF5BBXY:5:2122:5670:11108,
chr1:41578955|41608784	chr1	41578955	41608784	2	2_1_0	28	0.125	exon	ENSG00000010803.16_4,	-	K00302:116:H3TF5BBXY:5:2104:13281:37589,K00302:116:H3TF5BBXY:5:2109:30279:2299,
chr1:42041215|42050989	chr1	42041215	42050989	4	2_4_0	45	0.151	exon	ENSG00000127124.16_5,	-	K00302:116:H3TF5BBXY:5:2114:4310:12304,K00302:116:H3TF5BBXY:5:2127:7618:22538,K00302:116:H3TF5BBXY:5:2110:31609:32384,K00302:116:H3TF5BBXY:5:1210:6268:32297,
chr1:42312054|42314706	chr1	42312054	42314706	3	2_1_0	44	0.120	intron	ENSG00000127124.16_5,	-	K00302:116:H3TF5BBXY:5:2105:23449:16102,K00302:116:H3TF5BBXY:5:2215:22536:13675,K00302:116:H3TF5BBXY:5:2215:23094:13693,
chr1:43239234|43241150	chr1	43239234	43241150	4	3_3_0	30	0.211	exon	ENSG00000164008.16_5,ENSG00000283580.3_5,	+	K00302:116:H3TF5BBXY:5:2106:29650:12216,K00302:116:H3TF5BBXY:5:2215:31943:21289,K00302:116:H3TF5BBXY:5:1103:21217:48315,K00302:116:H3TF5BBXY:5:2120:4624:14783,
chr1:46105882|46108171	chr1	46105882	46108171	4	4_3_0	62	0.114	exon	ENSG00000159592.11_4,	-	K00302:116:H3TF5BBXY:5:2122:22495:7169,K00302:116:H3TF5BBXY:5:2201:2849:27039,K00302:116:H3TF5BBXY:5:1201:19583:33387,K00302:116:H3TF5BBXY:5:1204:31974:10510,
chr1:46124700|46126897	chr1	46124700	46126897	2	1_2_0	65	0.058	exon	ENSG00000159592.11_4,	-	K00302:116:H3TF5BBXY:5:1210:30218:10071,K00302:116:H3TF5BBXY:5:2211:26880:36851,
chr1:47745913|47748131	chr1	47745913	47748131	3	3_3_0	2	0.750	exon	ENSG00000123473.15_3,	-	K00302:116:H3TF5BBXY:5:2211:30979:6607,K00302:116:H3TF5BBXY:5:2122:13941:24595,K00302:116:H3TF5BBXY:5:1124:10977:14256,
chr1:48821342|48825442	chr1	48821342	48825442	2	2_2_0	62	0.061	exon	ENSG00000132122.12_6,	-	K00302:116:H3TF5BBXY:5:2125:17168:16401,K00302:116:H3TF5BBXY:5:2126:16244:17896,
chr1:53699214|53701307	chr1	53699214	53701307	2	1_2_0	42	0.087	exon	ENSG00000162385.11_3,	-	K00302:116:H3TF5BBXY:5:1204:10328:19179,K00302:116:H3TF5BBXY:5:2108:15716:22995,
chr1:59787208|59812070	chr1	59787208	59812070	3	3_3_0	20	0.231	exon	ENSG00000172456.17_4,	+	K00302:116:H3TF5BBXY:5:1218:10115:7134,K00302:116:H3TF5BBXY:5:2116:13545:45432,K00302:116:H3TF5BBXY:5:2118:26636:2738,
chr1:59787208|59844509	chr1	59787208	59844509	6	6_5_0	9	0.571	exon	ENSG00000172456.17_4,	+	K00302:116:H3TF5BBXY:5:1214:15199:18722,K00302:116:H3TF5BBXY:5:2113:24464:19689,K00302:116:H3TF5BBXY:5:2213:7486:34477,K00302:116:H3TF5BBXY:5:1126:23115:34336,K00302:116:H3TF5BBXY:5:1202:19908:49212,K00302:116:H3TF5BBXY:5:2116:19319:13693,
chr1:59805630|59844509	chr1	59805630	59844509	6	4_4_0	16	0.429	exon	ENSG00000172456.17_4,	+	K00302:116:H3TF5BBXY:5:1213:1184:34565,K00302:116:H3TF5BBXY:5:1106:9597:31699,K00302:116:H3TF5BBXY:5:2203:19370:33510,K00302:116:H3TF5BBXY:5:1128:19106:26371,K00302:116:H3TF5BBXY:5:2108:25002:27443,K00302:116:H3TF5BBXY:5:1125:24099:3864,
chr1:63042933|63052295	chr1	63042933	63052295	4	3_3_0	59	0.119	exon	ENSG00000116641.17_4,	-	K00302:116:H3TF5BBXY:5:2220:22029:29184,K00302:116:H3TF5BBXY:5:2220:22303:29413,K00302:116:H3TF5BBXY:5:2224:30269:34143,K00302:116:H3TF5BBXY:5:1205:19350:14766,
chr1:65131740|65141666	chr1	65131740	65141666	2	1_2_0	15	0.211	exon	ENSG00000158966.15_4,	+	K00302:116:H3TF5BBXY:5:1104:18071:6290,K00302:116:H3TF5BBXY:5:2211:29477:21307,
chr1:65830318|65831879	chr1	65830318	65831879	5	2_2_1	58	0.147	exon	ENSG00000116675.16_4,	+	K00302:116:H3TF5BBXY:5:1216:23754:12585,K00302:116:H3TF5BBXY:5:1211:26514:26652,K00302:116:H3TF5BBXY:5:1228:5873:25140,K00302:116:H3TF5BBXY:5:2224:22465:19038,K00302:116:H3TF5BBXY:5:1121:1763:36095,
chr1:67337053|67371058	chr1	67337053	67371058	2	2_1_0	4	0.500	exon	ENSG00000152763.17_4,	-	K00302:116:H3TF5BBXY:5:1112:16224:36886,K00302:116:H3TF5BBXY:5:2124:12327:44095,
chr1:67356837|67371058	chr1	67356837	67371058	8	6_5_0	9	0.640	exon	ENSG00000152763.17_4,	-	K00302:116:H3TF5BBXY:5:2101:29660:13535,K00302:116:H3TF5BBXY:5:2212:31588:47753,K00302:116:H3TF5BBXY:5:1206:23074:25404,K00302:116:H3TF5BBXY:5:2120:32065:9121,K00302:116:H3TF5BBXY:5:2228:5639:44464,K00302:116:H3TF5BBXY:5:1118:27529:42689,K00302:116:H3TF5BBXY:5:2207:22759:34776,K00302:116:H3TF5BBXY:5:1121:7608:41651,
chr1:78097535|78107340	chr1	78097535	78107340	2	2_2_0	30	0.118	exon	ENSG00000036549.13_5,	-	K00302:116:H3TF5BBXY:5:2116:14976:25580,K00302:116:H3TF5BBXY:5:1204:25986:25527,
chr1:78267016|78280916	chr1	78267016	78280916	3	3_2_0	31	0.162	exon	ENSG00000180488.15_6,	+	K00302:116:H3TF5BBXY:5:1110:14763:41950,K00302:116:H3TF5BBXY:5:1209:20963:23294,K00302:116:H3TF5BBXY:5:1103:10967:33686,
chr1:78324623|78329713	chr1	78324623	78329713	2	2_2_0	25	0.138	exon	ENSG00000180488.15_6,	+	K00302:116:H3TF5BBXY:5:2121:29782:25703,K00302:116:H3TF5BBXY:5:2125:10622:31576,
chr1:89236035|89237562	chr1	89236035	89237562	3	2_3_0	36	0.143	exon	ENSG00000065243.20_4,	+	K00302:116:H3TF5BBXY:5:2111:1864:8312,K00302:116:H3TF5BBXY:5:1207:16204:41528,K00302:116:H3TF5BBXY:5:2104:16011:21746,
chr1:91808987|91818856	chr1	91808987	91818856	4	3_0_2	10	0.444	exon	ENSG00000162669.16_3,	-	K00302:116:H3TF5BBXY:5:2118:9557:4796,K00302:116:H3TF5BBXY:5:2209:13606:26652,K00302:116:H3TF5BBXY:5:1123:28392:1631,K00302:116:H3TF5BBXY:5:2228:5101:40578,
chr1:92798948|92846430	chr1	92798948	92846430	3	2_1_0	29	0.171	exon	ENSG00000122484.9_3,	+	K00302:116:H3TF5BBXY:5:2222:7902:8471,K00302:116:H3TF5BBXY:5:2222:7892:8488,K00302:116:H3TF5BBXY:5:2207:30624:12040,
chr1:94924163|94946162	chr1	94924163	94946162	5	0_3_1	57	0.149	exon	ENSG00000117528.13_4,	+	K00302:116:H3TF5BBXY:5:2218:12073:5745,K00302:116:H3TF5BBXY:5:2215:18954:44675,K00302:116:H3TF5BBXY:5:2122:12905:35743,K00302:116:H3TF5BBXY:5:2122:13423:35796,K00302:116:H3TF5BBXY:5:2122:13717:35813,
chr1:94964158|94972198	chr1	94964158	94972198	2	1_2_0	75	0.051	exon	ENSG00000117528.13_4,	+	K00302:116:H3TF5BBXY:5:1220:22485:28463,K00302:116:H3TF5BBXY:5:1115:28118:4040,
chr1:95609447|95616975	chr1	95609447	95616975	2	2_2_0	4	0.500	exon	ENSG00000271092.5_5,ENSG00000152078.10_4,	+	K00302:116:H3TF5BBXY:5:1212:26606:35145,K00302:116:H3TF5BBXY:5:2121:8653:24366,
chr1:104108057|104118162	chr1	104108057	104118162	2	2_1_0	9	0.308	exon	ENSG00000240038.6_3,	+	K00302:116:H3TF5BBXY:5:2201:14286:46645,K00302:116:H3TF5BBXY:5:1126:10439:7486,
chr1:109859472|109860591	chr1	109859472	109860591	2	2_2_0	106	0.036	exon	ENSG00000134243.12_4,	-	K00302:116:H3TF5BBXY:5:1223:28026:7539,K00302:116:H3TF5BBXY:5:1104:3833:18546,
chr1:113196220|113202401	chr1	113196220	113202401	3	2_2_0	5	0.545	exon	ENSG00000116489.13_3,	+	K00302:116:H3TF5BBXY:5:1207:9983:33492,K00302:116:H3TF5BBXY:5:2118:6705:36323,K00302:116:H3TF5BBXY:5:1118:10206:41721,
chr1:117944808|117948267	chr1	117944808	117948267	3	3_2_0	121	0.047	exon	ENSG00000198162.12_4,	+	K00302:116:H3TF5BBXY:5:1113:2382:45150,K00302:116:H3TF5BBXY:5:2127:18071:28692,K00302:116:H3TF5BBXY:5:2125:20202:16207,
chr1:117944808|117957453	chr1	117944808	117957453	5	3_2_0	106	0.086	exon	ENSG00000198162.12_4,	+	K00302:116:H3TF5BBXY:5:1114:23317:31066,K00302:116:H3TF5BBXY:5:2104:7151:28411,K00302:116:H3TF5BBXY:5:2106:23683:32050,K00302:116:H3TF5BBXY:5:2114:16092:16788,K00302:116:H3TF5BBXY:5:1113:25083:15311,
chr1:117944808|117963271	chr1	117944808	117963271	30	17_15_0	73	0.451	exon	ENSG00000198162.12_4,	+	K00302:116:H3TF5BBXY:5:1211:19654:43216,K00302:116:H3TF5BBXY:5:1215:14560:44271,K00302:116:H3TF5BBXY:5:1217:20080:1402,K00302:116:H3TF5BBXY:5:1220:31791:27672,K00302:116:H3TF5BBXY:5:1221:7405:44429,K00302:116:H3TF5BBXY:5:2102:28879:16331,K00302:116:H3TF5BBXY:5:2112:9445:11284,K00302:116:H3TF5BBXY:5:2225:30137:43198,K00302:116:H3TF5BBXY:5:2228:3488:19847,K00302:116:H3TF5BBXY:5:1105:8369:8435,K00302:116:H3TF5BBXY:5:1105:13738:21993,K00302:116:H3TF5BBXY:5:1105:16823:40104,K00302:116:H3TF5BBXY:5:1116:2727:8224,K00302:116:H3TF5BBXY:5:1116:31507:22151,K00302:116:H3TF5BBXY:5:1116:2706:27707,K00302:116:H3TF5BBXY:5:2121:8146:47964,K00302:116:H3TF5BBXY:5:2122:11424:44289,K00302:116:H3TF5BBXY:5:2125:17878:15346,K00302:116:H3TF5BBXY:5:2203:26585:12286,K00302:116:H3TF5BBXY:5:2203:26301:21922,K00302:116:H3TF5BBXY:5:1123:11779:25808,K00302:116:H3TF5BBXY:5:1204:3589:25333,K00302:116:H3TF5BBXY:5:2103:3934:45520,K00302:116:H3TF5BBXY:5:2108:13555:14889,K00302:116:H3TF5BBXY:5:2109:10074:3969,K00302:116:H3TF5BBXY:5:2118:23784:26459,K00302:116:H3TF5BBXY:5:2212:31872:15961,K00302:116:H3TF5BBXY:5:2214:10490:16999,K00302:116:H3TF5BBXY:5:2227:6126:7926,K00302:116:H3TF5BBXY:5:1108:25581:5411,
chr1:117944808|117984947	chr1	117944808	117984947	5	4_4_0	73	0.120	exon	ENSG00000198162.12_4,	+	K00302:116:H3TF5BBXY:5:1105:23957:2527,K00302:116:H3TF5BBXY:5:1116:17898:22837,K00302:116:H3TF5BBXY:5:1201:25033:47084,K00302:116:H3TF5BBXY:5:2210:25855:10985,K00302:116:H3TF5BBXY:5:1209:21866:4321,
chr1:144994591|145021167	chr1	144994591	145021167	2	2_2_0	72	0.053	exon	ENSG00000178104.19_4,ENSG00000275131.3_6,	-	K00302:116:H3TF5BBXY:5:2202:6319:32736,K00302:116:H3TF5BBXY:5:1207:2422:10299,
chr1:145592633|145595220	chr1	145592633	145595220	4	3_2_0	16	0.333	exon	ENSG00000186141.9_3,	-	K00302:116:H3TF5BBXY:5:1206:14813:4549,K00302:116:H3TF5BBXY:5:1210:27651:34495,K00302:116:H3TF5BBXY:5:1210:27417:48403,K00302:116:H3TF5BBXY:5:2106:24434:33527,
chr1:146724278|146731572	chr1	146724278	146731572	2	1_2_0	29	0.121	exon	ENSG00000237188.5_7,ENSG00000131778.19_4,	+	K00302:116:H3TF5BBXY:5:2122:7547:16471,K00302:116:H3TF5BBXY:5:2108:31994:48280,
chr1:146747017|146757164	chr1	146747017	146757164	2	2_2_0	65	0.058	exon	ENSG00000237188.5_7,ENSG00000131778.19_4,	+	K00302:116:H3TF5BBXY:5:2219:5700:23856,K00302:116:H3TF5BBXY:5:1118:9323:4215,
chr1:147120048|147131890	chr1	147120048	147131890	3	2_3_0	25	0.194	exon	ENSG00000162836.12_4,	-	K00302:116:H3TF5BBXY:5:1118:18091:13640,K00302:116:H3TF5BBXY:5:2124:14438:34459,K00302:116:H3TF5BBXY:5:1222:12946:29343,
chr1:149239868|149255307	chr1	149239868	149255307	7	4_3_0	1	0.933	intergenic_region	n/a	+	K00302:116:H3TF5BBXY:5:2104:28524:16735,K00302:116:H3TF5BBXY:5:2104:28270:17069,K00302:116:H3TF5BBXY:5:2217:19278:18159,K00302:116:H3TF5BBXY:5:2127:20943:11724,K00302:116:H3TF5BBXY:5:1121:13636:43691,K00302:116:H3TF5BBXY:5:2101:30350:14977,K00302:116:H3TF5BBXY:5:2216:8491:37097,
chr1:150413399|150418877	chr1	150413399	150418877	2	2_2_0	55	0.068	exon	ENSG00000163125.15_4,	+	K00302:116:H3TF5BBXY:5:2219:13687:36464,K00302:116:H3TF5BBXY:5:2121:20780:2721,
chr1:151400299|151414681	chr1	151400299	151414681	2	1_2_0	59	0.063	exon	ENSG00000143442.22_6,	-	K00302:116:H3TF5BBXY:5:2228:20111:8418,K00302:116:H3TF5BBXY:5:2211:4624:36165,
chr1:155365250|155429689	chr1	155365250	155429689	2	2_1_0	67	0.056	exon	ENSG00000116539.13_5,	-	K00302:116:H3TF5BBXY:5:1119:20395:16190,K00302:116:H3TF5BBXY:5:2212:2148:44816,
chr1:155408118|155408859	chr1	155408118	155408859	8	7_5_0	70	0.186	exon	ENSG00000116539.13_5,	-	K00302:116:H3TF5BBXY:5:1211:8521:18019,K00302:116:H3TF5BBXY:5:2101:27600:25791,K00302:116:H3TF5BBXY:5:2219:22627:30503,K00302:116:H3TF5BBXY:5:1106:19938:43708,K00302:116:H3TF5BBXY:5:1117:7760:27180,K00302:116:H3TF5BBXY:5:1225:25560:21729,K00302:116:H3TF5BBXY:5:2214:21927:38574,K00302:116:H3TF5BBXY:5:2207:23307:28481,
chr1:155408118|155429689	chr1	155408118	155429689	6	4_4_0	81	0.129	exon	ENSG00000116539.13_5,	-	K00302:116:H3TF5BBXY:5:2103:31639:46575,K00302:116:H3TF5BBXY:5:2109:4777:47506,K00302:116:H3TF5BBXY:5:2114:12144:33897,K00302:116:H3TF5BBXY:5:2101:15179:32015,K00302:116:H3TF5BBXY:5:2226:14773:41053,K00302:116:H3TF5BBXY:5:1125:15453:18810,
chr1:155646339|155753880	chr1	155646339	155753880	4	4_1_0	33	0.195	intergenic_region	n/a	-	K00302:116:H3TF5BBXY:5:1108:2920:15240,K00302:116:H3TF5BBXY:5:1214:24393:21957,K00302:116:H3TF5BBXY:5:1221:4777:46487,K00302:116:H3TF5BBXY:5:1108:8592:21905,
chr1:155823067|155823597	chr1	155823067	155823597	2	2_2_0	59	0.063	exon	ENSG00000116580.18_2,	-	K00302:116:H3TF5BBXY:5:2212:11332:9350,K00302:116:H3TF5BBXY:5:1121:26453:42794,
chr1:156752074|156767133	chr1	156752074	156767133	2	1_2_0	52	0.071	exon	ENSG00000143294.15_3,	+	K00302:116:H3TF5BBXY:5:1110:13311:24665,K00302:116:H3TF5BBXY:5:2214:29427:26846,
chr1:160287144|160302347	chr1	160287144	160302347	2	2_2_0	117	0.033	intron	ENSG00000122218.15_3,	-	K00302:116:H3TF5BBXY:5:1120:30188:30450,K00302:116:H3TF5BBXY:5:1209:25449:49001,
