circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:16891302|16893846	chr1	16891302	16893846	44	31_4_2	44	0.667	exon	ENSG00000219481.10_3,	-	K00302:154:HGK25BBXY:2:2128:17533:5288,K00302:154:HGK25BBXY:2:2208:8379:4092,K00302:154:HGK25BBXY:2:2209:8826:24771,K00302:154:HGK25BBXY:2:2212:7567:17632,K00302:154:HGK25BBXY:2:1108:5873:26793,K00302:154:HGK25BBXY:2:1109:12784:7609,K00302:154:HGK25BBXY:2:1111:20050:8101,K00302:154:HGK25BBXY:2:1111:12063:11741,K00302:154:HGK25BBXY:2:1111:4756:43216,K00302:154:HGK25BBXY:2:2128:17503:5235,K00302:154:HGK25BBXY:2:2201:16031:20269,K00302:154:HGK25BBXY:2:2204:8572:11495,K00302:154:HGK25BBXY:2:2206:14955:16225,K00302:154:HGK25BBXY:2:1204:26413:12409,K00302:154:HGK25BBXY:2:1204:19015:38205,K00302:154:HGK25BBXY:2:1206:28706:5411,K00302:154:HGK25BBXY:2:1206:6431:11970,K00302:154:HGK25BBXY:2:1207:30259:28780,K00302:154:HGK25BBXY:2:1116:23865:4936,K00302:154:HGK25BBXY:2:1116:21014:8646,K00302:154:HGK25BBXY:2:1117:3112:19548,K00302:154:HGK25BBXY:2:1104:29701:38785,K00302:154:HGK25BBXY:2:2106:5142:18669,K00302:154:HGK25BBXY:2:2214:22252:44658,K00302:154:HGK25BBXY:2:2219:24931:32314,K00302:154:HGK25BBXY:2:2220:7588:20445,K00302:154:HGK25BBXY:2:1212:16386:12937,K00302:154:HGK25BBXY:2:1213:2980:8312,K00302:154:HGK25BBXY:2:1219:9790:41106,K00302:154:HGK25BBXY:2:2121:19583:30855,K00302:154:HGK25BBXY:2:2123:24677:13236,K00302:154:HGK25BBXY:2:2124:23378:17175,K00302:154:HGK25BBXY:2:2113:12845:46786,K00302:154:HGK25BBXY:2:2118:27245:43181,K00302:154:HGK25BBXY:2:2118:27356:43234,K00302:154:HGK25BBXY:2:2222:10206:33774,K00302:154:HGK25BBXY:2:2222:12652:38785,K00302:154:HGK25BBXY:2:2224:11393:39172,K00302:154:HGK25BBXY:2:1124:16853:26090,K00302:154:HGK25BBXY:2:1125:2443:20885,K00302:154:HGK25BBXY:2:1125:6147:33598,K00302:154:HGK25BBXY:2:1128:7649:46575,K00302:154:HGK25BBXY:2:1202:22323:4233,K00302:154:HGK25BBXY:2:1202:20496:6624,
chr1:21083659|21100103	chr1	21083659	21100103	5	1_3_4	422	0.023	exon	ENSG00000127483.18_4,	-	K00302:154:HGK25BBXY:2:1205:26139:38275,K00302:154:HGK25BBXY:2:1211:24231:37114,K00302:154:HGK25BBXY:2:1216:2808:30626,K00302:154:HGK25BBXY:2:2111:30624:11407,K00302:154:HGK25BBXY:2:2123:19887:24771,
chr1:21097423|21100103	chr1	21097423	21100103	3	2_2_0	357	0.017	exon	ENSG00000127483.18_4,	-	K00302:154:HGK25BBXY:2:2208:26139:41440,K00302:154:HGK25BBXY:2:2126:22424:1314,K00302:154:HGK25BBXY:2:2126:23145:2000,
chr1:21220010|21268823	chr1	21220010	21268823	3	2_2_1	192	0.030	exon	ENSG00000075151.20_3,	-	K00302:154:HGK25BBXY:2:1105:6035:24753,K00302:154:HGK25BBXY:2:2122:12368:43111,K00302:154:HGK25BBXY:2:2105:3599:39945,
chr1:21329206|21437876	chr1	21329206	21437876	2	2_1_1	99	0.039	exon	ENSG00000075151.20_3,	-	K00302:154:HGK25BBXY:2:1207:21643:3829,K00302:154:HGK25BBXY:2:2218:4371:8787,
chr1:22041882|22048257	chr1	22041882	22048257	2	1_2_1	113	0.034	exon	ENSG00000090686.15_2,	-	K00302:154:HGK25BBXY:2:2212:14620:29571,K00302:154:HGK25BBXY:2:2106:30188:33334,
chr1:22816373|22818026	chr1	22816373	22818026	2	2_2_0	51	0.073	exon	ENSG00000184677.18_5,	+	K00302:154:HGK25BBXY:2:2208:14935:37677,K00302:154:HGK25BBXY:2:1207:4726:1490,
chr1:23356962|23377013	chr1	23356962	23377013	4	4_4_0	159	0.048	exon	ENSG00000004487.16_5,	+	K00302:154:HGK25BBXY:2:2214:4807:4585,K00302:154:HGK25BBXY:2:2203:8420:5429,K00302:154:HGK25BBXY:2:1214:18345:48755,K00302:154:HGK25BBXY:2:1226:3457:8119,
chr1:23356962|23385660	chr1	23356962	23385660	2	2_1_1	220	0.018	exon	ENSG00000004487.16_5,	+	K00302:154:HGK25BBXY:2:1209:24261:34284,K00302:154:HGK25BBXY:2:1118:29670:38908,
chr1:23381562|23395644	chr1	23381562	23395644	2	2_2_0	292	0.014	exon	ENSG00000004487.16_5,	+	K00302:154:HGK25BBXY:2:1127:26494:48737,K00302:154:HGK25BBXY:2:1201:10409:35673,
chr1:23397718|23398690	chr1	23397718	23398690	4	4_1_3	279	0.028	exon	ENSG00000004487.16_5,	+	K00302:154:HGK25BBXY:2:2208:32451:18757,K00302:154:HGK25BBXY:2:1114:32573:39330,K00302:154:HGK25BBXY:2:1127:19136:39330,K00302:154:HGK25BBXY:2:1128:10125:37361,
chr1:23736320|23746098	chr1	23736320	23746098	2	2_2_0	7	0.364	intron	ENSG00000204219.10_3,	+	K00302:154:HGK25BBXY:2:1222:1813:37097,K00302:154:HGK25BBXY:2:1222:1824:37114,
chr1:26584088|26586293	chr1	26584088	26586293	2	2_2_0	44	0.083	exon	ENSG00000130695.15_4,	+	K00302:154:HGK25BBXY:2:2106:4290:43146,K00302:154:HGK25BBXY:2:1217:23642:24243,
chr1:26772807|26774151	chr1	26772807	26774151	2	2_2_0	80	0.048	exon	ENSG00000117682.17_3,	+	K00302:154:HGK25BBXY:2:2207:13261:45467,K00302:154:HGK25BBXY:2:2222:1722:23821,
chr1:27056142|27059283	chr1	27056142	27059283	19	16_15_0	68	0.358	exon	ENSG00000117713.20_5,	+	K00302:154:HGK25BBXY:2:1114:10064:42776,K00302:154:HGK25BBXY:2:2201:27488:29219,K00302:154:HGK25BBXY:2:2202:25063:44922,K00302:154:HGK25BBXY:2:1117:16082:47295,K00302:154:HGK25BBXY:2:1119:2443:4567,K00302:154:HGK25BBXY:2:1120:26240:35673,K00302:154:HGK25BBXY:2:1105:22414:46522,K00302:154:HGK25BBXY:2:2105:25611:11055,K00302:154:HGK25BBXY:2:1217:12418:2299,K00302:154:HGK25BBXY:2:1218:16853:5130,K00302:154:HGK25BBXY:2:1218:16995:7416,K00302:154:HGK25BBXY:2:1220:7172:38398,K00302:154:HGK25BBXY:2:2222:28889:46838,K00302:154:HGK25BBXY:2:1226:7344:38099,K00302:154:HGK25BBXY:2:1126:23094:35989,K00302:154:HGK25BBXY:2:1128:6157:7029,K00302:154:HGK25BBXY:2:2212:12642:29940,K00302:154:HGK25BBXY:2:1209:27549:45326,K00302:154:HGK25BBXY:2:2221:31832:44271,
chr1:27269151|27269556	chr1	27269151	27269556	3	2_2_1	72	0.077	exon	ENSG00000090273.14_4,	+	K00302:154:HGK25BBXY:2:2122:4990:7398,K00302:154:HGK25BBXY:2:2117:17046:22590,K00302:154:HGK25BBXY:2:1106:6411:24595,
chr1:28116073|28120143	chr1	28116073	28120143	2	2_1_0	113	0.034	exon	ENSG00000117758.14_4,	+	K00302:154:HGK25BBXY:2:2208:14001:29940,K00302:154:HGK25BBXY:2:1222:17574:41616,
chr1:28200657|28201174	chr1	28200657	28201174	2	1_2_0	7	0.364	intron	ENSG00000130775.16_3,	-	K00302:154:HGK25BBXY:2:2106:20740:41088,K00302:154:HGK25BBXY:2:2202:1945:46575,
chr1:28800066|28802803	chr1	28800066	28802803	3	2_2_0	87	0.065	exon	ENSG00000204138.13_4,	+	K00302:154:HGK25BBXY:2:2218:9739:9860,K00302:154:HGK25BBXY:2:2218:9952:10124,K00302:154:HGK25BBXY:2:2225:11576:30380,
chr1:29068915|29070498	chr1	29068915	29070498	2	2_1_0	111	0.035	exon	ENSG00000198492.16_6,	+	K00302:154:HGK25BBXY:2:2107:31264:47471,K00302:154:HGK25BBXY:2:2213:30330:4637,
chr1:29481208|29481422	chr1	29481208	29481422	2	1_2_0	226	0.017	exon	ENSG00000116350.17_5,	-	K00302:154:HGK25BBXY:2:2118:3295:37589,K00302:154:HGK25BBXY:2:2118:4340:16788,
chr1:31465237|31468067	chr1	31465237	31468067	2	2_2_0	223	0.018	exon	ENSG00000134644.15_4,	-	K00302:154:HGK25BBXY:2:1113:12276:42390,K00302:154:HGK25BBXY:2:2109:25865:3020,
chr1:31465237|31479949	chr1	31465237	31479949	2	2_2_0	146	0.027	exon	ENSG00000134644.15_4,	-	K00302:154:HGK25BBXY:2:1118:8917:26125,K00302:154:HGK25BBXY:2:2116:15716:34108,
chr1:31810022|31821821	chr1	31810022	31821821	2	2_2_0	124	0.031	exon	ENSG00000121766.15_4,	+	K00302:154:HGK25BBXY:2:1203:9577:29800,K00302:154:HGK25BBXY:2:1214:11272:27637,
chr1:32381496|32385259	chr1	32381496	32385259	12	5_6_0	47	0.338	exon	ENSG00000184007.21_6,	-	K00302:154:HGK25BBXY:2:2208:23977:18529,K00302:154:HGK25BBXY:2:1119:5781:38978,K00302:154:HGK25BBXY:2:1119:6096:39207,K00302:154:HGK25BBXY:2:1119:5913:39277,K00302:154:HGK25BBXY:2:1102:20334:48579,K00302:154:HGK25BBXY:2:2109:3752:8875,K00302:154:HGK25BBXY:2:1123:2828:18915,K00302:154:HGK25BBXY:2:1125:27438:46293,K00302:154:HGK25BBXY:2:2208:10754:31382,K00302:154:HGK25BBXY:2:2105:20811:25175,K00302:154:HGK25BBXY:2:2112:17371:2123,K00302:154:HGK25BBXY:2:1216:17553:22907,
chr1:32495899|32504220	chr1	32495899	32504220	3	2_1_1	208	0.028	exon	ENSG00000121774.18_3,	+	K00302:154:HGK25BBXY:2:2214:31355:31136,K00302:154:HGK25BBXY:2:2113:9577:42882,K00302:154:HGK25BBXY:2:2101:24231:16928,
chr1:32495899|32510991	chr1	32495899	32510991	2	2_0_2	108	0.036	exon	ENSG00000121774.18_3,	+	K00302:154:HGK25BBXY:2:1106:10927:42583,K00302:154:HGK25BBXY:2:1128:6421:45467,
chr1:33413823|33415375	chr1	33413823	33415375	10	7_7_0	77	0.206	exon	ENSG00000116514.16_3,	-	K00302:154:HGK25BBXY:2:1113:16092:26775,K00302:154:HGK25BBXY:2:1209:9709:21658,K00302:154:HGK25BBXY:2:1116:7507:28287,K00302:154:HGK25BBXY:2:1118:7060:19214,K00302:154:HGK25BBXY:2:1102:15788:10774,K00302:154:HGK25BBXY:2:2219:18071:23522,K00302:154:HGK25BBXY:2:1222:15514:7591,K00302:154:HGK25BBXY:2:1228:14752:18405,K00302:154:HGK25BBXY:2:2124:23896:12972,K00302:154:HGK25BBXY:2:2223:30239:5358,
chr1:33760538|33760906	chr1	33760538	33760906	5	1_4_4	44	0.185	exon	ENSG00000160094.15_5,	+	K00302:154:HGK25BBXY:2:2105:2118:27672,K00302:154:HGK25BBXY:2:2106:7436:19584,K00302:154:HGK25BBXY:2:1221:29711:5183,K00302:154:HGK25BBXY:2:2224:14955:48720,K00302:154:HGK25BBXY:2:1227:13809:12550,
chr1:35643590|35653691	chr1	35643590	35653691	2	2_2_0	565	0.007	exon	ENSG00000116560.11_3,	-	K00302:154:HGK25BBXY:2:1106:21369:22801,K00302:154:HGK25BBXY:2:2101:17421:28903,
chr1:35824526|35827390	chr1	35824526	35827390	3	3_3_0	88	0.064	exon	ENSG00000146463.11_3,	+	K00302:154:HGK25BBXY:2:1112:14692:1947,K00302:154:HGK25BBXY:2:2220:32238:27496,K00302:154:HGK25BBXY:2:2104:26311:2457,
chr1:35846860|35854683	chr1	35846860	35854683	4	3_3_0	98	0.075	exon	ENSG00000146463.11_3,	+	K00302:154:HGK25BBXY:2:1121:24454:12814,K00302:154:HGK25BBXY:2:1121:24647:13289,K00302:154:HGK25BBXY:2:1214:21765:26441,K00302:154:HGK25BBXY:2:2121:13007:17597,
chr1:35936464|35944813	chr1	35936464	35944813	4	4_4_0	191	0.040	exon	ENSG00000142687.18_4,	-	K00302:154:HGK25BBXY:2:1115:25347:39084,K00302:154:HGK25BBXY:2:2203:24444:12867,K00302:154:HGK25BBXY:2:1209:21765:16665,K00302:154:HGK25BBXY:2:2103:29812:39119,
chr1:35944567|35944813	chr1	35944567	35944813	3	2_2_1	166	0.035	exon	ENSG00000142687.18_4,	-	K00302:154:HGK25BBXY:2:2121:21653:8277,K00302:154:HGK25BBXY:2:2104:20669:17685,K00302:154:HGK25BBXY:2:1104:9222:12937,
chr1:36213508|36230927	chr1	36213508	36230927	2	2_2_0	31	0.114	exon	ENSG00000092853.14_4,	-	K00302:154:HGK25BBXY:2:1217:5548:14203,K00302:154:HGK25BBXY:2:2114:19827:25931,
chr1:39816457|39824936	chr1	39816457	39824936	2	2_2_0	513	0.008	exon	ENSG00000127603.25_6,	+	K00302:154:HGK25BBXY:2:1216:29843:37695,K00302:154:HGK25BBXY:2:2102:32116:2422,
chr1:40638374|40639243	chr1	40638374	40639243	3	2_2_0	15	0.286	intron	ENSG00000117000.9_3,	+	K00302:154:HGK25BBXY:2:1216:22536:46592,K00302:154:HGK25BBXY:2:1216:22526:46610,K00302:154:HGK25BBXY:2:1216:22749:46645,
chr1:40733458|40737707	chr1	40733458	40737707	3	2_3_1	168	0.034	exon	ENSG00000084073.9_3,	+	K00302:154:HGK25BBXY:2:2212:10196:26406,K00302:154:HGK25BBXY:2:1109:24322:29536,K00302:154:HGK25BBXY:2:1101:15392:40262,
chr1:40980187|40981590	chr1	40980187	40981590	3	3_2_0	23	0.207	exon	ENSG00000164002.11_5,	+	K00302:154:HGK25BBXY:2:1211:29965:8822,K00302:154:HGK25BBXY:2:1126:23287:22538,K00302:154:HGK25BBXY:2:1125:22090:41809,
chr1:41536267|41541123	chr1	41536267	41541123	18	16_17_0	84	0.300	exon	ENSG00000010803.16_4,	-	K00302:154:HGK25BBXY:2:2206:26230:34354,K00302:154:HGK25BBXY:2:2211:30502:32683,K00302:154:HGK25BBXY:2:1117:31659:7011,K00302:154:HGK25BBXY:2:1117:30056:40104,K00302:154:HGK25BBXY:2:1122:11647:35004,K00302:154:HGK25BBXY:2:2104:32096:43884,K00302:154:HGK25BBXY:2:2105:29254:8576,K00302:154:HGK25BBXY:2:2214:16356:36517,K00302:154:HGK25BBXY:2:2221:17259:13289,K00302:154:HGK25BBXY:2:1216:7395:43286,K00302:154:HGK25BBXY:2:1222:29153:20850,K00302:154:HGK25BBXY:2:1223:28534:7468,K00302:154:HGK25BBXY:2:2124:9069:8945,K00302:154:HGK25BBXY:2:2225:19532:32631,K00302:154:HGK25BBXY:2:2103:23317:3494,K00302:154:HGK25BBXY:2:2103:6918:8172,K00302:154:HGK25BBXY:2:1126:14692:41581,K00302:154:HGK25BBXY:2:2205:29731:21078,
chr1:42041215|42050989	chr1	42041215	42050989	2	2_2_0	43	0.085	exon	ENSG00000127124.16_5,	-	K00302:154:HGK25BBXY:2:2107:32400:40192,K00302:154:HGK25BBXY:2:1221:10287:40948,
chr1:42693554|42776781	chr1	42693554	42776781	2	1_1_1	60	0.062	exon	ENSG00000198815.9_5,	-	K00302:154:HGK25BBXY:2:1115:11708:40913,K00302:154:HGK25BBXY:2:1222:29102:22837,
chr1:42730786|42776781	chr1	42730786	42776781	2	2_0_2	69	0.055	exon	ENSG00000198815.9_5,	-	K00302:154:HGK25BBXY:2:2204:16721:19601,K00302:154:HGK25BBXY:2:2218:10460:5446,
chr1:43239234|43241150	chr1	43239234	43241150	2	2_2_0	40	0.091	exon	ENSG00000164008.16_5,ENSG00000283580.3_5,	+	K00302:154:HGK25BBXY:2:2202:23348:35409,K00302:154:HGK25BBXY:2:1212:28442:9104,
chr1:44750507|44785416	chr1	44750507	44785416	3	1_3_2	181	0.032	exon	ENSG00000117419.15_4,	-	K00302:154:HGK25BBXY:2:1204:30543:23364,K00302:154:HGK25BBXY:2:1103:9181:48843,K00302:154:HGK25BBXY:2:1128:7375:39348,
chr1:44773982|44804994	chr1	44773982	44804994	2	1_1_1	116	0.033	exon	ENSG00000117419.15_4,	-	K00302:154:HGK25BBXY:2:1203:30086:27285,K00302:154:HGK25BBXY:2:1113:7862:29993,
chr1:44877653|44878394	chr1	44877653	44878394	3	3_2_0	37	0.140	exon	ENSG00000187147.18_5,	+	K00302:154:HGK25BBXY:2:2106:18873:42741,K00302:154:HGK25BBXY:2:2214:3153:32806,K00302:154:HGK25BBXY:2:1116:28950:30415,
chr1:45223228|45223812	chr1	45223228	45223812	2	1_1_1	52	0.071	exon	ENSG00000142945.13_5,	+	K00302:154:HGK25BBXY:2:1104:4909:8594,K00302:154:HGK25BBXY:2:1213:20151:47559,
chr1:46105882|46108171	chr1	46105882	46108171	6	5_3_3	159	0.070	exon	ENSG00000159592.11_4,	-	K00302:154:HGK25BBXY:2:1112:18599:18599,K00302:154:HGK25BBXY:2:1119:10105:30925,K00302:154:HGK25BBXY:2:1119:11363:46082,K00302:154:HGK25BBXY:2:1101:28442:44447,K00302:154:HGK25BBXY:2:1211:24495:2193,K00302:154:HGK25BBXY:2:1204:21836:38521,
chr1:51860053|51913807	chr1	51860053	51913807	3	2_2_1	214	0.027	exon	ENSG00000085832.17_6,	-	K00302:154:HGK25BBXY:2:2216:23734:5024,K00302:154:HGK25BBXY:2:2118:31111:21606,K00302:154:HGK25BBXY:2:1204:27417:10809,
chr1:51868107|51874004	chr1	51868107	51874004	4	3_4_1	222	0.035	exon	ENSG00000085832.17_6,	-	K00302:154:HGK25BBXY:2:1112:8521:21711,K00302:154:HGK25BBXY:2:2110:28524:27953,K00302:154:HGK25BBXY:2:2215:8308:34952,K00302:154:HGK25BBXY:2:1213:18193:2598,
chr1:52237742|52238395	chr1	52237742	52238395	2	2_2_0	141	0.028	exon	ENSG00000117859.19_6,	+	K00302:154:HGK25BBXY:2:2111:20618:20480,K00302:154:HGK25BBXY:2:1218:7912:37501,
chr1:52489163|52494302	chr1	52489163	52494302	2	2_0_2	179	0.022	exon	ENSG00000117862.12_4,ENSG00000285839.1_1,	-	K00302:154:HGK25BBXY:2:1105:20862:24806,K00302:154:HGK25BBXY:2:1105:20537:24841,
chr1:52698843|52705267	chr1	52698843	52705267	2	2_2_0	39	0.093	exon	ENSG00000157077.14_3,	+	K00302:154:HGK25BBXY:2:1102:32451:6308,K00302:154:HGK25BBXY:2:1105:10379:31787,
chr1:52975268|52992045	chr1	52975268	52992045	2	2_2_0	53	0.070	exon	ENSG00000134744.14_5,	-	K00302:154:HGK25BBXY:2:2202:25246:32754,K00302:154:HGK25BBXY:2:2205:1438:30609,
chr1:52981563|52992045	chr1	52981563	52992045	5	4_4_0	73	0.120	exon	ENSG00000134744.14_5,	-	K00302:154:HGK25BBXY:2:2128:11373:41141,K00302:154:HGK25BBXY:2:2107:24718:6941,K00302:154:HGK25BBXY:2:1213:21369:37396,K00302:154:HGK25BBXY:2:2215:18061:30151,K00302:154:HGK25BBXY:2:1228:24464:31611,
chr1:59787208|59812070	chr1	59787208	59812070	9	8_8_0	34	0.346	exon	ENSG00000172456.17_4,	+	K00302:154:HGK25BBXY:2:2203:27123:23698,K00302:154:HGK25BBXY:2:2214:23389:15117,K00302:154:HGK25BBXY:2:2215:10977:44816,K00302:154:HGK25BBXY:2:1214:30766:10844,K00302:154:HGK25BBXY:2:1216:28097:19091,K00302:154:HGK25BBXY:2:2122:30350:29606,K00302:154:HGK25BBXY:2:2221:23510:30521,K00302:154:HGK25BBXY:2:2228:2098:34670,K00302:154:HGK25BBXY:2:2228:1824:34688,
chr1:59787208|59844509	chr1	59787208	59844509	4	4_4_0	43	0.157	exon	ENSG00000172456.17_4,	+	K00302:154:HGK25BBXY:2:2203:5700:22590,K00302:154:HGK25BBXY:2:2111:12743:20129,K00302:154:HGK25BBXY:2:1221:5863:42601,K00302:154:HGK25BBXY:2:2118:25976:19214,
chr1:59805630|59844509	chr1	59805630	59844509	2	1_1_1	45	0.082	exon	ENSG00000172456.17_4,	+	K00302:154:HGK25BBXY:2:2104:11312:11460,K00302:154:HGK25BBXY:2:1112:15493:30556,
chr1:64474977|64516388	chr1	64474977	64516388	4	3_0_4	41	0.163	exon	ENSG00000185483.12_4,	+	K00302:154:HGK25BBXY:2:1113:12347:4497,K00302:154:HGK25BBXY:2:2205:29193:34213,K00302:154:HGK25BBXY:2:2111:14996:1349,K00302:154:HGK25BBXY:2:2102:1641:1806,
chr1:65830318|65831879	chr1	65830318	65831879	4	3_4_0	18	0.308	exon	ENSG00000116675.16_4,	+	K00302:154:HGK25BBXY:2:1208:6847:8471,K00302:154:HGK25BBXY:2:2108:15585:11266,K00302:154:HGK25BBXY:2:2114:21481:22151,K00302:154:HGK25BBXY:2:2126:32106:20410,
chr1:66378928|66384518	chr1	66378928	66384518	5	4_4_0	2	0.833	exon	ENSG00000184588.18_5,	+	K00302:154:HGK25BBXY:2:1115:24129:1912,K00302:154:HGK25BBXY:2:1115:24190:3037,K00302:154:HGK25BBXY:2:1116:17452:40104,K00302:154:HGK25BBXY:2:1120:24413:30609,K00302:154:HGK25BBXY:2:1124:30513:34248,
chr1:67356837|67371058	chr1	67356837	67371058	6	4_4_0	17	0.414	exon	ENSG00000152763.17_4,	-	K00302:154:HGK25BBXY:2:1108:2950:37871,K00302:154:HGK25BBXY:2:2228:6593:32754,K00302:154:HGK25BBXY:2:2228:7446:33035,K00302:154:HGK25BBXY:2:1127:11586:38732,K00302:154:HGK25BBXY:2:2117:11931:4057,K00302:154:HGK25BBXY:2:2103:19410:32138,
chr1:67423742|67428843	chr1	67423742	67428843	4	4_3_1	147	0.052	exon	ENSG00000198160.14_3,	+	K00302:154:HGK25BBXY:2:1110:1550:39523,K00302:154:HGK25BBXY:2:1108:2118:7380,K00302:154:HGK25BBXY:2:2214:14966:16524,K00302:154:HGK25BBXY:2:2122:15219:35989,
chr1:70758071|70781249	chr1	70758071	70781249	2	2_2_0	73	0.052	exon	ENSG00000118454.13_3,	-	K00302:154:HGK25BBXY:2:2213:19644:3565,K00302:154:HGK25BBXY:2:1113:8714:26230,
chr1:76205665|76215244	chr1	76205665	76215244	2	2_2_0	109	0.035	exon	ENSG00000117054.13_5,	+	K00302:154:HGK25BBXY:2:1204:19177:44464,K00302:154:HGK25BBXY:2:2115:18081:46645,
