circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
chr1:21231376|21268823	chr1	21231376	21268823	4	2_3_1	108	0.069	exon	ENSG00000075151.20_3,	-	K00302:154:HGK25BBXY:2:2221:25834:10915,K00302:154:HGK25BBXY:2:1211:13788:37378,K00302:154:HGK25BBXY:2:1211:13839:37431,K00302:154:HGK25BBXY:2:1103:23713:22678,
chr1:21295967|21307720	chr1	21295967	21307720	3	2_2_0	90	0.062	exon	ENSG00000075151.20_3,	-	K00302:154:HGK25BBXY:2:2227:12297:5077,K00302:154:HGK25BBXY:2:1111:17015:25562,K00302:154:HGK25BBXY:2:1111:17888:25668,
chr1:21295967|21329301	chr1	21295967	21329301	2	2_2_0	96	0.040	exon	ENSG00000075151.20_3,	-	K00302:154:HGK25BBXY:2:2121:4198:18722,K00302:154:HGK25BBXY:2:2127:3610:20726,
chr1:21586764|21599404	chr1	21586764	21599404	2	2_2_0	50	0.074	exon	ENSG00000117298.16_5,	-	K00302:154:HGK25BBXY:2:2126:28442:43497,K00302:154:HGK25BBXY:2:2127:20019:46311,
chr1:22007301|22021714	chr1	22007301	22021714	3	0_2_2	162	0.036	exon	ENSG00000090686.15_2,	-	K00302:154:HGK25BBXY:2:2101:13636:42249,K00302:154:HGK25BBXY:2:1102:13382:2035,K00302:154:HGK25BBXY:2:1116:29173:24050,
chr1:22041882|22050588	chr1	22041882	22050588	4	2_4_2	150	0.051	exon	ENSG00000090686.15_2,	-	K00302:154:HGK25BBXY:2:2112:21978:12005,K00302:154:HGK25BBXY:2:1110:27001:43533,K00302:154:HGK25BBXY:2:2128:28392:26459,K00302:154:HGK25BBXY:2:1116:14976:10458,
chr1:22041882|22056325	chr1	22041882	22056325	3	1_2_2	205	0.028	exon	ENSG00000090686.15_2,	-	K00302:154:HGK25BBXY:2:1223:6461:16172,K00302:154:HGK25BBXY:2:1112:31964:46891,K00302:154:HGK25BBXY:2:2112:31091:20937,
chr1:22074631|22078108	chr1	22074631	22078108	2	2_2_0	205	0.019	exon	ENSG00000090686.15_2,	-	K00302:154:HGK25BBXY:2:2123:13697:48403,K00302:154:HGK25BBXY:2:1110:21897:43269,
chr1:22404922|22413359	chr1	22404922	22413359	5	5_4_0	50	0.167	exon	ENSG00000070831.16_6,	+	K00302:154:HGK25BBXY:2:2109:21775:7820,K00302:154:HGK25BBXY:2:1210:22150:11249,K00302:154:HGK25BBXY:2:1211:27255:28182,K00302:154:HGK25BBXY:2:2125:26301:22098,K00302:154:HGK25BBXY:2:2219:29528:40983,
chr1:22816373|22818026	chr1	22816373	22818026	3	3_3_0	55	0.098	exon	ENSG00000184677.18_5,	+	K00302:154:HGK25BBXY:2:2204:26372:29888,K00302:154:HGK25BBXY:2:1120:23186:37238,K00302:154:HGK25BBXY:2:1126:23977:34530,
chr1:23356962|23366927	chr1	23356962	23366927	4	3_2_0	72	0.100	intron	ENSG00000004487.16_5,ENSG00000240553.1_6,	+	K00302:154:HGK25BBXY:2:2219:21704:23944,K00302:154:HGK25BBXY:2:1105:31680:31769,K00302:154:HGK25BBXY:2:1105:31639:31804,K00302:154:HGK25BBXY:2:2128:20070:30609,
chr1:23356962|23377013	chr1	23356962	23377013	17	14_11_1	201	0.145	exon	ENSG00000004487.16_5,	+	K00302:154:HGK25BBXY:2:2114:24667:42020,K00302:154:HGK25BBXY:2:1228:18010:37976,K00302:154:HGK25BBXY:2:1210:32664:39207,K00302:154:HGK25BBXY:2:1215:12012:1420,K00302:154:HGK25BBXY:2:2224:11302:46504,K00302:154:HGK25BBXY:2:2120:31659:5605,K00302:154:HGK25BBXY:2:2122:15382:7820,K00302:154:HGK25BBXY:2:2122:12104:31365,K00302:154:HGK25BBXY:2:1110:4777:30521,K00302:154:HGK25BBXY:2:1112:8826:27338,K00302:154:HGK25BBXY:2:2202:14184:9719,K00302:154:HGK25BBXY:2:1119:23257:16823,K00302:154:HGK25BBXY:2:1123:25185:39893,K00302:154:HGK25BBXY:2:2115:28199:17966,K00302:154:HGK25BBXY:2:2226:25540:28024,K00302:154:HGK25BBXY:2:2228:14803:9315,K00302:154:HGK25BBXY:2:1106:3143:38310,
chr1:23356962|23385660	chr1	23356962	23385660	2	1_1_1	368	0.011	exon	ENSG00000004487.16_5,	+	K00302:154:HGK25BBXY:2:1224:1773:19162,K00302:154:HGK25BBXY:2:2215:17594:23012,
chr1:23370920|23385660	chr1	23370920	23385660	3	2_2_0	387	0.015	exon	ENSG00000004487.16_5,	+	K00302:154:HGK25BBXY:2:1209:14438:29993,K00302:154:HGK25BBXY:2:1113:22881:41634,K00302:154:HGK25BBXY:2:1126:31335:26002,
chr1:23376880|23385660	chr1	23376880	23385660	14	11_9_2	551	0.048	exon	ENSG00000004487.16_5,	+	K00302:154:HGK25BBXY:2:2118:8095:6941,K00302:154:HGK25BBXY:2:2118:8186:7099,K00302:154:HGK25BBXY:2:2118:8400:7117,K00302:154:HGK25BBXY:2:2118:23997:31646,K00302:154:HGK25BBXY:2:2104:20577:22661,K00302:154:HGK25BBXY:2:2214:6187:34231,K00302:154:HGK25BBXY:2:2220:9881:31523,K00302:154:HGK25BBXY:2:2221:5041:47120,K00302:154:HGK25BBXY:2:2221:3569:47770,K00302:154:HGK25BBXY:2:2227:3295:15574,K00302:154:HGK25BBXY:2:1110:12114:8488,K00302:154:HGK25BBXY:2:2201:6096:21799,K00302:154:HGK25BBXY:2:2204:13717:2439,K00302:154:HGK25BBXY:2:1201:28463:31822,
chr1:23395032|23406160	chr1	23395032	23406160	2	2_2_0	556	0.007	exon	ENSG00000004487.16_5,	+	K00302:154:HGK25BBXY:2:1221:24221:16137,K00302:154:HGK25BBXY:2:1221:5568:46979,
chr1:23397718|23398690	chr1	23397718	23398690	4	3_2_2	462	0.017	exon	ENSG00000004487.16_5,	+	K00302:154:HGK25BBXY:2:2211:4279:32191,K00302:154:HGK25BBXY:2:1107:5802:41124,K00302:154:HGK25BBXY:2:1110:17371:11829,K00302:154:HGK25BBXY:2:1226:7547:33352,
chr1:24495907|24507344	chr1	24495907	24507344	4	2_3_1	30	0.211	exon	ENSG00000185436.12_3,	-	K00302:154:HGK25BBXY:2:1207:30553:25527,K00302:154:HGK25BBXY:2:1222:2392:13201,K00302:154:HGK25BBXY:2:2220:30837:29360,K00302:154:HGK25BBXY:2:2124:20872:30274,
chr1:24706143|24710493	chr1	24706143	24710493	5	2_2_0	19	0.345	exon	ENSG00000001460.18_4,	-	K00302:154:HGK25BBXY:2:1209:5639:7187,K00302:154:HGK25BBXY:2:1209:5193:7504,K00302:154:HGK25BBXY:2:1209:5122:7521,K00302:154:HGK25BBXY:2:2202:2351:20234,K00302:154:HGK25BBXY:2:1201:20659:49107,
chr1:24840804|24841057	chr1	24840804	24841057	12	11_11_0	44	0.353	exon	ENSG00000117602.12_3,	+	K00302:154:HGK25BBXY:2:2113:15930:9543,K00302:154:HGK25BBXY:2:2113:16569:27215,K00302:154:HGK25BBXY:2:2216:21582:44623,K00302:154:HGK25BBXY:2:2217:19400:30855,K00302:154:HGK25BBXY:2:2218:18040:15170,K00302:154:HGK25BBXY:2:1214:31395:11935,K00302:154:HGK25BBXY:2:2122:4198:10669,K00302:154:HGK25BBXY:2:2211:30411:41211,K00302:154:HGK25BBXY:2:2213:2940:14783,K00302:154:HGK25BBXY:2:1103:8288:20885,K00302:154:HGK25BBXY:2:1118:15483:16612,K00302:154:HGK25BBXY:2:1128:25986:35339,
chr1:25666965|25678184	chr1	25666965	25678184	6	1_1_3	157	0.071	exon	ENSG00000183726.11_3,	+	K00302:154:HGK25BBXY:2:2217:23937:4989,K00302:154:HGK25BBXY:2:2217:24079:5270,K00302:154:HGK25BBXY:2:2217:24139:5446,K00302:154:HGK25BBXY:2:2125:17878:20093,K00302:154:HGK25BBXY:2:1225:1316:41757,K00302:154:HGK25BBXY:2:2125:17411:21149,
chr1:26581662|26582356	chr1	26581662	26582356	3	3_3_0	123	0.047	exon	ENSG00000130695.15_4,	+	K00302:154:HGK25BBXY:2:1209:30401:33176,K00302:154:HGK25BBXY:2:1211:26159:44992,K00302:154:HGK25BBXY:2:1219:22120:6871,
chr1:26584088|26586293	chr1	26584088	26586293	4	2_3_0	114	0.066	exon	ENSG00000130695.15_4,	+	K00302:154:HGK25BBXY:2:2104:19207:37660,K00302:154:HGK25BBXY:2:1211:15990:36095,K00302:154:HGK25BBXY:2:2120:19025:42337,K00302:154:HGK25BBXY:2:2228:25428:5956,
chr1:26772807|26774151	chr1	26772807	26774151	6	1_0_5	62	0.162	exon	ENSG00000117682.17_3,	+	K00302:154:HGK25BBXY:2:1115:2595:25052,K00302:154:HGK25BBXY:2:1115:2453:25122,K00302:154:HGK25BBXY:2:1214:7831:27232,K00302:154:HGK25BBXY:2:2208:6563:14449,K00302:154:HGK25BBXY:2:1106:26230:35585,K00302:154:HGK25BBXY:2:1106:26230:35866,
chr1:27056142|27059283	chr1	27056142	27059283	27	23_23_1	154	0.260	exon	ENSG00000117713.20_5,	+	K00302:154:HGK25BBXY:2:2112:28260:19091,K00302:154:HGK25BBXY:2:2115:10724:45783,K00302:154:HGK25BBXY:2:2116:1509:35514,K00302:154:HGK25BBXY:2:2106:20070:17948,K00302:154:HGK25BBXY:2:2110:15382:34055,K00302:154:HGK25BBXY:2:1228:26494:36675,K00302:154:HGK25BBXY:2:2101:11180:38064,K00302:154:HGK25BBXY:2:1210:30117:26283,K00302:154:HGK25BBXY:2:1211:17462:15328,K00302:154:HGK25BBXY:2:1214:11028:27531,K00302:154:HGK25BBXY:2:1214:5010:48333,K00302:154:HGK25BBXY:2:2222:5172:27514,K00302:154:HGK25BBXY:2:1218:31020:27180,K00302:154:HGK25BBXY:2:2122:24464:14730,K00302:154:HGK25BBXY:2:2123:26575:8857,K00302:154:HGK25BBXY:2:2126:18456:20252,K00302:154:HGK25BBXY:2:2126:23794:44693,K00302:154:HGK25BBXY:2:2210:12134:14959,K00302:154:HGK25BBXY:2:1108:6756:18968,K00302:154:HGK25BBXY:2:2203:16021:9842,K00302:154:HGK25BBXY:2:2205:5609:36780,K00302:154:HGK25BBXY:2:1115:2412:45801,K00302:154:HGK25BBXY:2:1117:4655:18458,K00302:154:HGK25BBXY:2:1120:30350:31611,K00302:154:HGK25BBXY:2:1120:19573:40930,K00302:154:HGK25BBXY:2:1202:21217:21096,K00302:154:HGK25BBXY:2:1105:15219:6343,
